lg_nw,r_nw,t_ox,N_sd,eps_ox
20,3,1,1.0e+20,22
vgs,vds,ids
0.0,0.0,9.910086402091777e-10
0.0,0.05,1.2290243130915498e-09
0.0,0.1,1.3999486127798347e-09
0.0,0.15,1.4761933331547794e-09
0.0,0.2,1.4979297597136412e-09
0.0,0.25,1.4969381368189272e-09
0.0,0.3,1.4879411557096277e-09
0.0,0.35,1.4766278079322659e-09
0.0,0.4,1.464993444418783e-09
0.0,0.45,1.4536541113481863e-09
0.0,0.5,1.4427348938681812e-09
0.0,0.55,1.4321964089826626e-09
0.0,0.6,1.421952177844322e-09
0.0,0.65,1.411909717100443e-09
0.0,0.7,1.4019840749373285e-09
0.05,0.0,6.935905566306346e-09
0.05,0.05,8.571866799638136e-09
0.05,0.1,9.781548909513664e-09
0.05,0.15,1.0329456611868698e-08
0.05,0.2,1.0487526656528008e-08
0.05,0.25,1.0483878664487051e-08
0.05,0.3,1.0425449431400794e-08
0.05,0.35,1.0353385999799064e-08
0.05,0.4,1.028180473377741e-08
0.05,0.45,1.0214754215442147e-08
0.05,0.5,1.0152734261245288e-08
0.05,0.55,1.009508662464276e-08
0.05,0.6,1.004084999603207e-08
0.05,0.65,9.989055984515868e-09
0.05,0.7,9.938823837781857e-09
0.1,0.0,4.482504262160729e-08
0.1,0.05,5.523968480775215e-08
0.1,0.1,6.324122805482072e-08
0.1,0.15,6.698142399122389e-08
0.1,0.2,6.811303406819486e-08
0.1,0.25,6.814843338764563e-08
0.1,0.3,6.781271221330188e-08
0.1,0.35,6.738692235020351e-08
0.1,0.4,6.69674185257303e-08
0.1,0.45,6.658142914207555e-08
0.1,0.5,6.623178687689724e-08
0.1,0.55,6.591338876465649e-08
0.1,0.6,6.561909307320381e-08
0.1,0.65,6.534176109426854e-08
0.1,0.7,6.50749085754756e-08
0.15,0.0,2.160377156606364e-07
0.15,0.05,2.7598725121959727e-07
0.15,0.1,3.242449583809408e-07
0.15,0.15,3.4777941549504804e-07
0.15,0.2,3.554274965916238e-07
0.15,0.25,3.5621970121842483e-07
0.15,0.3,3.546198436425093e-07
0.15,0.35,3.5239175050177034e-07
0.15,0.4,3.5015535681547043e-07
0.15,0.45,3.480969717272315e-07
0.15,0.5,3.462475784583298e-07
0.15,0.55,3.4458619381201904e-07
0.15,0.6,3.430772511396818e-07
0.15,0.65,3.4168372140012177e-07
0.15,0.7,3.4037141844721633e-07
0.2,0.0,6.400874744534659e-07
0.2,0.05,8.982915546760471e-07
0.2,0.1,1.124352459297539e-06
0.2,0.15,1.2417879906233396e-06
0.2,0.2,1.2836179135978773e-06
0.2,0.25,1.2914587193928627e-06
0.2,0.3,1.286885607533545e-06
0.2,0.35,1.2786650499678966e-06
0.2,0.4,1.2699903497876876e-06
0.2,0.45,1.261905429486504e-06
0.2,0.5,1.2546685071852502e-06
0.2,0.55,1.248264438345155e-06
0.2,0.6,1.242592300004652e-06
0.2,0.65,1.237532495018043e-06
0.2,0.7,1.232969692206457e-06
0.25,0.0,1.2014033053624133e-06
0.25,0.05,1.8780150087238594e-06
0.25,0.1,2.5426825719464685e-06
0.25,0.15,2.9159574140232816e-06
0.25,0.2,3.0608522423248697e-06
0.25,0.25,3.0978445533183048e-06
0.25,0.3,3.0937585909199437e-06
0.25,0.35,3.0765772398070767e-06
0.25,0.4,3.056783027751364e-06
0.25,0.45,3.0379906831350735e-06
0.25,0.5,3.021264061317535e-06
0.25,0.55,3.006755661900508e-06
0.25,0.6,2.9943128092516353e-06
0.25,0.65,2.9836976186107615e-06
0.25,0.7,2.974664429598381e-06
0.3,0.0,1.6969693313552175e-06
0.3,0.05,2.910080961737049e-06
0.3,0.1,4.239186807871189e-06
0.3,0.15,5.04299359110794e-06
0.3,0.2,5.378787101572959e-06
0.3,0.25,5.4825701158787255e-06
0.3,0.3,5.49493835051224e-06
0.3,0.35,5.4764394545521934e-06
0.3,0.4,5.4502346293417245e-06
0.3,0.45,5.424574061466283e-06
0.3,0.5,5.402100438471925e-06
0.3,0.55,5.383418212039231e-06
0.3,0.6,5.368424055268452e-06
0.3,0.65,5.356794692461288e-06
0.3,0.7,5.348161917540318e-06
0.35,0.0,2.0678067368843547e-06
0.35,0.05,3.8228908379346525e-06
0.35,0.1,5.940132051277482e-06
0.35,0.15,7.308374079241687e-06
0.35,0.2,7.916392630063483e-06
0.35,0.25,8.130389500605727e-06
0.35,0.3,8.184540952370341e-06
0.35,0.35,8.182323890004288e-06
0.35,0.4,8.164002381932683e-06
0.35,0.45,8.144246914822309e-06
0.35,0.5,8.128001191762256e-06
0.35,0.55,8.116628212866403e-06
0.35,0.6,8.110218038460381e-06
0.35,0.65,8.108441005739955e-06
0.35,0.7,8.110857949618808e-06
0.4,0.0,2.3302222494610924e-06
0.4,0.05,4.5781008710282195e-06
0.4,0.1,7.5412158455112484e-06
0.4,0.15,9.578525107790936e-06
0.4,0.2,1.0533271574486343e-05
0.4,0.25,1.0901882514762021e-05
0.4,0.3,1.1026446214812427e-05
0.4,0.35,1.1061965961953371e-05
0.4,0.4,1.1069663538785514e-05
0.4,0.45,1.1072232080797312e-05
0.4,0.5,1.1077584003282227e-05
0.4,0.55,1.1088135836789128e-05
0.4,0.6,1.110431773504415e-05
0.4,0.65,1.1125879895038579e-05
0.4,0.7,1.1152372278395696e-05
0.45,0.0,2.5037532950290513e-06
0.45,0.05,5.162186664357502e-06
0.45,0.1,8.98162473308733e-06
0.45,0.15,1.1774188696281734e-05
0.45,0.2,1.3146729888202492e-05
0.45,0.25,1.3714182028344617e-05
0.45,0.3,1.3938080198284985e-05
0.45,0.35,1.4033115771384518e-05
0.45,0.4,1.408527564913916e-05
0.45,0.45,1.4126873829888802e-05
0.45,0.5,1.4169454033508357e-05
0.45,0.55,1.421677359908587e-05
0.45,0.6,1.4269741183835657e-05
0.45,0.65,1.4328265383254417e-05
0.45,0.7,1.4391938687101964e-05
0.5,0.0,2.600505084318664e-06
0.5,0.05,5.56030959702005e-06
0.5,0.1,1.0196973393256315e-05
0.5,0.15,1.3809819505294284e-05
0.5,0.2,1.5666716147255232e-05
0.5,0.25,1.6475881601997084e-05
0.5,0.3,1.6826866731930264e-05
0.5,0.35,1.7001948517782915e-05
0.5,0.4,1.711574461471679e-05
0.5,0.45,1.721182685952552e-05
0.5,0.5,1.7306041990466575e-05
0.5,0.55,1.7403770848317824e-05
0.5,0.6,1.750652978986369e-05
0.5,0.65,1.7614454338274903e-05
0.5,0.7,1.7727223526384774e-05
0.55,0.0,2.6304967907150822e-06
0.55,0.05,5.764823874878869e-06
0.55,0.1,1.1126888362655045e-05
0.55,0.15,1.559646262868501e-05
0.55,0.2,1.7996317306969692e-05
0.55,0.25,1.9087096235228864e-05
0.55,0.3,1.9590685372347106e-05
0.55,0.35,1.9864204268069353e-05
0.55,0.4,2.0054717623883858e-05
0.55,0.45,2.021869743363311e-05
0.55,0.5,2.0376963368670593e-05
0.55,0.55,2.0536794301277134e-05
0.55,0.6,2.0700433103846015e-05
0.55,0.65,2.086830031206453e-05
0.55,0.7,2.104019586051271e-05
0.6,0.0,2.605212722800197e-06
0.6,0.05,5.783519063099068e-06
0.6,0.1,1.173034350627722e-05
0.6,0.15,1.705819321256597e-05
0.6,0.2,2.004811964388815e-05
0.6,0.25,2.145596768994804e-05
0.6,0.3,2.213468789320936e-05
0.6,0.35,2.252238907726829e-05
0.6,0.4,2.2802201507920623e-05
0.6,0.45,2.304509577730794e-05
0.6,0.5,2.3277515522068567e-05
0.6,0.55,2.350889784326366e-05
0.6,0.6,2.3742318148503508e-05
0.6,0.65,2.397852847222163e-05
0.6,0.7,2.421747359754926e-05
0.65,0.0,2.5377994941479387e-06
0.65,0.05,5.6404605632036486e-06
0.65,0.1,1.1994085142369658e-05
0.65,0.15,1.8143774093488164e-05
0.65,0.2,2.1756858278192203e-05
0.65,0.25,2.3511857099579108e-05
0.65,0.3,2.4384893206780677e-05
0.65,0.35,2.489972146470286e-05
0.65,0.4,2.5278846426002426e-05
0.65,0.45,2.560925687808579e-05
0.65,0.5,2.59236406267973e-05
0.65,0.55,2.6233834263119946e-05
0.65,0.6,2.6543836747640766e-05
0.65,0.65,2.6854765065061075e-05
0.65,0.7,2.716672118261812e-05
0.7,0.0,2.4416387478801224e-06
0.7,0.05,5.371272201268997e-06
0.7,0.1,1.1932991484458307e-05
0.7,0.15,1.883044410150875e-05
0.7,0.2,2.3084338719066936e-05
0.7,0.25,2.5210843483356512e-05
0.7,0.3,2.6294053196291664e-05
0.7,0.35,2.6946274602132566e-05
0.7,0.4,2.7432326238942142e-05
0.7,0.45,2.7856642880217376e-05
0.7,0.5,2.8258742698141898e-05
