lg_nw,r_nw,t_ox,N_sd,eps_ox
20,2,0.5,5.0e+19,3.9
vgs,vds,ids
0.0,0.0,2.9200386532983136e-11
0.0,0.05,3.318140318283117e-11
0.0,0.1,3.655269410195648e-11
0.0,0.15,3.8347352231839945e-11
0.0,0.2,3.910519367201557e-11
0.0,0.25,3.9382644090544494e-11
0.0,0.3,3.945501104144549e-11
0.0,0.35,3.943235188197652e-11
0.0,0.4,3.9355386032842346e-11
0.0,0.45,3.923898054499674e-11
0.0,0.5,3.9089008685758784e-11
0.0,0.55,3.890849041624577e-11
0.0,0.6,3.8699726079261755e-11
0.0,0.65,3.846497938778929e-11
0.0,0.7,3.8206649801979806e-11
0.05,0.0,1.8712331117672026e-10
0.05,0.05,2.1175703483632994e-10
0.05,0.1,2.367457378684799e-10
0.05,0.15,2.510251030779271e-10
0.05,0.2,2.5728880985570767e-10
0.05,0.25,2.597386062042083e-10
0.05,0.3,2.60610871242946e-10
0.05,0.35,2.608208710357462e-10
0.05,0.4,2.6070571911240846e-10
0.05,0.45,2.603814180867736e-10
0.05,0.5,2.5988484079582637e-10
0.05,0.55,2.592265988147923e-10
0.05,0.6,2.584100649319646e-10
0.05,0.65,2.574379344737211e-10
0.05,0.7,2.5631427045844465e-10
0.1,0.0,1.2714253615548915e-09
0.1,0.05,1.4213596048664173e-09
0.1,0.1,1.6012283497402371e-09
0.1,0.15,1.7076146136163343e-09
0.1,0.2,1.752631993162552e-09
0.1,0.25,1.7680761628814198e-09
0.1,0.3,1.7718231745920583e-09
0.1,0.35,1.7712579171986825e-09
0.1,0.4,1.769043891663054e-09
0.1,0.45,1.7660216519455246e-09
0.1,0.5,1.7623793527624624e-09
0.1,0.55,1.7580923474078635e-09
0.1,0.6,1.7530825411070973e-09
0.1,0.65,1.7472738259439155e-09
0.1,0.7,1.7406095227360456e-09
0.15,0.0,8.631916099489423e-09
0.15,0.05,9.891425068181378e-09
0.15,0.1,1.1323238258183659e-08
0.15,0.15,1.2155353910797854e-08
0.15,0.2,1.2479449624683986e-08
0.15,0.25,1.2557235036722897e-08
0.15,0.3,1.2538607668105714e-08
0.15,0.35,1.248588094846824e-08
0.15,0.4,1.242151926105124e-08
0.15,0.45,1.2352539766538118e-08
0.15,0.5,1.2280426549249214e-08
0.15,0.55,1.2204863115141174e-08
0.15,0.6,1.2125086366804629e-08
0.15,0.65,1.204035696232727e-08
0.15,0.7,1.195010634385936e-08
0.2,0.0,4.9507218170382727e-08
0.2,0.05,6.116471746553543e-08
0.2,0.1,7.235703121896377e-08
0.2,0.15,7.855967442803549e-08
0.2,0.2,8.075345065309628e-08
0.2,0.25,8.10215967373989e-08
0.2,0.3,8.05457693398443e-08
0.2,0.35,7.981667170582368e-08
0.2,0.4,7.901176176042768e-08
0.2,0.45,7.818727601181042e-08
0.2,0.5,7.735596194221381e-08
0.2,0.55,7.65162413352285e-08
0.2,0.6,7.566276235723309e-08
0.2,0.65,7.479006849874865e-08
0.2,0.7,7.38937611136729e-08
0.25,0.0,1.8137014563252457e-07
0.25,0.05,2.481573803237907e-07
0.25,0.1,3.1204797584016156e-07
0.25,0.15,3.487957725736803e-07
0.25,0.2,3.62731174079593e-07
0.25,0.25,3.654504827279976e-07
0.25,0.3,3.637804098244084e-07
0.25,0.35,3.6060622613323994e-07
0.25,0.4,3.5698996481759394e-07
0.25,0.45,3.5328020703659877e-07
0.25,0.5,3.495659303510454e-07
0.25,0.55,3.458477935843901e-07
