lg_nw,r_nw,t_ox,N_sd,eps_ox
18,5,0.5,5.0e+19,22
vgs,vds,ids
0.0,0.0,1.6702461073567694e-08
0.0,0.05,2.1470167972977704e-08
0.0,0.1,2.4752626067773664e-08
0.0,0.15,2.6208563199148308e-08
0.0,0.2,2.6675634496432712e-08
0.0,0.25,2.67611987556822e-08
0.0,0.3,2.6738252656846712e-08
0.0,0.35,2.671004978024858e-08
0.0,0.4,2.67115184785912e-08
0.0,0.45,2.675239020426171e-08
0.0,0.5,2.6833652866578794e-08
0.0,0.55,2.6953580234100583e-08
0.0,0.6,2.710989003993634e-08
0.0,0.65,2.7300491448295116e-08
0.0,0.7,2.7523724898426804e-08
0.05,0.0,9.22507638864419e-08
0.05,0.05,1.212661702783802e-07
0.05,0.1,1.418949044911038e-07
0.05,0.15,1.5145864144045263e-07
0.05,0.2,1.5484065848943833e-07
0.05,0.25,1.5576892062641427e-07
0.05,0.3,1.5595157296183127e-07
0.05,0.35,1.5604294468878236e-07
0.05,0.4,1.5626722208508381e-07
0.05,0.45,1.5668800914094127e-07
0.05,0.5,1.5731219166277004e-07
0.05,0.55,1.581283119128902e-07
0.05,0.6,1.5912041817056577e-07
0.05,0.65,1.6027290830022933e-07
0.05,0.7,1.6157210307294612e-07
0.1,0.0,3.8625699722913e-07
0.1,0.05,5.401839607099686e-07
0.1,0.1,6.554212388768978e-07
0.1,0.15,7.107503519474709e-07
0.1,0.2,7.308707894886592e-07
0.1,0.25,7.364397740364155e-07
0.1,0.3,7.372074734690036e-07
0.1,0.35,7.369880947077284e-07
0.1,0.4,7.371274512899013e-07
0.1,0.45,7.380362226541957e-07
0.1,0.5,7.39788195891838e-07
0.1,0.55,7.423435017239812e-07
0.1,0.6,7.456300350458325e-07
0.1,0.65,7.495723552938902e-07
0.1,0.7,7.541013380079631e-07
0.15,0.0,1.0207961229040581e-06
0.15,0.05,1.5758204326782888e-06
0.15,0.1,2.0313711776016124e-06
0.15,0.15,2.2609374952005477e-06
0.15,0.2,2.34600684727318e-06
0.15,0.25,2.3684781346878076e-06
0.15,0.3,2.3688638966325945e-06
0.15,0.35,2.3634174954119622e-06
0.15,0.4,2.358048772421013e-06
0.15,0.45,2.3546917143113277e-06
0.15,0.5,2.3538241186923133e-06
0.15,0.55,2.3554158474472507e-06
0.15,0.6,2.3592775992413686e-06
0.15,0.65,2.36518637051471e-06
0.15,0.7,2.372928603855401e-06
0.2,0.0,1.810679484703279e-06
0.2,0.05,3.0931148220278685e-06
0.2,0.1,4.262307408449014e-06
0.2,0.15,4.888739378402727e-06
0.2,0.2,5.131395461599925e-06
0.2,0.25,5.200055511131547e-06
0.2,0.3,5.204434330735176e-06
0.2,0.35,5.189646211240554e-06
0.2,0.4,5.172468303709811e-06
0.2,0.45,5.158636929855943e-06
0.2,0.5,5.149794503670399e-06
0.2,0.55,5.1461239594831196e-06
0.2,0.6,5.147324151054276e-06
0.2,0.65,5.152964357743502e-06
0.2,0.7,5.162609002089539e-06
0.25,0.0,2.5283957809252308e-06
0.25,0.05,4.719721084252544e-06
0.25,0.1,6.919503977671418e-06
0.25,0.15,8.17316387329644e-06
0.25,0.2,8.687320424125094e-06
0.25,0.25,8.852040040178617e-06
0.25,0.3,8.8829902458054e-06
0.25,0.35,8.870911226030954e-06
0.25,0.4,8.850163179421842e-06
0.25,0.45,8.832848938454097e-06
0.25,0.5,8.822730522521801e-06
0.25,0.55,8.820548922165563e-06
0.25,0.6,8.826006741276526e-06
0.25,0.65,8.838495234437859e-06
0.25,0.7,8.857354543544471e-06
0.3,0.0,3.112834287167238e-06
0.3,0.05,6.270610523324378e-06
0.3,0.1,9.72861112326088e-06
0.3,0.15,1.1817354422570745e-05
0.3,0.2,1.2722984310642484e-05
0.3,0.25,1.3047608468849227e-05
0.3,0.3,1.3143043847564701e-05
0.3,0.35,1.3160566925219088e-05
0.3,0.4,1.31583614259368e-05
0.3,0.45,1.3157386618774443e-05
0.3,0.5,1.3164517655282002e-05
0.3,0.55,1.3181464057740846e-05
0.3,0.6,1.3208115204285943e-05
0.3,0.65,1.3243776763725694e-05
0.3,0.7,1.3287619232837246e-05
0.35,0.0,3.569314110792166e-06
0.35,0.05,7.67753210408756e-06
0.35,0.1,1.2563342338638447e-05
0.35,0.15,1.5683540583925702e-05
0.35,0.2,1.710513344412697e-05
0.35,0.25,1.766040135725398e-05
0.35,0.3,1.7864790808400355e-05
0.35,0.35,1.7944723729307403e-05
0.35,0.4,1.7988498304066885e-05
0.35,0.45,1.8028483885293458e-05
0.35,0.5,1.8075705546819843e-05
0.35,0.55,1.8133281203769208e-05
0.35,0.6,1.82014924811188e-05
0.35,0.65,1.8279671205843458e-05
0.35,0.7,1.836689078482574e-05
0.4,0.0,3.9008574351380215e-06
0.4,0.05,8.873691601103748e-06
0.4,0.1,1.5293661375256882e-05
0.4,0.15,1.962679964325348e-05
0.4,0.2,2.1689400331547025e-05
0.4,0.25,2.2547773178717637e-05
0.4,0.3,2.2906530811740656e-05
0.4,0.35,2.3082028174994913e-05
0.4,0.4,2.319919511589108e-05
0.4,0.45,2.3304472535746252e-05
0.4,0.5,2.3414114396068762e-05
0.4,0.55,2.3533102213603768e-05
0.4,0.6,2.36623214564191e-05
0.4,0.65,2.3801245733822618e-05
0.4,0.7,2.3948928076473597e-05
0.45,0.0,4.105278097481395e-06
0.45,0.05,9.784300724085504e-06
0.45,0.1,1.7758644364135185e-05
0.45,0.15,2.345551929207788e-05
0.45,0.2,2.627698727270233e-05
0.45,0.25,2.750797957436529e-05
0.45,0.3,2.8063935256159863e-05
0.45,0.35,2.8365471403821774e-05
0.45,0.4,2.858066446883885e-05
0.45,0.45,2.877270801447963e-05
0.45,0.5,2.8964170510646654e-05
0.45,0.55,2.9162352624240445e-05
0.45,0.6,2.9368954444970348e-05
0.45,0.65,2.9583707084621165e-05
0.45,0.7,2.9805721497287784e-05
0.5,0.0,4.185684299934515e-06
0.5,0.05,1.0352386812987948e-05
0.5,0.1,1.979976104912448e-05
0.5,0.15,2.6964850275206127e-05
0.5,0.2,3.0648540699070385e-05
0.5,0.25,3.2315109234997205e-05
0.5,0.3,3.3106295394525434e-05
0.5,0.35,3.3560038743173556e-05
0.5,0.4,3.3893786574031876e-05
0.5,0.45,3.419007875392369e-05
0.5,0.5,3.4478849190470645e-05
0.5,0.55,3.477015652846826e-05
0.5,0.6,3.506671728031234e-05
0.5,0.65,3.536863085744189e-05
0.5,0.7,3.567514200065604e-05
0.55,0.0,4.155409937437303e-06
0.55,0.05,1.0558134156847474e-05
0.55,0.1,2.129585789455371e-05
0.55,0.15,2.9977537293344078e-05
0.55,0.2,3.4607876511493204e-05
0.55,0.25,3.676465161638039e-05
0.55,0.3,3.78234659264039e-05
0.55,0.35,3.845083475031694e-05
0.55,0.4,3.89193385943704e-05
0.55,0.45,3.933330859706356e-05
0.55,0.5,3.97310349797323e-05
0.55,0.55,4.012574339385808e-05
0.55,0.6,4.052135075617988e-05
0.55,0.65,4.0918423232517606e-05
0.55,0.7,4.131640581472661e-05
0.6,0.0,4.036429788635353e-06
0.6,0.05,1.042281883804035e-05
0.6,0.1,2.218146218278117e-05
0.6,0.15,3.236829953363366e-05
0.6,0.2,3.800927637163555e-05
0.6,0.25,4.070251409322423e-05
0.6,0.3,4.205602734379024e-05
0.6,0.35,4.2874125872287504e-05
0.6,0.4,4.3489791743038254e-05
0.6,0.45,4.40314387159665e-05
0.6,0.5,4.454664019099788e-05
0.6,0.55,4.5052162539400045e-05
0.6,0.6,4.5553282653574106e-05
0.6,0.65,4.605111245775162e-05
0.6,0.7,4.654534698908546e-05
0.65,0.0,3.8546560386716375e-06
0.65,0.05,1.0000710203905977e-05
0.65,0.1,2.2448532550730852e-05
0.65,0.15,3.4069731104335284e-05
0.65,0.2,4.076505316308373e-05
0.65,0.25,4.403356483620006e-05
0.65,0.3,4.5704437449372714e-05
0.65,0.35,4.672690487951537e-05
0.65,0.4,4.7499180024875385e-05
0.65,0.45,4.817593014636915e-05
0.65,0.5,4.8814886870110686e-05
0.65,0.55,4.943669739927679e-05
0.65,0.6,5.0048130921712307e-05
0.65,0.65,5.0650899995118854e-05
0.65,0.7,5.124497750883665e-05
0.7,0.0,3.6352093951154737e-06
0.7,0.05,9.365241248730177e-06
0.7,0.1,2.2137709672550517e-05
0.7,0.15,3.50658578372698e-05
0.7,0.2,4.283943243983603e-05
0.7,0.25,4.671570999313186e-05
0.7,0.3,4.872320425972874e-05
0.7,0.35,4.996107442350487e-05
0.7,0.4,5.0897233151297785e-05
0.7,0.45,5.1714699131601495e-05
0.7,0.5,5.248220548845698e-05
0.7,0.55,5.3224593290532524e-05
0.7,0.6,5.395022974993013e-05
0.7,0.65,5.4661457048941375e-05
0.7,0.7,5.5358529066690714e-05
