lg_nw,r_nw,t_ox,N_sd,eps_ox
12,4,1,1.0e+20,22
vgs,vds,ids
0.0,0.0,8.825972163226219e-09
0.0,0.05,1.1261173200569103e-08
0.0,0.1,1.3044339942429164e-08
0.0,0.15,1.4010971427067361e-08
0.0,0.2,1.4525825196482568e-08
0.0,0.25,1.4863359331509363e-08
0.0,0.3,1.5152620869882364e-08
0.0,0.35,1.54462171488344e-08
0.0,0.4,1.5765045446199484e-08
0.0,0.45,1.6117966175139072e-08
0.0,0.5,1.6509551587485802e-08
0.0,0.55,1.6943027226984114e-08
0.0,0.6,1.742137351760757e-08
0.0,0.65,1.7947734281477394e-08
0.0,0.7,1.8525564432674068e-08
0.05,0.0,4.867568502914449e-08
0.05,0.05,6.236334404918862e-08
0.05,0.1,7.253759464156207e-08
0.05,0.15,7.795299060655873e-08
0.05,0.2,8.064426120846909e-08
0.05,0.25,8.222371255115441e-08
0.05,0.3,8.345544689934163e-08
0.05,0.35,8.46472295980488e-08
0.05,0.4,8.59162450605994e-08
0.05,0.45,8.730698482044282e-08
0.05,0.5,8.88376955162865e-08
0.05,0.55,9.051795790447321e-08
0.05,0.6,9.235523892464839e-08
0.05,0.65,9.435731168254474e-08
0.05,0.7,9.653313805445117e-08
0.1,0.0,2.24916063558031e-07
0.1,0.05,2.9720753625952513e-07
0.1,0.1,3.52342109477312e-07
0.1,0.15,3.8125787417570315e-07
0.1,0.2,3.9452651896024165e-07
0.1,0.25,4.011560788411126e-07
0.1,0.3,4.054901832213021e-07
0.1,0.35,4.0928038070079475e-07
0.1,0.4,4.1318250816151784e-07
0.1,0.45,4.174305655610371e-07
0.1,0.5,4.221037223148323e-07
0.1,0.55,4.2722755994039295e-07
0.1,0.6,4.328117684985132e-07
0.1,0.65,4.3886399219244327e-07
0.1,0.7,4.453948015556343e-07
0.15,0.0,6.873635037788864e-07
0.15,0.05,9.883645318777782e-07
0.15,0.1,1.2316676104945294e-06
0.15,0.15,1.3591392168044337e-06
0.15,0.2,1.4130169640717636e-06
0.15,0.25,1.4344844438709315e-06
0.15,0.3,1.444035469640155e-06
0.15,0.35,1.4500317211628184e-06
0.15,0.4,1.4556177677834647e-06
0.15,0.45,1.461909675880859e-06
0.15,0.5,1.4692689223233955e-06
0.15,0.55,1.477787063411505e-06
0.15,0.6,1.487466453319568e-06
0.15,0.65,1.498286650516353e-06
0.15,0.7,1.5102282477196394e-06
0.2,0.0,1.3578771650294581e-06
0.2,0.05,2.168185664793784e-06
0.2,0.1,2.885264456719747e-06
0.2,0.15,3.272909164725126e-06
0.2,0.2,3.4321690352679694e-06
0.2,0.25,3.487145317965813e-06
0.2,0.3,3.5024962320742672e-06
0.2,0.35,3.5050393095598474e-06
0.2,0.4,3.504952696644991e-06
0.2,0.45,3.5058858906905644e-06
0.2,0.5,3.5090405210087347e-06
0.2,0.55,3.5147281904963863e-06
0.2,0.6,3.5229522859776543e-06
0.2,0.65,3.5336223113832965e-06
0.2,0.7,3.546631325628315e-06
0.25,0.0,2.0194245002608603e-06
0.25,0.05,3.5511436238797116e-06
0.25,0.1,5.036693864614535e-06
0.25,0.15,5.878137202053077e-06
0.25,0.2,6.230131796118924e-06
0.25,0.25,6.350790049482163e-06
0.25,0.3,6.381372453789963e-06
0.25,0.35,6.381507673010063e-06
0.25,0.4,6.374057258030868e-06
0.25,0.45,6.367318855733178e-06
0.25,0.5,6.364093560564218e-06
0.25,0.55,6.3651639631301495e-06
0.25,0.6,6.3705969607375646e-06
0.25,0.65,6.380225522240484e-06
0.25,0.7,6.3938241033359455e-06
0.3,0.0,2.5874469790380045e-06
0.3,0.05,4.944585189493723e-06
0.3,0.1,7.428344699801081e-06
0.3,0.15,8.905172837009067e-06
0.3,0.2,9.544895194955179e-06
0.3,0.25,9.775879737257191e-06
0.3,0.3,9.844195183999708e-06
0.3,0.35,9.85555201075625e-06
0.3,0.4,9.850906970925997e-06
0.3,0.45,9.845310439289755e-06
0.3,0.5,9.84397063719884e-06
0.3,0.55,9.848451814506972e-06
0.3,0.6,9.859005395874136e-06
0.3,0.65,9.875435911999738e-06
0.3,0.7,9.89741865524128e-06
0.35,0.0,3.060728654264723e-06
0.35,0.05,6.280312864384313e-06
0.35,0.1,9.944362274371583e-06
0.35,0.15,1.222940012997756e-05
0.35,0.2,1.3256864842173944e-05
0.35,0.25,1.3650398077283872e-05
0.35,0.3,1.3786488946603066e-05
0.35,0.35,1.3829752768872534e-05
0.35,0.4,1.3844625675297964e-05
0.35,0.45,1.3855055469528585e-05
0.35,0.5,1.3869508401567118e-05
0.35,0.55,1.3890678495402429e-05
0.35,0.6,1.3919155073799325e-05
0.35,0.65,1.3954791145588861e-05
0.35,0.7,1.3997208645853663e-05
0.4,0.0,3.440780116266985e-06
0.4,0.05,7.5002085433982715e-06
0.4,0.1,1.2480951825800205e-05
0.4,0.15,1.5739490084490263e-05
0.4,0.2,1.725805097630197e-05
0.4,0.25,1.787007485897442e-05
0.4,0.3,1.8106849753739724e-05
0.4,0.35,1.820496862459063e-05
0.4,0.4,1.8257961306980848e-05
0.4,0.45,1.8300932154187146e-05
0.4,0.5,1.8346508214469396e-05
0.4,0.55,1.8398886158290897e-05
0.4,0.6,1.845916038389327e-05
0.4,0.65,1.8527318811352424e-05
0.4,0.7,1.8602983682511703e-05
0.45,0.0,3.7204012717661837e-06
0.45,0.05,8.530963271629286e-06
0.45,0.1,1.4901791788735882e-05
0.45,0.15,1.928178590031539e-05
0.45,0.2,2.139340097623746e-05
0.45,0.25,2.2280292247675048e-05
0.45,0.3,2.265070658379561e-05
0.45,0.35,2.2826301365759758e-05
0.45,0.4,2.293546861897398e-05
0.45,0.45,2.3026809025218105e-05
0.45,0.5,2.3118046855145575e-05
0.45,0.55,2.321526770619041e-05
0.45,0.6,2.3320243943405088e-05
0.45,0.65,2.3433187896382516e-05
0.45,0.7,2.3553778090324745e-05
0.5,0.0,3.893593398458823e-06
0.5,0.05,9.304115389117136e-06
0.5,0.1,1.7059538922636234e-05
0.5,0.15,2.2679370155913117e-05
0.5,0.2,2.5479083125673216e-05
0.5,0.25,2.6694801127583464e-05
0.5,0.3,2.7229944501004368e-05
0.5,0.35,2.7503764804374136e-05
0.5,0.4,2.7685240337934114e-05
0.5,0.45,2.7838814829850535e-05
0.5,0.5,2.7988251150105904e-05
