lg_nw,r_nw,t_ox,N_sd,eps_ox
10,2,0.5,5.0e+19,3.9
vg,vd,ids
0.7,-0.4,7.537964532749484e-07
0.696,-0.392,7.521027167442524e-07
0.692,-0.384,7.503883707953902e-07
0.688,-0.376,7.486526317801659e-07
0.684,-0.368,7.468948184574408e-07
0.68,-0.36,7.451143756706568e-07
0.676,-0.352,7.433109024085587e-07
0.672,-0.344,7.414841850293251e-07
0.668,-0.336,7.396342365653236e-07
0.664,-0.328,7.377613431863527e-07
0.66,-0.32,7.358661190867756e-07
0.656,-0.312,7.339495712809059e-07
0.652,-0.304,7.320131760460184e-07
0.648,-0.296,7.300589690484091e-07
0.644,-0.288,7.280896515310698e-07
0.64,-0.28,7.261087153375013e-07
0.636,-0.272,7.241205900015194e-07
0.632,-0.264,7.221308156538224e-07
0.628,-0.256,7.201462460887787e-07
0.624,-0.248,7.18175287004533e-07
0.62,-0.24,7.162281751799863e-07
0.616,-0.232,7.143173051848193e-07
0.612,-0.224,7.124576111324261e-07
0.608,-0.216,7.106670119733517e-07
0.604,-0.208,7.089669298781334e-07
0.6,-0.2,7.073828923559698e-07
0.596,-0.192,7.059452298775731e-07
0.592,-0.184,7.04689881894458e-07
0.588,-0.176,7.036593252571683e-07
0.584,-0.168,7.029036401410177e-07
0.58,-0.16,7.02481729753276e-07
0.576,-0.152,7.024627114906736e-07
0.572,-0.144,7.029274991970674e-07
0.568,-0.136,7.03970599401818e-07
0.564,-0.128,7.057021500361619e-07
0.56,-0.12,7.082502399385924e-07
0.556,-0.112,7.11763564158194e-07
0.552,-0.104,7.164144972968505e-07
0.548,-0.096,7.224027092572342e-07
0.544,-0.088,7.299595088212167e-07
0.54,-0.08,7.393531816874884e-07
0.536,-0.072,7.508956844037976e-07
0.532,-0.064,7.649511413952232e-07
0.528,-0.056,7.819466182588664e-07
0.524,-0.048,8.023855180350552e-07
0.52,-0.04,8.268635245792979e-07
0.516,-0.032,8.560861119557911e-07
0.512,-0.024,8.908850666655884e-07
0.508,-0.016,9.322291501539201e-07
0.504,-0.008,9.812211511265819e-07
0.5,0.0,1.0390707990851363e-06
0.504,0.008,1.1160668603502893e-06
0.508,0.016,1.2049022193653164e-06
0.512,0.024,1.3072236361934985e-06
0.516,0.032,1.424578863997982e-06
0.52,0.04,1.5582580473876164e-06
0.524,0.048,1.7091175976439541e-06
0.528,0.056,1.8774120470073344e-06
0.532,0.064,2.0626652268447125e-06
0.536,0.072,2.263610407465504e-06
0.54,0.08,2.4782183698606146e-06
0.544,0.088,2.7038149621563145e-06
0.548,0.096,2.93727090462083e-06
0.552,0.104,3.175232608222325e-06
0.556,0.112,3.414357621579221e-06
0.56,0.12,3.6515223900347154e-06
0.564,0.128,3.883980451508436e-06
0.568,0.136,4.10946179219002e-06
0.572,0.144,4.326215175720934e-06
0.576,0.152,4.533002783353331e-06
0.58,0.16,4.729060065061917e-06
0.584,0.168,4.914034024926137e-06
0.588,0.176,5.087911416418055e-06
0.592,0.184,5.250945622053185e-06
0.596,0.192,5.4035881602304375e-06
0.6,0.2,5.546428283078893e-06
0.604,0.208,5.680142207496561e-06
0.608,0.216,5.8054521783773164e-06
0.612,0.224,5.923094721367647e-06
0.616,0.232,6.033796988675195e-06
0.62,0.24,6.138259921424521e-06
0.624,0.248,6.23714694897903e-06
0.628,0.256,6.331077045442978e-06
0.632,0.264,6.420621113928367e-06
0.636,0.272,6.506300835852864e-06
0.64,0.28,6.588589284843696e-06
0.644,0.288,6.6679127516192e-06
0.648,0.296,6.744653352659169e-06
0.652,0.304,6.819152100576505e-06
0.656,0.312,6.891712199090496e-06
0.66,0.32,6.96260239266948e-06
0.664,0.328,7.032060252946797e-06
0.668,0.336,7.100295323586949e-06
0.672,0.344,7.167492074830768e-06
0.676,0.352,7.2338126405987365e-06
0.68,0.36,7.2993993265518515e-06
0.684,0.368,7.364376888352896e-06
0.688,0.376,7.428854586689278e-06
0.692,0.384,7.49292803032614e-06
0.696,0.392,7.556680821256453e-06
0.7,0.4,7.620186017446003e-06
