lg_nw,r_nw,t_ox,N_sd,eps_ox
18,2,1,2.0e+20,22
vgs,vds,ids
0.0,0.0,1.7044960071944296e-11
0.0,0.05,2.03175853708228e-11
0.0,0.1,2.244889644736094e-11
0.0,0.15,2.340571999168181e-11
0.0,0.2,2.372742636757032e-11
0.0,0.25,2.377801836804969e-11
0.0,0.3,2.372115245104631e-11
0.0,0.35,2.3620887182508655e-11
0.0,0.4,2.3500976141901843e-11
0.0,0.45,2.3370010769496302e-11
0.0,0.5,2.323107039680764e-11
0.0,0.55,2.3085291828151274e-11
0.0,0.6,2.293316487248984e-11
0.0,0.65,2.277499309560345e-11
0.0,0.7,2.2611051492858875e-11
0.05,0.0,9.36639418669725e-11
0.05,0.05,1.1723977568111722e-10
0.05,0.1,1.340312736398639e-10
0.05,0.15,1.4209904271373464e-10
0.05,0.2,1.4512597461359514e-10
0.05,0.25,1.4595603630325172e-10
0.05,0.3,1.459196412164125e-10
0.05,0.35,1.4554429721672994e-10
0.05,0.4,1.4502508674308202e-10
0.05,0.45,1.4443061763800265e-10
0.05,0.5,1.4378313219773325e-10
0.05,0.55,1.430884017913528e-10
0.05,0.6,1.4234668510270595e-10
0.05,0.65,1.4155668788917592e-10
0.05,0.7,1.4071695894254563e-10
0.1,0.0,6.298789956700218e-10
0.1,0.05,7.974484127038455e-10
0.1,0.1,9.235327592755826e-10
0.1,0.15,9.847157697561977e-10
0.1,0.2,1.0068859062484483e-09
0.1,0.25,1.0121751111121855e-09
0.1,0.3,1.011152286608489e-09
0.1,0.35,1.0079943026247502e-09
0.1,0.4,1.0042096392575045e-09
0.1,0.45,1.0002937176389096e-09
0.1,0.5,9.96373891819948e-10
0.1,0.55,9.924495111942953e-10
0.1,0.6,9.884794865383497e-10
0.1,0.65,9.844136619951808e-10
0.1,0.7,9.802036689092315e-10
0.15,0.0,4.4586913488857386e-09
0.15,0.05,5.5231526525157465e-09
0.15,0.1,6.350190080617551e-09
0.15,0.15,6.75030037993015e-09
0.15,0.2,6.88695031059234e-09
0.15,0.25,6.910245524179683e-09
0.15,0.3,6.892695291555306e-09
0.15,0.35,6.862783922253192e-09
0.15,0.4,6.830571887636654e-09
0.15,0.45,6.79916528230395e-09
0.15,0.5,6.7691762366195645e-09
0.15,0.55,6.7403736238437825e-09
0.15,0.6,6.712279814530397e-09
0.15,0.65,6.68438123696676e-09
0.15,0.7,6.656198921562463e-09
0.2,0.0,3.0266936956980956e-08
0.2,0.05,3.674155240912866e-08
0.2,0.1,4.199209388256377e-08
0.2,0.15,4.456909821234209e-08
0.2,0.2,4.542577009546117e-08
0.2,0.25,4.5534446685705873e-08
0.2,0.3,4.5375112183944736e-08
0.2,0.35,4.513712141855817e-08
0.2,0.4,4.488700195458703e-08
0.2,0.45,4.464485519437157e-08
0.2,0.5,4.4414194183337944e-08
0.2,0.55,4.419298734240573e-08
0.2,0.6,4.3977641687615933e-08
0.2,0.65,4.376440020900271e-08
0.2,0.7,4.3549803286080365e-08
0.25,0.0,1.5148025084676845e-07
0.25,0.05,1.890008931085667e-07
0.25,0.1,2.2075435767639413e-07
0.25,0.15,2.3681018451910286e-07
0.25,0.2,2.4227101400921554e-07
0.25,0.25,2.430201971264745e-07
0.25,0.3,2.42048315769896e-07
0.25,0.35,2.4055507122132234e-07
0.25,0.4,2.389703678811081e-07
0.25,0.45,2.3742998488338236e-07
0.25,0.5,2.3596338904572174e-07
0.25,0.55,2.345637837161577e-07
0.25,0.6,2.3321355781864064e-07
0.25,0.65,2.3189329774429168e-07
0.25,0.7,2.3058481475688793e-07
0.3,0.0,4.6541709153714163e-07
0.3,0.05,6.341151055615521e-07
0.3,0.1,7.862651836997505e-07
0.3,0.15,8.669119507679483e-07
0.3,0.2,8.959697904960988e-07
0.3,0.25,9.013602232883091e-07
0.3,0.3,8.978659498433794e-07
0.3,0.35,8.915553616979282e-07
0.3,0.4,8.846646362444124e-07
0.3,0.45,8.779443380590733e-07
0.3,0.5,8.715990494827426e-07
0.3,0.55,8.656412655292975e-07
0.3,0.6,8.600212621794165e-07
0.3,0.65,8.546737764208746e-07
0.3,0.7,8.49534175989657e-07
0.35,0.0,9.111202577343562e-07
0.35,0.05,1.3811732345912037e-06
0.35,0.1,1.8517841343904683e-06
0.35,0.15,2.1191688460394817e-06
0.35,0.2,2.222503155895293e-06
0.35,0.25,2.2472412372022416e-06
0.35,0.3,2.2416132923233893e-06
0.35,0.35,2.225956770227511e-06
0.35,0.4,2.207938161058495e-06
0.35,0.45,2.1902358795931823e-06
0.35,0.5,2.1736707294736694e-06
0.35,0.55,2.158395961276766e-06
0.35,0.6,2.144337499776148e-06
0.35,0.65,2.1313539848693556e-06
0.35,0.7,2.119293483911209e-06
0.4,0.0,1.3313182396819044e-06
0.4,0.05,2.215625083240906e-06
0.4,0.1,3.2043836690655296e-06
0.4,0.15,3.8092963222764564e-06
0.4,0.2,4.059239437187605e-06
0.4,0.25,4.13078076056866e-06
0.4,0.3,4.131422466775909e-06
0.4,0.35,4.107769732249944e-06
0.4,0.4,4.077715013187327e-06
0.4,0.45,4.047671657297894e-06
0.4,0.5,4.019732235645299e-06
0.4,0.55,3.99441489240222e-06
0.4,0.6,3.9716861716358705e-06
0.4,0.65,3.951335956331187e-06
0.4,0.7,3.933112338733443e-06
0.45,0.0,1.6556444059490556e-06
0.45,0.05,2.968054032389691e-06
0.45,0.1,4.5932628665397255e-06
0.45,0.15,5.65973204699636e-06
0.45,0.2,6.127227561473606e-06
0.45,0.25,6.27894494592957e-06
0.45,0.3,6.301781780786255e-06
0.45,0.35,6.279003503442031e-06
0.45,0.4,6.243088211199366e-06
0.45,0.45,6.205897968534639e-06
0.45,0.5,6.1714612079608705e-06
0.45,0.55,6.140921829222361e-06
0.45,0.6,6.114393966272022e-06
0.45,0.65,6.09164650424772e-06
0.45,0.7,6.072351981569976e-06
0.5,0.0,1.8852631164487195e-06
0.5,0.05,3.581344264436475e-06
0.5,0.1,5.8905892699416236e-06
0.5,0.15,7.510685665548259e-06
0.5,0.2,8.259106033417618e-06
0.5,0.25,8.525189094874794e-06
0.5,0.3,8.589378981672425e-06
0.5,0.35,8.580093888313445e-06
0.5,0.4,8.548157766558979e-06
0.5,0.45,8.512412705871816e-06
0.5,0.5,8.479441699441228e-06
0.5,0.55,8.451274858372227e-06
0.5,0.6,8.428294454324565e-06
0.5,0.65,8.410313216053844e-06
0.5,0.7,8.396969662726397e-06
0.55,0.0,2.0373135360855354e-06
0.55,0.05,4.044599651090174e-06
0.55,0.1,7.037729544933769e-06
0.55,0.15,9.281365803885644e-06
0.55,0.2,1.0368852599742675e-05
0.55,0.25,1.0782997053436773e-05
0.55,0.3,1.0908246985638963e-05
0.55,0.35,1.092579838767532e-05
0.55,0.4,1.0908370791520658e-05
0.55,0.45,1.0883261952474558e-05
0.55,0.5,1.0860213278807256e-05
0.55,0.55,1.0842398597803255e-05
0.55,0.6,1.0830589588206127e-05
0.55,0.65,1.0824709532571652e-05
0.55,0.7,1.0824406658430847e-05
0.6,0.0,2.127025829682956e-06
0.6,0.05,4.358407111181968e-06
0.6,0.1,7.996520787019731e-06
0.6,0.15,1.0914655189599434e-05
0.6,0.2,1.2395277967143617e-05
0.6,0.25,1.2990341620927802e-05
0.6,0.3,1.3195818312896785e-05
0.6,0.35,1.3252940226718207e-05
0.6,0.4,1.325988076094524e-05
0.6,0.45,1.3253893240417879e-05
0.6,0.5,1.324849113811931e-05
0.6,0.55,1.3248251046198697e-05
0.6,0.6,1.3254453647694295e-05
0.6,0.65,1.3267196872055247e-05
0.6,0.7,1.328617968955219e-05
0.65,0.0,2.1668378838424624e-06
0.65,0.05,4.5295393423398146e-06
0.65,0.1,8.738696119625913e-06
0.65,0.15,1.2361601060053098e-05
0.65,0.2,1.4284622220685362e-05
0.65,0.25,1.5092233829107509e-05
0.65,0.3,1.5396124512512262e-05
0.65,0.35,1.5504458652006402e-05
0.65,0.4,1.5544468531852285e-05
0.65,0.45,1.5564906648565806e-05
0.65,0.5,1.5583689311108498e-05
0.65,0.55,1.5607058636229842e-05
0.65,0.6,1.563692244316574e-05
0.65,0.65,1.567361428843102e-05
0.65,0.7,1.5716921501819187e-05
0.7,0.0,2.167787723664214e-06
0.7,0.05,4.571939983884206e-06
0.7,0.1,9.24844522869912e-06
0.7,0.15,1.3583250160300086e-05
0.7,0.2,1.5991848893181172e-05
0.7,0.25,1.704207256773959e-05
0.7,0.3,1.7461454742312837e-05
0.7,0.35,1.763145501774143e-05
0.7,0.4,1.7711990641981607e-05
0.7,0.45,1.7764898460132764e-05
0.7,0.5,1.781314617019596e-05
0.7,0.55,1.7864908534542846e-05
0.7,0.6,1.7922837607841263e-05
0.7,0.65,1.798756072577811e-05
0.7,0.7,1.8058987974689376e-05
