lg_nw,r_nw,t_ox,N_sd,eps_ox
18,5,1,5.0e+19,22
vgs,vds,ids
0.0,0.0,1.8086714846382386e-08
0.0,0.05,2.3095400713242328e-08
0.0,0.1,2.666922081472361e-08
0.0,0.15,2.8437648663132747e-08
0.0,0.2,2.9203518197415755e-08
0.0,0.25,2.9562896578902098e-08
0.0,0.3,2.9789960526941047e-08
0.0,0.35,2.999185136394646e-08
0.0,0.4,3.0207057303466344e-08
0.0,0.45,3.044810912276844e-08
0.0,0.5,3.071818234378962e-08
0.0,0.55,3.101730842540022e-08
0.0,0.6,3.1344658288510517e-08
0.0,0.65,3.169936852797665e-08
0.0,0.7,3.208083186211256e-08
0.05,0.0,9.833839604267778e-08
0.05,0.05,1.2940894328241232e-07
0.05,0.1,1.5211870371897712e-07
0.05,0.15,1.6361009068371835e-07
0.05,0.2,1.6868517873772828e-07
0.05,0.25,1.710934007153816e-07
0.05,0.3,1.7258978839927128e-07
0.05,0.35,1.7386700971166222e-07
0.05,0.4,1.7517569726309425e-07
0.05,0.45,1.7659770185326547e-07
0.05,0.5,1.78153241907239e-07
0.05,0.55,1.7984123897504622e-07
0.05,0.6,1.8165422289459372e-07
0.05,0.65,1.835837439768583e-07
0.05,0.7,1.8562227232964852e-07
0.1,0.0,3.9642956816865387e-07
0.1,0.05,5.570509545740973e-07
0.1,0.1,6.796190327922312e-07
0.1,0.15,7.422619031107242e-07
0.1,0.2,7.690196158988098e-07
0.1,0.25,7.804015902727501e-07
0.1,0.3,7.862597810664754e-07
0.1,0.35,7.905432453618117e-07
0.1,0.4,7.947070598081864e-07
0.1,0.45,7.992439422160659e-07
0.1,0.5,8.042906204738643e-07
0.1,0.55,8.098575718403853e-07
0.1,0.6,8.159143961640181e-07
0.1,0.65,8.224210051133594e-07
0.1,0.7,8.29338656013445e-07
0.15,0.0,1.0086828378313955e-06
0.15,0.05,1.561097684685513e-06
0.15,0.1,2.0185088799881956e-06
0.15,0.15,2.2584012698322595e-06
0.15,0.2,2.357793575015184e-06
0.15,0.25,2.394848715088701e-06
0.15,0.3,2.4086722792914537e-06
0.15,0.35,2.415229210310042e-06
0.15,0.4,2.420505275074134e-06
0.15,0.45,2.4265974449461814e-06
0.15,0.5,2.434150316713899e-06
0.15,0.55,2.4432837144695057e-06
0.15,0.6,2.4539386808710764e-06
0.15,0.65,2.466004583397806e-06
0.15,0.7,2.4793646380215813e-06
0.2,0.0,1.754258037471871e-06
0.2,0.05,2.991536334555566e-06
0.2,0.1,4.116202741048068e-06
0.2,0.15,4.732317370066183e-06
0.2,0.2,4.989695280218282e-06
0.2,0.25,5.082246315478183e-06
0.2,0.3,5.111688683866693e-06
0.2,0.35,5.120320638673224e-06
0.2,0.4,5.124215029138235e-06
0.2,0.45,5.129126616324027e-06
0.2,0.5,5.136928755792882e-06
0.2,0.55,5.148075734948479e-06
0.2,0.6,5.162524240983674e-06
0.2,0.65,5.180073530312331e-06
0.2,0.7,5.200488597975998e-06
0.25,0.0,2.439463603075702e-06
0.25,0.05,4.529501393890046e-06
0.25,0.1,6.598595227727457e-06
0.25,0.15,7.787721403043971e-06
0.25,0.2,8.300289784033948e-06
0.25,0.25,8.491663145194089e-06
0.25,0.3,8.557137763820531e-06
0.25,0.35,8.57937751222696e-06
0.25,0.4,8.59016711096281e-06
0.25,0.45,8.601076067631397e-06
0.25,0.5,8.616017145479486e-06
0.25,0.55,8.636077891321314e-06
0.25,0.6,8.6613360917494e-06
0.25,0.65,8.691533350482606e-06
0.25,0.7,8.726321256176393e-06
0.3,0.0,3.013405507276083e-06
0.3,0.05,6.020085737899859e-06
0.3,0.1,9.235499605781766e-06
0.3,0.15,1.1172347315030845e-05
0.3,0.2,1.2038732178138957e-05
0.3,0.25,1.2380811756905011e-05
0.3,0.3,1.2512923047828137e-05
0.3,0.35,1.2570437008419557e-05
0.3,0.4,1.2605978746002553e-05
0.3,0.45,1.2638967740921795e-05
0.3,0.5,1.2676161979436901e-05
0.3,0.55,1.271961082730969e-05
0.3,0.6,1.276965670501543e-05
0.3,0.65,1.2826054261540184e-05
0.3,0.7,1.288838258983306e-05
0.35,0.0,3.47595616363526e-06
0.35,0.05,7.395082246361771e-06
0.35,0.1,1.1907073259117625e-05
0.35,0.15,1.4754207914673498e-05
0.35,0.2,1.607453137861318e-05
0.35,0.25,1.662307385084253e-05
0.35,0.3,1.6856296590147864e-05
0.35,0.35,1.6974265721861832e-05
0.35,0.4,1.7055560854414254e-05
0.35,0.45,1.7129512201092437e-05
0.35,0.5,1.7206551417557958e-05
0.35,0.55,1.7290035600895318e-05
0.35,0.6,1.7380729554801905e-05
0.35,0.65,1.747848432561884e-05
0.35,0.7,1.758285931853516e-05
0.4,0.0,3.824056931725202e-06
0.4,0.05,8.584766150533111e-06
0.4,0.1,1.4488052921498908e-05
0.4,0.15,1.8394725162173518e-05
0.4,0.2,2.0268727393528284e-05
0.4,0.25,2.1080124798134607e-05
0.4,0.3,2.1448980991343556e-05
0.4,0.35,2.165218801954677e-05
0.4,0.4,2.179957723134878e-05
0.4,0.45,2.1932538008966583e-05
0.4,0.5,2.206603893098779e-05
0.4,0.55,2.2205103687904872e-05
0.4,0.6,2.235108226812702e-05
0.4,0.65,2.250400816083849e-05
0.4,0.7,2.2663476270501183e-05
0.45,0.0,4.051556203456413e-06
0.45,0.05,9.515364254334397e-06
0.45,0.1,1.6833306692425064e-05
0.45,0.15,2.192546824310553e-05
0.45,0.2,2.4447962105253513e-05
0.45,0.25,2.5576480055134696e-05
0.45,0.3,2.6113363648138815e-05
0.45,0.35,2.6424272566503516e-05
0.45,0.4,2.6655663704502474e-05
0.45,0.45,2.6863181760199295e-05
0.45,0.5,2.706721366565255e-05
0.45,0.55,2.727481385861872e-05
0.45,0.6,2.7488081282207217e-05
0.45,0.65,2.770731796772591e-05
0.45,0.7,2.7932209838007223e-05
0.5,0.0,4.158726972462577e-06
0.5,0.05,1.0131553335096383e-05
0.5,0.1,1.880579994960887e-05
0.5,0.15,2.5175824221262105e-05
0.5,0.2,2.843223183672165e-05
0.5,0.25,2.9927970088899252e-05
0.5,0.3,3.066196062123867e-05
0.5,0.35,3.1099869150748146e-05
0.5,0.4,3.1430054532204065e-05
0.5,0.45,3.172459788032447e-05
0.5,0.5,3.2010180229736185e-05
0.5,0.55,3.229624648007163e-05
0.5,0.6,3.258580471666252e-05
0.5,0.65,3.287950899207476e-05
0.5,0.7,3.317719007794454e-05
0.55,0.0,4.156383402908962e-06
0.55,0.05,1.0411895854812071e-05
0.55,0.1,2.0302797177763918e-05
0.55,0.15,2.800274779357261e-05
0.55,0.2,3.206635039603005e-05
0.55,0.25,3.3974350335016846e-05
0.55,0.3,3.4930925586275755e-05
0.55,0.35,3.551191071063752e-05
0.55,0.4,3.595263339116457e-05
0.55,0.45,3.6343738982038316e-05
0.55,0.5,3.67190575714985e-05
0.55,0.55,3.709077245533697e-05
0.55,0.6,3.746295284437587e-05
0.55,0.65,3.783668203085345e-05
0.55,0.7,3.82119845147049e-05
0.6,0.0,4.064156820578616e-06
0.6,0.05,1.0371277478880508e-05
0.6,0.1,2.1268086976747755e-05
0.6,0.15,3.0306831084041136e-05
0.6,0.2,3.523784110120248e-05
0.6,0.25,3.759825852841475e-05
0.6,0.3,3.8799707831766344e-05
0.6,0.35,3.953710788720708e-05
0.6,0.4,4.009759052842046e-05
0.6,0.45,4.059243812824851e-05
0.6,0.5,4.106346272954209e-05
0.6,0.55,4.1525919755744595e-05
0.6,0.6,4.1985080192650025e-05
0.6,0.65,4.244252411922898e-05
0.6,0.7,4.2898510235857784e-05
0.65,0.0,3.9060174818395364e-06
0.65,0.05,1.0053770011657269e-05
0.65,0.1,2.1691579261794885e-05
0.65,0.15,3.20345119139246e-05
0.65,0.2,3.7880219755012794e-05
0.65,0.25,4.0729110084125195e-05
0.65,0.3,4.2195304438404775e-05
0.65,0.35,4.3100428783995856e-05
0.65,0.4,4.378806498035108e-05
0.65,0.45,4.4392175981588335e-05
0.65,0.5,4.4963376675297435e-05
0.65,0.55,4.5520316415723556e-05
0.65,0.6,4.606959627733582e-05
0.65,0.65,4.661334873656959e-05
0.65,0.7,4.715209608233939e-05
0.7,0.0,3.705787677300741e-06
0.7,0.05,9.52116764466906e-06
0.7,0.1,2.1601469870802808e-05
0.7,0.15,3.3171525476308115e-05
0.7,0.2,3.996663347453695e-05
0.7,0.25,4.333685585860495e-05
0.7,0.3,4.508605670504181e-05
0.7,0.35,4.6168873566442994e-05
0.7,0.4,4.6989859923067466e-05
0.7,0.45,4.7707711902751616e-05
0.7,0.5,4.8382672059269406e-05
0.7,0.55,4.90370988195288e-05
0.7,0.6,4.967904010973151e-05
0.7,0.65,5.0311223497872526e-05
0.7,0.7,5.093445155083933e-05
