lg_nw,r_nw,t_ox,N_sd,eps_ox
18,3,1.5,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,1.4601927744146597e-09
0.0,0.05,1.5901122621758214e-09
0.0,0.1,1.70781950478779e-09
0.0,0.15,1.7946782473352525e-09
0.0,0.2,1.865417278220105e-09
0.0,0.25,1.931914994764654e-09
0.0,0.3,2.000054254783761e-09
0.0,0.35,2.0725377928960927e-09
0.0,0.4,2.150754385175812e-09
0.0,0.45,2.2356168941658493e-09
0.0,0.5,2.3279036704556944e-09
0.0,0.55,2.428396636023055e-09
0.0,0.6,2.537940764890493e-09
0.0,0.65,2.657474242128011e-09
0.0,0.7,2.7880483772589848e-09
0.05,0.0,7.55388208831894e-09
0.05,0.05,8.699642942942362e-09
0.05,0.1,9.635538218780232e-09
0.05,0.15,1.0260184065363441e-08
0.05,0.2,1.071558250940857e-08
0.05,0.25,1.11104955287584e-08
0.05,0.3,1.1497435966645335e-08
0.05,0.35,1.1899108784108495e-08
0.05,0.4,1.232571468870902e-08
0.05,0.45,1.2782696740387794e-08
0.05,0.5,1.3273867961406771e-08
0.05,0.55,1.380264288913505e-08
0.05,0.6,1.4372531425252077e-08
0.05,0.65,1.4987352330312892e-08
0.05,0.7,1.5651342722017864e-08
0.1,0.0,3.769780999924735e-08
0.1,0.05,4.6559102565287905e-08
0.1,0.1,5.328366892558636e-08
0.1,0.15,5.739322986500157e-08
0.1,0.2,6.00467221157134e-08
0.1,0.25,6.211106194587876e-08
0.1,0.3,6.399915208227514e-08
0.1,0.35,6.588297171262014e-08
0.1,0.4,6.783276311658572e-08
0.1,0.45,6.987923043674829e-08
0.1,0.5,7.203849578657966e-08
0.1,0.55,7.432177330339262e-08
0.1,0.6,7.673909607849787e-08
0.1,0.65,7.930077256819635e-08
0.1,0.7,8.201798428175492e-08
0.15,0.0,1.5501383752513394e-07
0.15,0.05,2.065320041807012e-07
0.15,0.1,2.4415580512702494e-07
0.15,0.15,2.6511529227440374e-07
0.15,0.2,2.765547540964989e-07
0.15,0.25,2.839105003474593e-07
0.15,0.3,2.8976883225977143e-07
0.15,0.35,2.951884288929061e-07
0.15,0.4,3.005815379233087e-07
0.15,0.45,3.0610814216503756e-07
0.15,0.5,3.118333382197202e-07
0.15,0.55,3.17787776111675e-07
0.15,0.6,3.2399054702576775e-07
0.15,0.65,3.30457804493193e-07
0.15,0.7,3.372060064806163e-07
0.2,0.0,4.312987367397929e-07
0.2,0.05,6.16418010905056e-07
0.2,0.1,7.554012741613514e-07
0.2,0.15,8.285884524786379e-07
0.2,0.2,8.622488186512135e-07
0.2,0.25,8.784856623072703e-07
0.2,0.3,8.880281278563091e-07
0.2,0.35,8.952632275223185e-07
0.2,0.4,9.01874508555726e-07
0.2,0.45,9.084907967879441e-07
0.2,0.5,9.15343756354777e-07
0.2,0.55,9.225189235780346e-07
0.2,0.6,9.300499679551128e-07
0.2,0.65,9.3795379166669e-07
0.2,0.7,9.462434881658548e-07
0.25,0.0,8.23949935410292e-07
0.25,0.05,1.2501952453286267e-06
0.25,0.1,1.592450101793921e-06
0.25,0.15,1.7716887713992627e-06
0.25,0.2,1.8463822441974497e-06
0.25,0.25,1.874016897259944e-06
0.25,0.3,1.8833960067793385e-06
0.25,0.35,1.8863729029272222e-06
0.25,0.4,1.8874810488414593e-06
0.25,0.45,1.888392840173675e-06
0.25,0.5,1.8897040169428856e-06
0.25,0.55,1.8916134902951934e-06
0.25,0.6,1.8941776148652659e-06
0.25,0.65,1.8974044519116402e-06
0.25,0.7,1.9012884167930588e-06
0.3,0.0,1.225567419923144e-06
0.3,0.05,1.964827552920582e-06
0.3,0.1,2.604606239271552e-06
0.3,0.15,2.9471645124074118e-06
0.3,0.2,3.0859102863732317e-06
0.3,0.25,3.1309457846276336e-06
0.3,0.3,3.1393330913571883e-06
0.3,0.35,3.134781123428647e-06
0.3,0.4,3.126375032026478e-06
0.3,0.45,3.1174595515316294e-06
0.3,0.5,3.109216420806691e-06
0.3,0.55,3.1020287977708566e-06
0.3,0.6,3.095991299907487e-06
0.3,0.65,3.0910989276396585e-06
0.3,0.7,3.087316488503371e-06
0.35,0.0,1.577428637171935e-06
0.35,0.05,2.6674279337250726e-06
0.35,0.1,3.6804280160129756e-06
0.35,0.15,4.240230842197608e-06
0.35,0.2,4.468476394092854e-06
0.35,0.25,4.5410179234005756e-06
0.35,0.3,4.552035705240803e-06
0.35,0.35,4.541078355861392e-06
0.35,0.4,4.523369664359371e-06
0.35,0.45,4.5045321543675015e-06
0.35,0.5,4.486560449342912e-06
0.35,0.55,4.47010582420653e-06
0.35,0.6,4.455331342284797e-06
0.35,0.65,4.442228968008554e-06
0.35,0.7,4.430736316515161e-06
0.4,0.0,1.8678299874685998e-06
0.4,0.05,3.323556114210685e-06
0.4,0.1,4.770123582896801e-06
0.4,0.15,5.597313312552215e-06
0.4,0.2,5.941279507387322e-06
0.4,0.25,6.053517612317888e-06
0.4,0.3,6.073155147744006e-06
0.4,0.35,6.05925603484426e-06
0.4,0.4,6.034682855127305e-06
0.4,0.45,6.007922918624969e-06
0.4,0.5,5.982012935381317e-06
0.4,0.55,5.957964329912733e-06
0.4,0.6,5.936048150472697e-06
0.4,0.65,5.916272500134607e-06
0.4,0.7,5.898558782941831e-06
0.45,0.0,2.100231145448417e-06
0.45,0.05,3.91746540064338e-06
0.45,0.1,5.844205012449239e-06
0.45,0.15,6.985719928270708e-06
0.45,0.2,7.471846739897611e-06
0.45,0.25,7.63687320286703e-06
0.45,0.3,7.672099514168208e-06
0.45,0.35,7.659665102518097e-06
0.45,0.4,7.631553028343137e-06
0.45,0.45,7.59970272746751e-06
0.45,0.5,7.568425780683831e-06
0.45,0.55,7.539189550832022e-06
0.45,0.6,7.5124160440245915e-06
0.45,0.65,7.488151788093802e-06
0.45,0.7,7.466315809194784e-06
0.5,0.0,2.2800231639900537e-06
0.5,0.05,4.436837474540407e-06
0.5,0.1,6.876954320047453e-06
0.5,0.15,8.377436188931907e-06
0.5,0.2,9.032728890110811e-06
0.5,0.25,9.26428977539196e-06
0.5,0.3,9.322541874137593e-06
0.5,0.35,9.316336594361484e-06
0.5,0.4,9.288318472547274e-06
0.5,0.45,9.254493361581276e-06
0.5,0.5,9.220691152693281e-06
0.5,0.55,9.188934835596595e-06
0.5,0.6,9.159841650243189e-06
0.5,0.65,9.13351920348361e-06
0.5,0.7,9.109898048377906e-06
0.55,0.0,2.4125508876509205e-06
0.55,0.05,4.8720484672681264e-06
0.55,0.1,7.845908374610613e-06
0.55,0.15,9.748891293480553e-06
0.55,0.2,1.060174829087902e-05
0.55,0.25,1.0914462199439103e-05
