lg_nw,r_nw,t_ox,N_sd,eps_ox
16,2,1.5,5.0e+19,3.9
vgs,vds,ids
0.0,0.0,5.960761922540362e-11
0.0,0.05,6.405907685148966e-11
0.0,0.1,6.830787476677903e-11
0.0,0.15,7.087435928288516e-11
0.0,0.2,7.228544078756102e-11
0.0,0.25,7.31578884888887e-11
0.0,0.3,7.381148309834416e-11
0.0,0.35,7.438322593730993e-11
0.0,0.4,7.493079813933429e-11
0.0,0.45,7.548103776270265e-11
0.0,0.5,7.604934182061064e-11
0.0,0.55,7.664703977025184e-11
0.0,0.6,7.728415126511502e-11
0.0,0.65,7.797042202367525e-11
0.0,0.7,7.871572783920557e-11
0.05,0.0,3.886511892818468e-10
0.05,0.05,4.1087485564839485e-10
0.05,0.1,4.403851010623252e-10
0.05,0.15,4.5978529002557066e-10
0.05,0.2,4.707795834951174e-10
0.05,0.25,4.777084315835571e-10
0.05,0.3,4.830102444299281e-10
0.05,0.35,4.877377134158206e-10
0.05,0.4,4.923181223542884e-10
0.05,0.45,4.969331488197119e-10
0.05,0.5,5.016739606922257e-10
0.05,0.55,5.066005868467203e-10
0.05,0.6,5.117641259660001e-10
0.05,0.65,5.17214998317393e-10
0.05,0.7,5.230060425716618e-10
0.1,0.0,2.405425778405781e-09
0.1,0.05,2.578941527030684e-09
0.1,0.1,2.8135697753519093e-09
0.1,0.15,2.969138268644269e-09
0.1,0.2,3.0551244999222354e-09
0.1,0.25,3.1066368695883795e-09
0.1,0.3,3.1440763470877934e-09
0.1,0.35,3.176285897850296e-09
0.1,0.4,3.206782008525829e-09
0.1,0.45,3.236969031581022e-09
0.1,0.5,3.2674670633687876e-09
0.1,0.55,3.2986227344679676e-09
0.1,0.6,3.33070025637282e-09
0.1,0.65,3.363951707907037e-09
0.1,0.7,3.398642451691038e-09
0.15,0.0,1.4400385507457965e-08
0.15,0.05,1.623541595952858e-08
0.15,0.1,1.818916965908182e-08
0.15,0.15,1.9400488111386085e-08
0.15,0.2,2.0003454857921036e-08
0.15,0.25,2.030536064365985e-08
0.15,0.3,2.0482493339481623e-08
0.15,0.35,2.061077614753017e-08
0.15,0.4,2.0719945394916703e-08
0.15,0.45,2.0821411045686817e-08
0.15,0.5,2.0919746213114346e-08
0.15,0.55,2.1017095382831826e-08
0.15,0.6,2.1114816380675977e-08
0.15,0.65,2.121407941761657e-08
0.15,0.7,2.1316078902437173e-08
0.2,0.0,6.870983073294289e-08
0.2,0.05,8.407709735569616e-08
0.2,0.1,9.782086475992209e-08
0.2,0.15,1.058095370294068e-07
0.2,0.2,1.093705773290632e-07
0.2,0.25,1.1075581848831393e-07
0.2,0.3,1.1124056109778232e-07
0.2,0.35,1.1137109609030327e-07
0.2,0.4,1.1135927422961517e-07
0.2,0.45,1.1128441567644826e-07
0.2,0.5,1.1117631096766823e-07
0.2,0.55,1.1104695852306175e-07
0.2,0.6,1.1090234761486516e-07
0.2,0.65,1.1074674522478822e-07
0.2,0.7,1.1058420782936505e-07
0.25,0.0,2.0867004182101357e-07
0.25,0.05,2.7927284154648826e-07
0.25,0.1,3.438230725437217e-07
0.25,0.15,3.82080792600543e-07
0.25,0.2,3.987926020400938e-07
0.25,0.25,4.046393439374179e-07
0.25,0.3,4.05956812774171e-07
0.25,0.35,4.0550138480173433e-07
0.25,0.4,4.043462415282727e-07
0.25,0.45,4.0289083375006613e-07
0.25,0.5,4.0128090240445886e-07
0.25,0.55,3.995698818821727e-07
0.25,0.6,3.9777903599060805e-07
0.25,0.65,3.9591945894175633e-07
0.25,0.7,3.939999337414183e-07
0.3,0.0,4.114885662900538e-07
0.3,0.05,5.863276407402882e-07
0.3,0.1,7.662119474178842e-07
0.3,0.15,8.815912309536273e-07
0.3,0.2,9.345186979256916e-07
0.3,0.25,9.541071975608036e-07
0.3,0.3,9.594912637151974e-07
0.3,0.35,9.592800697054384e-07
0.3,0.4,9.568732844429226e-07
0.3,0.45,9.535438551671847e-07
0.3,0.5,9.497545724384351e-07
0.3,0.55,9.456698874994602e-07
0.3,0.6,9.413480543954796e-07
0.3,0.65,9.368119917659533e-07
0.3,0.7,9.320749237526441e-07
0.35,0.0,6.100636054872497e-07
0.35,0.05,9.01378181807822e-07
0.35,0.1,1.2423405188396171e-06
0.35,0.15,1.481447351400584e-06
0.35,0.2,1.5982228523358294e-06
0.35,0.25,1.6451902176623034e-06
0.35,0.3,1.6615912316202748e-06
0.35,0.35,1.6657892049037056e-06
0.35,0.4,1.6651600337166711e-06
0.35,0.45,1.6624918707960449e-06
0.35,0.5,1.6588039774903292e-06
0.35,0.55,1.6544575556088976e-06
0.35,0.6,1.6495763159119061e-06
