lg_nw,r_nw,t_ox,N_sd,eps_ox
16,4,1,1.0e+20,22
vgs,vds,ids
0.0,0.0,6.158802220852723e-09
0.0,0.05,7.709494284970929e-09
0.0,0.1,8.7925292645275e-09
0.0,0.15,9.309457939507775e-09
0.0,0.2,9.515789623518637e-09
0.0,0.25,9.596929832249038e-09
0.0,0.3,9.637338296136793e-09
0.0,0.35,9.669772409533867e-09
0.0,0.4,9.70591341714019e-09
0.0,0.45,9.74953478443481e-09
0.0,0.5,9.801586442401346e-09
0.0,0.55,9.862084216321896e-09
0.0,0.6,9.930799495598792e-09
0.0,0.65,1.0007506510280749e-08
0.0,0.7,1.0092067989904243e-08
0.05,0.0,3.666073209029589e-08
0.05,0.05,4.651299200845596e-08
0.05,0.1,5.3594684302738194e-08
0.05,0.15,5.706154794024125e-08
0.05,0.2,5.848503134446747e-08
0.05,0.25,5.9068990051442125e-08
0.05,0.3,5.9370722716121994e-08
0.05,0.35,5.960740548584036e-08
0.05,0.4,5.985614227630682e-08
0.05,0.45,6.014115087525839e-08
0.05,0.5,6.046762083909792e-08
0.05,0.55,6.083433369986189e-08
0.05,0.6,6.12382752860014e-08
0.05,0.65,6.16762866895351e-08
0.05,0.7,6.2145630233899e-08
0.1,0.0,1.8435912582606498e-07
0.1,0.05,2.4180797943024794e-07
0.1,0.1,2.845460482265808e-07
0.1,0.15,3.058483695469251e-07
0.1,0.2,3.1456361771333157e-07
0.1,0.25,3.179712698674461e-07
0.1,0.3,3.195185421539238e-07
0.1,0.35,3.205672370889234e-07
0.1,0.4,3.2160783866900253e-07
0.1,0.45,3.227983914652363e-07
0.1,0.5,3.241757971931365e-07
0.1,0.55,3.257351229751641e-07
0.1,0.6,3.274587652321986e-07
0.1,0.65,3.29326954682523e-07
0.1,0.7,3.313213831998631e-07
0.15,0.0,6.128952019461638e-07
0.15,0.05,8.736849651404869e-07
0.15,0.1,1.0801291805329258e-06
0.15,0.15,1.1850322009665364e-06
0.15,0.2,1.226671546021652e-06
0.15,0.25,1.2407636480051287e-06
0.15,0.3,1.2448027962269924e-06
0.15,0.35,1.245835203782327e-06
0.15,0.4,1.2464590590624004e-06
0.15,0.45,1.2475552729358478e-06
0.15,0.5,1.2493702318981427e-06
0.15,0.55,1.2519251317050722e-06
0.15,0.6,1.2551675203812612e-06
0.15,0.65,1.2590263966181913e-06
0.15,0.7,1.263431578463692e-06
0.2,0.0,1.285960473738138e-06
0.2,0.05,2.037614230807104e-06
0.2,0.1,2.6910472720640206e-06
0.2,0.15,3.036936789477979e-06
0.2,0.2,3.1739638911851047e-06
0.2,0.25,3.216716401159909e-06
0.2,0.3,3.2240230876111486e-06
0.2,0.35,3.220061813810239e-06
0.2,0.4,3.2139082991397024e-06
0.2,0.45,3.2087446297660632e-06
0.2,0.5,3.2055541508194237e-06
0.2,0.55,3.204526117459511e-06
0.2,0.6,3.205578066172515e-06
0.2,0.65,3.208547094037002e-06
0.2,0.7,3.2132581879078697e-06
0.25,0.0,1.97456848903321e-06
0.25,0.05,3.4490778014294012e-06
0.25,0.1,4.856920494681785e-06
0.25,0.15,5.641266824941599e-06
0.25,0.2,5.96165997391312e-06
0.25,0.25,6.065143487225922e-06
0.25,0.3,6.08500515944457e-06
0.25,0.35,6.077092981502637e-06
0.25,0.4,6.062661799839167e-06
0.25,0.45,6.049324340395681e-06
0.25,0.5,6.039564269169444e-06
0.25,0.55,6.033991381508584e-06
0.25,0.6,6.0325574157399915e-06
0.25,0.65,6.0350039149108216e-06
0.25,0.7,6.041024159030141e-06
0.3,0.0,2.5671985104547606e-06
0.3,0.05,4.873094690184189e-06
0.3,0.1,7.266450258030339e-06
0.3,0.15,8.669110000357414e-06
0.3,0.2,9.266464883852423e-06
0.3,0.25,9.474734014546189e-06
0.3,0.3,9.529531494054344e-06
0.3,0.35,9.531408614382e-06
0.3,0.4,9.519106831765497e-06
0.3,0.45,9.506735301382096e-06
0.3,0.5,9.499073418218694e-06
0.3,0.55,9.497459880603343e-06
0.3,0.6,9.502002859958437e-06
0.3,0.65,9.512398811393697e-06
0.3,0.7,9.528231443247335e-06
0.35,0.0,3.056620857045509e-06
0.35,0.05,6.2266771178346476e-06
0.35,0.1,9.779145289910825e-06
0.35,0.15,1.1965047521143824e-05
0.35,0.2,1.2935426631252804e-05
0.35,0.25,1.3299419231017212e-05
0.35,0.3,1.3419107678229956e-05
0.35,0.35,1.3451829742474978e-05
0.35,0.4,1.3458896932103199e-05
0.35,0.45,1.3462948122544015e-05
0.35,0.5,1.3471871323703427e-05
0.35,0.55,1.3488071260714044e-05
0.35,0.6,1.3511964350192077e-05
0.35,0.65,1.3543280247873626e-05
0.35,0.7,1.3581540858688727e-05
0.4,0.0,3.4469412628846988e-06
0.4,0.05,7.455480575494798e-06
0.4,0.1,1.2296010251174649e-05
0.4,0.15,1.542254666868939e-05
0.4,0.2,1.686509965739982e-05
0.4,0.25,1.7439263490844483e-05
0.4,0.3,1.76565016852306e-05
0.4,0.35,1.7743246847480562e-05
0.4,0.4,1.7788678844096438e-05
0.4,0.45,1.782610592524646e-05
0.4,0.5,1.786738493149544e-05
0.4,0.55,1.7916345561697522e-05
0.4,0.6,1.7973875925701524e-05
0.4,0.65,1.8039824914587306e-05
0.4,0.7,1.8113706718508232e-05
0.45,0.0,3.7337030930362615e-06
0.45,0.05,8.492806691619817e-06
0.45,0.1,1.4693537539663963e-05
0.45,0.15,1.89045223125151e-05
0.45,0.2,2.0918439690604132e-05
0.45,0.25,2.1758011869247783e-05
0.45,0.3,2.2105435140007105e-05
0.45,0.35,2.2268829478520298e-05
0.45,0.4,2.2370797675267484e-05
0.45,0.45,2.2457574225759782e-05
0.45,0.5,2.2545890755040568e-05
0.45,0.55,2.26413774949085e-05
0.45,0.6,2.2745563528638836e-05
0.45,0.65,2.2858505236870092e-05
0.45,0.7,2.2979764448885095e-05
0.5,0.0,3.912382807804008e-06
0.5,0.05,9.274668448251898e-06
0.5,0.1,1.6835587635240852e-05
0.5,0.15,2.22499665688144e-05
0.5,0.2,2.49295184637996e-05
0.5,0.25,2.608795396691347e-05
0.5,0.3,2.6596408295323916e-05
0.5,0.35,2.6857065506346055e-05
0.5,0.4,2.7031594142499142e-05
0.5,0.45,2.7181468274795516e-05
0.5,0.5,2.7329223131666375e-05
0.5,0.55,2.7482672817626772e-05
0.5,0.6,2.764415895536716e-05
0.5,0.65,2.7814034324549132e-05
0.5,0.7,2.7991964177818986e-05
0.55,0.0,3.986056455175589e-06
0.55,0.05,9.760092053986268e-06
0.55,0.1,1.8602142923462564e-05
0.55,0.15,2.530427717651522e-05
0.55,0.2,2.8734554245702447e-05
0.55,0.25,3.0261696089830955e-05
0.55,0.3,3.0959246702804886e-05
0.55,0.35,3.133509115912621e-05
0.55,0.4,3.159551991610479e-05
0.55,0.45,3.1819554233456846e-05
0.55,0.5,3.203646141096852e-05
0.55,0.55,3.225662138907737e-05
0.55,0.6,3.2483358196499494e-05
0.55,0.65,3.2717408507626095e-05
0.55,0.7,3.295859585588474e-05
0.6,0.0,3.966938231537286e-06
0.6,0.05,9.94072286848442e-06
0.6,0.1,1.9909620033175073e-05
0.6,0.15,2.7943622368115838e-05
0.6,0.2,3.219818664896225e-05
0.6,0.25,3.4139582629053794e-05
0.6,0.3,3.505133214340546e-05
0.6,0.35,3.5557593890861645e-05
0.6,0.4,3.591466080869628e-05
0.6,0.45,3.622137493481608e-05
0.6,0.5,3.65146528880089e-05
0.6,0.55,3.680781577627471e-05
0.6,0.6,3.7105334913344675e-05
0.6,0.65,3.74084144172695e-05
0.6,0.7,3.77170878359857e-05
0.65,0.0,3.873697946751545e-06
0.65,0.05,9.839345650277852e-06
0.65,0.1,2.071804370100959e-05
0.65,0.15,3.0085857680952583e-05
0.65,0.2,3.522615610553485e-05
0.65,0.25,3.762337979093787e-05
0.65,0.3,3.877191847490314e-05
0.65,0.35,3.9421594928198415e-05
0.65,0.4,3.988391516190212e-05
