lg_nw,r_nw,t_ox,N_sd,eps_ox
12,3,1.5,2.0e+20,22
vgs,vds,ids
0.0,0.0,1.118727260985502e-09
0.0,0.05,1.3546156108044785e-09
0.0,0.1,1.5163964609755514e-09
0.0,0.15,1.601507383269376e-09
0.0,0.2,1.6460029402968375e-09
0.0,0.25,1.6740108050231105e-09
0.0,0.3,1.696508025792817e-09
0.0,0.35,1.7179119534147913e-09
0.0,0.4,1.7399502897365407e-09
0.0,0.45,1.7633253529525082e-09
0.0,0.5,1.7883662735232218e-09
0.0,0.55,1.8152769461494075e-09
0.0,0.6,1.8442297041624455e-09
0.0,0.65,1.875401084578203e-09
0.0,0.7,1.9089860499718957e-09
0.05,0.0,6.7088447228002914e-09
0.05,0.05,8.234388375081051e-09
0.05,0.1,9.293830307161418e-09
0.05,0.15,9.841346586814721e-09
0.05,0.2,1.0111301566303706e-08
0.05,0.25,1.0266656793912473e-08
0.05,0.3,1.0381912507600207e-08
0.05,0.35,1.0486701328107616e-08
0.05,0.4,1.059221152600857e-08
0.05,0.45,1.0702601700565287e-08
0.05,0.5,1.0819461783201068e-08
0.05,0.55,1.0943497773316489e-08
0.05,0.6,1.107516055329051e-08
0.05,0.65,1.1214879994668888e-08
0.05,0.7,1.1363152699699862e-08
0.1,0.0,3.958979473301963e-08
0.1,0.05,4.902552091004352e-08
0.1,0.1,5.574791910444842e-08
0.1,0.15,5.923179965816177e-08
0.1,0.2,6.090227824151204e-08
0.1,0.25,6.180789621831045e-08
0.1,0.3,6.243482448474073e-08
0.1,0.35,6.297634649110526e-08
0.1,0.4,6.35043519514664e-08
0.1,0.45,6.404429079757246e-08
0.1,0.5,6.46045545397936e-08
0.1,0.55,6.518756634574998e-08
0.1,0.6,6.579390474615071e-08
0.1,0.65,6.642382282876524e-08
0.1,0.7,6.707780121553306e-08
0.15,0.0,1.8958391502648828e-07
0.15,0.05,2.42413801882485e-07
0.15,0.1,2.811656315083125e-07
0.15,0.15,3.011723165592258e-07
0.15,0.2,3.1028791337472595e-07
0.15,0.25,3.1470329904942637e-07
0.15,0.3,3.173485061381558e-07
0.15,0.35,3.193995331291037e-07
0.15,0.4,3.2129610078333817e-07
0.15,0.45,3.2319387496490536e-07
0.15,0.5,3.2514308901990024e-07
0.15,0.55,3.27156266013509e-07
0.15,0.6,3.292334647011749e-07
0.15,0.65,3.313715791606759e-07
0.15,0.7,3.33567700869031e-07
0.2,0.0,5.933981513674303e-07
0.2,0.05,8.235260430616648e-07
0.2,0.1,1.000827083739929e-06
0.2,0.15,1.0918258473421174e-06
0.2,0.2,1.1301659737016725e-06
0.2,0.25,1.1453072809030979e-06
0.2,0.3,1.1515755588681124e-06
0.2,0.35,1.1547937798988717e-06
0.2,0.4,1.1571641936801293e-06
0.2,0.45,1.1594810049643847e-06
0.2,0.5,1.1620109228347237e-06
0.2,0.55,1.1648282448649011e-06
0.2,0.6,1.1679400996606723e-06
0.2,0.65,1.1713327253935871e-06
0.2,0.7,1.1749882967493506e-06
0.25,0.0,1.197521468985604e-06
0.25,0.05,1.8402044696028621e-06
0.25,0.1,2.376537654512763e-06
0.25,0.15,2.657898124395462e-06
0.25,0.2,2.7722749500311802e-06
0.25,0.25,2.81131919540415e-06
0.25,0.3,2.8212984327873546e-06
0.25,0.35,2.8212687533568203e-06
0.25,0.4,2.818491858389253e-06
0.25,0.45,2.8156125059039147e-06
0.25,0.5,2.8135375370294077e-06
0.25,0.55,2.81253412534885e-06
0.25,0.6,2.812640706109066e-06
0.25,0.65,2.813819122496544e-06
0.25,0.7,2.8160102653908173e-06
0.3,0.0,1.8125161176993e-06
0.3,0.05,3.0607057817308826e-06
0.3,0.1,4.19270120951118e-06
0.3,0.15,4.809668256226593e-06
0.3,0.2,5.062782020033898e-06
0.3,0.25,5.1474523676957935e-06
0.3,0.3,5.16635963470458e-06
0.3,0.35,5.162381896801951e-06
0.3,0.4,5.1519739183414614e-06
0.3,0.45,5.141173455914131e-06
0.3,0.5,5.132081053660662e-06
0.3,0.55,5.12534035828568e-06
0.3,0.6,5.121067894542598e-06
0.3,0.65,5.119198089411844e-06
0.3,0.7,5.119610034087963e-06
0.35,0.0,2.3513913793087158e-06
0.35,0.05,4.30652041474344e-06
0.35,0.1,6.2194599123069925e-06
0.35,0.15,7.3061146145159245e-06
0.35,0.2,7.764340619128986e-06
0.35,0.25,7.924055711558706e-06
0.35,0.3,7.965560623211785e-06
0.35,0.35,7.965208709634574e-06
0.35,0.4,7.952526231725785e-06
0.35,0.45,7.93843487803245e-06
0.35,0.5,7.926791868754318e-06
0.35,0.55,7.918827211059604e-06
0.35,0.6,7.914811901902048e-06
0.35,0.65,7.914678826900662e-06
0.35,0.7,7.918251930083489e-06
0.4,0.0,2.8055008704589225e-06
0.4,0.05,5.507794379857825e-06
0.4,0.1,8.345431383492545e-06
0.4,0.15,1.0025760901973202e-05
0.4,0.2,1.0757253829238946e-05
0.4,0.25,1.1026151429990352e-05
0.4,0.3,1.1109113527315537e-05
0.4,0.35,1.1125000941560822e-05
0.4,0.4,1.1120143531132636e-05
0.4,0.45,1.1111816117859469e-05
0.4,0.5,1.110620645707392e-05
