lg_nw,r_nw,t_ox,N_sd,eps_ox
10,5,1.5,2.0e+20,7.5
vgs,vds,ids
0.0,0.0,1.3732415935161734e-07
0.0,0.05,1.941251012494663e-07
0.0,0.1,2.453610240728653e-07
0.0,0.15,2.907587244141656e-07
0.0,0.2,3.3509799110051533e-07
0.0,0.25,3.8219853935047467e-07
0.0,0.3,4.344872565996143e-07
0.0,0.35,4.936653448516733e-07
0.0,0.4,5.611889050306247e-07
0.0,0.45,6.385225780173365e-07
0.0,0.5,7.272717221956753e-07
0.0,0.55,8.29260237626087e-07
0.0,0.6,9.465859605353045e-07
0.0,0.65,1.0816672395096297e-06
0.0,0.7,1.2372856998359873e-06
0.05,0.0,3.451478703300009e-07
0.05,0.05,5.029504797389157e-07
0.05,0.1,6.349182009901109e-07
0.05,0.15,7.383455712478364e-07
0.05,0.2,8.286002806550962e-07
0.05,0.25,9.173753463977875e-07
0.05,0.3,1.0110865490723588e-06
0.05,0.35,1.1132769216317168e-06
0.05,0.4,1.2262806294671964e-06
0.05,0.45,1.352039234274268e-06
0.05,0.5,1.4924742201599458e-06
0.05,0.55,1.6496624722752074e-06
0.05,0.6,1.8259291900512105e-06
0.05,0.65,2.023907249396331e-06
0.05,0.7,2.246583282614732e-06
0.1,0.0,7.280476857859495e-07
0.1,0.05,1.0977353554325462e-06
0.1,0.1,1.389254497226253e-06
0.1,0.15,1.5890599165609105e-06
0.1,0.2,1.7396720317587538e-06
0.1,0.25,1.8732051204369564e-06
0.1,0.3,2.0060352747383614e-06
0.1,0.35,2.1459712460171918e-06
0.1,0.4,2.297116429204702e-06
0.1,0.45,2.4621595983073375e-06
0.1,0.5,2.643355547005691e-06
0.1,0.55,2.8429384200273015e-06
0.1,0.6,3.0633013825308306e-06
0.1,0.65,3.3070810441858885e-06
0.1,0.7,3.5772023437420605e-06
0.15,0.0,1.2818762811249168e-06
0.15,0.05,2.0108330827225016e-06
0.15,0.1,2.570805146694669e-06
0.15,0.15,2.9142010636492716e-06
0.15,0.2,3.1356009807547566e-06
0.15,0.25,3.3079717031486855e-06
0.15,0.3,3.467423626973974e-06
0.15,0.35,3.630010316224943e-06
0.15,0.4,3.803133382081195e-06
0.15,0.45,3.990805051801058e-06
0.15,0.5,4.195834018760664e-06
0.15,0.55,4.420707973609598e-06
0.15,0.6,4.667951882442682e-06
0.15,0.65,4.940277839109948e-06
0.15,0.7,5.240650671386184e-06
0.2,0.0,1.948360680077372e-06
0.2,0.05,3.1947138934947663e-06
0.2,0.1,4.1532163129225275e-06
0.2,0.15,4.7001483388735035e-06
0.2,0.2,5.008427484686342e-06
0.2,0.25,5.216412703614371e-06
0.2,0.3,5.391879986657212e-06
0.2,0.35,5.563945100332254e-06
0.2,0.4,5.74510497650896e-06
0.2,0.45,5.941320188834165e-06
0.2,0.5,6.1561392687494776e-06
0.2,0.55,6.39233077293437e-06
0.2,0.6,6.652528519937278e-06
0.2,0.65,6.9394924155753746e-06
0.2,0.7,7.256218929333748e-06
0.25,0.0,2.665507068262712e-06
0.25,0.05,4.5779058366581304e-06
0.25,0.1,6.0729759830866014e-06
0.25,0.15,6.894123798157121e-06
0.25,0.2,7.314658179907477e-06
0.25,0.25,7.562982226669489e-06
0.25,0.3,7.750921571937947e-06
0.25,0.35,7.925710748160001e-06
0.25,0.4,8.106828869963572e-06
0.25,0.45,8.30282574340295e-06
0.25,0.5,8.518154070776213e-06
0.25,0.55,8.755843870108303e-06
0.25,0.6,9.018543985227761e-06
0.25,0.65,9.308934577554858e-06
0.25,0.7,9.629898301245006e-06
0.3,0.0,3.3890475942423456e-06
0.3,0.05,6.092743578942726e-06
0.3,0.1,8.25783304307719e-06
0.3,0.15,9.42819867151968e-06
0.3,0.2,9.9925861340218e-06
0.3,0.25,1.0292131917357836e-05
0.3,0.3,1.0494692198953067e-05
0.3,0.35,1.0670630111053625e-05
0.3,0.4,1.0848316376742045e-05
0.3,0.45,1.103956163052002e-05
0.3,0.5,1.1249914328884376e-05
0.3,0.55,1.148266824774838e-05
0.3,0.6,1.1740408212089058e-05
0.3,0.65,1.202561238650583e-05
0.3,0.7,1.2340895657164727e-05
0.35,0.0,4.0852143609512035e-06
0.35,0.05,7.671874142506745e-06
0.35,0.1,1.0629036675931482e-05
0.35,0.15,1.222442077389493e-05
0.35,0.2,1.2967721541724621e-05
0.35,0.25,1.333301102639828e-05
0.35,0.3,1.35557694731507e-05
0.35,0.35,1.3734496589393554e-05
0.35,0.4,1.3908412456992581e-05
0.35,0.45,1.4093309490078881e-05
0.35,0.5,1.4296071368031214e-05
0.35,0.55,1.4520307297294124e-05
0.35,0.6,1.4768512428382761e-05
0.35,0.65,1.5042899757219644e-05
0.35,0.7,1.534572820397244e-05
0.4,0.0,4.723707151733954e-06
0.4,0.05,9.246105562719177e-06
0.4,0.1,1.3105592526525675e-05
0.4,0.15,1.5203836636402565e-05
0.4,0.2,1.616455188049889e-05
0.4,0.25,1.66128249286411e-05
0.4,0.3,1.6863591875328016e-05
0.4,0.35,1.7048807619012858e-05
0.4,0.4,1.7220669095355094e-05
0.4,0.45,1.739976245298907e-05
0.4,0.5,1.7594606226108177e-05
0.4,0.55,1.780922870570763e-05
0.4,0.6,1.80460636789871e-05
0.4,0.65,1.8307056897895273e-05
0.4,0.7,1.859409472018933e-05
0.45,0.0,5.278309361827458e-06
0.45,0.05,1.074981462191725e-05
0.45,0.1,1.561259091805714e-05
0.45,0.15,1.8296985063158002e-05
0.45,0.2,1.951857471779294e-05
0.45,0.25,2.0069950928567684e-05
0.45,0.3,2.0358361630553987e-05
0.45,0.35,2.0555244433896994e-05
0.45,0.4,2.0728227908114455e-05
0.45,0.45,2.0903647885063926e-05
0.45,0.5,2.10920288775895e-05
0.45,0.55,2.12979682045714e-05
0.45,0.6,2.1523906795649888e-05
0.45,0.65,2.177156326618332e-05
0.45,0.7,2.204248307990251e-05
0.5,0.0,5.730251320627854e-06
0.5,0.05,1.2127006670462313e-05
0.5,0.1,1.8086163354519706e-05
0.5,0.15,2.144811250987858e-05
0.5,0.2,2.2980505183396977e-05
0.5,0.25,2.3658401096163982e-05
0.5,0.3,2.3995796985011003e-05
0.5,0.35,2.421066684000615e-05
0.5,0.4,2.4388983993587682e-05
0.5,0.45,2.456397870938177e-05
0.5,0.5,2.474863311599285e-05
0.5,0.55,2.4948303506468827e-05
0.5,0.6,2.516553257190927e-05
0.5,0.65,2.5401874559707154e-05
0.5,0.7,2.5658589307995296e-05
0.55,0.0,6.07023535284223e-06
0.55,0.05,1.3334242951709967e-05
0.55,0.1,2.0473445191567542e-05
0.55,0.15,2.4613120104644634e-05
0.55,0.2,2.6513509448227102e-05
0.55,0.25,2.7344902736125603e-05
0.55,0.3,2.7744246751391547e-05
0.55,0.35,2.798430736953586e-05
0.55,0.4,2.817285524512788e-05
0.55,0.45,2.8351377421862308e-05
0.55,0.5,2.8535851606518523e-05
0.55,0.55,2.8732618744001848e-05
0.55,0.6,2.894443458626311e-05
0.55,0.65,2.9172761450061906e-05
0.55,0.7,2.94186361005679e-05
0.6,0.0,6.298220243694764e-06
0.6,0.05,1.434084632327049e-05
0.6,0.1,2.2730132305514937e-05
0.6,0.15,2.7755228423356582e-05
0.6,0.2,3.0088150766890658e-05
0.6,0.25,3.110362700218558e-05
0.6,0.3,3.157937977877298e-05
0.6,0.35,3.185248180546431e-05
0.6,0.4,3.2056532825897505e-05
0.6,0.45,3.2242872268381745e-05
0.6,0.5,3.24311011778938e-05
0.6,0.55,3.26288045350048e-05
0.6,0.6,3.2839074371202666e-05
0.6,0.65,3.306335664973748e-05
0.6,0.7,3.330252681343155e-05
0.65,0.0,6.421658093668548e-06
0.65,0.05,1.5127861532676967e-05
0.65,0.1,2.4818036126749113e-05
0.65,0.15,3.084128505073689e-05
0.65,0.2,3.367824541048318e-05
0.65,0.25,3.491191479766114e-05
0.65,0.3,3.54798896703989e-05
0.65,0.35,3.579431292684969e-05
0.65,0.4,3.6019241916139006e-05
0.65,0.45,3.621770627698705e-05
0.65,0.5,3.641365057363339e-05
0.65,0.55,3.6616196582000484e-05
0.65,0.6,3.6828906093743324e-05
