lg_nw,r_nw,t_ox,N_sd,eps_ox
18,4,0.5,1.0e+20,22
vgs,vds,ids
0.0,0.0,4.898547320248946e-09
0.0,0.05,6.2317497039480996e-09
0.0,0.1,7.121273134524033e-09
0.0,0.15,7.483005365125825e-09
0.0,0.2,7.562939301276729e-09
0.0,0.25,7.535397802230015e-09
0.0,0.3,7.477604020793743e-09
0.0,0.35,7.418256131301594e-09
0.0,0.4,7.366755377254757e-09
0.0,0.45,7.325473362206197e-09
0.0,0.5,7.294377629711946e-09
0.0,0.55,7.2727055428304026e-09
0.0,0.6,7.259553600086062e-09
0.0,0.65,7.254075802504183e-09
0.0,0.7,7.255543015645768e-09
0.05,0.0,2.9742131294785668e-08
0.05,0.05,3.8132126587200714e-08
0.05,0.1,4.392118451991093e-08
0.05,0.15,4.6393345337114684e-08
0.05,0.2,4.704782220835181e-08
0.05,0.25,4.699829996830783e-08
0.05,0.3,4.674580087984432e-08
0.05,0.35,4.6477819156697376e-08
0.05,0.4,4.625589112077283e-08
0.05,0.45,4.609534825549794e-08
0.05,0.5,4.599559277303845e-08
0.05,0.55,4.5951105849516166e-08
0.05,0.6,4.595533995441252e-08
0.05,0.65,4.600203524522232e-08
0.05,0.7,4.608561587905138e-08
0.1,0.0,1.5784722532487675e-07
0.1,0.05,2.07897234392443e-07
0.1,0.1,2.4388753929428626e-07
0.1,0.15,2.600246073788787e-07
0.1,0.2,2.6486396815894097e-07
0.1,0.25,2.651905521189602e-07
0.1,0.3,2.641298228128183e-07
0.1,0.35,2.6287255204708806e-07
0.1,0.4,2.6181976118717875e-07
0.1,0.45,2.6107888815711847e-07
0.1,0.5,2.606543613588094e-07
0.1,0.55,2.605175965076529e-07
0.1,0.6,2.606320324099893e-07
0.1,0.65,2.60961747105043e-07
0.1,0.7,2.6147415070765944e-07
0.15,0.0,5.689453575570026e-07
0.15,0.05,8.106361965517202e-07
0.15,0.1,9.968437789030529e-07
0.15,0.15,1.0847735468284935e-06
0.15,0.2,1.1132359722330184e-06
0.15,0.25,1.1168795539781718e-06
0.15,0.3,1.1122572625073093e-06
0.15,0.35,1.1058455190128195e-06
0.15,0.4,1.0999166774540402e-06
0.15,0.45,1.095153834513855e-06
0.15,0.5,1.0916699188992144e-06
0.15,0.55,1.0893864174016716e-06
0.15,0.6,1.0881706764558568e-06
0.15,0.65,1.0878841989600242e-06
0.15,0.7,1.0883984988249452e-06
0.2,0.0,1.27794261289389e-06
0.2,0.05,2.0280115931960207e-06
0.2,0.1,2.6689988609967916e-06
0.2,0.15,2.992295188774623e-06
0.2,0.2,3.1045039875940274e-06
0.2,0.25,3.124230483932426e-06
0.2,0.3,3.1112041432060965e-06
0.2,0.35,3.089457431806107e-06
0.2,0.4,3.06770762372204e-06
0.2,0.45,3.0487894994338766e-06
0.2,0.5,3.0333898784415125e-06
0.2,0.55,3.0214490312047953e-06
0.2,0.6,3.012673877975438e-06
0.2,0.65,3.0067215714602243e-06
0.2,0.7,3.0032621375770745e-06
0.25,0.0,2.0332225536249805e-06
0.25,0.05,3.569248469700647e-06
0.25,0.1,5.027199960691624e-06
0.25,0.15,5.815100895427623e-06
0.25,0.2,6.109674177915674e-06
0.25,0.25,6.178061832093804e-06
0.25,0.3,6.1627456774710374e-06
0.25,0.35,6.122543714611453e-06
0.25,0.4,6.079300795904583e-06
0.25,0.45,6.040452605449398e-06
0.25,0.5,6.008103333989353e-06
0.25,0.55,5.9824621203937e-06
0.25,0.6,5.963111554446638e-06
0.25,0.65,5.949467013791337e-06
0.25,0.7,5.9409375349131804e-06
0.3,0.0,2.676563864381358e-06
0.3,0.05,5.117710466141277e-06
0.3,0.1,7.661180261602506e-06
0.3,0.15,9.126508019683214e-06
0.3,0.2,9.71416837003943e-06
0.3,0.25,9.882552683326713e-06
0.3,0.3,9.890243694185904e-06
0.3,0.35,9.846518212655543e-06
0.3,0.4,9.792733054863688e-06
0.3,0.45,9.743408672079641e-06
0.3,0.5,9.703023280274218e-06
0.3,0.55,9.672426236742528e-06
0.3,0.6,9.651223088781179e-06
0.3,0.65,9.63864786083246e-06
0.3,0.7,9.633874339467429e-06
0.35,0.0,3.192139159577388e-06
0.35,0.05,6.561201845261294e-06
0.35,0.1,1.038303584430328e-05
0.35,0.15,1.271930151391718e-05
0.35,0.2,1.371550265662369e-05
0.35,0.25,1.4046167275068809e-05
0.35,0.3,1.4114018838313683e-05
0.35,0.35,1.4093085570179884e-05
0.35,0.4,1.4050300366858484e-05
0.35,0.45,1.4009716039548667e-05
0.35,0.5,1.3979178517709054e-05
0.35,0.55,1.396060091976022e-05
0.35,0.6,1.395381077761253e-05
0.35,0.65,1.3957968803760582e-05
0.35,0.7,1.3972082345852082e-05
0.4,0.0,3.591193680547123e-06
0.4,0.05,7.850239527256676e-06
0.4,0.1,1.3095543489196077e-05
0.4,0.15,1.6490815557514114e-05
0.4,0.2,1.8017185695458522e-05
0.4,0.25,1.857839907444731e-05
0.4,0.3,1.8748207050001043e-05
0.4,0.35,1.8780124922650962e-05
0.4,0.4,1.8773061381210334e-05
0.4,0.45,1.8763209134824892e-05
0.4,0.5,1.8762845315615727e-05
0.4,0.55,1.8775401955753725e-05
0.4,0.6,1.88011442867363e-05
0.4,0.65,1.8839279002593954e-05
0.4,0.7,1.8888725305844037e-05
0.45,0.0,3.875664146601817e-06
0.45,0.05,8.924032243560867e-06
0.45,0.1,1.5678354436557572e-05
0.45,0.15,2.0309051993008557e-05
0.45,0.2,2.248971538072416e-05
0.45,0.25,2.3352008777111158e-05
0.45,0.3,2.366634822600595e-05
0.45,0.35,2.3781095449919004e-05
0.45,0.4,2.383395529311231e-05
0.45,0.45,2.3876050854006417e-05
0.45,0.5,2.3925223748856085e-05
0.45,0.55,2.3986905016413394e-05
0.45,0.6,2.406202214050504e-05
0.45,0.65,2.4149950913515975e-05
0.45,0.7,2.4249603535314777e-05
0.5,0.0,4.044495458501589e-06
0.5,0.05,9.71853701910888e-06
0.5,0.1,1.7985235318224265e-05
0.5,0.15,2.3999477540395165e-05
0.5,0.2,2.695348709923578e-05
0.5,0.25,2.8185731487395733e-05
0.5,0.3,2.8685334966649298e-05
0.5,0.35,2.891069055420765e-05
0.5,0.4,2.9045259096718873e-05
0.5,0.45,2.9157964955835067e-05
0.5,0.5,2.927337991334656e-05
0.5,0.55,2.9399425996520022e-05
0.5,0.6,2.9537922330330734e-05
0.5,0.65,2.9688539991004014e-05
0.5,0.7,2.9850268462542392e-05
0.55,0.0,4.102670433730811e-06
0.55,0.05,1.0190022627719308e-05
0.55,0.1,1.987679210905761e-05
0.55,0.15,2.7378665637513957e-05
0.55,0.2,3.12127947641421e-05
0.55,0.25,3.2878968268645045e-05
0.55,0.3,3.360096876800017e-05
0.55,0.35,3.396133932028131e-05
0.55,0.4,3.4196079824412104e-05
0.55,0.45,3.439475124685918e-05
0.55,0.5,3.458981001933746e-05
0.55,0.55,3.479215602842017e-05
0.55,0.6,3.500472704630226e-05
0.55,0.65,3.522761499580945e-05
0.55,0.7,3.545997158667255e-05
0.6,0.0,4.063951633323334e-06
0.6,0.05,1.0329002216281312e-05
0.6,0.1,2.1249321892194536e-05
0.6,0.15,3.0288929973566388e-05
0.6,0.2,3.509316979914875e-05
0.6,0.25,3.7250700190249745e-05
0.6,0.3,3.8227958029555526e-05
0.6,0.35,3.874409811985624e-05
0.6,0.4,3.909407711251638e-05
0.6,0.45,3.939082524435509e-05
0.6,0.5,3.967579966052562e-05
0.6,0.55,3.996334661624764e-05
0.6,0.6,4.025773896824424e-05
0.6,0.65,4.0559608138160004e-05
0.6,0.7,4.086834813355104e-05
0.65,0.0,3.948673974722725e-06
0.65,0.05,1.0161140153516632e-05
0.65,0.1,2.204899584175375e-05
0.65,0.15,3.261848257612158e-05
0.65,0.2,3.8464339993366736e-05
0.65,0.25,4.1164005298965986e-05
0.65,0.3,4.242539378527736e-05
0.65,0.35,4.311481928032627e-05
0.65,0.4,4.359220865628249e-05
0.65,0.45,4.399648446651516e-05
0.65,0.5,4.437917767265616e-05
0.65,0.55,4.4758525699734673e-05
0.65,0.6,4.51403364448584e-05
0.65,0.65,4.552588649855451e-05
0.65,0.7,4.5914881382674155e-05
0.7,0.0,3.7796310911911563e-06
0.7,0.05,9.738928153024843e-06
0.7,0.1,2.2272368435170068e-05
0.7,0.15,3.4306069811635497e-05
0.7,0.2,4.124651894198369e-05
0.7,0.25,4.453327985071577e-05
0.7,0.3,4.6104509333663005e-05
0.7,0.35,4.698224745809752e-05
0.7,0.4,4.7597059172772624e-05
0.7,0.45,4.8116408111934687e-05
0.7,0.5,4.860294219610073e-05
0.7,0.55,4.9079213271101004e-05
0.7,0.6,4.955274542093174e-05
0.7,0.65,5.002554910191829e-05
0.7,0.7,5.049769523895341e-05
