lg_nw,r_nw,t_ox,N_sd,eps_ox
16,5,0.5,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,1.0807578656156499e-08
0.0,0.05,1.3244251445877923e-08
0.0,0.1,1.5052555871780086e-08
0.0,0.15,1.6273972906316385e-08
0.0,0.2,1.72282111851128e-08
0.0,0.25,1.812071973102933e-08
0.0,0.3,1.9049937595883885e-08
0.0,0.35,2.006239612246257e-08
0.0,0.4,2.1183907369687857e-08
0.0,0.45,2.2433217544687064e-08
0.0,0.5,2.3827633714026668e-08
0.0,0.55,2.5385403152381493e-08
0.0,0.6,2.712684568517063e-08
0.0,0.65,2.9075033830695208e-08
0.0,0.7,3.1256334205693725e-08
0.05,0.0,4.897844810508925e-08
0.05,0.05,6.443577635918955e-08
0.05,0.1,7.549857482897073e-08
0.05,0.15,8.237259733960648e-08
0.05,0.2,8.717756634983132e-08
0.05,0.25,9.12897403727084e-08
0.05,0.3,9.535220933884954e-08
0.05,0.35,9.964543814068692e-08
0.05,0.4,1.043005789175468e-07
0.05,0.45,1.0939262164042899e-07
0.05,0.5,1.1497801135291921e-07
0.05,0.55,1.2110964333775558e-07
0.05,0.6,1.2784303208083442e-07
0.05,0.65,1.352391107183637e-07
0.05,0.7,1.4336578265106326e-07
0.1,0.0,2.043228176951007e-07
0.1,0.05,2.89875988107005e-07
0.1,0.1,3.491924316969036e-07
0.1,0.15,3.824776219826918e-07
0.1,0.2,4.02244372773031e-07
0.1,0.25,4.167262064603922e-07
0.1,0.3,4.297043149263664e-07
0.1,0.35,4.427393233816716e-07
0.1,0.4,4.564700401207012e-07
0.1,0.45,4.7117821881378686e-07
0.1,0.5,4.870137899983085e-07
0.1,0.55,5.04082267215374e-07
0.1,0.6,5.224785565423301e-07
0.1,0.65,5.423002540079893e-07
0.1,0.7,5.636531703610435e-07
0.15,0.0,6.253707632061563e-07
0.15,0.05,9.507495234445964e-07
0.15,0.1,1.175967806394257e-06
0.15,0.15,1.2918386546869627e-06
0.15,0.2,1.3488379259433003e-06
0.15,0.25,1.38153081730884e-06
0.15,0.3,1.4057707115258475e-06
0.15,0.35,1.4279608746697124e-06
0.15,0.4,1.450583100480669e-06
0.15,0.45,1.47459962565058e-06
0.15,0.5,1.500403242877525e-06
0.15,0.55,1.528181287111027e-06
0.15,0.6,1.5580535735213524e-06
0.15,0.65,1.5901245765526706e-06
0.15,0.7,1.6245033202420878e-06
0.2,0.0,1.3371839340875627e-06
0.2,0.05,2.1550294693210507e-06
0.2,0.1,2.7364304492594568e-06
