lg_nw,r_nw,t_ox,N_sd,eps_ox
20,5,1.5,5.0e+19,7.5
vgs,vds,ids
0.0,0.0,2.2607490541973988e-08
0.0,0.05,2.826032767898656e-08
0.0,0.1,3.261929492288783e-08
0.0,0.15,3.520271858584157e-08
0.0,0.2,3.6778518036191104e-08
0.0,0.25,3.794291100150437e-08
0.0,0.3,3.8980889086239393e-08
0.0,0.35,4.001032245289411e-08
0.0,0.4,4.1078388910619436e-08
0.0,0.45,4.220479641631565e-08
0.0,0.5,4.339910884423984e-08
0.0,0.55,4.466744703347104e-08
0.0,0.6,4.6015062794212726e-08
0.0,0.65,4.744734170623944e-08
0.0,0.7,4.8970214509384336e-08
0.05,0.0,1.0596992437525024e-07
0.05,0.05,1.460920736039499e-07
0.05,0.1,1.763546424486281e-07
0.05,0.15,1.9338263872144228e-07
0.05,0.2,2.0271737243486293e-07
0.05,0.25,2.0875326338717804e-07
0.05,0.3,2.135998630398038e-07
0.05,0.35,2.1812312644096375e-07
0.05,0.4,2.2265977958564096e-07
0.05,0.45,2.2733933025687e-07
0.05,0.5,2.3221320027646234e-07
0.05,0.55,2.3730450016290604e-07
0.05,0.6,2.4262695152931343e-07
0.05,0.65,2.481920512672565e-07
0.05,0.7,2.540117905811252e-07
0.1,0.0,3.6890316970463446e-07
0.1,0.05,5.576359657055722e-07
0.1,0.1,7.029115108873819e-07
0.1,0.15,7.81089752352881e-07
0.1,0.2,8.187076990710539e-07
0.1,0.25,8.384436779594555e-07
0.1,0.3,8.513362983060935e-07
0.1,0.35,8.619120403273198e-07
0.1,0.4,8.719114444610176e-07
0.1,0.45,8.819834573524666e-07
0.1,0.5,8.92364303524685e-07
0.1,0.55,9.031379882926783e-07
0.1,0.6,9.143346280922471e-07
0.1,0.65,9.259672495156315e-07
0.1,0.7,9.380454348767038e-07
0.15,0.0,8.60055534969686e-07
0.15,0.05,1.3995180502218914e-06
0.15,0.1,1.8378637203806436e-06
0.15,0.15,2.0707158293697926e-06
0.15,0.2,2.17267761815498e-06
0.15,0.25,2.215863545745633e-06
0.15,0.3,2.2361959949208946e-06
0.15,0.35,2.2484664773249612e-06
0.15,0.4,2.258348543847351e-06
0.15,0.45,2.267941007227502e-06
0.15,0.5,2.277991837953785e-06
0.15,0.55,2.288749156105491e-06
0.15,0.6,2.300281083416146e-06
0.15,0.65,2.3125948680419024e-06
0.15,0.7,2.325680824971876e-06
0.2,0.0,1.4656925960663477e-06
0.2,0.05,2.535674774967543e-06
0.2,0.1,3.4596632490061614e-06
0.2,0.15,3.955836668758575e-06
0.2,0.2,4.165227151914121e-06
0.2,0.25,4.243788684191835e-06
0.2,0.3,4.2710726672253935e-06
0.2,0.35,4.280045320119967e-06
0.2,0.4,4.2833703199691835e-06
0.2,0.45,4.2857318627504586e-06
0.2,0.5,4.2887963848168006e-06
0.2,0.55,4.2931112903733184e-06
0.2,0.6,4.298817879803241e-06
0.2,0.65,4.305916617297435e-06
0.2,0.7,4.314364987127284e-06
0.25,0.0,2.061048772808882e-06
0.25,0.05,3.7693076345490387e-06
0.25,0.1,5.328854627036045e-06
0.25,0.15,6.183454576365693e-06
0.25,0.2,6.543670298020136e-06
0.25,0.25,6.675042252369358e-06
0.25,0.3,6.715925930670158e-06
0.25,0.35,6.724063029388144e-06
0.25,0.4,6.721718299909406e-06
0.25,0.45,6.717160790393556e-06
0.25,0.5,6.713354006970504e-06
0.25,0.55,6.711287816628658e-06
0.25,0.6,6.711230904278396e-06
0.25,0.65,6.713197383503143e-06
0.25,0.7,6.717119342389048e-06
0.3,0.0,2.5919294333300558e-06
0.3,0.05,4.98856508277262e-06
0.3,0.1,7.290127054986085e-06
0.3,0.15,8.581315872577226e-06
0.3,0.2,9.13316577596818e-06
0.3,0.25,9.33785395542345e-06
0.3,0.3,9.40392925630943e-06
0.3,0.35,9.419085193389545e-06
0.3,0.4,9.41729726697048e-06
0.3,0.45,9.411255219003356e-06
0.3,0.5,9.405554630991825e-06
0.3,0.55,9.401769027644024e-06
0.3,0.6,9.40036042079018e-06
0.3,0.65,9.401392635177884e-06
0.3,0.7,9.404795909964674e-06
0.35,0.0,3.0411248954336963e-06
0.35,0.05,6.1293408646299e-06
0.35,0.1,9.245604054906608e-06
0.35,0.15,1.104009018924843e-05
0.35,0.2,1.1822213657735831e-05
0.35,0.25,1.2121450880869935e-05
