lg_nw,r_nw,t_ox,N_sd,eps_ox
16,4,0.5,1.0e+20,22
vgs,vds,ids
0.0,0.0,4.82161432890699e-09
0.0,0.05,6.772917721021363e-09
0.0,0.1,8.116715397448996e-09
0.0,0.15,8.672291238060772e-09
0.0,0.2,8.812428566396625e-09
0.0,0.25,8.810618355831756e-09
0.0,0.3,8.78266132368605e-09
0.0,0.35,8.767080132287371e-09
0.0,0.4,8.773417244444193e-09
0.0,0.45,8.801728433725344e-09
0.0,0.5,8.84951899937514e-09
0.0,0.55,8.914029064824923e-09
0.0,0.6,8.992896252080104e-09
0.0,0.65,9.084277924574196e-09
0.0,0.7,9.186809006755338e-09
0.05,0.0,3.183781159742684e-08
0.05,0.05,4.300335299197569e-08
0.05,0.1,5.098061764762081e-08
0.05,0.15,5.412046163112372e-08
0.05,0.2,5.466524026515152e-08
0.05,0.25,5.43680354785562e-08
0.05,0.3,5.396971323388017e-08
0.05,0.35,5.3706344085208386e-08
0.05,0.4,5.362663463649833e-08
0.05,0.45,5.372015115723704e-08
0.05,0.5,5.3962335385795034e-08
0.05,0.55,5.432887183262584e-08
0.05,0.6,5.4799510982197936e-08
0.05,0.65,5.535847560219488e-08
0.05,0.7,5.5993892740200755e-08
0.1,0.0,1.7249645887165977e-07
0.1,0.05,2.3716070434879994e-07
0.1,0.1,2.85695222251273e-07
0.1,0.15,3.051401481205855e-07
0.1,0.2,3.083459440915858e-07
0.1,0.25,3.0606461763892473e-07
0.1,0.3,3.029329017326665e-07
0.1,0.35,3.004583607771219e-07
0.1,0.4,2.9897238357651074e-07
0.1,0.45,2.984295710622347e-07
0.1,0.5,2.9869076525610513e-07
0.1,0.55,2.99614296423848e-07
0.1,0.6,3.0108084728275256e-07
0.1,0.65,3.02996643434122e-07
0.1,0.7,3.0529036015873957e-07
0.15,0.0,5.865765779706e-07
0.15,0.05,8.850047591731224e-07
0.15,0.1,1.1299123300790538e-06
0.15,0.15,1.238179747982652e-06
0.15,0.2,1.2637288221346363e-06
0.15,0.25,1.2583151388714325e-06
0.15,0.3,1.2454283242995316e-06
0.15,0.35,1.2332491613138435e-06
0.15,0.4,1.2239901321151675e-06
0.15,0.45,1.2178462475781126e-06
0.15,0.5,1.2144340637101806e-06
0.15,0.55,1.2132757401860143e-06
0.15,0.6,1.2139447960952722e-06
0.15,0.65,1.2160974974958224e-06
0.15,0.7,1.2194684810561973e-06
0.2,0.0,1.2393368484537473e-06
0.2,0.05,2.085364332138405e-06
0.2,0.1,2.857206581174581e-06
0.2,0.15,3.235176491055169e-06
0.2,0.2,3.3495193057381777e-06
0.2,0.25,3.356166718028879e-06
0.2,0.3,3.330497866389528e-06
0.2,0.35,3.300440138258885e-06
0.2,0.4,3.2746344486226395e-06
0.2,0.45,3.254885389096965e-06
0.2,0.5,3.2408342960682605e-06
0.2,0.55,3.2315910214102977e-06
0.2,0.6,3.2262628865428763e-06
0.2,0.65,3.224099320088998e-06
0.2,0.7,3.224509211591591e-06
0.25,0.0,1.937781041223058e-06
0.25,0.05,3.5766987690295166e-06
0.25,0.1,5.205487497881666e-06
0.25,0.15,6.066485028076658e-06
0.25,0.2,6.365019368441171e-06
0.25,0.25,6.419052837086556e-06
0.25,0.3,6.391489040182065e-06
0.25,0.35,6.345383233704959e-06
0.25,0.4,6.301710229207982e-06
0.25,0.45,6.266042265715479e-06
0.25,0.5,6.238805771902647e-06
0.25,0.55,6.218951313868007e-06
0.25,0.6,6.205193506303054e-06
0.25,0.65,6.19638762619267e-06
0.25,0.7,6.191610883140702e-06
0.3,0.0,2.5890484604993146e-06
0.3,0.05,5.136717925340142e-06
0.3,0.1,7.848789449499487e-06
0.3,0.15,9.37614755191169e-06
0.3,0.2,9.955935917125774e-06
0.3,0.25,1.0101554054409445e-05
0.3,0.3,1.0092453105482614e-05
0.3,0.35,1.0040773074108503e-05
0.3,0.4,9.985546415458988e-06
0.3,0.45,9.938381953890044e-06
0.3,0.5,9.901414664226322e-06
0.3,0.55,9.873840651584616e-06
0.3,0.6,9.854181569449936e-06
0.3,0.65,9.841012132133624e-06
0.3,0.7,9.833151428589888e-06
0.35,0.0,3.177475289536657e-06
0.35,0.05,6.657212130473903e-06
0.35,0.1,1.0608721296726815e-05
0.35,0.15,1.2981502446794414e-05
0.35,0.2,1.395312794550945e-05
0.35,0.25,1.4246102083741976e-05
0.35,0.3,1.4284422675611858e-05
0.35,0.35,1.4244634661616307e-05
0.35,0.4,1.4190383992387134e-05
0.35,0.45,1.4141960974362896e-05
0.35,0.5,1.4104295539337415e-05
0.35,0.55,1.4077308901238153e-05
0.35,0.6,1.4059568392149794e-05
0.35,0.65,1.4049505727649842e-05
