lg_nw,r_nw,t_ox,N_sd,eps_ox
12,4,0.5,2.0e+20,7.5
vgs,vds,ids
0.0,0.0,4.821653059458777e-09
0.0,0.05,6.679954321194875e-09
0.0,0.1,8.021297218191958e-09
0.0,0.15,8.808242991608683e-09
0.0,0.2,9.308858030504244e-09
0.0,0.25,9.708935955696515e-09
0.0,0.3,1.0094854019012507e-08
0.0,0.35,1.0502899430655965e-08
0.0,0.4,1.0949026307123611e-08
0.0,0.45,1.1441795296584388e-08
0.0,0.5,1.1987517581060566e-08
0.0,0.55,1.259227341154867e-08
0.0,0.6,1.3262742013282611e-08
0.0,0.65,1.4006597144407643e-08
0.0,0.7,1.4832757296777461e-08
0.05,0.0,2.611875789535406e-08
0.05,0.05,3.611174606461369e-08
0.05,0.1,4.35363937199885e-08
0.05,0.15,4.78500874324529e-08
0.05,0.2,5.049449780211606e-08
0.05,0.25,5.252609248402877e-08
0.05,0.3,5.44372925561964e-08
0.05,0.35,5.6429278063613615e-08
0.05,0.4,5.85837840850009e-08
0.05,0.45,6.093820912488265e-08
0.05,0.5,6.351524211105503e-08
0.05,0.55,6.633419208904219e-08
0.05,0.6,6.941533718819953e-08
0.05,0.65,7.278168940778298e-08
0.05,0.7,7.645984773554488e-08
0.1,0.0,1.2676367639863178e-07
0.1,0.05,1.781755839546541e-07
0.1,0.1,2.1689929524803496e-07
0.1,0.15,2.385322983064632e-07
0.1,0.2,2.5068911750984486e-07
0.1,0.25,2.5916312714408604e-07
0.1,0.3,2.6664808776923103e-07
0.1,0.35,2.742182354628129e-07
0.1,0.4,2.8228088163180026e-07
0.1,0.45,2.909928609480628e-07
0.1,0.5,3.0042368715864246e-07
0.1,0.55,3.106169525434085e-07
0.1,0.6,3.216129747870775e-07
0.1,0.65,3.3345706014911194e-07
0.1,0.7,3.4620258684349e-07
0.15,0.0,4.41994413963776e-07
0.15,0.05,6.563921176549794e-07
0.15,0.1,8.201236194565474e-07
0.15,0.15,9.065784889965665e-07
0.15,0.2,9.489041188610818e-07
0.15,0.25,9.732616671713144e-07
0.15,0.3,9.918028782129196e-07
0.15,0.35,1.0093147560316964e-06
0.15,0.4,1.027554058286024e-06
0.15,0.45,1.0471358991568317e-06
0.15,0.5,1.0682687630976458e-06
0.15,0.55,1.091028546346343e-06
0.15,0.6,1.1154580640204663e-06
0.15,0.65,1.1416020255802373e-06
0.15,0.7,1.169518671899214e-06
0.2,0.0,1.0391319777778437e-06
0.2,0.05,1.663704884350054e-06
0.2,0.1,2.156087035677454e-06
0.2,0.15,2.407800869330327e-06
0.2,0.2,2.5177331448815165e-06
0.2,0.25,2.5683324512255375e-06
0.2,0.3,2.598146794421e-06
0.2,0.35,2.6223481879799687e-06
0.2,0.4,2.646482791622725e-06
0.2,0.45,2.6724657482729653e-06
0.2,0.5,2.7009058865410006e-06
0.2,0.55,2.7319687367062636e-06
0.2,0.6,2.765688771883935e-06
0.2,0.65,2.802078814339679e-06
0.2,0.7,2.841166053086822e-06
0.25,0.0,1.804723091388854e-06
0.25,0.05,3.110194474869749e-06
0.25,0.1,4.177318552720931e-06
0.25,0.15,4.719407816465632e-06
0.25,0.2,4.943037500900803e-06
0.25,0.25,5.030964970337232e-06
0.25,0.3,5.069603717085893e-06
0.25,0.35,5.093109110614005e-06
0.25,0.4,5.114026164231663e-06
0.25,0.45,5.136727651730053e-06
0.25,0.5,5.162625920011237e-06
0.25,0.55,5.192106387188885e-06
0.25,0.6,5.225227852577975e-06
0.25,0.65,5.261969369264617e-06
0.25,0.7,5.302312880570547e-06
0.3,0.0,2.6092186335582634e-06
0.3,0.05,4.787833708303649e-06
0.3,0.1,6.629459243014678e-06
0.3,0.15,7.573968639843457e-06
0.3,0.2,7.95704536717568e-06
0.3,0.25,8.09657332657321e-06
0.3,0.3,8.14562837115609e-06
0.3,0.35,8.165208969698808e-06
0.3,0.4,8.177874863156366e-06
0.3,0.45,8.191583216083697e-06
0.3,0.5,8.208970077731541e-06
0.3,0.55,8.230799384540977e-06
0.3,0.6,8.257215505614633e-06
0.3,0.65,8.288187911956734e-06
0.3,0.7,8.323662716633462e-06
0.35,0.0,3.3986606346763426e-06
0.35,0.05,6.5605313028526026e-06
0.35,0.1,9.33506348817155e-06
0.35,0.15,1.0793897881473924e-05
0.35,0.2,1.1390055144950493e-05
0.35,0.25,1.1602345090820494e-05
0.35,0.3,1.1669128975385391e-05
0.35,0.35,1.1686751555176023e-05
0.35,0.4,1.1691160931426107e-05
0.35,0.45,1.1695180557381987e-05
0.35,0.5,1.1703155928067104e-05
