lg_nw,r_nw,t_ox,N_sd,eps_ox
10,5,1,1.0e+20,22
vgs,vds,ids
0.0,0.0,3.644489357948292e-08
0.0,0.05,5.428139401523655e-08
0.0,0.1,6.887693622305515e-08
0.0,0.15,7.779648001716887e-08
0.0,0.2,8.359311272690959e-08
0.0,0.25,8.844977196339359e-08
0.0,0.3,9.342290462699647e-08
0.0,0.35,9.895931387067335e-08
0.0,0.4,1.0526003214515052e-07
0.0,0.45,1.1244259609552707e-07
0.0,0.5,1.206058333335739e-07
0.0,0.55,1.2985558616009905e-07
0.0,0.6,1.4031584973841617e-07
0.0,0.65,1.5213483761846936e-07
0.0,0.7,1.654896116541642e-07
0.05,0.0,1.4831390307264092e-07
0.05,0.05,2.2709456630611405e-07
0.05,0.1,2.9187062633709754e-07
0.05,0.15,3.2932025480259067e-07
0.05,0.2,3.5107456857840236e-07
0.05,0.25,3.6733217229919945e-07
0.05,0.3,3.8293256574125123e-07
0.05,0.35,3.9979009446141234e-07
0.05,0.4,4.1862153720581904e-07
0.05,0.45,4.397107063495865e-07
0.05,0.5,4.6320713044759317e-07
0.05,0.55,4.892378718546872e-07
0.05,0.6,5.179489214176573e-07
0.05,0.65,5.495210706898271e-07
0.05,0.7,5.841771793049739e-07
0.1,0.0,4.6275746914272206e-07
0.1,0.05,7.530577338705832e-07
0.1,0.1,9.955157304039347e-07
0.1,0.15,1.128063022735e-06
0.1,0.2,1.1948229511417341e-06
0.1,0.25,1.236122578675068e-06
0.1,0.3,1.2710181610848324e-06
0.1,0.35,1.3068638464896957e-06
0.1,0.4,1.3462016244292148e-06
0.1,0.45,1.3898020666883575e-06
0.1,0.5,1.4378425721713218e-06
0.1,0.55,1.4903406022592737e-06
0.1,0.6,1.5473066079108568e-06
0.1,0.65,1.6087947326236419e-06
0.1,0.7,1.6749177313980946e-06
0.15,0.0,1.045905819852508e-06
0.15,0.05,1.8238380002370206e-06
0.15,0.1,2.4951031371101082e-06
0.15,0.15,2.8514312021570647e-06
0.15,0.2,3.0114161110501763e-06
0.15,0.25,3.091061209894545e-06
0.15,0.3,3.1457541653066133e-06
0.15,0.35,3.1969277340931498e-06
0.15,0.4,3.2519789942522343e-06
0.15,0.45,3.3130967639451e-06
0.15,0.5,3.380677586061994e-06
0.15,0.55,3.454577874683126e-06
0.15,0.6,3.5345537783175957e-06
0.15,0.65,3.6204049295163755e-06
0.15,0.7,3.712013551731896e-06
0.2,0.0,1.8119141052233655e-06
0.2,0.05,3.361541607408336e-06
0.2,0.1,4.7492345771518295e-06
0.2,0.15,5.4843861530992795e-06
0.2,0.2,5.795975231787496e-06
0.2,0.25,5.927762094237787e-06
0.2,0.3,5.998512267708005e-06
0.2,0.35,6.0547730130549405e-06
0.2,0.4,6.112922847721995e-06
0.2,0.45,6.178048045638513e-06
0.2,0.5,6.251276236731402e-06
0.2,0.55,6.3324718400260635e-06
0.2,0.6,6.421189005348008e-06
0.2,0.65,6.516988643882823e-06
0.2,0.7,6.6195292780697926e-06
0.25,0.0,2.6332125499822217e-06
0.25,0.05,5.140542843669165e-06
0.25,0.1,7.472117504052425e-06
0.25,0.15,8.730689266914962e-06
0.25,0.2,9.258061493125513e-06
0.25,0.25,9.464005581015101e-06
0.25,0.3,9.554984691398392e-06
0.25,0.35,9.613440563166443e-06
0.25,0.4,9.669005299587653e-06
0.25,0.45,9.731321309435232e-06
0.25,0.5,9.802913849230489e-06
0.25,0.55,9.883949598476288e-06
0.25,0.6,9.973933732185745e-06
0.25,0.65,1.0072286321215888e-05
0.25,0.7,1.017851758607343e-05
0.3,0.0,3.440631626058401e-06
0.3,0.05,6.995278434389656e-06
0.3,0.1,1.0451879815830544e-05
0.3,0.15,1.2391157950852945e-05
0.3,0.2,1.321917312984534e-05
0.3,0.25,1.3536993600144903e-05
0.3,0.3,1.3664620261289462e-05
0.3,0.35,1.3733197614203017e-05
0.3,0.4,1.3790877953961534e-05
0.3,0.45,1.38539231257901e-05
0.3,0.5,1.3927076487956635e-05
0.3,0.55,1.4011157097294509e-05
0.3,0.6,1.4105793012200773e-05
0.3,0.65,1.421036673251868e-05
0.3,0.7,1.4324316526385818e-05
0.35,0.0,4.205346366839407e-06
0.35,0.05,8.832532070997778e-06
0.35,0.1,1.3601963528776182e-05
0.35,0.15,1.6435980216053004e-05
0.35,0.2,1.769273580928553e-05
0.35,0.25,1.8184338863878293e-05
0.35,0.3,1.837938055807781e-05
0.35,0.35,1.847641149090981e-05
0.35,0.4,1.8549939155552075e-05
0.35,0.45,1.8625896177214498e-05
0.35,0.5,1.87124183582945e-05
0.35,0.55,1.881144229582718e-05
0.35,0.6,1.8922919572110298e-05
0.35,0.65,1.9046297747957536e-05
0.35,0.7,1.9181009971644412e-05
0.4,0.0,4.902741941566656e-06
0.4,0.05,1.0574194928428043e-05
0.4,0.1,1.6859291007722018e-05
0.4,0.15,2.086688184724599e-05
0.4,0.2,2.2730065978373302e-05
0.4,0.25,2.348506722765222e-05
0.4,0.3,2.379419237876037e-05
0.4,0.35,2.3948787853844574e-05
0.4,0.4,2.4060555853955373e-05
0.4,0.45,2.416935888245236e-05
0.4,0.5,2.428836784844172e-05
0.4,0.55,2.4421281888082353e-05
0.4,0.6,2.4568645589536006e-05
0.4,0.65,2.473009996914304e-05
0.4,0.7,2.4905148270429784e-05
0.45,0.0,5.5031359900648575e-06
