lg_nw,r_nw,t_ox,N_sd,eps_ox
16,5,0.5,2.0e+20,3.9
vgs,vds,ids
0.0,0.0,8.291845260447195e-09
0.0,0.05,1.1791856363737306e-08
0.0,0.1,1.4360684008132718e-08
0.0,0.15,1.5908092097899468e-08
0.0,0.2,1.692387659365061e-08
0.0,0.25,1.7753083018707894e-08
0.0,0.3,1.8559231898836286e-08
0.0,0.35,1.9413145683964493e-08
0.0,0.4,2.0347524774048388e-08
0.0,0.45,2.138098631834814e-08
0.0,0.5,2.2527716253428996e-08
0.0,0.55,2.3801260907412995e-08
0.0,0.6,2.5216038212411022e-08
0.0,0.65,2.6787972979491485e-08
0.0,0.7,2.853479239795822e-08
0.05,0.0,4.2274690457739636e-08
0.05,0.05,6.032662457204466e-08
0.05,0.1,7.362386998239273e-08
0.05,0.15,8.129519305406311e-08
0.05,0.2,8.593895883095427e-08
0.05,0.25,8.944121441504333e-08
0.05,0.3,9.268920675346071e-08
0.05,0.35,9.605445482056159e-08
0.05,0.4,9.969564336013118e-08
0.05,0.45,1.0369185539608099e-07
0.05,0.5,1.0809564557073738e-07
0.05,0.55,1.1295361405109154e-07
0.05,0.6,1.1831444743468236e-07
0.05,0.65,1.2423222733941598e-07
0.05,0.7,1.307679791128859e-07
0.1,0.0,1.881843635529904e-07
0.1,0.05,2.746834432011657e-07
0.1,0.1,3.381098678469301e-07
0.1,0.15,3.724855567637653e-07
0.1,0.2,3.9090694232983894e-07
0.1,0.25,4.02982400747653e-07
0.1,0.3,4.131725412340405e-07
0.1,0.35,4.232863279169338e-07
0.1,0.4,4.3404105166282307e-07
0.1,0.45,4.4574231528810026e-07
0.1,0.5,4.585516587407131e-07
0.1,0.55,4.7258843837458875e-07
0.1,0.6,4.879683688320178e-07
0.1,0.65,5.048183975392971e-07
0.1,0.7,5.232829198899281e-07
0.15,0.0,5.920775204487701e-07
0.15,0.05,9.098383667680432e-07
0.15,0.1,1.1441770631061136e-06
0.15,0.15,1.264010412082738e-06
0.15,0.2,1.3200010365680383e-06
0.15,0.25,1.3498186818529858e-06
0.15,0.3,1.3707843470567755e-06
0.15,0.35,1.38978931653211e-06
0.15,0.4,1.4094529741278062e-06
0.15,0.45,1.430780856028357e-06
0.15,0.5,1.4541997359353895e-06
0.15,0.55,1.4799463879384175e-06
0.15,0.6,1.5082114850270475e-06
0.15,0.65,1.5391926672934662e-06
0.15,0.7,1.5731145100251276e-06
0.2,0.0,1.2928508441316968e-06
0.2,0.05,2.1129025131559005e-06
0.2,0.1,2.7276006417175276e-06
0.2,0.15,3.0317246275709584e-06
0.2,0.2,3.160653691597645e-06
0.2,0.25,3.2167287773010488e-06
0.2,0.3,3.246804257005829e-06
0.2,0.35,3.2693692760757878e-06
0.2,0.4,3.2913391927009414e-06
0.2,0.45,3.3152579103221104e-06
0.2,0.5,3.342084512362842e-06
0.2,0.55,3.3722325533458278e-06
0.2,0.6,3.405951170271332e-06
0.2,0.65,3.4434631485793666e-06
0.2,0.7,3.4850144953604403e-06
0.25,0.0,2.1669915361049677e-06
0.25,0.05,3.743930088532195e-06
0.25,0.1,4.943082085897881e-06
0.25,0.15,5.528054918571096e-06
0.25,0.2,5.763981833026602e-06
0.25,0.25,5.8536211691677246e-06
0.25,0.3,5.8897320967475295e-06
0.25,0.35,5.908828201729616e-06
0.25,0.4,5.924501814643157e-06
0.25,0.45,5.94168567709975e-06
0.25,0.5,5.962155210096706e-06
0.25,0.55,5.9865745952237055e-06
0.25,0.6,6.0152447978464e-06
0.25,0.65,6.0483733156963105e-06
0.25,0.7,6.086169761296538e-06
0.3,0.0,3.0950030494786134e-06
0.3,0.05,5.587677185022612e-06
0.3,0.1,7.508575759279761e-06
0.3,0.15,8.445937377724496e-06
0.3,0.2,8.816890919605603e-06
0.3,0.25,8.947982653717071e-06
0.3,0.3,8.98989734123792e-06
0.3,0.35,9.002129914399748e-06
0.3,0.4,9.006834732387224e-06
0.3,0.45,9.01202777704186e-06
0.3,0.5,9.020549825864073e-06
0.3,0.55,9.033398137340865e-06
0.3,0.6,9.050943802299522e-06
0.3,0.65,9.073370669073536e-06
0.3,0.7,9.100830687058383e-06
0.35,0.0,4.02022792949908e-06
0.35,0.05,7.5055318940773e-06
0.35,0.1,1.025483028048294e-05
0.35,0.15,1.1622121144570551e-05
0.35,0.2,1.2165080927714431e-05
0.35,0.25,1.235143378406354e-05
0.35,0.3,1.2403064719429424e-05
0.35,0.35,1.2408560700090834e-05
0.35,0.4,1.240105441816129e-05
0.35,0.45,1.2392554529901757e-05
0.35,0.5,1.2387305749796492e-05
0.35,0.55,1.2386765618726704e-05
0.35,0.6,1.2391424528532574e-05
0.35,0.65,1.2401462857486585e-05
0.35,0.7,1.2416984182227935e-05
0.4,0.0,4.907548837013567e-06
0.4,0.05,9.41407363439914e-06
0.4,0.1,1.312459414911695e-05
0.4,0.15,1.5046697543729256e-05
0.4,0.2,1.5827464846634783e-05
0.4,0.25,1.609651763732019e-05
0.4,0.3,1.616836097571059e-05
0.4,0.35,1.617112155100191e-05
0.4,0.4,1.6153125411852326e-05
0.4,0.45,1.613197335603097e-05
0.4,0.5,1.611391221020559e-05
0.4,0.55,1.610108701676923e-05
0.4,0.6,1.6094199381037205e-05
0.4,0.65,1.609346966084637e-05
0.4,0.7,1.6098979964505794e-05
0.45,0.0,5.7194585817438165e-06
0.45,0.05,1.1243300641575376e-05
0.45,0.1,1.6090757253667368e-05
0.45,0.15,1.875368123893559e-05
0.45,0.2,1.9875501983509466e-05
0.45,0.25,2.0272945165272432e-05
0.45,0.3,2.0384625125424678e-05
0.45,0.35,2.0394094338334916e-05
0.45,0.4,2.03713737294774e-05
0.45,0.45,2.034214429246702e-05
0.45,0.5,2.0315590622909464e-05
0.45,0.55,2.0294901275303923e-05
0.45,0.6,2.0281131915899863e-05
0.45,0.65,2.0274608378637953e-05
0.45,0.7,2.0275429525022142e-05
0.5,0.0,6.418682986349242e-06
0.5,0.05,1.2918688477265924e-05
0.5,0.1,1.909231849659188e-05
0.5,0.15,2.2724155215999092e-05
0.5,0.2,2.432078787980799e-05
0.5,0.25,2.490875835982279e-05
0.5,0.3,2.5088992968299227e-05
0.5,0.35,2.512055787415865e-05
0.5,0.4,2.5103524101877383e-05
0.5,0.45,2.5074880718094703e-05
0.5,0.5,2.5047972627783668e-05
0.5,0.55,2.5027499092725762e-05
0.5,0.6,2.501505635589207e-05
0.5,0.65,2.5011158589567526e-05
0.5,0.7,2.5015966284652977e-05
0.55,0.0,6.9773485635489385e-06
0.55,0.05,1.4363184677066428e-05
0.55,0.1,2.20158294434987e-05
0.55,0.15,2.6849676840557115e-05
0.55,0.2,2.906797264110535e-05
0.55,0.25,2.9917593051927694e-05
0.55,0.3,3.0200786560698476e-05
0.55,0.35,3.0273890341466026e-05
0.55,0.4,3.0276249515970663e-05
0.55,0.45,3.02597581395458e-05
0.55,0.5,3.0243291790115292e-05
0.55,0.55,3.0233585430060152e-05
0.55,0.6,3.0232983984141076e-05
0.55,0.65,3.0242279399596757e-05
0.55,0.7,3.0261738509273273e-05
0.6,0.0,7.382833317434147e-06
0.6,0.05,1.5511000005025952e-05
0.6,0.1,2.4717743310056417e-05
0.6,0.15,3.0956418806870856e-05
0.6,0.2,3.39380507344206e-05
0.6,0.25,3.5120449967797156e-05
0.6,0.3,3.5541695937521055e-05
0.6,0.35,3.5676422864514945e-05
0.6,0.4,3.5712372129273176e-05
0.6,0.45,3.571993086207299e-05
0.6,0.5,3.572487681716157e-05
0.6,0.55,3.573650505607376e-05
0.6,0.6,3.575811410387716e-05
0.6,0.65,3.579085784895619e-05
0.6,0.7,3.58351472948454e-05
0.65,0.0,7.638442746431452e-06
0.65,0.05,1.632196904284229e-05
0.65,0.1,2.7062189397936268e-05
0.65,0.15,3.485748115894617e-05
0.65,0.2,3.8727734936555065e-05
0.65,0.25,4.030799118278878e-05
0.65,0.3,4.0899207923550084e-05
0.65,0.35,4.111332445154895e-05
0.65,0.4,4.1194972668280946e-05
0.65,0.45,4.1236401510721314e-05
0.65,0.5,4.127157920444133e-05
0.65,0.55,4.1312850233412104e-05
0.65,0.6,4.1364653842129845e-05
0.65,0.65,4.142857831154488e-05
0.65,0.7,4.150520691294445e-05
0.7,0.0,7.76014769309534e-06
0.7,0.05,1.6788023276082202e-05
0.7,0.1,2.894963426723813e-05
0.7,0.15,3.839715761317601e-05
0.7,0.2,4.326265569708273e-05
0.7,0.25,4.52983676984039e-05
0.7,0.3,4.60869978638741e-05
0.7,0.35,4.639471587043987e-05
0.7,0.4,4.653090774185412e-05
0.7,0.45,4.6612830155210945e-05
0.7,0.5,4.668384335864801e-05
0.7,0.55,4.6759793465984896e-05
0.7,0.6,4.68464292951138e-05
0.7,0.65,4.694583504918142e-05
0.7,0.7,4.705878639281613e-05
