lg_nw,r_nw,t_ox,N_sd,eps_ox
18,2,1,2.0e+20,22
vgs,vds,ids
0.0,0.0,1.8312783299977993e-11
0.0,0.05,2.2085051138501207e-11
0.0,0.1,2.416698758248553e-11
0.0,0.15,2.494403745539377e-11
0.0,0.2,2.5082184534248915e-11
0.0,0.25,2.495833490708178e-11
0.0,0.3,2.473346688166412e-11
0.0,0.35,2.447108855142732e-11
0.0,0.4,2.4196509805216178e-11
0.0,0.45,2.3920562521932566e-11
0.0,0.5,2.3648482463215882e-11
0.0,0.55,2.3383196308187312e-11
0.0,0.6,2.312656371937401e-11
0.0,0.65,2.2879874332591502e-11
0.0,0.7,2.2644068525443137e-11
0.05,0.0,1.0635563736206572e-10
0.05,0.05,1.3441976815773087e-10
0.05,0.1,1.5127642946493857e-10
0.05,0.15,1.583097829473047e-10
0.05,0.2,1.6030600092542563e-10
0.05,0.25,1.602215872182148e-10
0.05,0.3,1.5934178101941055e-10
0.05,0.35,1.5816318973597966e-10
0.05,0.4,1.568715093758177e-10
0.05,0.45,1.555369864606571e-10
0.05,0.5,1.5418778995855038e-10
0.05,0.55,1.528367534263205e-10
0.05,0.6,1.514910245102232e-10
0.05,0.65,1.501555430995985e-10
0.05,0.7,1.488343068524143e-10
0.1,0.0,7.553075809921805e-10
0.1,0.05,9.465763303374868e-10
0.1,0.1,1.074962204450429e-09
0.1,0.15,1.134034828436379e-09
0.1,0.2,1.1553937945355165e-09
0.1,0.25,1.1615194031331707e-09
0.1,0.3,1.1624208212086758e-09
0.1,0.35,1.161840724263084e-09
0.1,0.4,1.1610344157154802e-09
0.1,0.45,1.1603570226043985e-09
0.1,0.5,1.1598592356428566e-09
0.1,0.55,1.1595002570146716e-09
0.1,0.6,1.1592206473053035e-09
0.1,0.65,1.1589652546843872e-09
0.1,0.7,1.158688899182077e-09
0.15,0.0,4.875175380156743e-09
0.15,0.05,5.995334357183077e-09
0.15,0.1,6.85492048717374e-09
0.15,0.15,7.26889605001749e-09
0.15,0.2,7.4179095858107e-09
0.15,0.25,7.460877165146388e-09
0.15,0.3,7.471480662059243e-09
0.15,0.35,7.476933212040505e-09
0.15,0.4,7.485765301137072e-09
0.15,0.45,7.499852440616595e-09
0.15,0.5,7.51893220959067e-09
0.15,0.55,7.54219388712918e-09
0.15,0.6,7.568801092489545e-09
0.15,0.65,7.598039328769083e-09
0.15,0.7,7.629337672654155e-09
0.2,0.0,2.9569136857159314e-08
0.2,0.05,3.6465251725300184e-08
0.2,0.1,4.2310573600187046e-08
0.2,0.15,4.520951269236037e-08
0.2,0.2,4.620120780348806e-08
0.2,0.25,4.641190837037511e-08
0.2,0.3,4.6386200550536793e-08
0.2,0.35,4.632693956411575e-08
0.2,0.4,4.6297253970569485e-08
0.2,0.45,4.631049527477378e-08
0.2,0.5,4.636419390662014e-08
0.2,0.55,4.6451970226021784e-08
0.2,0.6,4.6567412096727366e-08
0.2,0.65,4.670514158812426e-08
0.2,0.7,4.686094710050346e-08
0.25,0.0,1.4119985096681342e-07
0.25,0.05,1.8481470300660361e-07
0.25,0.1,2.2384131159455253e-07
0.25,0.15,2.440781673451565e-07
0.25,0.2,2.512414744148902e-07
0.25,0.25,2.527965736988753e-07
0.25,0.3,2.5251435458817607e-07
0.25,0.35,2.518409160166218e-07
0.25,0.4,2.512488119695413e-07
0.25,0.45,2.508569893250353e-07
0.25,0.5,2.5066802799140743e-07
0.25,0.55,2.506524746997304e-07
0.25,0.6,2.507769926415441e-07
0.25,0.65,2.5101266654959543e-07
0.25,0.7,2.513365882679245e-07
0.3,0.0,4.177894977762973e-07
0.3,0.05,6.037698579689241e-07
0.3,0.1,7.867152189750361e-07
0.3,0.15,8.88662282876648e-07
0.3,0.2,9.27674292287873e-07
0.3,0.25,9.380043586179931e-07
0.3,0.3,9.381292244987039e-07
0.3,0.35,9.354274139007623e-07
0.3,0.4,9.324573214917828e-07
0.3,0.45,9.299766771544852e-07
0.3,0.5,9.281235422932564e-07
0.3,0.55,9.268447341509373e-07
0.3,0.6,9.260437309845093e-07
0.3,0.65,9.256279683584636e-07
0.3,0.7,9.255211719704806e-07
0.35,0.0,7.99801680465183e-07
0.35,0.05,1.2728727419334056e-06
0.35,0.1,1.7967253105569854e-06
0.35,0.15,2.1124833341743334e-06
0.35,0.2,2.241680273950754e-06
0.35,0.25,2.2806021389512296e-06
0.35,0.3,2.2855555934908166e-06
0.35,0.35,2.279899290436565e-06
0.35,0.4,2.2720719602918576e-06
0.35,0.45,2.264799195906122e-06
0.35,0.5,2.2587791561442074e-06
0.35,0.55,2.2540424718615498e-06
0.35,0.6,2.250432771272828e-06
0.35,0.65,2.247767895131074e-06
0.35,0.7,2.24588812465425e-06
0.4,0.0,1.1661912764052782e-06
0.4,0.05,2.0127203997125904e-06
0.4,0.1,3.060040918534292e-06
0.4,0.15,3.7384643191063104e-06
0.4,0.2,4.0313812826467585e-06
0.4,0.25,4.12735623568882e-06
0.4,0.3,4.146270111267064e-06
0.4,0.35,4.139524137070898e-06
0.4,0.4,4.126208519964515e-06
0.4,0.45,4.1127885323290335e-06
0.4,0.5,4.101158178460792e-06
0.4,0.55,4.091651036391437e-06
0.4,0.6,4.084120271069636e-06
0.4,0.65,4.078311089239094e-06
0.4,0.7,4.073979900840595e-06
0.45,0.0,1.4616783277607715e-06
0.45,0.05,2.6941022862548356e-06
0.45,0.1,4.3780183893244746e-06
0.45,0.15,5.5435228646487005e-06
0.45,0.2,6.070879523295089e-06
0.45,0.25,6.255080717201375e-06
0.45,0.3,6.300725410047164e-06
0.45,0.35,6.298262945427768e-06
0.45,0.4,6.282005682119239e-06
0.45,0.45,6.2639334588909155e-06
0.45,0.5,6.2478184063343804e-06
0.45,0.55,6.234565083387566e-06
0.45,0.6,6.224147125442547e-06
0.45,0.65,6.216287202150216e-06
0.45,0.7,6.210683314605867e-06
0.5,0.0,1.6815205705520063e-06
0.5,0.05,3.2616263501258787e-06
0.5,0.1,5.627033775093602e-06
0.5,0.15,7.372672684912692e-06
0.5,0.2,8.198102980020971e-06
0.5,0.25,8.502129146891483e-06
0.5,0.3,8.589548760985004e-06
0.5,0.35,8.599354894148015e-06
0.5,0.4,8.585257918903698e-06
0.5,0.45,8.566434036362414e-06
0.5,0.5,8.54920750774564e-06
0.5,0.55,8.535335964547505e-06
0.5,0.6,8.52504221915587e-06
0.5,0.65,8.518092755142153e-06
0.5,0.7,8.514166285158666e-06
0.55,0.0,1.8356020687794485e-06
0.55,0.05,3.6937697482057948e-06
0.55,0.1,6.72785610235703e-06
0.55,0.15,9.117226718719425e-06
0.55,0.2,1.0297411947479694e-05
0.55,0.25,1.075251729303445e-05
0.55,0.3,1.0897844076561415e-05
0.55,0.35,1.0929252684053721e-05
0.55,0.4,1.0923770316959141e-05
0.55,0.45,1.0909394587357692e-05
0.55,0.5,1.0895666569290676e-05
0.55,0.55,1.0885481426637755e-05
0.55,0.6,1.087944471831027e-05
0.55,0.65,1.0877438028540127e-05
0.55,0.7,1.0879164348416265e-05
0.6,0.0,1.935453901828024e-06
0.6,0.05,3.985597690849458e-06
0.6,0.1,7.628646300429249e-06
0.6,0.15,1.0698087442002234e-05
0.6,0.2,1.228322561861955e-05
0.6,0.25,1.2919948175610783e-05
0.6,0.3,1.3139547758899966e-05
0.6,0.35,1.320222175950296e-05
0.6,0.4,1.3212124839896909e-05
0.6,0.45,1.320769446272745e-05
0.6,0.5,1.3202354383110456e-05
0.6,0.55,1.3200421407668623e-05
0.6,0.6,1.3203016151490737e-05
0.6,0.65,1.3210205262339087e-05
0.6,0.7,1.3221758538748805e-05
0.65,0.0,1.991941379713509e-06
0.65,0.05,4.144430438350699e-06
0.65,0.1,8.30173549151033e-06
0.65,0.15,1.206257540466009e-05
0.65,0.2,1.409687224576281e-05
0.65,0.25,1.494499839399338e-05
0.65,0.3,1.5255029805313545e-05
0.65,0.35,1.5358339948787135e-05
0.65,0.4,1.539004088104243e-05
0.65,0.45,1.5400671520049583e-05
0.65,0.5,1.5408220548029244e-05
0.65,0.55,1.5418712666657367e-05
0.65,0.6,1.5433913005454493e-05
0.65,0.65,1.5454139304773356e-05
0.65,0.7,1.5479267031656012e-05
0.7,0.0,2.015054987261652e-06
0.7,0.05,4.186913963021738e-06
0.7,0.1,8.741074816807587e-06
0.7,0.15,1.3181927529103044e-05
0.7,0.2,1.5704088015507426e-05
0.7,0.25,1.6792944155748932e-05
0.7,0.3,1.72093305331472e-05
0.7,0.35,1.7362138856323464e-05
0.7,0.4,1.7421399465711318e-05
0.7,0.45,1.7451508335318608e-05
0.7,0.5,1.7475736831463094e-05
0.7,0.55,1.7502112282573162e-05
0.7,0.6,1.7533172556626184e-05
0.7,0.65,1.756954854902898e-05
0.7,0.7,1.7611256019121482e-05
