lg_nw,r_nw,t_ox,N_sd,eps_ox
16,5,0.5,5.0e+19,7.5
vgs,vds,ids
0.0,0.0,1.872004809126929e-08
0.0,0.05,2.6264630232600374e-08
0.0,0.1,3.208069157111614e-08
0.0,0.15,3.5014960110991287e-08
0.0,0.2,3.627718088782367e-08
0.0,0.25,3.690474266984137e-08
0.0,0.3,3.737713817929455e-08
0.0,0.35,3.7873145264863405e-08
0.0,0.4,3.845073480598025e-08
0.0,0.45,3.9124929562988755e-08
0.0,0.5,3.9897248242635224e-08
0.0,0.55,4.076619179784906e-08
0.0,0.6,4.173076428621207e-08
0.0,0.65,4.279152310162058e-08
0.0,0.7,4.395079549472899e-08
0.05,0.0,1.0043339619138615e-07
0.05,0.05,1.4179802329655726e-07
0.05,0.1,1.7468732543761933e-07
0.05,0.15,1.9097676932830305e-07
0.05,0.2,1.9735918451514828e-07
0.05,0.25,1.999050427107073e-07
0.05,0.3,2.0143993637277858e-07
0.05,0.35,2.0301257705473656e-07
0.05,0.4,2.0495575744467815e-07
0.05,0.45,2.0734752059204103e-07
0.05,0.5,2.101853534521359e-07
0.05,0.55,2.134478999476621e-07
0.05,0.6,2.171154101001821e-07
0.05,0.65,2.2117559388188944e-07
0.05,0.7,2.2562456354290282e-07
0.1,0.0,3.807029828503578e-07
0.1,0.05,5.750637400670936e-07
0.1,0.1,7.366922386123426e-07
0.1,0.15,8.169086341415841e-07
0.1,0.2,8.465440901286603e-07
0.1,0.25,8.55692444347708e-07
0.1,0.3,8.585946644854946e-07
0.1,0.35,8.606276476847111e-07
0.1,0.4,8.635580041111784e-07
0.1,0.45,8.678462084992068e-07
0.1,0.5,8.735226548743539e-07
0.1,0.55,8.805008810906949e-07
0.1,0.6,8.886833049866061e-07
0.1,0.65,8.979930089193179e-07
0.1,0.7,9.083802024397198e-07
0.15,0.0,9.23751902611844e-07
0.15,0.05,1.530025682264032e-06
0.15,0.1,2.0702664990781392e-06
0.15,0.15,2.3473042100813776e-06
0.15,0.2,2.4511143772870464e-06
0.15,0.25,2.481466347653628e-06
0.15,0.3,2.4869531546202274e-06
0.15,0.35,2.4863977411232795e-06
0.15,0.4,2.4862810002751116e-06
0.15,0.45,2.488525924002547e-06
0.15,0.5,2.4934921734502956e-06
0.15,0.55,2.501062193545115e-06
0.15,0.6,2.5110177130994086e-06
0.15,0.65,2.523160499003437e-06
0.15,0.7,2.5373436697858663e-06
0.2,0.0,1.5989446421722245e-06
0.2,0.05,2.878941969298347e-06
0.2,0.1,4.092413230995604e-06
0.2,0.15,4.738312622795556e-06
0.2,0.2,4.990347055453736e-06
0.2,0.25,5.06936015446714e-06
0.2,0.3,5.086129254117627e-06
0.2,0.35,5.084530570152195e-06
