lg_nw,r_nw,t_ox,N_sd,eps_ox
10,3,0.5,1.0e+20,22
vgs,vds,ids
0.0,0.0,1.2227070787297505e-09
0.0,0.05,1.7078758385164962e-09
0.0,0.1,2.0491668917031536e-09
0.0,0.15,2.202311823950291e-09
0.0,0.2,2.254314983691285e-09
0.0,0.25,2.270495647565198e-09
0.0,0.3,2.279079413200244e-09
0.0,0.35,2.2898644971407344e-09
0.0,0.4,2.3056629793022675e-09
0.0,0.45,2.326952906453376e-09
0.0,0.5,2.353548462835303e-09
0.0,0.55,2.3851617759527543e-09
0.0,0.6,2.421576112442373e-09
0.0,0.65,2.4626882661660293e-09
0.0,0.7,2.508510127534246e-09
0.05,0.0,8.284754617846373e-09
0.05,0.05,1.0950040164536714e-08
0.05,0.1,1.2882770650608716e-08
0.05,0.15,1.3668088812015467e-08
0.05,0.2,1.3832439961091862e-08
0.05,0.25,1.3801638326616828e-08
0.05,0.3,1.3756658839179765e-08
0.05,0.35,1.3755033344066828e-08
0.05,0.4,1.3808717408087078e-08
0.05,0.45,1.3915494310861078e-08
0.05,0.5,1.4069923562749676e-08
0.05,0.55,1.4266807355663066e-08
0.05,0.6,1.4502104785684223e-08
0.05,0.65,1.4773027143361438e-08
0.05,0.7,1.5077903874190676e-08
0.1,0.0,5.06919767912271e-08
0.1,0.05,6.536323954098038e-08
0.1,0.1,7.670186043785709e-08
0.1,0.15,8.11829006660865e-08
0.1,0.2,8.17800359937042e-08
0.1,0.25,8.117696355179739e-08
0.1,0.3,8.05308824990625e-08
0.1,0.35,8.020080654448591e-08
0.1,0.4,8.025079362224282e-08
0.1,0.45,8.065507277711968e-08
0.1,0.5,8.136910446452774e-08
0.1,0.55,8.235157168103305e-08
0.1,0.6,8.35697776820676e-08
0.1,0.65,8.499982338157798e-08
0.1,0.7,8.662539319917027e-08
0.15,0.0,2.3193313439234823e-07
0.15,0.05,3.1705895731745655e-07
0.15,0.1,3.877113137064908e-07
0.15,0.15,4.177797371844489e-07
0.15,0.2,4.2293039650556543e-07
0.15,0.25,4.194386549274377e-07
0.15,0.3,4.1466784403059394e-07
0.15,0.35,4.110423768425448e-07
0.15,0.4,4.0909987864590006e-07
0.15,0.45,4.0877466730935323e-07
0.15,0.5,4.098530039511558e-07
0.15,0.55,4.121189630218281e-07
0.15,0.6,4.1539371049089707e-07
0.15,0.65,4.195402707461189e-07
0.15,0.7,4.2445841573312305e-07
0.2,0.0,6.44353642659625e-07
0.2,0.05,9.764457642665273e-07
0.2,0.1,1.2875115429633269e-06
0.2,0.15,1.4382835986853816e-06
0.2,0.2,1.4771324367463884e-06
0.2,0.25,1.4716521879349206e-06
0.2,0.3,1.4549705335778425e-06
0.2,0.35,1.4389632238248633e-06
0.2,0.4,1.4269426151688098e-06
0.2,0.45,1.4192933199558728e-06
0.2,0.5,1.415549842039608e-06
0.2,0.55,1.4150978350091802e-06
0.2,0.6,1.4173865483408735e-06
0.2,0.65,1.4219761032287787e-06
0.2,0.7,1.4285329989367452e-06
0.25,0.0,1.1699753832070434e-06
0.25,0.05,1.955986937741539e-06
0.25,0.1,2.787970617425361e-06
0.25,0.15,3.2389520218428513e-06
0.25,0.2,3.385009564420073e-06
0.25,0.25,3.3981658077204325e-06
0.25,0.3,3.370023978578459e-06
0.25,0.35,3.3356421936007335e-06
0.25,0.4,3.3060907769651415e-06
0.25,0.45,3.2838204730640533e-06
0.25,0.5,3.2685312926096983e-06
0.25,0.55,3.2592317348943073e-06
0.25,0.6,3.2549088008824246e-06
0.25,0.65,3.2547135711025657e-06
0.25,0.7,3.257986135393651e-06
0.3,0.0,1.6552321466574953e-06
0.3,0.05,3.005256643538503e-06
0.3,0.1,4.583539127313877e-06
0.3,0.15,5.514652511933455e-06
0.3,0.2,5.859334441275101e-06
0.3,0.25,5.9301729624940755e-06
0.3,0.3,5.906568403950809e-06
0.3,0.35,5.8605190529122495e-06
0.3,0.4,5.816398132576166e-06
0.3,0.45,5.780860769806773e-06
0.3,0.5,5.754596949682272e-06
0.3,0.55,5.736565946646481e-06
0.3,0.6,5.7254324086121466e-06
0.3,0.65,5.72000579829969e-06
0.3,0.7,5.719338207285053e-06
0.35,0.0,2.055138987825126e-06
0.35,0.05,3.990196794008402e-06
0.35,0.1,6.4484175127633494e-06
0.35,0.15,8.005430267016637e-06
0.35,0.2,8.638775244023264e-06
0.35,0.25,8.814521929182957e-06
0.35,0.3,8.821349433119085e-06
0.35,0.35,8.77988077236841e-06
0.35,0.4,8.732897353474453e-06
0.35,0.45,8.693401775318205e-06
0.35,0.5,8.66401068413226e-06
0.35,0.55,8.644084645950097e-06
0.35,0.6,8.632213131569974e-06
0.35,0.65,8.627019264116446e-06
0.35,0.7,8.62737596317255e-06
0.4,0.0,2.372092932776585e-06
0.4,0.05,4.850916475947204e-06
0.4,0.1,8.249703764097244e-06
0.4,0.15,1.05551767239681e-05
0.4,0.2,1.156994114803784e-05
0.4,0.25,1.1905340289345325e-05
0.4,0.3,1.1975923585344987e-05
0.4,0.35,1.1962139866022777e-05
0.4,0.4,1.1930408056684782e-05
0.4,0.45,1.190234211694826e-05
0.4,0.5,1.1883495923045066e-05
0.4,0.55,1.1874126931405723e-05
0.4,0.6,1.1873026838617201e-05
0.4,0.65,1.1878810310689022e-05
0.4,0.7,1.1890298412042467e-05
0.45,0.0,2.60991560722874e-06
0.45,0.05,5.539309196939682e-06
0.45,0.1,9.869681450466329e-06
0.45,0.15,1.3023501652769559e-05
0.45,0.2,1.4516487776939302e-05
0.45,0.25,1.5074447281626191e-05
0.45,0.3,1.5249502868645202e-05
0.45,0.35,1.529307529948735e-05
0.45,0.4,1.530082465246531e-05
0.45,0.45,1.5305452860855288e-05
0.45,0.5,1.5316551623526524e-05
0.45,0.55,1.5335803279559804e-05
0.45,0.6,1.5362488455476224e-05
0.45,0.65,1.539539264499109e-05
0.45,0.7,1.5433412024769388e-05
0.5,0.0,2.7694505894240236e-06
0.5,0.05,6.016581718019539e-06
0.5,0.1,1.1196535046054597e-05
0.5,0.15,1.5260942108371682e-05
0.5,0.2,1.7323555941926646e-05
0.5,0.25,1.8170524934609128e-05
0.5,0.3,1.849558365810271e-05
0.5,0.35,1.8630981024638416e-05
0.5,0.4,1.8707141826203738e-05
0.5,0.45,1.877037523628079e-05
0.5,0.5,1.8835430590034824e-05
0.5,0.55,1.8905940089654694e-05
0.5,0.6,1.89819472794057e-05
0.5,0.65,1.906257280235655e-05
0.5,0.7,1.914690102512148e-05
0.55,0.0,2.8539029586761396e-06
0.55,0.05,6.265882753133261e-06
0.55,0.1,1.21451425305691e-05
0.55,0.15,1.7127618938656146e-05
0.55,0.2,1.983146586101257e-05
0.55,0.25,2.1028965724906188e-05
0.55,0.3,2.1548968745327935e-05
0.55,0.35,2.181142684769353e-05
0.55,0.4,2.198625146548608e-05
0.55,0.45,2.2135622281536464e-05
0.55,0.5,2.228045444931321e-05
0.55,0.55,2.2426787221221314e-05
0.55,0.6,2.2575650340799283e-05
0.55,0.65,2.272662260722754e-05
0.55,0.7,2.2879055108088573e-05
0.6,0.0,2.87150513252725e-06
0.6,0.05,6.297279734495462e-06
0.6,0.1,1.2674565621506274e-05
0.6,0.15,1.8519508656449243e-05
0.6,0.2,2.190448893729938e-05
0.6,0.25,2.3500986261027032e-05
0.6,0.3,2.425455285834998e-05
0.6,0.35,2.4675525889722523e-05
0.6,0.4,2.4976665394822926e-05
0.6,0.45,2.5237783411782168e-05
0.6,0.5,2.5486742194033536e-05
0.6,0.55,2.5732315552583426e-05
0.6,0.6,2.5976652694175305e-05
0.6,0.65,2.6219843311386306e-05
0.6,0.7,2.6461525734347776e-05
0.65,0.0,2.8346978294755758e-06
0.65,0.05,6.143082374682687e-06
0.65,0.1,1.2791803322055382e-05
0.65,0.15,1.9384122857606405e-05
0.65,0.2,2.3452376292766263e-05
0.65,0.25,2.547800947340523e-05
0.65,0.3,2.6493340599872147e-05
0.65,0.35,2.7097074932042733e-05
0.65,0.4,2.754656401137191e-05
0.65,0.45,2.7940395373852534e-05
0.65,0.5,2.8313874356857595e-05
0.65,0.55,2.8678672304874023e-05
0.65,0.6,2.9038075748092893e-05
0.65,0.65,2.9392646489299498e-05
0.65,0.7,2.9742253640062584e-05
0.7,0.0,2.7577865516158227e-06
0.7,0.05,5.848308944863153e-06
0.7,0.1,1.2543480002490532e-05
0.7,0.15,1.972187571798259e-05
0.7,0.2,2.443721205190427e-05
0.7,0.25,2.6901427600897916e-05
0.7,0.3,2.819412522102631e-05
0.7,0.35,2.8995697147713025e-05
0.7,0.4,2.960818173494361e-05
0.7,0.45,3.014945862629922e-05
0.7,0.5,3.066248513735774e-05
0.7,0.55,3.1161825992597774e-05
0.7,0.6,3.165180207551458e-05
0.7,0.65,3.213330870659355e-05
0.7,0.7,3.260630189559225e-05
