lg_nw,r_nw,t_ox,N_sd,eps_ox
20,5,1.5,2.0e+20,22
vg,vd,ids
0.3,-0.4,9.981220925914491e-07
0.296,-0.392,9.793760571661658e-07
0.292,-0.384,9.605931208082126e-07
0.288,-0.376,9.417495868036348e-07
0.284,-0.368,9.228234621452493e-07
0.28,-0.36,9.037946115592367e-07
0.276,-0.352,8.846449293484847e-07
0.272,-0.344,8.65358528884068e-07
0.268,-0.336,8.459219491975608e-07
0.264,-0.328,8.263243776619316e-07
0.26,-0.32,8.065578871843235e-07
0.256,-0.312,7.866176856554286e-07
0.252,-0.304,7.66502374592187e-07
0.248,-0.296,7.462142129560444e-07
0.244,-0.288,7.257593810113068e-07
0.24,-0.28,7.051482377898399e-07
0.236,-0.272,6.843955642348228e-07
0.232,-0.264,6.635207823965038e-07
0.228,-0.256,6.425481391442319e-07
0.224,-0.248,6.215068407546103e-07
0.22,-0.24,6.004311224712098e-07
0.216,-0.232,5.793602347837094e-07
0.212,-0.224,5.583383258775006e-07
0.208,-0.216,5.374141976816149e-07
0.204,-0.208,5.16640911538813e-07
0.2,-0.2,4.960752192511911e-07
0.196,-0.192,4.7577679684832453e-07
0.192,-0.184,4.558072628703668e-07
0.188,-0.176,4.3622897150917936e-07
0.184,-0.168,4.1710358506005154e-07
0.18,-0.16,3.9849045124085124e-07
0.176,-0.152,3.804448399768479e-07
0.172,-0.144,3.630161307987592e-07
0.168,-0.136,3.46246082866576e-07
0.164,-0.128,3.301673569922509e-07
0.16,-0.12,3.148024785849641e-07
0.156,-0.112,3.0016341085847217e-07
0.152,-0.104,2.862518238658848e-07
0.148,-0.096,2.730599786121165e-07
0.144,-0.088,2.605719046261878e-07
0.14,-0.08,2.487642932391486e-07
0.136,-0.072,2.376063828332872e-07
0.132,-0.064,2.2705824569344296e-07
0.128,-0.056,2.1706742882250307e-07
0.124,-0.048,2.0756481395892664e-07
0.12,-0.04,1.984615367788274e-07
0.116,-0.032,1.8964931201021898e-07
0.112,-0.024,1.8100605310344451e-07
0.108,-0.016,1.7240714762107822e-07
0.104,-0.008,1.637406499363026e-07
0.1,0.0,1.549229155264149e-07
0.104,0.008,1.854667803037301e-07
0.108,0.016,2.212340790122519e-07
0.112,0.024,2.62761350752358e-07
0.116,0.032,3.105493825817924e-07
0.12,0.04,3.6505320858397024e-07
0.124,0.048,4.2667677340528737e-07
0.128,0.056,4.95771677102113e-07
0.132,0.064,5.726388783046042e-07
0.136,0.072,6.575320767882308e-07
0.14,0.08,7.506616476388145e-07
0.144,0.088,8.521983213419776e-07
0.148,0.096,9.622761664352399e-07
0.152,0.104,1.0809947438355154e-06
0.156,0.112,1.2084205224211019e-06
0.16,0.12,1.3445877689892065e-06
0.164,0.128,1.489499168818345e-06
0.168,0.136,1.6431264200632961e-06
0.172,0.144,1.8054109996233037e-06
0.176,0.152,1.9762652386317535e-06
0.18,0.16,2.155573785186999e-06
0.184,0.168,2.343195478097655e-06
0.188,0.176,2.538965612051854e-06
0.192,0.184,2.742698542874445e-06
0.196,0.192,2.9541905609050705e-06
0.2,0.2,3.1732229496150345e-06
0.204,0.208,3.399565143594443e-06
0.208,0.216,3.632977903122044e-06
0.212,0.224,3.873216429925609e-06
0.216,0.232,4.120033358913394e-06
0.22,0.24,4.373181572317305e-06
0.224,0.248,4.6324167948140356e-06
0.228,0.256,4.897499940004104e-06
0.232,0.264,5.168199189581576e-06
0.236,0.272,5.444291796261208e-06
0.24,0.28,5.725565609847138e-06
0.244,0.288,6.011820332658226e-06
0.248,0.296,6.302868515892692e-06
0.252,0.304,6.598536312513507e-06
0.256,0.312,6.898664005001174e-06
0.26,0.32,7.203106328016024e-06
0.264,0.328,7.511732606807848e-06
0.268,0.336,7.824426732277734e-06
0.272,0.344,8.141086993095365e-06
0.276,0.352,8.461625784349376e-06
0.28,0.36,8.785969210986394e-06
0.284,0.368,9.114056602881281e-06
0.288,0.376,9.445839956870878e-06
0.292,0.384,9.781283319539448e-06
0.296,0.392,1.0120362123027278e-05
0.3,0.4,1.0463062484680137e-05
