lg_nw,r_nw,t_ox,N_sd,eps_ox
12,4,1.5,5.0e+19,22
vgs,vds,ids
0.0,0.0,1.0504135761079272e-08
0.0,0.05,1.3721936257303197e-08
0.0,0.1,1.6250831118296363e-08
0.0,0.15,1.7619232846783518e-08
0.0,0.2,1.8326722167401682e-08
0.0,0.25,1.880851391791735e-08
0.0,0.3,1.9266784519632677e-08
0.0,0.35,1.9777431989097684e-08
0.0,0.4,2.0366015262299244e-08
0.0,0.45,2.1040654129997245e-08
0.0,0.5,2.180445779460464e-08
0.0,0.55,2.26599580613655e-08
0.0,0.6,2.3610618740357902e-08
0.0,0.65,2.466131930129373e-08
0.0,0.7,2.581850470593089e-08
0.05,0.0,5.802925662094023e-08
0.05,0.05,7.540879319114973e-08
0.05,0.1,8.98932609987814e-08
0.05,0.15,9.766247498710278e-08
0.05,0.2,1.0136028605106025e-07
0.05,0.25,1.0361203909695517e-07
0.05,0.3,1.0566197998024434e-07
0.05,0.35,1.0797001543716693e-07
0.05,0.4,1.106797960507161e-07
0.05,0.45,1.1382479770970847e-07
0.05,0.5,1.1740607025283379e-07
0.05,0.55,1.2141954870127638e-07
0.05,0.6,1.258649159320413e-07
0.05,0.65,1.3074799054103297e-07
0.05,0.7,1.3608098089433293e-07
0.1,0.0,2.4291181432882927e-07
0.1,0.05,3.3634796005473064e-07
0.1,0.1,4.1829658086687397e-07
0.1,0.15,4.6203775478807816e-07
0.1,0.2,4.807606690612938e-07
0.1,0.25,4.896343448197439e-07
0.1,0.3,4.960872379658761e-07
0.1,0.35,5.029148771953534e-07
0.1,0.4,5.110021034321978e-07
0.1,0.45,5.205491913131216e-07
0.1,0.5,5.315396227103738e-07
0.1,0.55,5.439061328627656e-07
0.1,0.6,5.575855062720715e-07
0.1,0.65,5.725339048391451e-07
0.1,0.7,5.887288594494302e-07
0.15,0.0,6.435029681039952e-07
0.15,0.05,9.781193032790752e-07
0.15,0.1,1.299322506791305e-06
0.15,0.15,1.4766288032633626e-06
0.15,0.2,1.5494837171015523e-06
0.15,0.25,1.5774268097619265e-06
0.15,0.3,1.5911775482678822e-06
0.15,0.35,1.6027219076561245e-06
0.15,0.4,1.6160825784965686e-06
0.15,0.45,1.6323439700791536e-06
0.15,0.5,1.6516036311024467e-06
0.15,0.55,1.6736778774036072e-06
0.15,0.6,1.6983427838186309e-06
0.15,0.65,1.7254081380959097e-06
0.15,0.7,1.754733491846159e-06
0.2,0.0,1.1529951183596954e-06
0.2,0.05,1.916840536325053e-06
0.2,0.1,2.7226963480785687e-06
0.2,0.15,3.189989118530744e-06
0.2,0.2,3.3853882403035304e-06
0.2,0.25,3.4566871424276513e-06
0.2,0.3,3.4842803816910062e-06
0.2,0.35,3.5005670160063784e-06
0.2,0.4,3.5169425941744463e-06
0.2,0.45,3.5368719801718104e-06
0.2,0.5,3.5610553427980538e-06
0.2,0.55,3.5893260509301704e-06
0.2,0.6,3.6213157477731547e-06
0.2,0.65,3.6566711412164088e-06
0.2,0.7,3.695112447830713e-06
0.25,0.0,1.632859751840405e-06
0.25,0.05,2.9382435615235862e-06
0.25,0.1,4.425452860137319e-06
0.25,0.15,5.327315805413362e-06
0.25,0.2,5.717414862952179e-06
0.25,0.25,5.863934432418917e-06
0.25,0.3,5.919538492016148e-06
0.25,0.35,5.947333648306471e-06
0.25,0.4,5.970236331225152e-06
0.25,0.45,5.995717124302471e-06
0.25,0.5,6.025729643303814e-06
0.25,0.55,6.060404132217944e-06
0.25,0.6,6.099364991783614e-06
0.25,0.65,6.1421763335293836e-06
0.25,0.7,6.1884753991364565e-06
0.3,0.0,2.040864743651075e-06
0.3,0.05,3.926927823736853e-06
0.3,0.1,6.216354940445518e-06
0.3,0.15,7.664256553506876e-06
0.3,0.2,8.314918614971671e-06
0.3,0.25,8.5717017023359e-06
0.3,0.3,8.675400308384538e-06
0.3,0.35,8.727991472242253e-06
0.3,0.4,8.76742990199202e-06
0.3,0.45,8.806661326446015e-06
0.3,0.5,8.84953418270333e-06
0.3,0.55,8.896786068911806e-06
0.3,0.6,8.948208404530574e-06
0.3,0.65,9.003396972981324e-06
0.3,0.7,9.06199096937375e-06
0.35,0.0,2.378153926491595e-06
0.35,0.05,4.826479172365512e-06
0.35,0.1,7.979608744151986e-06
0.35,0.15,1.0068626476582884e-05
0.35,0.2,1.1049243268265731e-05
0.35,0.25,1.1458150297907228e-05
0.35,0.3,1.1636716059629483e-05
0.35,0.35,1.173377069516935e-05
0.35,0.4,1.1805981451109017e-05
0.35,0.45,1.1873333649617827e-05
0.35,0.5,1.1942249308008303e-05
0.35,0.55,1.2014393983380055e-05
0.35,0.6,1.208990040027324e-05
0.35,0.65,1.2168507898048415e-05
0.35,0.7,1.2249940829834059e-05
0.4,0.0,2.6449580487186274e-06
0.4,0.05,5.583615203385467e-06
0.4,0.1,9.607753295156148e-06
0.4,0.15,1.2424554467631405e-05
0.4,0.2,1.381456737064145e-05
0.4,0.25,1.4427867176401758e-05
0.4,0.3,1.4716576704679137e-05
0.4,0.35,1.4885210052299895e-05
0.4,0.4,1.501347619175769e-05
0.4,0.45,1.5130251794464032e-05
0.4,0.5,1.5245307590161482e-05
0.4,0.55,1.536157519776363e-05
0.4,0.6,1.5479692506522777e-05
0.4,0.65,1.5599636758530643e-05
0.4,0.7,1.5721283883774223e-05
0.45,0.0,2.8365214379857355e-06
0.45,0.05,6.147653355805817e-06
0.45,0.1,1.0990802080194652e-05
0.45,0.15,1.4601835198754232e-05
0.45,0.2,1.648379430471656e-05
0.45,0.25,1.7360815522817347e-05
0.45,0.3,1.7801534204680428e-05
0.45,0.35,1.807494799577673e-05
0.45,0.4,1.8288487236936627e-05
0.45,0.45,1.8481948959245566e-05
0.45,0.5,1.8669276896733627e-05
0.45,0.55,1.885499720656306e-05
0.45,0.6,1.904038566975588e-05
0.45,0.65,1.922571573948867e-05
0.45,0.7,1.9411047091153982e-05
0.5,0.0,2.950265791284185e-06
0.5,0.05,6.4865932083718794e-06
0.5,0.1,1.2034449532311327e-05
0.5,0.15,1.6464610718954663e-05
0.5,0.2,1.89078585497156e-05
0.5,0.25,2.0105396734517385e-05
0.5,0.3,2.0740344484582046e-05
0.5,0.35,2.1153065514507582e-05
0.5,0.4,2.1482954487971414e-05
0.5,0.45,2.1782622037668837e-05
0.5,0.5,2.2070928996318993e-05
0.5,0.55,2.2354253968382372e-05
0.5,0.6,2.263457610582475e-05
0.5,0.65,2.2912460063214623e-05
0.5,0.7,2.318812312228303e-05
0.55,0.0,2.9903684358261855e-06
0.55,0.05,6.596876348260737e-06
0.55,0.1,1.2681302933546496e-05
0.55,0.15,1.7898206014884023e-05
0.55,0.2,2.0942733041261545e-05
0.55,0.25,2.250428205232616e-05
0.55,0.3,2.3368390046074094e-05
0.55,0.35,2.3950093631852017e-05
0.55,0.4,2.442381763245212e-05
0.55,0.45,2.485644128476385e-05
0.55,0.5,2.527228150408757e-05
0.55,0.55,2.5679699410341494e-05
0.55,0.6,2.6081342886767234e-05
0.55,0.65,2.6477974757992337e-05
0.55,0.7,2.6869863238374886e-05
0.6,0.0,2.9677833514802567e-06
0.6,0.05,6.502274302155091e-06
0.6,0.1,1.292197738516778e-05
0.6,0.15,1.8834371639709658e-05
0.6,0.2,2.2481626572004232e-05
0.6,0.25,2.4429838113802246e-05
0.6,0.3,2.5544815606326588e-05
0.6,0.35,2.6315227480247314e-05
0.6,0.4,2.6952035244739556e-05
0.6,0.45,2.7537251639533955e-05
0.6,0.5,2.8100928398574522e-05
0.6,0.55,2.8653391587835856e-05
0.6,0.6,2.91978136186898e-05
0.6,0.65,2.9734966100040106e-05
0.6,0.7,3.0264970947353785e-05
0.65,0.0,2.897580198655845e-06
0.65,0.05,6.2452361224555075e-06
0.65,0.1,1.279207610625802e-05
0.65,0.15,1.926213013776031e-05
0.65,0.2,2.34743157172141e-05
0.65,0.25,2.580811596209212e-05
0.65,0.3,2.7179504134362882e-05
0.65,0.35,2.8145531707173047e-05
0.65,0.4,2.8953644920004097e-05
0.65,0.45,2.9701283461308543e-05
0.65,0.5,3.0424282706801588e-05
0.65,0.55,3.113479898837813e-05
0.65,0.6,3.183630020219717e-05
0.65,0.65,3.25292979364305e-05
0.65,0.7,3.3213489326444736e-05
0.7,0.0,2.7957636751917505e-06
0.7,0.05,5.875965224442359e-06
0.7,0.1,1.2358639521998557e-05
