lg_nw,r_nw,t_ox,N_sd,eps_ox
18,4,0.5,1.0e+20,22
vgs,vds,ids
0.0,0.0,4.496429056315442e-09
0.0,0.05,6.31561353170194e-09
0.0,0.1,7.557264914903599e-09
0.0,0.15,8.062262309033319e-09
0.0,0.2,8.17957141486826e-09
0.0,0.25,8.163137113794005e-09
0.0,0.3,8.12027229687398e-09
0.0,0.35,8.086666275190618e-09
0.0,0.4,8.07116537828097e-09
0.0,0.45,8.073817666995836e-09
0.0,0.5,8.092288758435769e-09
0.0,0.55,8.123974623724292e-09
0.0,0.6,8.16661415371695e-09
0.0,0.65,8.218402351064093e-09
0.0,0.7,8.27795160263089e-09
0.05,0.0,3.069713060462616e-08
0.05,0.05,4.134799651136673e-08
0.05,0.1,4.888769082884234e-08
0.05,0.15,5.179893722391087e-08
0.05,0.2,5.2232974854898886e-08
0.05,0.25,5.185798686755193e-08
0.05,0.3,5.137706600816574e-08
0.05,0.35,5.1013668455357345e-08
0.05,0.4,5.081348818285438e-08
0.05,0.45,5.0766154149195704e-08
0.05,0.5,5.084789110885332e-08
0.05,0.55,5.103510882610181e-08
0.05,0.6,5.130800303220861e-08
0.05,0.65,5.1650925389683837e-08
0.05,0.7,5.2051835120435855e-08
0.1,0.0,1.7065693429658312e-07
0.1,0.05,2.3278836785480822e-07
0.1,0.1,2.7910823412870397e-07
0.1,0.15,2.973750139575879e-07
0.1,0.2,3.000234672949992e-07
0.1,0.25,2.9738867592218304e-07
0.1,0.3,2.939152781828944e-07
0.1,0.35,2.91042939852995e-07
0.1,0.4,2.890840895579176e-07
0.1,0.45,2.879909458488665e-07
0.1,0.5,2.876265640106613e-07
0.1,0.55,2.8785197092656174e-07
0.1,0.6,2.8854975580413987e-07
0.1,0.65,2.8962696874408847e-07
0.1,0.7,2.9101205196770035e-07
0.15,0.0,5.870942551686088e-07
0.15,0.05,8.78608273374131e-07
0.15,0.1,1.116810648352154e-06
0.15,0.15,1.2214331717677697e-06
0.15,0.2,1.2453611850455768e-06
0.15,0.25,1.2390770686884785e-06
0.15,0.3,1.225455057890942e-06
0.15,0.35,1.212447202104438e-06
0.15,0.4,1.202195212760898e-06
0.15,0.45,1.194879433533983e-06
0.15,0.5,1.1901190610924033e-06
0.15,0.55,1.1874424269475321e-06
0.15,0.6,1.1864282237279814e-06
0.15,0.65,1.1867356571514532e-06
0.15,0.7,1.1880999500376118e-06
0.2,0.0,1.241051711245239e-06
0.2,0.05,2.0768498881079847e-06
0.2,0.1,2.838302717963588e-06
0.2,0.15,3.210796051536074e-06
0.2,0.2,3.32289696689923e-06
