lg_nw,r_nw,t_ox,N_sd,eps_ox
14,5,0.5,1.0e+20,3.9
vgs,vds,ids
0.0,0.0,2.3563835010895473e-08
0.0,0.05,3.450653487880042e-08
0.0,0.1,4.3442079284130024e-08
0.0,0.15,4.896500200258927e-08
0.0,0.2,5.251950652742874e-08
0.0,0.25,5.538026896772268e-08
0.0,0.3,5.8181181966066684e-08
0.0,0.35,6.119621746924521e-08
0.0,0.4,6.454834395803045e-08
0.0,0.45,6.83049336518534e-08
0.0,0.5,7.251615136625859e-08
0.0,0.55,7.722978436179682e-08
0.0,0.6,8.24968735778967e-08
0.0,0.65,8.837379040618908e-08
0.0,0.7,9.492290318843311e-08
0.05,0.0,1.0567161597004554e-07
0.05,0.05,1.5689095311755913e-07
0.05,0.1,1.9900266909473615e-07
0.05,0.15,2.236125308782214e-07
0.05,0.2,2.3770847417318012e-07
0.05,0.25,2.4774050057434904e-07
0.05,0.3,2.56888845813174e-07
0.05,0.35,2.6647485706971967e-07
0.05,0.4,2.770380791825765e-07
0.05,0.45,2.8882696276203284e-07
0.05,0.5,3.0199460667470325e-07
0.05,0.55,3.166735193352359e-07
0.05,0.6,3.3300378498111624e-07
0.05,0.65,3.511437021840891e-07
0.05,0.7,3.7127389448772687e-07
0.1,0.0,3.579696200651176e-07
0.1,0.05,5.599970828123106e-07
0.1,0.1,7.284031699661241e-07
0.1,0.15,8.211608572946626e-07
0.1,0.2,8.669616804875966e-07
0.1,0.25,8.934235178738916e-07
0.1,0.3,9.140694280061264e-07
0.1,0.35,9.343698086139128e-07
0.1,0.4,9.56410054414564e-07
0.1,0.45,9.81003354457926e-07
0.1,0.5,1.0085246640430581e-06
0.1,0.55,1.0392245684351127e-06
0.1,0.6,1.0733449434189334e-06
0.1,0.65,1.111161147157902e-06
0.1,0.7,1.1529976197298014e-06
0.15,0.0,8.514749141446423e-07
0.15,0.05,1.4227363937050208e-06
0.15,0.1,1.913040588071173e-06
0.15,0.15,2.1744400389333334e-06
0.15,0.2,2.2898133414980644e-06
0.15,0.25,2.34302568138872e-06
0.15,0.3,2.37512557875166e-06
0.15,0.35,2.40256282854197e-06
0.15,0.4,2.4314529364137437e-06
0.15,0.45,2.4640076205261817e-06
0.15,0.5,2.5010570551272085e-06
0.15,0.55,2.5429914956643023e-06
0.15,0.6,2.5901042174420237e-06
0.15,0.65,2.642713794346208e-06
0.15,0.7,2.701206853605393e-06
0.2,0.0,1.516379775900514e-06
0.2,0.05,2.695996501426401e-06
0.2,0.1,3.7371053596070662e-06
0.2,0.15,4.28559424454535e-06
