lg_nw,r_nw,t_ox,N_sd,eps_ox
12,4,1,1.0e+20,22
vgs,vds,ids
0.0,0.0,7.510121996480657e-09
0.0,0.05,1.0229065857731123e-08
0.0,0.1,1.2232429680717551e-08
0.0,0.15,1.324985856130185e-08
0.0,0.2,1.3734152976216408e-08
0.0,0.25,1.4036084654349126e-08
0.0,0.3,1.4312583582657515e-08
0.0,0.35,1.462113333955879e-08
0.0,0.4,1.498030957162254e-08
0.0,0.45,1.5395298138320843e-08
0.0,0.5,1.5867408283121395e-08
0.0,0.55,1.639742556859152e-08
0.0,0.6,1.6986729614425396e-08
0.0,0.65,1.7637631761760093e-08
0.0,0.7,1.8353459189464872e-08
0.05,0.0,4.307536536982449e-08
0.05,0.05,5.763499560928659e-08
0.05,0.1,6.889991350190312e-08
0.05,0.15,7.454063832094485e-08
0.05,0.2,7.701476155447609e-08
0.05,0.25,7.840344553670091e-08
0.05,0.3,7.964707651630701e-08
0.05,0.35,8.10824985778142e-08
0.05,0.4,8.280980707013135e-08
0.05,0.45,8.484829857444025e-08
0.05,0.5,8.719428153440837e-08
0.05,0.55,8.984106284370992e-08
0.05,0.6,9.278527148402275e-08
0.05,0.65,9.602844992188826e-08
0.05,0.7,9.957711882246825e-08
0.1,0.0,1.990152071204942e-07
0.1,0.05,2.7812317254506567e-07
0.1,0.1,3.419425356191623e-07
0.1,0.15,3.7352099403145947e-07
0.1,0.2,3.8594723339274976e-07
0.1,0.25,3.9129827930048586e-07
0.1,0.3,3.951423256372176e-07
0.1,0.35,3.9949392098113845e-07
0.1,0.4,4.0495327967580134e-07
0.1,0.45,4.1162832454700154e-07
0.1,0.5,4.194787133453379e-07
0.1,0.55,4.2843541836733007e-07
0.1,0.6,4.3843883477017684e-07
0.1,0.65,4.4944847518915095e-07
0.1,0.7,4.6144333283375883e-07
0.15,0.0,5.998165922981512e-07
0.15,0.05,9.184269994672551e-07
0.15,0.1,1.194586086557015e-06
0.15,0.15,1.3341622306907095e-06
0.15,0.2,1.386100419246815e-06
0.15,0.25,1.402805875700039e-06
0.15,0.3,1.4093830772399982e-06
0.15,0.35,1.4152292497357234e-06
0.15,0.4,1.4233360884503111e-06
0.15,0.45,1.4343981168714588e-06
0.15,0.5,1.4483690185855503e-06
0.15,0.55,1.4650129412558152e-06
0.15,0.6,1.484087118421508e-06
0.15,0.65,1.5053940705982555e-06
0.15,0.7,1.52878969688206e-06
0.2,0.0,1.195970395555275e-06
0.2,0.05,2.0170170159462518e-06
0.2,0.1,2.790970063977021e-06
0.2,0.15,3.199612751291619e-06
0.2,0.2,3.3537918489098583e-06
0.2,0.25,3.399178849817769e-06
0.2,0.3,3.4087392436002607e-06
0.2,0.35,3.410728206486236e-06
0.2,0.4,3.4146806417635105e-06
0.2,0.45,3.423245227391816e-06
0.2,0.5,3.4367424089832805e-06
0.2,0.55,3.4548080212498245e-06
0.2,0.6,3.4769557345847306e-06
0.2,0.65,3.5027520080850596e-06
0.2,0.7,3.531856817285407e-06
0.25,0.0,1.8289738748610321e-06
0.25,0.05,3.3552235490383133e-06
0.25,0.1,4.897537856153307e-06
0.25,0.15,5.747689060878099e-06
0.25,0.2,6.080329287353919e-06
0.25,0.25,6.181827344254e-06
0.25,0.3,6.201699078359739e-06
0.25,0.35,6.1994328384544e-06
0.25,0.4,6.195895499730233e-06
0.25,0.45,6.197472640198696e-06
0.25,0.5,6.205505784538042e-06
0.25,0.55,6.219741719089356e-06
0.25,0.6,6.239538653950746e-06
0.25,0.65,6.264260496323623e-06
0.25,0.7,6.293385322565609e-06
0.3,0.0,2.4225705821095914e-06
0.3,0.05,4.7603072659466605e-06
0.3,0.1,7.262171500584633e-06
0.3,0.15,8.701296255262816e-06
0.3,0.2,9.288335647832073e-06
0.3,0.25,9.479430140472923e-06
0.3,0.3,9.524107985681534e-06
0.3,0.35,9.524222350022435e-06
0.3,0.4,9.516519102778346e-06
0.3,0.45,9.512918450114693e-06
0.3,0.5,9.516512117830852e-06
0.3,0.55,9.527476151703217e-06
0.3,0.6,9.545170025858977e-06
0.3,0.65,9.568844622036232e-06
0.3,0.7,9.59785496035749e-06
0.35,0.0,2.9632859057607695e-06
0.35,0.05,6.144696717536221e-06
0.35,0.1,9.745367927390412e-06
0.35,0.15,1.1922723619203627e-05
0.35,0.2,1.285400113300554e-05
0.35,0.25,1.3178876388775671e-05
0.35,0.3,1.3270529888532393e-05
0.35,0.35,1.328592196661151e-05
0.35,0.4,1.3283088213561088e-05
0.35,0.45,1.3281643654859894e-05
0.35,0.5,1.3287302174813254e-05
0.35,0.55,1.3301044014172107e-05
0.35,0.6,1.3322410865928325e-05
0.35,0.65,1.3350642569559745e-05
0.35,0.7,1.3385038328695044e-05
0.4,0.0,3.4425746642968193e-06
0.4,0.05,7.4343939586308725e-06
0.4,0.1,1.224011381808835e-05
0.4,0.15,1.5328721718109517e-05
0.4,0.2,1.6722422665527486e-05
0.4,0.25,1.7243160720214146e-05
0.4,0.3,1.7415010918217256e-05
0.4,0.35,1.7466556123271554e-05
0.4,0.4,1.7484370479940214e-05
0.4,0.45,1.7498676751112453e-05
0.4,0.5,1.7518973111079225e-05
0.4,0.55,1.754752814290403e-05
0.4,0.6,1.7584287869938705e-05
0.4,0.65,1.7628599526545258e-05
0.4,0.7,1.7679781734267655e-05
0.45,0.0,3.844187300624824e-06
0.45,0.05,8.549611562898215e-06
0.45,0.1,1.462063343686691e-05
0.45,0.15,1.8805179820187465e-05
0.45,0.2,2.080397227826528e-05
0.45,0.25,2.160024109101461e-05
0.45,0.3,2.1897161755392017e-05
0.45,0.35,2.201439130774101e-05
0.45,0.4,2.2075909399822856e-05
0.45,0.45,2.212617204086165e-05
0.45,0.5,2.217992140556306e-05
0.45,0.55,2.224132449357697e-05
0.45,0.6,2.231101054496331e-05
0.45,0.65,2.2388581296895726e-05
0.45,0.7,2.2473466790257363e-05
0.5,0.0,4.151947338730056e-06
0.5,0.05,9.418828057938213e-06
0.5,0.1,1.674242085101894e-05
0.5,0.15,2.218417136566021e-05
0.5,0.2,2.493594320147725e-05
0.5,0.25,2.609609113368314e-05
0.5,0.3,2.6570091887707585e-05
0.5,0.35,2.678831027364574e-05
0.5,0.4,2.6921532743133162e-05
0.5,0.45,2.7032382065549586e-05
0.5,0.5,2.7142454828040423e-05
0.5,0.55,2.7258500538921948e-05
0.5,0.6,2.7382149497629004e-05
0.5,0.65,2.7513427538091622e-05
0.5,0.7,2.7651982171933617e-05
0.55,0.0,4.357678856531729e-06
0.55,0.05,9.996196616001257e-06
0.55,0.1,1.8468959535092803e-05
0.55,0.15,2.527092651559121e-05
0.55,0.2,2.890705172702579e-05
0.55,0.25,3.0516534408088356e-05
0.55,0.3,3.121981961727438e-05
0.55,0.35,3.15750845296123e-05
0.55,0.4,3.180872605049056e-05
0.55,0.45,3.200531681858705e-05
0.55,0.5,3.219488033759353e-05
0.55,0.55,3.2387424754834346e-05
0.55,0.6,3.2585898895695414e-05
0.55,0.65,3.2790923125994526e-05
0.55,0.7,3.300246873535538e-05
0.6,0.0,4.46375716569056e-06
0.6,0.05,1.0270012918255112e-05
0.6,0.1,1.9700874677527284e-05
0.6,0.15,2.7887984738691766e-05
0.6,0.2,3.250919184132191e-05
0.6,0.25,3.464252957430377e-05
0.6,0.3,3.56221847586453e-05
0.6,0.35,3.614718906868575e-05
0.6,0.4,3.650712659307822e-05
0.6,0.45,3.6811883739904746e-05
0.6,0.5,3.710132268543267e-05
0.6,0.55,3.73893166026569e-05
0.6,0.6,3.7680415097895115e-05
0.6,0.65,3.797598250821543e-05
0.6,0.7,3.8276405722092916e-05
0.65,0.0,4.481223175786861e-06
0.65,0.05,1.0260436820305044e-05
0.65,0.1,2.0391580119884207e-05
0.65,0.15,2.990679138140536e-05
0.65,0.2,3.557818335894362e-05
0.65,0.25,3.829633598439317e-05
0.65,0.3,3.9592443088789004e-05
0.65,0.35,4.031493721864095e-05
0.65,0.4,4.0822844518405806e-05
0.65,0.45,4.1254268766711295e-05
0.65,0.5,4.1660132520939823e-05
0.65,0.55,4.205868780992938e-05
0.65,0.6,4.245631446671062e-05
0.65,0.65,4.285523599534975e-05
0.65,0.7,4.325632259643559e-05
0.7,0.0,4.426028376168887e-06
0.7,0.05,1.0010188601785923e-05
0.7,0.1,2.054685751529181e-05
0.7,0.15,3.125711171378725e-05
0.7,0.2,3.800819164616323e-05
0.7,0.25,4.1359417134126206e-05
0.7,0.3,4.300575178940694e-05
0.7,0.35,4.3949063950636455e-05
0.7,0.4,4.4622919379503464e-05
0.7,0.45,4.519616843020794e-05
0.7,0.5,4.5731854540132435e-05
0.7,0.55,4.625303401562683e-05
0.7,0.6,4.676808914891132e-05
0.7,0.65,4.72801772534729e-05
0.7,0.7,4.779068972622593e-05
