lg_nw,r_nw,t_ox,N_sd,eps_ox
18,5,1,5.0e+19,22
vgs,vds,ids
0.0,0.0,1.6281059096080632e-08
0.0,0.05,2.265478145045873e-08
0.0,0.1,2.7390588082828074e-08
0.0,0.15,2.9529905210891603e-08
0.0,0.2,3.021738155209413e-08
0.0,0.25,3.039149492536403e-08
0.0,0.3,3.046707026735505e-08
0.0,0.35,3.058746227622783e-08
0.0,0.4,3.079117366677645e-08
0.0,0.45,3.1081418925405345e-08
0.0,0.5,3.145145096770297e-08
0.0,0.55,3.189311422946259e-08
0.0,0.6,3.2399435471337546e-08
0.0,0.65,3.296518666676108e-08
0.0,0.7,3.3586809214849904e-08
0.05,0.0,9.522710412961314e-08
0.05,0.05,1.317680770263838e-07
0.05,0.1,1.59971484269366e-07
0.05,0.15,1.7252194037463985e-07
0.05,0.2,1.7607199933578645e-07
0.05,0.25,1.764109437783089e-07
0.05,0.3,1.7611893017013139e-07
0.05,0.35,1.7608264422312649e-07
0.05,0.4,1.7653319149264234e-07
0.05,0.45,1.7748198042687915e-07
0.05,0.5,1.7887927860768174e-07
0.05,0.55,1.8066742816012054e-07
0.05,0.6,1.827966924109416e-07
0.05,0.65,1.852284647018906e-07
0.05,0.7,1.8793454711577756e-07
0.1,0.0,3.861252219832751e-07
0.1,0.05,5.730369406143077e-07
0.1,0.1,7.260556052153282e-07
0.1,0.15,7.967821652507198e-07
0.1,0.2,8.176448417371817e-07
0.1,0.25,8.194841757577314e-07
0.1,0.3,8.164445095575385e-07
0.1,0.35,8.135740744442704e-07
0.1,0.4,8.123267612832374e-07
0.1,0.45,8.129142993696505e-07
0.1,0.5,8.151754601474587e-07
0.1,0.55,8.188745983511239e-07
0.1,0.6,8.237951386685157e-07
0.1,0.65,8.297624067407635e-07
0.1,0.7,8.366436260638247e-07
0.15,0.0,9.609619461913782e-07
0.15,0.05,1.5822560628486024e-06
0.15,0.1,2.1388204805305877e-06
0.15,0.15,2.4153976732940027e-06
0.15,0.2,2.5079223220883875e-06
0.15,0.25,2.5248197300329082e-06
0.15,0.3,2.518266060139429e-06
0.15,0.35,2.507820340825417e-06
0.15,0.4,2.4997340928254717e-06
0.15,0.45,2.4954809001332233e-06
0.15,0.5,2.494982792743302e-06
0.15,0.55,2.4977516946815684e-06
0.15,0.6,2.5032679036079985e-06
0.15,0.65,2.5110893341372465e-06
0.15,0.7,2.520869816243069e-06
0.2,0.0,1.6628670464362411e-06
0.2,0.05,3.0067630440536654e-06
0.2,0.1,4.3109761879498975e-06
0.2,0.15,5.001956730505962e-06
0.2,0.2,5.256975149589518e-06
0.2,0.25,5.322560260548847e-06
0.2,0.3,5.323247096044699e-06
0.2,0.35,5.307549818923851e-06
0.2,0.4,5.291997234154882e-06
0.2,0.45,5.281300234799172e-06
0.2,0.5,5.27614152883497e-06
0.2,0.55,5.2759922558873055e-06
0.2,0.6,5.280080643226111e-06
0.2,0.65,5.287697256900387e-06
0.2,0.7,5.298269703394573e-06
0.25,0.0,2.3470534705525996e-06
0.25,0.05,4.567151972356279e-06
0.25,0.1,6.859266680386564e-06
0.25,0.15,8.140284880716229e-06
0.25,0.2,8.64834905208115e-06
0.25,0.25,8.80470107569833e-06
0.25,0.3,8.833087093340525e-06
0.25,0.35,8.823479581640005e-06
0.25,0.4,8.807792913062801e-06
0.25,0.45,8.79601292392539e-06
0.25,0.5,8.790423219042689e-06
0.25,0.55,8.790830714233918e-06
0.25,0.6,8.796403768417357e-06
0.25,0.65,8.806279827625411e-06
0.25,0.7,8.819737918571062e-06
0.3,0.0,2.9706981359619274e-06
0.3,0.05,6.107614029790251e-06
0.3,0.1,9.533369985757235e-06
0.3,0.15,1.1557519379108397e-05
0.3,0.2,1.2413637318022232e-05
0.3,0.25,1.2711095229854378e-05
0.3,0.3,1.2795487117643182e-05
0.3,0.35,1.2810539879137057e-05
0.3,0.4,1.280885785162936e-05
0.3,0.45,1.2807876690230185e-05
0.3,0.5,1.2812398560117215e-05
0.3,0.55,1.2822989022053228e-05
0.3,0.6,1.2838980231686387e-05
0.3,0.65,1.2859494990768653e-05
0.3,0.7,1.2883761911608361e-05
0.35,0.0,3.5199386422702625e-06
0.35,0.05,7.533102014234953e-06
0.35,0.1,1.2189703846995635e-05
0.35,0.15,1.5126057701080014e-05
0.35,0.2,1.64516284441783e-05
0.35,0.25,1.6959270187364623e-05
0.35,0.3,1.7140963146432596e-05
0.35,0.35,1.720955583856936e-05
0.35,0.4,1.724522045863339e-05
0.35,0.45,1.7275666729372046e-05
0.35,0.5,1.730937739377354e-05
0.35,0.55,1.7348184778761618e-05
0.35,0.6,1.7391835502030215e-05
0.35,0.65,1.743958403841778e-05
0.35,0.7,1.7490709951159273e-05
0.4,0.0,3.975857071743338e-06
0.4,0.05,8.753760977719424e-06
0.4,0.1,1.4688376555215236e-05
0.4,0.15,1.8716680100737722e-05
0.4,0.2,2.0658979000513223e-05
0.4,0.25,2.1466214520681594e-05
0.4,0.3,2.1801461837580078e-05
0.4,0.35,2.1964662147437424e-05
0.4,0.4,2.207193403285428e-05
0.4,0.45,2.2164750556314812e-05
0.4,0.5,2.2256707686527237e-05
0.4,0.55,2.2351519051137093e-05
0.4,0.6,2.2449638187560877e-05
0.4,0.65,2.2550615179470017e-05
0.4,0.7,2.2653891248336317e-05
0.45,0.0,4.3183527096658055e-06
0.45,0.05,9.688174031002878e-06
0.45,0.1,1.6868527570111785e-05
0.45,0.15,2.2138941493929206e-05
0.45,0.2,2.4847922561709828e-05
0.45,0.25,2.6053149083155976e-05
0.45,0.3,2.660704010151299e-05
0.45,0.35,2.691403463170442e-05
0.45,0.4,2.7134803971715074e-05
0.45,0.45,2.7328253575651714e-05
0.45,0.5,2.7514613213398196e-05
0.45,0.55,2.770012872357456e-05
0.45,0.6,2.7886265822917755e-05
0.45,0.65,2.8073037259839244e-05
0.45,0.7,2.8260156277090122e-05
0.5,0.0,4.536044892710383e-06
0.5,0.05,1.028291270740592e-05
0.5,0.1,1.8575484589078917e-05
0.5,0.15,2.5165675458335257e-05
0.5,0.2,2.8765498491042488e-05
0.5,0.25,3.0459727781528033e-05
0.5,0.3,3.1295573722026834e-05
0.5,0.35,3.179555644081474e-05
0.5,0.4,3.217234092390844e-05
0.5,0.45,3.2505536056646156e-05
0.5,0.5,3.2823367353121854e-05
0.5,0.55,3.3135185802997507e-05
0.5,0.6,3.344372639884151e-05
0.5,0.65,3.374959623301038e-05
0.5,0.7,3.4052862375694264e-05
0.55,0.0,4.630772197135342e-06
0.55,0.05,1.0525055576385797e-05
0.55,0.1,1.969932820298242e-05
0.55,0.15,2.7590268247583815e-05
0.55,0.2,3.2159821240168604e-05
0.55,0.25,3.441428748432857e-05
0.55,0.3,3.55846917326861e-05
0.55,0.35,3.631954487098884e-05
0.55,0.4,3.688898897431295e-05
0.55,0.45,3.739586150517222e-05
0.55,0.5,3.787742142591801e-05
0.55,0.55,3.834653030096413e-05
0.55,0.6,3.880734504335741e-05
0.55,0.65,3.926112305133375e-05
0.55,0.7,3.97083069364013e-05
0.6,0.0,4.6162597068877095e-06
0.6,0.05,1.0441533534465445e-05
0.6,0.1,2.0198483273966884e-05
0.6,0.15,2.9272082604328505e-05
0.6,0.2,3.483748678566787e-05
0.6,0.25,3.769834669870605e-05
0.6,0.3,3.9240942750854234e-05
0.6,0.35,4.0241502405264245e-05
0.6,0.4,4.10310221212049e-05
0.6,0.45,4.1737280343698116e-05
0.6,0.5,4.240723738448034e-05
0.6,0.55,4.3057466237999486e-05
0.6,0.6,4.369356201061993e-05
0.6,0.65,4.4317384783126154e-05
0.6,0.7,4.492969010830702e-05
0.65,0.0,4.513750931398654e-06
0.65,0.05,1.0088337913635579e-05
0.65,0.1,2.010135239498369e-05
0.65,0.15,3.0153571196915593e-05
0.65,0.2,3.66881303053378e-05
0.65,0.25,4.017593230914236e-05
0.65,0.3,4.2112731463516336e-05
0.65,0.35,4.339808834869236e-05
0.65,0.4,4.442528811408625e-05
0.65,0.45,4.534803988454586e-05
0.65,0.5,4.62233359228823e-05
0.65,0.55,4.7071460260727186e-05
0.65,0.6,4.789931626885194e-05
0.65,0.65,4.870920034760716e-05
0.65,0.7,4.950201740919111e-05
0.7,0.0,4.347265405685062e-06
0.7,0.05,9.535912874137093e-06
0.7,0.1,1.949187541898475e-05
0.7,0.15,3.025520694282767e-05
0.7,0.2,3.7681977218862295e-05
0.7,0.25,4.1792377229483215e-05
0.7,0.3,4.4130265469262945e-05
0.7,0.35,4.5708135090209876e-05
0.7,0.4,4.69812216977985e-05
0.7,0.45,4.812954960707273e-05
0.7,0.5,4.922019621661955e-05
0.7,0.55,5.027697962737955e-05
0.7,0.6,5.130784035073931e-05
0.7,0.65,5.23152201115568e-05
0.7,0.7,5.3299896821705825e-05
