lg_nw,r_nw,t_ox,N_sd,eps_ox
16,4,0.5,1.0e+20,7.5
vgs,vds,ids
0.0,0.0,5.466544170778629e-09
0.0,0.05,7.388340262617687e-09
0.0,0.1,8.744245451154033e-09
0.0,0.15,9.39624531648153e-09
0.0,0.2,9.662556002852768e-09
0.0,0.25,9.780531047087377e-09
0.0,0.3,9.856643922906703e-09
0.0,0.35,9.930497888535874e-09
0.0,0.4,1.0015115301953008e-08
0.0,0.45,1.0114001472728025e-08
0.0,0.5,1.0227568238321602e-08
0.0,0.55,1.0355427062512014e-08
0.0,0.6,1.0497166103225794e-08
0.0,0.65,1.0652587519022795e-08
0.0,0.7,1.0821760259278564e-08
0.05,0.0,3.4260546602587516e-08
0.05,0.05,4.512020611397204e-08
0.05,0.1,5.322635804271916e-08
0.05,0.15,5.713600731939183e-08
0.05,0.2,5.8649677642497776e-08
0.05,0.25,5.92450005542253e-08
0.05,0.3,5.959485302173039e-08
0.05,0.35,5.994646056479265e-08
0.05,0.4,6.03772831165121e-08
0.05,0.45,6.090464024951696e-08
0.05,0.5,6.152687561041363e-08
0.05,0.55,6.223787782289602e-08
0.05,0.6,6.303186276528334e-08
0.05,0.65,6.390472161457795e-08
0.05,0.7,6.485421721282918e-08
0.1,0.0,1.7526606593143216e-07
0.1,0.05,2.37243704147541e-07
0.1,0.1,2.856711341342006e-07
0.1,0.15,3.09021614269008e-07
0.1,0.2,3.174430326199752e-07
0.1,0.25,3.199577759585998e-07
0.1,0.3,3.2075051693922605e-07
0.1,0.35,3.2137554090380025e-07
0.1,0.4,3.223279594819417e-07
0.1,0.45,3.2372432554739717e-07
0.1,0.5,3.2555931926855415e-07
0.1,0.55,3.2779662075563484e-07
0.1,0.6,3.303990431505753e-07
0.1,0.65,3.333371929150583e-07
0.1,0.7,3.365908805683359e-07
0.15,0.0,5.641984188412384e-07
0.15,0.05,8.340276249989096e-07
0.15,0.1,1.0598411865513804e-06
0.15,0.15,1.1717793083992052e-06
0.15,0.2,1.2116742769816509e-06
0.15,0.25,1.2216035038951059e-06
0.15,0.3,1.2217023518096968e-06
0.15,0.35,1.2196612509989366e-06
0.15,0.4,1.218065795221182e-06
0.15,0.45,1.2176373210413246e-06
0.15,0.5,1.2184693334397705e-06
0.15,0.55,1.220471693430078e-06
0.15,0.6,1.2235222826766997e-06
0.15,0.65,1.227514111536185e-06
0.15,0.7,1.2323663206243402e-06
0.2,0.0,1.1546289274261702e-06
0.2,0.05,1.8885593462991582e-06
0.2,0.1,2.555338297408668e-06
0.2,0.15,2.901253566288051e-06
0.2,0.2,3.0294565715971316e-06
0.2,0.25,3.063146200679274e-06
0.2,0.3,3.0635034509226328e-06
0.2,0.35,3.0545265038200806e-06
0.2,0.4,3.044633525816594e-06
0.2,0.45,3.036439913181286e-06
0.2,0.5,3.03053902343919e-06
0.2,0.55,3.0268797553790885e-06
0.2,0.6,3.0252486114387386e-06
0.2,0.65,3.025428231386608e-06
0.2,0.7,3.0272420588816528e-06
0.25,0.0,1.7815696569388484e-06
0.25,0.05,3.186232877699515e-06
0.25,0.1,4.549455040329079e-06
0.25,0.15,5.2851046716071584e-06
0.25,0.2,5.569485736187466e-06
0.25,0.25,5.65177240294794e-06
0.25,0.3,5.659753559762839e-06
0.25,0.35,5.644573053323411e-06
0.25,0.4,5.624659505168309e-06
0.25,0.45,5.606080671068378e-06
0.25,0.5,5.590504715830307e-06
0.25,0.55,5.578131131269075e-06
0.25,0.6,5.568732712093397e-06
0.25,0.65,5.562009778560221e-06
0.25,0.7,5.557699342096994e-06
0.3,0.0,2.3723292216067146e-06
0.3,0.05,4.562389732925179e-06
0.3,0.1,6.800684791997907e-06
0.3,0.15,8.052476933953153e-06
0.3,0.2,8.555412514456356e-06
0.3,0.25,8.71321013044619e-06
0.3,0.3,8.740305384585613e-06
0.3,0.35,8.724148737300498e-06
0.3,0.4,8.696863032086613e-06
0.3,0.45,8.669406660137437e-06
0.3,0.5,8.645095420715877e-06
0.3,0.55,8.624621841687046e-06
