lg_nw,r_nw,t_ox,N_sd,eps_ox
18,2,0.5,5.0e+19,3.9
vgs,vds,ids
0.0,0.0,3.0554470418411835e-11
0.0,0.05,3.9033198908522165e-11
0.0,0.1,4.452986601295155e-11
0.0,0.15,4.7039009616902605e-11
0.0,0.2,4.790595793820951e-11
0.0,0.25,4.805287440540527e-11
0.0,0.3,4.789915858107107e-11
0.0,0.35,4.7613291093246375e-11
0.0,0.4,4.72622425258777e-11
0.0,0.45,4.687432277088063e-11
0.0,0.5,4.6463111772108905e-11
0.0,0.55,4.603632935852501e-11
0.0,0.6,4.559914742419941e-11
0.0,0.65,4.5155478028912447e-11
0.0,0.7,4.4708520381799285e-11
0.05,0.0,2.053787389324285e-10
0.05,0.05,2.556755684285299e-10
0.05,0.1,2.90430825339245e-10
0.05,0.15,3.07327865804365e-10
0.05,0.2,3.139751941127293e-10
0.05,0.25,3.162084712883801e-10
0.05,0.3,3.1672242252888924e-10
0.05,0.35,3.1655842814304816e-10
0.05,0.4,3.160872866376578e-10
0.05,0.45,3.1543172632261165e-10
0.05,0.5,3.146269902809318e-10
0.05,0.55,3.1367917013698185e-10
0.05,0.6,3.125858634162055e-10
0.05,0.65,3.113432706757882e-10
0.05,0.7,3.0994849876601567e-10
0.1,0.0,1.5136365164218003e-09
0.1,0.05,1.7693729041118976e-09
0.1,0.1,1.9755536904025904e-09
0.1,0.15,2.0786100687470234e-09
0.1,0.2,2.115706232807256e-09
0.1,0.25,2.125302987429392e-09
0.1,0.3,2.1259652320259993e-09
0.1,0.35,2.1245937127281932e-09
0.1,0.4,2.1233173477111193e-09
0.1,0.45,2.12256349236288e-09
0.1,0.5,2.122217403631855e-09
0.1,0.55,2.1220299778716476e-09
0.1,0.6,2.1217515448365406e-09
0.1,0.65,2.1211695836590494e-09
0.1,0.7,2.1201142734969605e-09
0.15,0.0,1.0740978143339688e-08
0.15,0.05,1.2008873288080841e-08
0.15,0.1,1.326484297014719e-08
0.15,0.15,1.3899187130320027e-08
0.15,0.2,1.4072926120501954e-08
0.15,0.25,1.4054370503600216e-08
0.15,0.3,1.398143486820114e-08
0.15,0.35,1.3904724544278233e-08
0.15,0.4,1.3838454844102472e-08
0.15,0.45,1.378414156097174e-08
0.15,0.5,1.3739547746081778e-08
0.15,0.55,1.3701759618608811e-08
0.15,0.6,1.3668138492400966e-08
0.15,0.65,1.36365430455834e-08
0.15,0.7,1.360531800784238e-08
0.2,0.0,6.466122844929431e-08
0.2,0.05,7.402455533023658e-08
0.2,0.1,8.347247448283916e-08
0.2,0.15,8.849230107552407e-08
0.2,0.2,8.992578655419973e-08
0.2,0.25,8.977704144909453e-08
0.2,0.3,8.914265149944727e-08
0.2,0.35,8.84402836256925e-08
0.2,0.4,8.779473541809627e-08
0.2,0.45,8.722621970370325e-08
0.2,0.5,8.672287522708458e-08
0.2,0.55,8.626608012920636e-08
0.2,0.6,8.583847924215382e-08
0.2,0.65,8.542600543329348e-08
0.2,0.7,8.501794255488008e-08
0.25,0.0,2.374796555583391e-07
0.25,0.05,2.932389111792382e-07
0.25,0.1,3.519862662287629e-07
0.25,0.15,3.8674884295711703e-07
0.25,0.2,3.9958909628633345e-07
0.25,0.25,4.01845411281745e-07
0.25,0.3,4.0031677313220656e-07
0.25,0.35,3.977765648626212e-07
0.25,0.4,3.951615040748774e-07
0.25,0.45,3.9271909124466014e-07
0.25,0.5,3.9046586066663197e-07
0.25,0.55,3.883534057424056e-07
0.25,0.6,3.863245668177606e-07
0.25,0.65,3.8433032313507715e-07
0.25,0.7,3.8233321026915156e-07
0.3,0.0,5.093704119771131e-07
0.3,0.05,6.70643435725701e-07
0.3,0.1,8.656917313458488e-07
0.3,0.15,9.963509105972297e-07
0.3,0.2,1.053419763199529e-06
0.3,0.25,1.0713856751963734e-06
0.3,0.3,1.0739499089732624e-06
0.3,0.35,1.0714342947579968e-06
0.3,0.4,1.0676010159076832e-06
0.3,0.45,1.0636395365119043e-06
0.3,0.5,1.059826345885301e-06
0.3,0.55,1.0561455729444818e-06
0.3,0.6,1.052508387450506e-06
0.3,0.65,1.0488253737629476e-06
0.3,0.7,1.0450267244995054e-06
0.35,0.0,7.67703741029876e-07
0.35,0.05,1.0539330591007647e-06
0.35,0.1,1.4528373351466977e-06
0.35,0.15,1.7513515491471715e-06
0.35,0.2,1.8965391499324585e-06
0.35,0.25,1.9526663801097822e-06
0.35,0.3,1.971496165883406e-06
0.35,0.35,1.976876591097255e-06
0.35,0.4,1.9779004820501096e-06
0.35,0.45,1.977663613509298e-06
0.35,0.5,1.977059999279668e-06
0.35,0.55,1.9762361112411817e-06
0.35,0.6,1.975118854114421e-06
0.35,0.65,1.9735979178232284e-06
0.35,0.7,1.971582805009886e-06
0.4,0.0,9.556686983818155e-07
0.4,0.05,1.348342565763694e-06
0.4,0.1,1.968654694253437e-06
0.4,0.15,2.4801166727020693e-06
0.4,0.2,2.7492919932513174e-06
0.4,0.25,2.8654540304003483e-06
0.4,0.3,2.914595226401095e-06
0.4,0.35,2.9383880037998357e-06
0.4,0.4,2.9532259253481457e-06
0.4,0.45,2.964908829197063e-06
0.4,0.5,2.9752537272654357e-06
0.4,0.55,2.9846798705505172e-06
0.4,0.6,2.993165252014141e-06
0.4,0.65,3.000586420221591e-06
0.4,0.7,3.0068312014933287e-06
0.45,0.0,1.0763136792950003e-06
0.45,0.05,1.5434162683360807e-06
0.45,0.1,2.36772383108374e-06
0.45,0.15,3.110334144025178e-06
0.45,0.2,3.526991302525036e-06
0.45,0.25,3.7199505690111547e-06
0.45,0.3,3.8112702650782094e-06
0.45,0.35,3.863041956612172e-06
0.45,0.4,3.900309227612701e-06
0.45,0.45,3.932145998650214e-06
0.45,0.5,3.961506911102569e-06
0.45,0.55,3.9891489442882726e-06
0.45,0.6,4.015104561889265e-06
0.45,0.65,4.0392160385768465e-06
0.45,0.7,4.0613198907863485e-06
0.5,0.0,1.1482528238235822e-06
0.5,0.05,1.6560991151473225e-06
0.5,0.1,2.6466563545685123e-06
0.5,0.15,3.6178242729776872e-06
0.5,0.2,4.194037980532735e-06
0.5,0.25,4.4743843743842025e-06
0.5,0.3,4.615824573416459e-06
0.5,0.35,4.702259966922392e-06
0.5,0.4,4.7682886367229795e-06
0.5,0.45,4.82666597536761e-06
0.5,0.5,4.88163738059198e-06
0.5,0.55,4.934334493553029e-06
0.5,0.6,4.9848281190239144e-06
0.5,0.65,5.0328853402106676e-06
0.5,0.7,5.078239112085274e-06
0.55,0.0,1.1878275712858567e-06
0.55,0.05,1.7062308609167842e-06
0.55,0.1,2.8147554053796673e-06
0.55,0.15,3.996280557562561e-06
0.55,0.2,4.734525834912809e-06
0.55,0.25,5.106882739154978e-06
0.55,0.3,5.301922315532657e-06
0.55,0.35,5.425940557057215e-06
0.55,0.4,5.52371444954757e-06
0.55,0.45,5.611998820205935e-06
0.55,0.5,5.696463334621625e-06
0.55,0.55,5.778654866087447e-06
0.55,0.6,5.858674555251692e-06
0.55,0.65,5.936178424300454e-06
0.55,0.7,6.0107427886210095e-06
0.6,0.0,1.2066588403620556e-06
0.6,0.05,1.7116887725950853e-06
0.6,0.1,2.8873245082664806e-06
0.6,0.15,4.250550954781943e-06
0.6,0.2,5.146280750698632e-06
0.6,0.25,5.610506975613477e-06
0.6,0.3,5.85860874467772e-06
0.6,0.35,6.01938834306288e-06
0.6,0.4,6.148292927356485e-06
0.6,0.45,6.266370127985953e-06
0.6,0.5,6.38086422468084e-06
0.6,0.55,6.493810606983614e-06
0.6,0.6,6.605369314022182e-06
0.6,0.65,6.715083580348963e-06
0.6,0.7,6.8223483025151205e-06
0.65,0.0,1.2126594356027395e-06
0.65,0.05,1.6876755097832447e-06
0.65,0.1,2.8832547465817883e-06
0.65,0.15,4.3939900605839874e-06
0.65,0.2,5.43858373355264e-06
0.65,0.25,5.991642428753959e-06
0.65,0.3,6.289453359546833e-06
0.65,0.35,6.483231645292777e-06
0.65,0.4,6.63957508807396e-06
0.65,0.45,6.78413916592316e-06
0.65,0.5,6.925928373220452e-06
0.65,0.55,7.067584936092082e-06
0.65,0.6,7.209407372677538e-06
0.65,0.65,7.350877500567225e-06
0.65,0.7,7.491235684868133e-06
0.7,0.0,1.2111454129775746e-06
0.7,0.05,1.6464004209110388e-06
0.7,0.1,2.822474094759584e-06
0.7,0.15,4.4449589074461356e-06
0.7,0.2,5.62835612401565e-06
0.7,0.25,6.266315263231808e-06
0.7,0.3,6.6092013994345405e-06
0.7,0.35,6.8305209045647835e-06
0.7,0.4,7.008581319534004e-06
0.7,0.45,7.174008029836529e-06
0.7,0.5,7.337784532669819e-06
0.7,0.55,7.5033138383769595e-06
0.7,0.6,7.6711559457412e-06
0.7,0.65,7.840833835658513e-06
0.7,0.7,8.011517076942182e-06
