lg_nw,r_nw,t_ox,N_sd,eps_ox
14,2,1.5,2.0e+20,22
vgs,vds,ids
0.0,0.0,2.3726900312740212e-11
0.0,0.05,2.8485705538098904e-11
0.0,0.1,3.1112637505305514e-11
0.0,0.15,3.211518904545337e-11
0.0,0.2,3.2324141504840655e-11
0.0,0.25,3.220876715368074e-11
0.0,0.3,3.1970328102543076e-11
0.0,0.35,3.168845120875984e-11
0.0,0.4,3.1394750723689664e-11
0.0,0.45,3.1102549072301924e-11
0.0,0.5,3.081811064041425e-11
0.0,0.55,3.054483483977756e-11
0.0,0.6,3.028484814891519e-11
0.0,0.65,3.00396382941376e-11
0.0,0.7,2.981033032691368e-11
0.05,0.0,1.456517563972936e-10
0.05,0.05,1.807466848532002e-10
0.05,0.1,2.01661910481277e-10
0.05,0.15,2.1039829411964263e-10
0.05,0.2,2.1291988690716872e-10
0.05,0.25,2.1288992920826707e-10
0.05,0.3,2.1190840592577436e-10
0.05,0.35,2.105985277207795e-10
0.05,0.4,2.0919562215520778e-10
0.05,0.45,2.0778971764665291e-10
0.05,0.5,2.0641737676240953e-10
0.05,0.55,2.050955044105509e-10
0.05,0.6,2.0383370041682523e-10
0.05,0.65,2.0263878512948794e-10
0.05,0.7,2.0151648167842965e-10
0.1,0.0,1.0070342312899017e-09
0.1,0.05,1.2272208410731248e-09
0.1,0.1,1.3753637722924793e-09
0.1,0.15,1.4437648024992384e-09
0.1,0.2,1.4686203270662113e-09
0.1,0.25,1.4758303781288704e-09
0.1,0.3,1.477055854235706e-09
0.1,0.35,1.4767427465389207e-09
0.1,0.4,1.476443330793441e-09
0.1,0.45,1.476647974985801e-09
0.1,0.5,1.4774796888329588e-09
0.1,0.55,1.4789456565142115e-09
0.1,0.6,1.4810251390206805e-09
0.1,0.65,1.4836984147449257e-09
0.1,0.7,1.4869549906737866e-09
0.15,0.0,6.1699498051677006e-09
0.15,0.05,7.376232031836442e-09
0.15,0.1,8.318961989914287e-09
0.15,0.15,8.781988083939766e-09
0.15,0.2,8.95630718484955e-09
0.15,0.25,9.013626557606505e-09
0.15,0.3,9.034874778608983e-09
0.15,0.35,9.050766646678986e-09
0.15,0.4,9.071541675555454e-09
0.15,0.45,9.100004411247653e-09
0.15,0.5,9.136486752309045e-09
0.15,0.55,9.180625101854844e-09
0.15,0.6,9.231963130543806e-09
0.15,0.65,9.29013572633228e-09
0.15,0.7,9.354909102645748e-09
