lg_nw,r_nw,t_ox,N_sd,eps_ox
18,2,0.5,2.0e+20,22
vgs,vds,ids
0.0,0.0,1.582992911484679e-11
0.0,0.05,1.9384503152820646e-11
0.0,0.1,2.1393401659134925e-11
0.0,0.15,2.215571098141654e-11
0.0,0.2,2.2304060316909143e-11
0.0,0.25,2.220296266618599e-11
0.0,0.3,2.200732506671828e-11
0.0,0.35,2.1777527626298562e-11
0.0,0.4,2.153733765022901e-11
0.0,0.45,2.1296866760572347e-11
0.0,0.5,2.1061036364258017e-11
0.0,0.55,2.083264963270826e-11
0.0,0.6,2.0613526091981857e-11
0.0,0.65,2.04049462628711e-11
0.0,0.7,2.0207847910598225e-11
0.05,0.0,8.61395616237605e-11
0.05,0.05,1.1166183522567843e-10
0.05,0.1,1.2741046568384808e-10
0.05,0.15,1.3409463790297988e-10
0.05,0.2,1.3609043989871578e-10
0.05,0.25,1.3616981554773345e-10
0.05,0.3,1.3553274015032488e-10
0.05,0.35,1.3463563164588783e-10
0.05,0.4,1.3364486767814028e-10
0.05,0.45,1.3262103643811723e-10
0.05,0.5,1.3158720131602874e-10
0.05,0.55,1.305533233035729e-10
0.05,0.6,1.2952483102320612e-10
0.05,0.65,1.28505572865362e-10
0.05,0.7,1.274988110606843e-10
0.1,0.0,6.044804490966395e-10
0.1,0.05,7.833294877199575e-10
0.1,0.1,9.054739030536277e-10
0.1,0.15,9.618829197451934e-10
0.1,0.2,9.82445417730488e-10
0.1,0.25,9.888518918524198e-10
0.1,0.3,9.906734649111536e-10
0.1,0.35,9.913987463813842e-10
0.1,0.4,9.921333832975956e-10
0.1,0.45,9.931398040528205e-10
0.1,0.5,9.944072049828665e-10
0.1,0.55,9.95851314917825e-10
0.1,0.6,9.973804360291906e-10
0.1,0.65,9.989146581462976e-10
0.1,0.7,1.0003893520557009e-09
0.15,0.0,3.942974727161441e-09
0.15,0.05,5.033403044396841e-09
0.15,0.1,5.872337408481023e-09
0.15,0.15,6.2716434308890726e-09
0.15,0.2,6.411096897811803e-09
0.15,0.25,6.449958332976756e-09
0.15,0.3,6.461030955546798e-09
0.15,0.35,6.470345759489853e-09
0.15,0.4,6.485439880082013e-09
0.15,0.45,6.507438388418444e-09
0.15,0.5,6.535517117522759e-09
0.15,0.55,6.568437389853863e-09
0.15,0.6,6.605029730776998e-09
0.15,0.65,6.64431531285421e-09
0.15,0.7,6.6855098443396274e-09
0.2,0.0,2.4306661248740087e-08
0.2,0.05,3.0886808114711345e-08
0.2,0.1,3.649453862355673e-08
0.2,0.15,3.921903767275722e-08
0.2,0.2,4.008798381625461e-08
0.2,0.25,4.0225459092442173e-08
