lg_nw,r_nw,t_ox,N_sd,eps_ox
14,4,1.5,2.0e+20,22
vgs,vds,ids
0.0,0.0,4.348040424167756e-09
0.0,0.05,5.8768283439065676e-09
0.0,0.1,6.9305541470552704e-09
0.0,0.15,7.50694599393371e-09
0.0,0.2,7.839400806460921e-09
0.0,0.25,8.082757275917406e-09
0.0,0.3,8.306797445653552e-09
0.0,0.35,8.539459935918999e-09
0.0,0.4,8.791857222016783e-09
0.0,0.45,9.06891873514407e-09
0.0,0.5,9.373524966970097e-09
0.0,0.55,9.708068625438095e-09
0.0,0.6,1.0075045771720165e-08
0.0,0.65,1.0477291482153139e-08
0.0,0.7,1.0918091437621953e-08
0.05,0.0,2.4359866337799815e-08
0.05,0.05,3.269817603895681e-08
0.05,0.1,3.8719950015641114e-08
0.05,0.15,4.204229239087931e-08
0.05,0.2,4.393165671518967e-08
0.05,0.25,4.5291720452117656e-08
0.05,0.3,4.6535002011751226e-08
0.05,0.35,4.78249090288986e-08
0.05,0.4,4.922392715199653e-08
0.05,0.45,5.075734928120218e-08
0.05,0.5,5.243798570217844e-08
0.05,0.55,5.427537680848648e-08
0.05,0.6,5.627915537834186e-08
0.05,0.65,5.84602563016469e-08
0.05,0.7,6.083135949034045e-08
0.1,0.0,1.2220444241628825e-07
0.1,0.05,1.6615872894673933e-07
0.1,0.1,1.988795249922084e-07
0.1,0.15,2.166059508039749e-07
0.1,0.2,2.2607944191501317e-07
0.1,0.25,2.3238084291207513e-07
0.1,0.3,2.3784541364307936e-07
0.1,0.35,2.4338817866874217e-07
0.1,0.4,2.493453156964564e-07
0.1,0.45,2.558380330778598e-07
0.1,0.5,2.6291342193175375e-07
0.1,0.55,2.705965836246991e-07
0.1,0.6,2.7890927754190396e-07
0.1,0.65,2.8787624072222357e-07
0.1,0.7,2.975270789455122e-07
0.15,0.0,4.3995518259820693e-07
0.15,0.05,6.362015936597324e-07
0.15,0.1,7.863041874842052e-07
0.15,0.15,8.647757580718937e-07
0.15,0.2,9.022809442336739e-07
0.15,0.25,9.232197393300452e-07
0.15,0.3,9.388931993035821e-07
0.15,0.35,9.537158825437262e-07
0.15,0.4,9.692817313190304e-07
0.15,0.45,9.86128997988547e-07
0.15,0.5,1.004422950586424e-06
0.15,0.55,1.024208180640952e-06
0.15,0.6,1.0454988131243824e-06
0.15,0.65,1.0683090987949523e-06
0.15,0.7,1.0926625327891033e-06
0.2,0.0,1.0439588447286365e-06
0.2,0.05,1.6492170070164174e-06
0.2,0.1,2.134840985524967e-06
0.2,0.15,2.38549685381915e-06
0.2,0.2,2.4953714454544403e-06
0.2,0.25,2.5461021302410914e-06
0.2,0.3,2.5761543390653897e-06
0.2,0.35,2.6006544954939766e-06
0.2,0.4,2.6250941372951278e-06
0.2,0.45,2.651335133049311e-06
0.2,0.5,2.6799374797490783e-06
0.2,0.55,2.7110209995303e-06
0.2,0.6,2.744575247634597e-06
0.2,0.65,2.780566592900512e-06
0.2,0.7,2.818972049375157e-06
0.25,0.0,1.799246279306865e-06
0.25,0.05,3.098838341099415e-06
0.25,0.1,4.196442095706028e-06
0.25,0.15,4.767558500557035e-06
0.25,0.2,5.008654784109632e-06
0.25,0.25,5.107375675476552e-06
0.25,0.3,5.1540533845626465e-06
0.25,0.35,5.184558954846617e-06
0.25,0.4,5.212047993375764e-06
0.25,0.45,5.241066821229007e-06
0.25,0.5,5.2730437092125945e-06
0.25,0.55,5.308326940929076e-06
0.25,0.6,5.346921791639364e-06
0.25,0.65,5.388748984099491e-06
0.25,0.7,5.433729860688617e-06
0.3,0.0,2.570115035894947e-06
0.3,0.05,4.762496940405785e-06
0.3,0.1,6.700577082471481e-06
0.3,0.15,7.728066222004612e-06
0.3,0.2,8.15862072711955e-06
0.3,0.25,8.325522736379313e-06
0.3,0.3,8.393511441396928e-06
0.3,0.35,8.428783774030052e-06
0.3,0.4,8.455858897353396e-06
0.3,0.45,8.483352451673625e-06
0.3,0.5,8.514077325112776e-06
0.3,0.55,8.548805479027529e-06
0.3,0.6,8.587634527548349e-06
0.3,0.65,8.630472066936784e-06
0.3,0.7,8.677199675704499e-06
0.35,0.0,3.30913048213561e-06
0.35,0.05,6.5037322925961095e-06
0.35,0.1,9.460872187400376e-06
0.35,0.15,1.107613848853272e-05
0.35,0.2,1.1760582180872181e-05
0.35,0.25,1.2022002127779646e-05
0.35,0.3,1.2121265691542436e-05
0.35,0.35,1.2164926626624677e-05
0.35,0.4,1.2192872634321458e-05
0.35,0.45,1.2219318109591865e-05
0.35,0.5,1.2249042905425212e-05
0.35,0.55,1.2283470173286295e-05
0.35,0.6,1.2322884421300852e-05
0.35,0.65,1.2367224159097363e-05
0.35,0.7,1.2416355492360381e-05
0.4,0.0,3.9965697920018445e-06
0.4,0.05,8.231961527037754e-06
0.4,0.1,1.2369289071741568e-05
0.4,0.15,1.4728092926550386e-05
0.4,0.2,1.5752650536351412e-05
0.4,0.25,1.6147907409150562e-05
0.4,0.3,1.629655022551123e-05
0.4,0.35,1.6358361396945015e-05
0.4,0.4,1.6393881854133195e-05
0.4,0.45,1.642496382151882e-05
0.4,0.5,1.645913103900292e-05
0.4,0.55,1.649875852067444e-05
0.4,0.6,1.6544439719431622e-05
0.4,0.65,1.659619868475379e-05
0.4,0.7,1.6653914769808105e-05
0.45,0.0,4.606335166951326e-06
