vg      	vd      	ids     
0       	0       	1.5435e-20
0       	0.05    	2.0781e-17
0       	0.1     	2.3781e-17
0       	0.15    	2.4226e-17
0       	0.2     	2.4298e-17
0       	0.25    	2.4315e-17
0       	0.3     	2.4324e-17
0       	0.35    	2.4331e-17
0       	0.4     	2.4337e-17
0       	0.45    	2.4343e-17
0       	0.5     	2.4349e-17
0       	0.55    	2.4354e-17
0       	0.6     	2.4359e-17
0       	0.65    	2.4363e-17
0       	0.7     	2.4367e-17
0.05    	0       	1.6497e-19
0.05    	0.05    	1.4272e-16
0.05    	0.1     	1.6356e-16
0.05    	0.15    	1.6661e-16
0.05    	0.2     	1.6711e-16
0.05    	0.25    	1.6723e-16
0.05    	0.3     	1.6729e-16
0.05    	0.35    	1.6734e-16
0.05    	0.4     	1.6739e-16
0.05    	0.45    	1.6744e-16
0.05    	0.5     	1.6748e-16
0.05    	0.55    	1.6752e-16
0.05    	0.6     	1.6755e-16
0.05    	0.65    	1.6758e-16
0.05    	0.7     	1.6761e-16
0.1     	0       	1.6536e-18
0.1     	0.05    	9.7913e-16
0.1     	0.1     	1.1223e-15
0.1     	0.15    	1.1435e-15
0.1     	0.2     	1.1469e-15
0.1     	0.25    	1.1478e-15
0.1     	0.3     	1.1483e-15
0.1     	0.35    	1.1486e-15
0.1     	0.4     	1.149e-15
0.1     	0.45    	1.1493e-15
0.1     	0.5     	1.1496e-15
0.1     	0.55    	1.1499e-15
0.1     	0.6     	1.1501e-15
0.1     	0.65    	1.1504e-15
0.1     	0.7     	1.1506e-15
0.15    	0       	1.7306e-17
0.15    	0.05    	6.805e-15
0.15    	0.1     	7.7871e-15
0.15    	0.15    	7.9333e-15
0.15    	0.2     	7.9574e-15
0.15    	0.25    	7.9635e-15
0.15    	0.3     	7.9669e-15
0.15    	0.35    	7.9696e-15
0.15    	0.4     	7.9722e-15
0.15    	0.45    	7.9746e-15
0.15    	0.5     	7.9768e-15
0.15    	0.55    	7.9789e-15
0.15    	0.6     	7.9809e-15
0.15    	0.65    	7.9827e-15
0.15    	0.7     	7.9844e-15
0.2     	0       	1.4903e-16
0.2     	0.05    	4.6773e-14
0.2     	0.1     	5.3598e-14
0.2     	0.15    	5.4603e-14
0.2     	0.2     	5.4771e-14
0.2     	0.25    	5.4815e-14
0.2     	0.3     	5.4839e-14
0.2     	0.35    	5.4859e-14
0.2     	0.4     	5.4878e-14
0.2     	0.45    	5.4895e-14
0.2     	0.5     	5.4912e-14
0.2     	0.55    	5.4927e-14
0.2     	0.6     	5.4942e-14
0.2     	0.65    	5.4955e-14
0.2     	0.7     	5.4968e-14
0.25    	0       	1.2014e-15
0.25    	0.05    	3.2088e-13
0.25    	0.1     	3.678e-13
0.25    	0.15    	3.748e-13
0.25    	0.2     	3.7597e-13
0.25    	0.25    	3.7628e-13
0.25    	0.3     	3.7646e-13
0.25    	0.35    	3.7661e-13
0.25    	0.4     	3.7675e-13
0.25    	0.45    	3.7688e-13
0.25    	0.5     	3.77e-13
0.25    	0.55    	3.7711e-13
0.25    	0.6     	3.7721e-13
0.25    	0.65    	3.7731e-13
0.25    	0.7     	3.7741e-13
0.3     	0       	9.7189e-15
0.3     	0.05    	2.2342e-12
0.3     	0.1     	2.5554e-12
0.3     	0.15    	2.6037e-12
0.3     	0.2     	2.6119e-12
0.3     	0.25    	2.6142e-12
0.3     	0.3     	2.6156e-12
0.3     	0.35    	2.6167e-12
0.3     	0.4     	2.6177e-12
0.3     	0.45    	2.6187e-12
0.3     	0.5     	2.6195e-12
0.3     	0.55    	2.6204e-12
0.3     	0.6     	2.6212e-12
0.3     	0.65    	2.6219e-12
0.3     	0.7     	2.6226e-12
0.35    	0       	7.701e-14
0.35    	0.05    	1.5359e-11
0.35    	0.1     	1.7596e-11
0.35    	0.15    	1.7927e-11
0.35    	0.2     	1.7985e-11
0.35    	0.25    	1.8002e-11
0.35    	0.3     	1.8012e-11
0.35    	0.35    	1.802e-11
0.35    	0.4     	1.8028e-11
0.35    	0.45    	1.8035e-11
0.35    	0.5     	1.8041e-11
0.35    	0.55    	1.8048e-11
0.35    	0.6     	1.8053e-11
0.35    	0.65    	1.8059e-11
0.35    	0.7     	1.8064e-11
0.4     	0       	5.6283e-13
0.4     	0.05    	1.0646e-10
0.4     	0.1     	1.2185e-10
0.4     	0.15    	1.2417e-10
0.4     	0.2     	1.2457e-10
0.4     	0.25    	1.247e-10
0.4     	0.3     	1.2477e-10
0.4     	0.35    	1.2483e-10
0.4     	0.4     	1.2489e-10
0.4     	0.45    	1.2494e-10
0.4     	0.5     	1.2499e-10
0.4     	0.55    	1.2504e-10
0.4     	0.6     	1.2508e-10
0.4     	0.65    	1.2512e-10
0.4     	0.7     	1.2516e-10
0.45    	0       	4.5323e-12
0.45    	0.05    	7.3216e-10
0.45    	0.1     	8.3891e-10
0.45    	0.15    	8.5497e-10
0.45    	0.2     	8.5788e-10
0.45    	0.25    	8.5879e-10
0.45    	0.3     	8.5937e-10
0.45    	0.35    	8.5985e-10
0.45    	0.4     	8.6028e-10
0.45    	0.45    	8.6067e-10
0.45    	0.5     	8.6104e-10
0.45    	0.55    	8.6137e-10
0.45    	0.6     	8.6168e-10
0.45    	0.65    	8.6197e-10
0.45    	0.7     	8.6224e-10
0.5     	0       	3.1352e-11
0.5     	0.05    	4.9723e-09
0.5     	0.1     	5.7077e-09
0.5     	0.15    	5.8201e-09
0.5     	0.2     	5.8409e-09
0.5     	0.25    	5.8478e-09
0.5     	0.3     	5.8522e-09
0.5     	0.35    	5.8558e-09
0.5     	0.4     	5.859e-09
0.5     	0.45    	5.862e-09
0.5     	0.5     	5.8646e-09
0.5     	0.55    	5.8671e-09
0.5     	0.6     	5.8693e-09
0.5     	0.65    	5.8714e-09
0.5     	0.7     	5.8734e-09
0.55    	0       	1.8656e-10
0.55    	0.05    	3.2293e-08
0.55    	0.1     	3.7302e-08
0.55    	0.15    	3.8085e-08
0.55    	0.2     	3.8234e-08
0.55    	0.25    	3.8285e-08
0.55    	0.3     	3.8317e-08
0.55    	0.35    	3.8343e-08
0.55    	0.4     	3.8366e-08
0.55    	0.45    	3.8386e-08
0.55    	0.5     	3.8405e-08
0.55    	0.55    	3.8422e-08
0.55    	0.6     	3.8437e-08
0.55    	0.65    	3.8452e-08
0.55    	0.7     	3.8465e-08
0.6     	0       	7.8206e-10
0.6     	0.05    	1.6474e-07
0.6     	0.1     	1.9756e-07
0.6     	0.15    	2.0306e-07
0.6     	0.2     	2.041e-07
0.6     	0.25    	2.0442e-07
0.6     	0.3     	2.046e-07
0.6     	0.35    	2.0475e-07
0.6     	0.4     	2.0487e-07
0.6     	0.45    	2.0498e-07
0.6     	0.5     	2.0507e-07
0.6     	0.55    	2.0516e-07
0.6     	0.6     	2.0524e-07
0.6     	0.65    	2.0531e-07
0.6     	0.7     	2.0538e-07
0.65    	0       	1.753e-09
0.65    	0.05    	4.7896e-07
0.65    	0.1     	6.4881e-07
0.65    	0.15    	6.8488e-07
0.65    	0.2     	6.9241e-07
0.65    	0.25    	6.9335e-07
0.65    	0.3     	6.9403e-07
0.65    	0.35    	6.9449e-07
0.65    	0.4     	6.9487e-07
0.65    	0.45    	6.9598e-07
0.65    	0.5     	6.9544e-07
0.65    	0.55    	6.9655e-07
0.65    	0.6     	6.9591e-07
0.65    	0.65    	6.9703e-07
0.65    	0.7     	6.9726e-07
0.7     	0       	2.6252e-09
0.7     	0.05    	7.9484e-07
0.7     	0.1     	1.275e-06
0.7     	0.15    	1.4569e-06
0.7     	0.2     	1.4981e-06
0.7     	0.25    	1.5097e-06
0.7     	0.3     	1.5134e-06
0.7     	0.35    	1.516e-06
0.7     	0.4     	1.5196e-06
0.7     	0.45    	1.5139e-06
0.7     	0.5     	1.5135e-06
0.7     	0.55    	1.5157e-06
