vg      	vd      	ids     
0       	0       	-3.214e-13
0       	0.05    	1.3918e-10
0       	0.1     	1.6451e-10
0       	0.15    	1.7248e-10
0       	0.2     	1.7761e-10
0       	0.25    	1.8205e-10
0       	0.3     	1.8606e-10
0       	0.35    	1.8962e-10
0       	0.4     	1.928e-10
0       	0.45    	1.9569e-10
0       	0.5     	1.984e-10
0       	0.55    	2.0098e-10
0       	0.6     	2.0346e-10
0       	0.65    	2.0585e-10
0       	0.7     	2.0819e-10
0.05    	0       	-1.9061e-12
0.05    	0.05    	8.8412e-10
0.05    	0.1     	1.0491e-09
0.05    	0.15    	1.1013e-09
0.05    	0.2     	1.1343e-09
0.05    	0.25    	1.1614e-09
0.05    	0.3     	1.1847e-09
0.05    	0.35    	1.2055e-09
0.05    	0.4     	1.2244e-09
0.05    	0.45    	1.2423e-09
0.05    	0.5     	1.2592e-09
0.05    	0.55    	1.2756e-09
0.05    	0.6     	1.2914e-09
0.05    	0.65    	1.3069e-09
0.05    	0.7     	1.3219e-09
0.1     	0       	-1.0567e-11
0.1     	0.05    	5.5128e-09
0.1     	0.1     	6.5623e-09
0.1     	0.15    	6.8928e-09
0.1     	0.2     	7.0871e-09
0.1     	0.25    	7.2399e-09
0.1     	0.3     	7.3738e-09
0.1     	0.35    	7.4972e-09
0.1     	0.4     	7.6135e-09
0.1     	0.45    	7.7242e-09
0.1     	0.5     	7.8306e-09
0.1     	0.55    	7.9332e-09
0.1     	0.6     	8.0329e-09
0.1     	0.65    	8.1299e-09
0.1     	0.7     	8.2245e-09
0.15    	0       	-5.6174e-11
0.15    	0.05    	3.245e-08
0.15    	0.1     	3.8851e-08
0.15    	0.15    	4.0722e-08
0.15    	0.2     	4.1757e-08
0.15    	0.25    	4.259e-08
0.15    	0.3     	4.3344e-08
0.15    	0.35    	4.405e-08
0.15    	0.4     	4.472e-08
0.15    	0.45    	4.5359e-08
0.15    	0.5     	4.5972e-08
0.15    	0.55    	4.6561e-08
0.15    	0.6     	4.7128e-08
0.15    	0.65    	4.7676e-08
0.15    	0.7     	4.8206e-08
0.2     	0       	-2.4279e-10
0.2     	0.05    	1.5871e-07
0.2     	0.1     	1.9358e-07
0.2     	0.15    	2.029e-07
0.2     	0.2     	2.0759e-07
0.2     	0.25    	2.1123e-07
0.2     	0.3     	2.1445e-07
0.2     	0.35    	2.1737e-07
0.2     	0.4     	2.2003e-07
0.2     	0.45    	2.2245e-07
0.2     	0.5     	2.2466e-07
0.2     	0.55    	2.2666e-07
0.2     	0.6     	2.285e-07
0.2     	0.65    	2.3021e-07
0.2     	0.7     	2.3181e-07
0.25    	0       	-6.3129e-10
0.25    	0.05    	5.1259e-07
0.25    	0.1     	6.6027e-07
0.25    	0.15    	6.9641e-07
0.25    	0.2     	7.0974e-07
0.25    	0.25    	7.1806e-07
0.25    	0.3     	7.2474e-07
0.25    	0.35    	7.3055e-07
0.25    	0.4     	7.3577e-07
0.25    	0.45    	7.4054e-07
0.25    	0.5     	7.4497e-07
0.25    	0.55    	7.4911e-07
0.25    	0.6     	7.5301e-07
0.25    	0.65    	7.5669e-07
0.25    	0.7     	7.6018e-07
0.3     	0       	-1.0253e-09
0.3     	0.05    	1.0429e-06
0.3     	0.1     	1.4674e-06
0.3     	0.15    	1.5791e-06
0.3     	0.2     	1.6114e-06
0.3     	0.25    	1.6282e-06
0.3     	0.3     	1.6386e-06
0.3     	0.35    	1.6473e-06
0.3     	0.4     	1.6548e-06
0.3     	0.45    	1.6616e-06
0.3     	0.5     	1.6677e-06
0.3     	0.55    	1.6733e-06
0.3     	0.6     	1.6785e-06
0.3     	0.65    	1.6833e-06
0.3     	0.7     	1.6878e-06
0.35    	0       	-1.294e-09
0.35    	0.05    	1.5696e-06
0.35    	0.1     	2.4293e-06
