vg      	vd      	ids     
0       	0       	4.2842e-15
0       	0.05    	3.0005e-13
0       	0.1     	3.4646e-13
0       	0.15    	3.5374e-13
0       	0.2     	3.5504e-13
0       	0.25    	3.5543e-13
0       	0.3     	3.5566e-13
0       	0.35    	3.5586e-13
0       	0.4     	3.5604e-13
0       	0.45    	3.5621e-13
0       	0.5     	3.5637e-13
0       	0.55    	3.5652e-13
0       	0.6     	3.5667e-13
0       	0.65    	3.5681e-13
0       	0.7     	3.5694e-13
0.05    	0       	7.2415e-14
0.05    	0.05    	2.044e-12
0.05    	0.1     	2.3535e-12
0.05    	0.15    	2.4021e-12
0.05    	0.2     	2.4109e-12
0.05    	0.25    	2.4136e-12
0.05    	0.3     	2.4153e-12
0.05    	0.35    	2.4167e-12
0.05    	0.4     	2.418e-12
0.05    	0.45    	2.4192e-12
0.05    	0.5     	2.4203e-12
0.05    	0.55    	2.4214e-12
0.05    	0.6     	2.4225e-12
0.05    	0.65    	2.4234e-12
0.05    	0.7     	2.4244e-12
0.1     	0       	5.0942e-13
0.1     	0.05    	1.3556e-11
0.1     	0.1     	1.5632e-11
0.1     	0.15    	1.5955e-11
0.1     	0.2     	1.6014e-11
0.1     	0.25    	1.6033e-11
0.1     	0.3     	1.6045e-11
0.1     	0.35    	1.6055e-11
0.1     	0.4     	1.6064e-11
0.1     	0.45    	1.6073e-11
0.1     	0.5     	1.6081e-11
0.1     	0.55    	1.6088e-11
0.1     	0.6     	1.6096e-11
0.1     	0.65    	1.6102e-11
0.1     	0.7     	1.6109e-11
0.15    	0       	3.4226e-12
0.15    	0.05    	8.9637e-11
0.15    	0.1     	1.0342e-10
0.15    	0.15    	1.056e-10
0.15    	0.2     	1.06e-10
0.15    	0.25    	1.0613e-10
0.15    	0.3     	1.0622e-10
0.15    	0.35    	1.0629e-10
0.15    	0.4     	1.0635e-10
0.15    	0.45    	1.0642e-10
0.15    	0.5     	1.0647e-10
0.15    	0.55    	1.0652e-10
0.15    	0.6     	1.0657e-10
0.15    	0.65    	1.0662e-10
0.15    	0.7     	1.0666e-10
0.2     	0       	2.2553e-11
0.2     	0.05    	5.9088e-10
0.2     	0.1     	6.8234e-10
0.2     	0.15    	6.9687e-10
0.2     	0.2     	6.9965e-10
0.2     	0.25    	7.0058e-10
0.2     	0.3     	7.0119e-10
0.2     	0.35    	7.017e-10
0.2     	0.4     	7.0217e-10
0.2     	0.45    	7.0259e-10
0.2     	0.5     	7.0299e-10
0.2     	0.55    	7.0335e-10
0.2     	0.6     	7.037e-10
0.2     	0.65    	7.0402e-10
0.2     	0.7     	7.0432e-10
0.25    	0       	1.5016e-10
0.25    	0.05    	3.8914e-09
0.25    	0.1     	4.5039e-09
0.25    	0.15    	4.6011e-09
0.25    	0.2     	4.6202e-09
0.25    	0.25    	4.6269e-09
0.25    	0.3     	4.6312e-09
0.25    	0.35    	4.6349e-09
0.25    	0.4     	4.6382e-09
0.25    	0.45    	4.6412e-09
0.25    	0.5     	4.644e-09
0.25    	0.55    	4.6466e-09
0.25    	0.6     	4.6489e-09
0.25    	0.65    	4.6512e-09
0.25    	0.7     	4.6532e-09
0.3     	0       	9.588e-10
0.3     	0.05    	2.3937e-08
0.3     	0.1     	2.7959e-08
0.3     	0.15    	2.8615e-08
0.3     	0.2     	2.8745e-08
0.3     	0.25    	2.8791e-08
0.3     	0.3     	2.8821e-08
0.3     	0.35    	2.8845e-08
0.3     	0.4     	2.8867e-08
0.3     	0.45    	2.8887e-08
0.3     	0.5     	2.8905e-08
0.3     	0.55    	2.8922e-08
0.3     	0.6     	2.8937e-08
0.3     	0.65    	2.8951e-08
0.3     	0.7     	2.8965e-08
0.35    	0       	4.7404e-09
0.35    	0.05    	1.2448e-07
0.35    	0.1     	1.4943e-07
0.35    	0.15    	1.5382e-07
0.35    	0.2     	1.547e-07
0.35    	0.25    	1.5498e-07
0.35    	0.3     	1.5516e-07
0.35    	0.35    	1.553e-07
0.35    	0.4     	1.5541e-07
0.35    	0.45    	1.5552e-07
0.35    	0.5     	1.5562e-07
0.35    	0.55    	1.557e-07
0.35    	0.6     	1.5578e-07
0.35    	0.65    	1.5586e-07
0.35    	0.7     	1.5593e-07
0.4     	0       	1.3944e-08
0.4     	0.05    	4.325e-07
0.4     	0.1     	5.6323e-07
0.4     	0.15    	5.9111e-07
0.4     	0.2     	5.9676e-07
0.4     	0.25    	5.9829e-07
0.4     	0.3     	5.9902e-07
0.4     	0.35    	5.9954e-07
0.4     	0.4     	5.9997e-07
0.4     	0.45    	6.0034e-07
0.4     	0.5     	6.0067e-07
0.4     	0.55    	6.0098e-07
0.4     	0.6     	6.0125e-07
0.4     	0.65    	6.015e-07
0.4     	0.7     	6.0173e-07
0.45    	0       	2.4597e-08
0.45    	0.05    	8.8797e-07
0.45    	0.1     	1.3268e-06
0.45    	0.15    	1.4678e-06
0.45    	0.2     	1.5017e-06
0.45    	0.25    	1.5098e-06
0.45    	0.3     	1.5124e-06
0.45    	0.35    	1.5138e-06
0.45    	0.4     	1.5148e-06
0.45    	0.45    	1.5157e-06
0.45    	0.5     	1.5164e-06
0.45    	0.55    	1.5171e-06
0.45    	0.6     	1.5177e-06
0.45    	0.65    	1.5182e-06
0.45    	0.7     	1.5187e-06
0.5     	0       	3.3572e-08
0.5     	0.05    	1.2934e-06
0.5     	0.1     	2.1648e-06
0.5     	0.15    	2.601e-06
0.5     	0.2     	2.7528e-06
0.5     	0.25    	2.7944e-06
0.5     	0.3     	2.8058e-06
0.5     	0.35    	2.8099e-06
0.5     	0.4     	2.812e-06
0.5     	0.45    	2.8135e-06
0.5     	0.5     	2.8147e-06
0.5     	0.55    	2.8158e-06
0.5     	0.6     	2.8168e-06
0.5     	0.65    	2.8176e-06
0.5     	0.7     	2.8184e-06
0.55    	0       	4.1234e-08
0.55    	0.05    	1.5904e-06
0.55    	0.1     	2.861e-06
0.55    	0.15    	3.6955e-06
0.55    	0.2     	4.12e-06
0.55    	0.25    	4.2801e-06
0.55    	0.3     	4.3299e-06
0.55    	0.35    	4.3453e-06
0.55    	0.4     	4.351e-06
0.55    	0.45    	4.354e-06
0.55    	0.5     	4.356e-06
0.55    	0.55    	4.3575e-06
0.55    	0.6     	4.3588e-06
0.55    	0.65    	4.3601e-06
0.55    	0.7     	4.3611e-06
0.6     	0       	4.8003e-08
0.6     	0.05    	1.8271e-06
0.6     	0.1     	3.3831e-06
0.6     	0.15    	4.5811e-06
0.6     	0.2     	5.3742e-06
0.6     	0.25    	5.7802e-06
0.6     	0.3     	5.9455e-06
0.6     	0.35    	6.0032e-06
0.6     	0.4     	6.023e-06
0.6     	0.45    	6.0307e-06
0.6     	0.5     	6.0346e-06
0.6     	0.55    	6.037e-06
0.6     	0.6     	6.039e-06
0.6     	0.65    	6.0405e-06
0.6     	0.7     	6.0419e-06
0.65    	0       	5.4078e-08
0.65    	0.05    	2.0128e-06
0.65    	0.1     	3.7964e-06
0.65    	0.15    	5.2778e-06
0.65    	0.2     	6.3918e-06
0.65    	0.25    	7.1228e-06
0.65    	0.3     	7.5057e-06
0.65    	0.35    	7.6731e-06
0.65    	0.4     	7.7378e-06
0.65    	0.45    	7.7622e-06
0.65    	0.5     	7.7723e-06
0.65    	0.55    	7.7772e-06
0.65    	0.6     	7.7805e-06
0.65    	0.65    	7.7827e-06
0.65    	0.7     	7.7844e-06
0.7     	0       	5.9434e-08
0.7     	0.05    	2.1608e-06
0.7     	0.1     	4.1217e-06
0.7     	0.15    	5.8213e-06
0.7     	0.2     	7.1986e-06
0.7     	0.25    	8.2149e-06
0.7     	0.3     	8.8807e-06
0.7     	0.35    	9.2383e-06
0.7     	0.4     	9.4054e-06
0.7     	0.45    	9.4773e-06
0.7     	0.5     	9.506e-06
0.7     	0.55    	9.5185e-06
0.7     	0.6     	9.5247e-06
0.7     	0.65    	9.5285e-06
0.7     	0.7     	9.531e-06
