vg      	vd      	ids     
0       	0       	8.3084e-14
0       	0.05    	1.8753e-11
0       	0.1     	2.151e-11
0       	0.15    	2.1929e-11
0       	0.2     	2.2006e-11
0       	0.25    	2.203e-11
0       	0.3     	2.2045e-11
0       	0.35    	2.2058e-11
0       	0.4     	2.2069e-11
0       	0.45    	2.2079e-11
0       	0.5     	2.2088e-11
0       	0.55    	2.2096e-11
0       	0.6     	2.2102e-11
0       	0.65    	2.2105e-11
0       	0.7     	2.2107e-11
0.05    	0       	6.5167e-13
0.05    	0.05    	1.2822e-10
0.05    	0.1     	1.4699e-10
0.05    	0.15    	1.4988e-10
0.05    	0.2     	1.5041e-10
0.05    	0.25    	1.5059e-10
0.05    	0.3     	1.507e-10
0.05    	0.35    	1.508e-10
0.05    	0.4     	1.5088e-10
0.05    	0.45    	1.5096e-10
0.05    	0.5     	1.5103e-10
0.05    	0.55    	1.5109e-10
0.05    	0.6     	1.5115e-10
0.05    	0.65    	1.5119e-10
0.05    	0.7     	1.5121e-10
0.1     	0       	5.0603e-12
0.1     	0.05    	8.7153e-10
0.1     	0.1     	1e-09   
0.1     	0.15    	1.0198e-09
0.1     	0.2     	1.0236e-09
0.1     	0.25    	1.0249e-09
0.1     	0.3     	1.0258e-09
0.1     	0.35    	1.0265e-09
0.1     	0.4     	1.0271e-09
0.1     	0.45    	1.0277e-09
0.1     	0.5     	1.0282e-09
0.1     	0.55    	1.0287e-09
0.1     	0.6     	1.0291e-09
0.1     	0.65    	1.0295e-09
0.1     	0.7     	1.0298e-09
0.15    	0       	3.729e-11
0.15    	0.05    	5.8814e-09
0.15    	0.1     	6.7562e-09
0.15    	0.15    	6.8932e-09
0.15    	0.2     	6.9201e-09
0.15    	0.25    	6.9299e-09
0.15    	0.3     	6.9364e-09
0.15    	0.35    	6.9418e-09
0.15    	0.4     	6.9466e-09
0.15    	0.45    	6.951e-09
0.15    	0.5     	6.9549e-09
0.15    	0.55    	6.9584e-09
0.15    	0.6     	6.9615e-09
0.15    	0.65    	6.9643e-09
0.15    	0.7     	6.9667e-09
0.2     	0       	2.4598e-10
0.2     	0.05    	3.7443e-08
0.2     	0.1     	4.34e-08
0.2     	0.15    	4.4349e-08
0.2     	0.2     	4.454e-08
0.2     	0.25    	4.461e-08
0.2     	0.3     	4.4657e-08
0.2     	0.35    	4.4695e-08
0.2     	0.4     	4.4729e-08
0.2     	0.45    	4.4759e-08
0.2     	0.5     	4.4786e-08
0.2     	0.55    	4.481e-08
0.2     	0.6     	4.4832e-08
0.2     	0.65    	4.4852e-08
0.2     	0.7     	4.4869e-08
0.25    	0       	1.1184e-09
0.25    	0.05    	1.8677e-07
0.25    	0.1     	2.2524e-07
0.25    	0.15    	2.3191e-07
0.25    	0.2     	2.3325e-07
0.25    	0.25    	2.337e-07
0.25    	0.3     	2.3397e-07
0.25    	0.35    	2.3418e-07
0.25    	0.4     	2.3436e-07
0.25    	0.45    	2.3452e-07
0.25    	0.5     	2.3467e-07
0.25    	0.55    	2.3479e-07
0.25    	0.6     	2.349e-07
0.25    	0.65    	2.35e-07
0.25    	0.7     	2.3509e-07
0.3     	0       	2.6455e-09
0.3     	0.05    	5.3893e-07
0.3     	0.1     	7.3321e-07
0.3     	0.15    	7.7689e-07
0.3     	0.2     	7.8582e-07
0.3     	0.25    	7.8819e-07
0.3     	0.3     	7.8935e-07
0.3     	0.35    	7.9006e-07
0.3     	0.4     	7.9062e-07
0.3     	0.45    	7.911e-07
0.3     	0.5     	7.9152e-07
0.3     	0.55    	7.9188e-07
0.3     	0.6     	7.9224e-07
0.3     	0.65    	7.9253e-07
0.3     	0.7     	7.9279e-07
0.35    	0       	4.0073e-09
0.35    	0.05    	9.1356e-07
0.35    	0.1     	1.453e-06
0.35    	0.15    	1.6607e-06
0.35    	0.2     	1.715e-06
0.35    	0.25    	1.7277e-06
0.35    	0.3     	1.7316e-06
0.35    	0.35    	1.7337e-06
0.35    	0.4     	1.7349e-06
0.35    	0.45    	1.7359e-06
0.35    	0.5     	1.7367e-06
0.35    	0.55    	1.7375e-06
0.35    	0.6     	1.7381e-06
0.35    	0.65    	1.7386e-06
0.35    	0.7     	1.7391e-06
0.4     	0       	5.0771e-09
0.4     	0.05    	1.1769e-06
0.4     	0.1     	2.065e-06
0.4     	0.15    	2.5882e-06
0.4     	0.2     	2.8129e-06
0.4     	0.25    	2.8773e-06
0.4     	0.3     	2.8965e-06
0.4     	0.35    	2.9027e-06
0.4     	0.4     	2.9058e-06
0.4     	0.45    	2.9076e-06
0.4     	0.5     	2.9091e-06
0.4     	0.55    	2.9102e-06
0.4     	0.6     	2.9111e-06
0.4     	0.65    	2.9118e-06
0.4     	0.7     	2.9124e-06
0.45    	0       	5.9624e-09
0.45    	0.05    	1.3517e-06
0.45    	0.1     	2.4808e-06
0.45    	0.15    	3.2975e-06
0.45    	0.2     	3.7991e-06
0.45    	0.25    	4.0233e-06
0.45    	0.3     	4.1076e-06
0.45    	0.35    	4.1332e-06
0.45    	0.4     	4.1433e-06
0.45    	0.45    	4.1477e-06
0.45    	0.5     	4.1505e-06
0.45    	0.55    	4.1522e-06
0.45    	0.6     	4.1535e-06
0.45    	0.65    	4.1543e-06
0.45    	0.7     	4.1547e-06
0.5     	0       	6.7069e-09
0.5     	0.05    	1.4725e-06
0.5     	0.1     	2.7592e-06
0.5     	0.15    	3.7726e-06
0.5     	0.2     	4.4831e-06
0.5     	0.25    	4.941e-06
0.5     	0.3     	5.1773e-06
0.5     	0.35    	5.2798e-06
0.5     	0.4     	5.3189e-06
0.5     	0.45    	5.3351e-06
0.5     	0.5     	5.3424e-06
0.5     	0.55    	5.3463e-06
0.5     	0.6     	5.3482e-06
0.5     	0.65    	5.349e-06
0.5     	0.7     	5.3492e-06
0.55    	0       	7.2881e-09
0.55    	0.05    	1.5461e-06
0.55    	0.1     	2.9387e-06
0.55    	0.15    	4.082e-06
0.55    	0.2     	4.939e-06
0.55    	0.25    	5.5592e-06
0.55    	0.3     	5.9519e-06
0.55    	0.35    	6.1788e-06
0.55    	0.4     	6.298e-06
0.55    	0.45    	6.3542e-06
0.55    	0.5     	6.3804e-06
0.55    	0.55    	6.39e-06
0.55    	0.6     	6.3932e-06
0.55    	0.65    	6.3943e-06
0.55    	0.7     	6.3949e-06
0.6     	0       	7.8009e-09
0.6     	0.05    	1.6082e-06
0.6     	0.1     	3.0475e-06
0.6     	0.15    	4.2767e-06
0.6     	0.2     	5.224e-06
0.6     	0.25    	5.9415e-06
0.6     	0.3     	6.4128e-06
0.6     	0.35    	6.7416e-06
0.6     	0.4     	6.9453e-06
0.6     	0.45    	7.0531e-06
0.6     	0.5     	7.1027e-06
0.6     	0.55    	7.1192e-06
0.6     	0.6     	7.1248e-06
0.6     	0.65    	7.1274e-06
0.6     	0.7     	7.1299e-06
0.65    	0       	8.3135e-09
0.65    	0.05    	1.647e-06
0.65    	0.1     	3.1449e-06
0.65    	0.15    	4.4128e-06
0.65    	0.2     	5.4314e-06
0.65    	0.25    	6.1822e-06
0.65    	0.3     	6.7453e-06
0.65    	0.35    	7.1272e-06
0.65    	0.4     	7.3635e-06
0.65    	0.45    	7.4927e-06
0.65    	0.5     	7.5435e-06
0.65    	0.55    	7.5614e-06
0.65    	0.6     	7.567e-06
0.65    	0.65    	7.5722e-06
0.65    	0.7     	7.5772e-06
0.7     	0       	8.8178e-09
0.7     	0.05    	1.685e-06
0.7     	0.1     	3.2241e-06
0.7     	0.15    	4.5269e-06
0.7     	0.2     	5.5902e-06
0.7     	0.25    	6.3947e-06
0.7     	0.3     	7.0093e-06
0.7     	0.35    	7.4302e-06
0.7     	0.4     	7.6785e-06
0.7     	0.45    	7.8231e-06
0.7     	0.5     	7.8689e-06
0.7     	0.55    	7.8845e-06
0.7     	0.6     	7.8919e-06
0.7     	0.65    	7.899e-06
0.7     	0.7     	7.9056e-06
