vg      	vd      	ids     
0       	0       	2.4988e-16
0       	0.05    	1.1836e-13
0       	0.1     	1.3583e-13
0       	0.15    	1.3874e-13
0       	0.2     	1.3951e-13
0       	0.25    	1.3994e-13
0       	0.3     	1.4031e-13
0       	0.35    	1.4065e-13
0       	0.4     	1.4098e-13
0       	0.45    	1.4129e-13
0       	0.5     	1.4158e-13
0       	0.55    	1.4186e-13
0       	0.6     	1.4213e-13
0       	0.65    	1.4239e-13
0       	0.7     	1.4264e-13
0.05    	0       	1.81e-15
0.05    	0.05    	8.1062e-13
0.05    	0.1     	9.3135e-13
0.05    	0.15    	9.5145e-13
0.05    	0.2     	9.5685e-13
0.05    	0.25    	9.5994e-13
0.05    	0.3     	9.6254e-13
0.05    	0.35    	9.6495e-13
0.05    	0.4     	9.6722e-13
0.05    	0.45    	9.6937e-13
0.05    	0.5     	9.7142e-13
0.05    	0.55    	9.7337e-13
0.05    	0.6     	9.7523e-13
0.05    	0.65    	9.7701e-13
0.05    	0.7     	9.7872e-13
0.1     	0       	1.4272e-14
0.1     	0.05    	5.5409e-12
0.1     	0.1     	6.3688e-12
0.1     	0.15    	6.5086e-12
0.1     	0.2     	6.5465e-12
0.1     	0.25    	6.5684e-12
0.1     	0.3     	6.5868e-12
0.1     	0.35    	6.6037e-12
0.1     	0.4     	6.6195e-12
0.1     	0.45    	6.6345e-12
0.1     	0.5     	6.6486e-12
0.1     	0.55    	6.6621e-12
0.1     	0.6     	6.6749e-12
0.1     	0.65    	6.6871e-12
0.1     	0.7     	6.6988e-12
0.15    	0       	8.4334e-14
0.15    	0.05    	3.8115e-11
0.15    	0.1     	4.3784e-11
0.15    	0.15    	4.4752e-11
0.15    	0.2     	4.5021e-11
0.15    	0.25    	4.5177e-11
0.15    	0.3     	4.5307e-11
0.15    	0.35    	4.5426e-11
0.15    	0.4     	4.5537e-11
0.15    	0.45    	4.5641e-11
0.15    	0.5     	4.5739e-11
0.15    	0.55    	4.5832e-11
0.15    	0.6     	4.592e-11
0.15    	0.65    	4.6004e-11
0.15    	0.7     	4.6084e-11
0.2     	0       	6.1117e-13
0.2     	0.05    	2.5953e-10
0.2     	0.1     	2.9862e-10
0.2     	0.15    	3.0531e-10
0.2     	0.2     	3.0721e-10
0.2     	0.25    	3.0832e-10
0.2     	0.3     	3.0923e-10
0.2     	0.35    	3.1006e-10
0.2     	0.4     	3.1083e-10
0.2     	0.45    	3.1155e-10
0.2     	0.5     	3.1222e-10
0.2     	0.55    	3.1285e-10
0.2     	0.6     	3.1345e-10
0.2     	0.65    	3.1401e-10
0.2     	0.7     	3.1455e-10
0.25    	0       	3.6501e-12
0.25    	0.05    	1.7586e-09
0.25    	0.1     	2.0254e-09
0.25    	0.15    	2.072e-09
0.25    	0.2     	2.0853e-09
0.25    	0.25    	2.0931e-09
0.25    	0.3     	2.0995e-09
0.25    	0.35    	2.1051e-09
0.25    	0.4     	2.1104e-09
0.25    	0.45    	2.1152e-09
0.25    	0.5     	2.1197e-09
0.25    	0.55    	2.1239e-09
0.25    	0.6     	2.1278e-09
0.25    	0.65    	2.1316e-09
0.25    	0.7     	2.1351e-09
0.3     	0       	2.1223e-11
0.3     	0.05    	1.1442e-08
0.3     	0.1     	1.3254e-08
0.3     	0.15    	1.3572e-08
0.3     	0.2     	1.3663e-08
0.3     	0.25    	1.3715e-08
0.3     	0.3     	1.3756e-08
0.3     	0.35    	1.3792e-08
0.3     	0.4     	1.3825e-08
0.3     	0.45    	1.3855e-08
0.3     	0.5     	1.3883e-08
0.3     	0.55    	1.3908e-08
0.3     	0.6     	1.3933e-08
0.3     	0.65    	1.3955e-08
0.3     	0.7     	1.3977e-08
0.35    	0       	9.1417e-11
0.35    	0.05    	6.2531e-08
0.35    	0.1     	7.4295e-08
0.35    	0.15    	7.6404e-08
0.35    	0.2     	7.6952e-08
0.35    	0.25    	7.7227e-08
0.35    	0.3     	7.7433e-08
0.35    	0.35    	7.7608e-08
0.35    	0.4     	7.7763e-08
0.35    	0.45    	7.7903e-08
0.35    	0.5     	7.803e-08
0.35    	0.55    	7.8147e-08
0.35    	0.6     	7.8256e-08
0.35    	0.65    	7.8357e-08
0.35    	0.7     	7.8452e-08
0.4     	0       	2.3107e-10
0.4     	0.05    	2.0977e-07
0.4     	0.1     	2.7235e-07
0.4     	0.15    	2.8561e-07
0.4     	0.2     	2.8842e-07
0.4     	0.25    	2.8946e-07
0.4     	0.3     	2.901e-07
0.4     	0.35    	2.9062e-07
0.4     	0.4     	2.9105e-07
0.4     	0.45    	2.9143e-07
0.4     	0.5     	2.9178e-07
0.4     	0.55    	2.9212e-07
0.4     	0.6     	2.924e-07
0.4     	0.65    	2.9266e-07
0.4     	0.7     	2.929e-07
0.45    	0       	3.5105e-10
0.45    	0.05    	3.9126e-07
0.45    	0.1     	5.9483e-07
0.45    	0.15    	6.5853e-07
0.45    	0.2     	6.727e-07
0.45    	0.25    	6.7646e-07
0.45    	0.3     	6.7826e-07
0.45    	0.35    	6.7931e-07
