vg      	vd      	ids     
0       	0       	7.3987e-15
0       	0.05    	1.123e-12
0       	0.1     	1.2854e-12
0       	0.15    	1.3096e-12
0       	0.2     	1.3138e-12
0       	0.25    	1.3149e-12
0       	0.3     	1.3156e-12
0       	0.35    	1.3162e-12
0       	0.4     	1.3168e-12
0       	0.45    	1.3173e-12
0       	0.5     	1.3178e-12
0       	0.55    	1.3182e-12
0       	0.6     	1.3186e-12
0       	0.65    	1.319e-12
0       	0.7     	1.3194e-12
0.05    	0       	5.1996e-14
0.05    	0.05    	7.7243e-12
0.05    	0.1     	8.8447e-12
0.05    	0.15    	9.0124e-12
0.05    	0.2     	9.0415e-12
0.05    	0.25    	9.0501e-12
0.05    	0.3     	9.0553e-12
0.05    	0.35    	9.0597e-12
0.05    	0.4     	9.0637e-12
0.05    	0.45    	9.0674e-12
0.05    	0.5     	9.0709e-12
0.05    	0.55    	9.0742e-12
0.05    	0.6     	9.0773e-12
0.05    	0.65    	9.0803e-12
0.05    	0.7     	9.083e-12
0.1     	0       	3.4529e-13
0.1     	0.05    	5.374e-11
0.1     	0.1     	6.145e-11
0.1     	0.15    	6.2613e-11
0.1     	0.2     	6.2819e-11
0.1     	0.25    	6.2882e-11
0.1     	0.3     	6.2921e-11
0.1     	0.35    	6.2954e-11
0.1     	0.4     	6.2984e-11
0.1     	0.45    	6.3012e-11
0.1     	0.5     	6.3038e-11
0.1     	0.55    	6.3063e-11
0.1     	0.6     	6.3085e-11
0.1     	0.65    	6.3107e-11
0.1     	0.7     	6.3127e-11
0.15    	0       	2.3696e-12
0.15    	0.05    	3.6926e-10
0.15    	0.1     	4.2297e-10
0.15    	0.15    	4.3102e-10
0.15    	0.2     	4.3248e-10
0.15    	0.25    	4.3295e-10
0.15    	0.3     	4.3325e-10
0.15    	0.35    	4.335e-10
0.15    	0.4     	4.3372e-10
0.15    	0.45    	4.3393e-10
0.15    	0.5     	4.3412e-10
0.15    	0.55    	4.343e-10
0.15    	0.6     	4.3447e-10
0.15    	0.65    	4.3462e-10
0.15    	0.7     	4.3477e-10
0.2     	0       	1.5746e-11
0.2     	0.05    	2.5179e-09
0.2     	0.1     	2.8876e-09
0.2     	0.15    	2.9441e-09
0.2     	0.2     	2.9545e-09
0.2     	0.25    	2.958e-09
0.2     	0.3     	2.9602e-09
0.2     	0.35    	2.9621e-09
0.2     	0.4     	2.9638e-09
0.2     	0.45    	2.9653e-09
0.2     	0.5     	2.9667e-09
0.2     	0.55    	2.968e-09
0.2     	0.6     	2.9692e-09
0.2     	0.65    	2.9704e-09
0.2     	0.7     	2.9714e-09
0.25    	0       	9.763e-11
0.25    	0.05    	1.6876e-08
0.25    	0.1     	1.9401e-08
0.25    	0.15    	1.9793e-08
0.25    	0.2     	1.9868e-08
0.25    	0.25    	1.9895e-08
0.25    	0.3     	1.9912e-08
0.25    	0.35    	1.9926e-08
0.25    	0.4     	1.9938e-08
0.25    	0.45    	1.9949e-08
0.25    	0.5     	1.9959e-08
0.25    	0.55    	1.9969e-08
0.25    	0.6     	1.9977e-08
0.25    	0.65    	1.9985e-08
0.25    	0.7     	1.9993e-08
0.3     	0       	5.3285e-10
0.3     	0.05    	1.0048e-07
0.3     	0.1     	1.1756e-07
0.3     	0.15    	1.203e-07
0.3     	0.2     	1.2083e-07
0.3     	0.25    	1.2101e-07
0.3     	0.3     	1.2113e-07
0.3     	0.35    	1.2122e-07
0.3     	0.4     	1.213e-07
0.3     	0.45    	1.2137e-07
0.3     	0.5     	1.2143e-07
0.3     	0.55    	1.2149e-07
0.3     	0.6     	1.2155e-07
0.3     	0.65    	1.2159e-07
0.3     	0.7     	1.2164e-07
0.35    	0       	1.7835e-09
0.35    	0.05    	4.0714e-07
0.35    	0.1     	5.0903e-07
0.35    	0.15    	5.2748e-07
0.35    	0.2     	5.3097e-07
0.35    	0.25    	5.3198e-07
0.35    	0.3     	5.3252e-07
0.35    	0.35    	5.3292e-07
0.35    	0.4     	5.3326e-07
0.35    	0.45    	5.3356e-07
