vg      	vd      	ids     
0       	0       	7.0265e-15
0       	0.05    	1.0665e-12
0       	0.1     	1.2206e-12
0       	0.15    	1.2436e-12
0       	0.2     	1.2475e-12
0       	0.25    	1.2486e-12
0       	0.3     	1.2492e-12
0       	0.35    	1.2497e-12
0       	0.4     	1.2502e-12
0       	0.45    	1.2507e-12
0       	0.5     	1.2511e-12
0       	0.55    	1.2515e-12
0       	0.6     	1.2519e-12
0       	0.65    	1.2522e-12
0       	0.7     	1.2526e-12
0.05    	0       	4.9385e-14
0.05    	0.05    	7.3361e-12
0.05    	0.1     	8.3998e-12
0.05    	0.15    	8.5587e-12
0.05    	0.2     	8.5861e-12
0.05    	0.25    	8.5939e-12
0.05    	0.3     	8.5986e-12
0.05    	0.35    	8.6026e-12
0.05    	0.4     	8.6062e-12
0.05    	0.45    	8.6096e-12
0.05    	0.5     	8.6127e-12
0.05    	0.55    	8.6157e-12
0.05    	0.6     	8.6184e-12
0.05    	0.65    	8.6211e-12
0.05    	0.7     	8.6236e-12
0.1     	0       	3.2799e-13
0.1     	0.05    	5.1045e-11
0.1     	0.1     	5.8365e-11
0.1     	0.15    	5.9467e-11
0.1     	0.2     	5.966e-11
0.1     	0.25    	5.9718e-11
0.1     	0.3     	5.9754e-11
0.1     	0.35    	5.9784e-11
0.1     	0.4     	5.9811e-11
0.1     	0.45    	5.9836e-11
0.1     	0.5     	5.9859e-11
0.1     	0.55    	5.9881e-11
0.1     	0.6     	5.9901e-11
0.1     	0.65    	5.9921e-11
0.1     	0.7     	5.9939e-11
0.15    	0       	2.2513e-12
0.15    	0.05    	3.5079e-10
0.15    	0.1     	4.0179e-10
0.15    	0.15    	4.0942e-10
0.15    	0.2     	4.1079e-10
0.15    	0.25    	4.1122e-10
0.15    	0.3     	4.1149e-10
0.15    	0.35    	4.1171e-10
0.15    	0.4     	4.1191e-10
0.15    	0.45    	4.121e-10
0.15    	0.5     	4.1227e-10
0.15    	0.55    	4.1243e-10
0.15    	0.6     	4.1258e-10
0.15    	0.65    	4.1272e-10
0.15    	0.7     	4.1286e-10
0.2     	0       	1.4965e-11
0.2     	0.05    	2.3926e-09
0.2     	0.1     	2.7436e-09
0.2     	0.15    	2.7971e-09
0.2     	0.2     	2.8069e-09
0.2     	0.25    	2.8101e-09
0.2     	0.3     	2.8121e-09
0.2     	0.35    	2.8138e-09
0.2     	0.4     	2.8153e-09
0.2     	0.45    	2.8167e-09
0.2     	0.5     	2.818e-09
0.2     	0.55    	2.8191e-09
0.2     	0.6     	2.8202e-09
0.2     	0.65    	2.8213e-09
0.2     	0.7     	2.8222e-09
0.25    	0       	9.2897e-11
0.25    	0.05    	1.6048e-08
0.25    	0.1     	1.8446e-08
0.25    	0.15    	1.8818e-08
0.25    	0.2     	1.8888e-08
0.25    	0.25    	1.8912e-08
0.25    	0.3     	1.8928e-08
0.25    	0.35    	1.894e-08
0.25    	0.4     	1.8952e-08
0.25    	0.45    	1.8962e-08
0.25    	0.5     	1.8971e-08
0.25    	0.55    	1.8979e-08
0.25    	0.6     	1.8987e-08
0.25    	0.65    	1.8994e-08
0.25    	0.7     	1.9001e-08
0.3     	0       	5.0967e-10
0.3     	0.05    	9.5878e-08
0.3     	0.1     	1.1211e-07
0.3     	0.15    	1.147e-07
0.3     	0.2     	1.152e-07
0.3     	0.25    	1.1537e-07
0.3     	0.3     	1.1547e-07
0.3     	0.35    	1.1556e-07
0.3     	0.4     	1.1563e-07
0.3     	0.45    	1.1569e-07
0.3     	0.5     	1.1575e-07
0.3     	0.55    	1.158e-07
0.3     	0.6     	1.1585e-07
0.3     	0.65    	1.159e-07
0.3     	0.7     	1.1594e-07
0.35    	0       	1.7261e-09
0.35    	0.05    	3.9199e-07
0.35    	0.1     	4.8917e-07
0.35    	0.15    	5.0667e-07
0.35    	0.2     	5.0995e-07
0.35    	0.25    	5.1089e-07
0.35    	0.3     	5.1139e-07
0.35    	0.35    	5.1176e-07
0.35    	0.4     	5.1208e-07
0.35    	0.45    	5.1235e-07
0.35    	0.5     	5.1259e-07
0.35    	0.55    	5.1281e-07
0.35    	0.6     	5.1301e-07
0.35    	0.65    	5.1319e-07
0.35    	0.7     	5.1336e-07
0.4     	0       	3.133e-09
0.4     	0.05    	8.8133e-07
0.4     	0.1     	1.2714e-06
0.4     	0.15    	1.3719e-06
0.4     	0.2     	1.3922e-06
0.4     	0.25    	1.3968e-06
0.4     	0.3     	1.3986e-06
0.4     	0.35    	1.3996e-06
0.4     	0.4     	1.4006e-06
0.4     	0.45    	1.4012e-06
0.4     	0.5     	1.4018e-06
0.4     	0.55    	1.4023e-06
0.4     	0.6     	1.4028e-06
0.4     	0.65    	1.4033e-06
0.4     	0.7     	1.4037e-06
0.45    	0       	4.1308e-09
0.45    	0.05    	1.2846e-06
0.45    	0.1     	2.1491e-06
0.45    	0.15    	2.5264e-06
0.45    	0.2     	2.6309e-06
0.45    	0.25    	2.6547e-06
0.45    	0.3     	2.661e-06
0.45    	0.35    	2.6638e-06
0.45    	0.4     	2.6654e-06
0.45    	0.45    	2.6666e-06
0.45    	0.5     	2.6677e-06
0.45    	0.55    	2.6686e-06
0.45    	0.6     	2.6693e-06
0.45    	0.65    	2.67e-06
0.45    	0.7     	2.6706e-06
0.5     	0       	4.8186e-09
0.5     	0.05    	1.5436e-06
0.5     	0.1     	2.7919e-06
0.5     	0.15    	3.5949e-06
