vg      	vd      	ids     
0       	0       	1.2688e-13
0       	0.05    	1.8418e-11
0       	0.1     	2.1114e-11
0       	0.15    	2.1533e-11
0       	0.2     	2.1621e-11
0       	0.25    	2.1659e-11
0       	0.3     	2.1687e-11
0       	0.35    	2.1712e-11
0       	0.4     	2.1735e-11
0       	0.45    	2.1757e-11
0       	0.5     	2.1777e-11
0       	0.55    	2.1796e-11
0       	0.6     	2.1814e-11
0       	0.65    	2.1831e-11
0       	0.7     	2.1847e-11
0.05    	0       	8.6193e-13
0.05    	0.05    	1.2604e-10
0.05    	0.1     	1.4459e-10
0.05    	0.15    	1.4752e-10
0.05    	0.2     	1.4815e-10
0.05    	0.25    	1.4843e-10
0.05    	0.3     	1.4864e-10
0.05    	0.35    	1.4882e-10
0.05    	0.4     	1.4899e-10
0.05    	0.45    	1.4915e-10
0.05    	0.5     	1.4929e-10
0.05    	0.55    	1.4943e-10
0.05    	0.6     	1.4956e-10
0.05    	0.65    	1.4968e-10
0.05    	0.7     	1.4979e-10
0.1     	0       	5.6101e-12
0.1     	0.05    	8.6201e-10
0.1     	0.1     	9.8926e-10
0.1     	0.15    	1.0097e-09
0.1     	0.2     	1.0142e-09
0.1     	0.25    	1.0163e-09
0.1     	0.3     	1.0178e-09
0.1     	0.35    	1.0192e-09
0.1     	0.4     	1.0204e-09
0.1     	0.45    	1.0215e-09
0.1     	0.5     	1.0226e-09
0.1     	0.55    	1.0235e-09
0.1     	0.6     	1.0244e-09
0.1     	0.65    	1.0253e-09
0.1     	0.7     	1.0261e-09
0.15    	0       	3.624e-11
0.15    	0.05    	5.767e-09
0.15    	0.1     	6.6403e-09
0.15    	0.15    	6.7819e-09
0.15    	0.2     	6.8147e-09
0.15    	0.25    	6.8299e-09
0.15    	0.3     	6.8412e-09
0.15    	0.35    	6.851e-09
0.15    	0.4     	6.8598e-09
0.15    	0.45    	6.8678e-09
0.15    	0.5     	6.8751e-09
0.15    	0.55    	6.8819e-09
0.15    	0.6     	6.8882e-09
0.15    	0.65    	6.8941e-09
0.15    	0.7     	6.8996e-09
0.2     	0       	2.133e-10
0.2     	0.05    	3.6311e-08
0.2     	0.1     	4.2201e-08
0.2     	0.15    	4.3186e-08
0.2     	0.2     	4.3416e-08
0.2     	0.25    	4.3522e-08
0.2     	0.3     	4.36e-08
0.2     	0.35    	4.3666e-08
0.2     	0.4     	4.3724e-08
0.2     	0.45    	4.3777e-08
0.2     	0.5     	4.3824e-08
0.2     	0.55    	4.3868e-08
0.2     	0.6     	4.3908e-08
0.2     	0.65    	4.3942e-08
0.2     	0.7     	4.3977e-08
0.25    	0       	8.585e-10
0.25    	0.05    	1.7509e-07
0.25    	0.1     	2.1196e-07
0.25    	0.15    	2.1854e-07
0.25    	0.2     	2.2001e-07
0.25    	0.25    	2.206e-07
0.25    	0.3     	2.21e-07
0.25    	0.35    	2.2133e-07
0.25    	0.4     	2.2161e-07
0.25    	0.45    	2.2186e-07
0.25    	0.5     	2.2207e-07
0.25    	0.55    	2.2227e-07
0.25    	0.6     	2.2246e-07
0.25    	0.65    	2.2265e-07
0.25    	0.7     	2.2281e-07
0.3     	0       	1.8406e-09
0.3     	0.05    	4.8737e-07
0.3     	0.1     	6.588e-07
0.3     	0.15    	6.9724e-07
0.3     	0.2     	7.0543e-07
0.3     	0.25    	7.0796e-07
0.3     	0.3     	7.0933e-07
0.3     	0.35    	7.1047e-07
0.3     	0.4     	7.113e-07
0.3     	0.45    	7.1201e-07
0.3     	0.5     	7.1264e-07
0.3     	0.55    	7.132e-07
0.3     	0.6     	7.1371e-07
0.3     	0.65    	7.1417e-07
0.3     	0.7     	7.146e-07
0.35    	0       	2.6048e-09
0.35    	0.05    	8.1888e-07
0.35    	0.1     	1.2782e-06
0.35    	0.15    	1.4427e-06
0.35    	0.2     	1.4823e-06
0.35    	0.25    	1.4929e-06
0.35    	0.3     	1.4965e-06
0.35    	0.35    	1.4987e-06
0.35    	0.4     	1.5003e-06
0.35    	0.45    	1.5018e-06
0.35    	0.5     	1.503e-06
0.35    	0.55    	1.504e-06
0.35    	0.6     	1.5049e-06
0.35    	0.65    	1.5057e-06
0.35    	0.7     	1.5066e-06
0.4     	0       	3.1133e-09
0.4     	0.05    	1.0544e-06
0.4     	0.1     	1.8207e-06
0.4     	0.15    	2.2396e-06
0.4     	0.2     	2.3927e-06
0.4     	0.25    	2.4344e-06
0.4     	0.3     	2.4462e-06
0.4     	0.35    	2.4507e-06
0.4     	0.4     	2.4534e-06
0.4     	0.45    	2.4555e-06
0.4     	0.5     	2.4574e-06
0.4     	0.55    	2.4589e-06
0.4     	0.6     	2.4602e-06
0.4     	0.65    	2.4614e-06
0.4     	0.7     	2.4625e-06
0.45    	0       	3.446e-09
0.45    	0.05    	1.2059e-06
0.45    	0.1     	2.1903e-06
0.45    	0.15    	2.8776e-06
0.45    	0.2     	3.2568e-06
0.45    	0.25    	3.3947e-06
0.45    	0.3     	3.4362e-06
0.45    	0.35    	3.4491e-06
0.45    	0.4     	3.4543e-06
0.45    	0.45    	3.4574e-06
0.45    	0.5     	3.4599e-06
0.45    	0.55    	3.4618e-06
0.45    	0.6     	3.4636e-06
0.45    	0.65    	3.465e-06
0.45    	0.7     	3.4662e-06
0.5     	0       	3.6111e-09
0.5     	0.05    	1.2969e-06
0.5     	0.1     	2.4197e-06
0.5     	0.15    	3.2953e-06
0.5     	0.2     	3.9022e-06
0.5     	0.25    	4.2283e-06
0.5     	0.3     	4.3603e-06
0.5     	0.35    	4.402e-06
0.5     	0.4     	4.4156e-06
0.5     	0.45    	4.4218e-06
0.5     	0.5     	4.4252e-06
0.5     	0.55    	4.4278e-06
0.5     	0.6     	4.4298e-06
0.5     	0.65    	4.4314e-06
0.5     	0.7     	4.4329e-06
0.55    	0       	3.6208e-09
0.55    	0.05    	1.3067e-06
0.55    	0.1     	2.523e-06
0.55    	0.15    	3.5183e-06
0.55    	0.2     	4.2845e-06
0.55    	0.25    	4.7927e-06
0.55    	0.3     	5.08e-06
0.55    	0.35    	5.2112e-06
0.55    	0.4     	5.2599e-06
0.55    	0.45    	5.2762e-06
0.55    	0.5     	5.2836e-06
0.55    	0.55    	5.2875e-06
0.55    	0.6     	5.2902e-06
0.55    	0.65    	5.2921e-06
0.55    	0.7     	5.2937e-06
0.6     	0       	3.6029e-09
0.6     	0.05    	1.3062e-06
0.6     	0.1     	2.5366e-06
0.6     	0.15    	3.5974e-06
0.6     	0.2     	4.4528e-06
0.6     	0.25    	5.0398e-06
0.6     	0.3     	5.4832e-06
0.6     	0.35    	5.738e-06
0.6     	0.4     	5.8764e-06
0.6     	0.45    	5.9331e-06
0.6     	0.5     	5.9549e-06
0.6     	0.55    	5.9641e-06
0.6     	0.6     	5.9688e-06
0.6     	0.65    	5.9719e-06
0.6     	0.7     	5.974e-06
0.65    	0       	3.581e-09
0.65    	0.05    	1.319e-06
0.65    	0.1     	2.5347e-06
0.65    	0.15    	3.6037e-06
0.65    	0.2     	4.5029e-06
0.65    	0.25    	5.1593e-06
0.65    	0.3     	5.6483e-06
0.65    	0.35    	6.0033e-06
0.65    	0.4     	6.2214e-06
0.65    	0.45    	6.3557e-06
0.65    	0.5     	6.4198e-06
0.65    	0.55    	6.4478e-06
0.65    	0.6     	6.4604e-06
0.65    	0.65    	6.4664e-06
0.65    	0.7     	6.4698e-06
0.7     	0       	3.5445e-09
0.7     	0.05    	1.3183e-06
0.7     	0.1     	2.5459e-06
0.7     	0.15    	3.6054e-06
0.7     	0.2     	4.5128e-06
0.7     	0.25    	5.1924e-06
0.7     	0.3     	5.7349e-06
0.7     	0.35    	6.1263e-06
0.7     	0.4     	6.412e-06
0.7     	0.45    	6.6027e-06
0.7     	0.5     	6.7178e-06
0.7     	0.55    	6.7833e-06
0.7     	0.6     	6.8164e-06
0.7     	0.65    	6.8312e-06
0.7     	0.7     	6.8385e-06
