vg      	vd      	ids     
0       	0       	2.5119e-16
0       	0.05    	5.011e-14
0       	0.1     	5.7389e-14
0       	0.15    	5.8474e-14
0       	0.2     	5.8657e-14
0       	0.25    	5.871e-14
0       	0.3     	5.8741e-14
0       	0.35    	5.8768e-14
0       	0.4     	5.8793e-14
0       	0.45    	5.8816e-14
0       	0.5     	5.8838e-14
0       	0.55    	5.8859e-14
0       	0.6     	5.8879e-14
0       	0.65    	5.8897e-14
0       	0.7     	5.8915e-14
0.05    	0       	1.8572e-15
0.05    	0.05    	3.4539e-13
0.05    	0.1     	3.9562e-13
0.05    	0.15    	4.0312e-13
0.05    	0.2     	4.0442e-13
0.05    	0.25    	4.048e-13
0.05    	0.3     	4.0504e-13
0.05    	0.35    	4.0523e-13
0.05    	0.4     	4.0542e-13
0.05    	0.45    	4.0559e-13
0.05    	0.5     	4.0575e-13
0.05    	0.55    	4.059e-13
0.05    	0.6     	4.0604e-13
0.05    	0.65    	4.0618e-13
0.05    	0.7     	4.0631e-13
0.1     	0       	1.5439e-14
0.1     	0.05    	2.3723e-12
0.1     	0.1     	2.7185e-12
0.1     	0.15    	2.7705e-12
0.1     	0.2     	2.7797e-12
0.1     	0.25    	2.7824e-12
0.1     	0.3     	2.7842e-12
0.1     	0.35    	2.7856e-12
0.1     	0.4     	2.787e-12
0.1     	0.45    	2.7882e-12
0.1     	0.5     	2.7894e-12
0.1     	0.55    	2.7905e-12
0.1     	0.6     	2.7915e-12
0.1     	0.65    	2.7925e-12
0.1     	0.7     	2.7935e-12
0.15    	0       	8.3269e-14
0.15    	0.05    	1.6561e-11
0.15    	0.1     	1.8938e-11
0.15    	0.15    	1.9298e-11
0.15    	0.2     	1.9363e-11
0.15    	0.25    	1.9383e-11
0.15    	0.3     	1.9396e-11
0.15    	0.35    	1.9407e-11
0.15    	0.4     	1.9417e-11
0.15    	0.45    	1.9427e-11
0.15    	0.5     	1.9435e-11
0.15    	0.55    	1.9444e-11
0.15    	0.6     	1.9451e-11
0.15    	0.65    	1.9459e-11
0.15    	0.7     	1.9465e-11
0.2     	0       	5.8137e-13
0.2     	0.05    	1.135e-10
0.2     	0.1     	1.3014e-10
0.2     	0.15    	1.3262e-10
