vg      	vd      	ids     
0       	0       	2.626e-16
0       	0.05    	5.7374e-14
0       	0.1     	6.5759e-14
0       	0.15    	6.7046e-14
0       	0.2     	6.73e-14
0       	0.25    	6.7399e-14
0       	0.3     	6.7471e-14
0       	0.35    	6.7536e-14
0       	0.4     	6.7597e-14
0       	0.45    	6.7655e-14
0       	0.5     	6.771e-14
0       	0.55    	6.7762e-14
0       	0.6     	6.7812e-14
0       	0.65    	6.786e-14
0       	0.7     	6.7905e-14
0.05    	0       	2.4153e-15
0.05    	0.05    	3.936e-13
0.05    	0.1     	4.5136e-13
0.05    	0.15    	4.6027e-13
0.05    	0.2     	4.6205e-13
0.05    	0.25    	4.6276e-13
0.05    	0.3     	4.6328e-13
0.05    	0.35    	4.6375e-13
0.05    	0.4     	4.6419e-13
0.05    	0.45    	4.646e-13
0.05    	0.5     	4.6499e-13
0.05    	0.55    	4.6536e-13
0.05    	0.6     	4.6571e-13
0.05    	0.65    	4.6604e-13
0.05    	0.7     	4.6637e-13
0.1     	0       	1.1386e-14
0.1     	0.05    	2.7467e-12
0.1     	0.1     	3.1426e-12
0.1     	0.15    	3.2044e-12
0.1     	0.2     	3.217e-12
0.1     	0.25    	3.2221e-12
0.1     	0.3     	3.2259e-12
0.1     	0.35    	3.2294e-12
0.1     	0.4     	3.2325e-12
0.1     	0.45    	3.2355e-12
0.1     	0.5     	3.2383e-12
0.1     	0.55    	3.241e-12
0.1     	0.6     	3.2435e-12
0.1     	0.65    	3.2459e-12
0.1     	0.7     	3.2482e-12
0.15    	0       	8.2479e-14
0.15    	0.05    	1.8788e-11
0.15    	0.1     	2.156e-11
0.15    	0.15    	2.1986e-11
0.15    	0.2     	2.2075e-11
0.15    	0.25    	2.2112e-11
0.15    	0.3     	2.214e-11
0.15    	0.35    	2.2164e-11
0.15    	0.4     	2.2187e-11
0.15    	0.45    	2.2209e-11
0.15    	0.5     	2.2229e-11
0.15    	0.55    	2.2247e-11
0.15    	0.6     	2.2265e-11
0.15    	0.65    	2.2282e-11
0.15    	0.7     	2.2298e-11
0.2     	0       	4.7389e-13
0.2     	0.05    	1.2817e-10
0.2     	0.1     	1.4715e-10
0.2     	0.15    	1.5015e-10
0.2     	0.2     	1.5078e-10
0.2     	0.25    	1.5105e-10
0.2     	0.3     	1.5125e-10
0.2     	0.35    	1.5143e-10
0.2     	0.4     	1.5159e-10
0.2     	0.45    	1.5174e-10
0.2     	0.5     	1.5188e-10
0.2     	0.55    	1.5202e-10
0.2     	0.6     	1.5214e-10
0.2     	0.65    	1.5226e-10
0.2     	0.7     	1.5237e-10
0.25    	0       	2.6895e-12
0.25    	0.05    	8.6685e-10
0.25    	0.1     	9.9659e-10
0.25    	0.15    	1.0173e-09
0.25    	0.2     	1.0218e-09
0.25    	0.25    	1.0238e-09
0.25    	0.3     	1.0253e-09
0.25    	0.35    	1.0265e-09
0.25    	0.4     	1.0277e-09
0.25    	0.45    	1.0288e-09
0.25    	0.5     	1.0298e-09
0.25    	0.55    	1.0307e-09
0.25    	0.6     	1.0316e-09
0.25    	0.65    	1.0324e-09
0.25    	0.7     	1.0332e-09
0.3     	0       	1.0765e-11
0.3     	0.05    	5.8051e-09
0.3     	0.1     	6.693e-09
0.3     	0.15    	6.836e-09
0.3     	0.2     	6.8681e-09
0.3     	0.25    	6.8824e-09
0.3     	0.3     	6.893e-09
0.3     	0.35    	6.9022e-09
0.3     	0.4     	6.9104e-09
0.3     	0.45    	6.9178e-09
0.3     	0.5     	6.9247e-09
0.3     	0.55    	6.931e-09
0.3     	0.6     	6.9369e-09
0.3     	0.65    	6.9425e-09
0.3     	0.7     	6.9477e-09
0.35    	0       	8.7122e-11
0.35    	0.05    	3.5724e-08
0.35    	0.1     	4.1663e-08
0.35    	0.15    	4.2649e-08
0.35    	0.2     	4.287e-08
0.35    	0.25    	4.2966e-08
0.35    	0.3     	4.3035e-08
0.35    	0.35    	4.3093e-08
0.35    	0.4     	4.3145e-08
0.35    	0.45    	4.3191e-08
0.35    	0.5     	4.3233e-08
0.35    	0.55    	4.3271e-08
0.35    	0.6     	4.3307e-08
0.35    	0.65    	4.334e-08
0.35    	0.7     	4.3371e-08
0.4     	0       	4.7392e-10
0.4     	0.05    	1.6341e-07
0.4     	0.1     	1.9975e-07
0.4     	0.15    	2.0626e-07
0.4     	0.2     	2.0764e-07
0.4     	0.25    	2.0815e-07
0.4     	0.3     	2.0848e-07
0.4     	0.35    	2.0874e-07
0.4     	0.4     	2.0897e-07
0.4     	0.45    	2.0917e-07
0.4     	0.5     	2.0935e-07
0.4     	0.55    	2.0951e-07
0.4     	0.6     	2.0966e-07
0.4     	0.65    	2.098e-07
0.4     	0.7     	2.0993e-07
0.45    	0       	1.0871e-09
0.45    	0.05    	4.2423e-07
0.45    	0.1     	5.8571e-07
0.45    	0.15    	6.2314e-07
0.45    	0.2     	6.3086e-07
0.45    	0.25    	6.3301e-07
0.45    	0.3     	6.3407e-07
0.45    	0.35    	6.3482e-07
0.45    	0.4     	6.3544e-07
0.45    	0.45    	6.3597e-07
0.45    	0.5     	6.3644e-07
0.45    	0.55    	6.3685e-07
0.45    	0.6     	6.3729e-07
0.45    	0.65    	6.3763e-07
0.45    	0.7     	6.3794e-07
0.5     	0       	1.5443e-09
0.5     	0.05    	6.749e-07
0.5     	0.1     	1.0843e-06
0.5     	0.15    	1.2363e-06
0.5     	0.2     	1.2766e-06
0.5     	0.25    	1.2858e-06
0.5     	0.3     	1.2888e-06
