vg      	vd      	ids     
0       	0       	3.6227e-12
0       	0.05    	8.8906e-10
0       	0.1     	1.0367e-09
0       	0.15    	1.0683e-09
0       	0.2     	1.0814e-09
0       	0.25    	1.091e-09
0       	0.3     	1.0996e-09
0       	0.35    	1.1076e-09
0       	0.4     	1.115e-09
0       	0.45    	1.122e-09
0       	0.5     	1.1285e-09
0       	0.55    	1.1347e-09
0       	0.6     	1.1406e-09
0       	0.65    	1.1463e-09
0       	0.7     	1.1518e-09
0.05    	0       	1.5642e-11
0.05    	0.05    	5.6068e-09
0.05    	0.1     	6.5504e-09
0.05    	0.15    	6.7532e-09
0.05    	0.2     	6.836e-09
0.05    	0.25    	6.8961e-09
0.05    	0.3     	6.9493e-09
0.05    	0.35    	6.9984e-09
0.05    	0.4     	7.0443e-09
0.05    	0.45    	7.0873e-09
0.05    	0.5     	7.1279e-09
0.05    	0.55    	7.1662e-09
0.05    	0.6     	7.2025e-09
0.05    	0.65    	7.2372e-09
0.05    	0.7     	7.2705e-09
0.1     	0       	1.5613e-10
0.1     	0.05    	3.4542e-08
0.1     	0.1     	4.0477e-08
0.1     	0.15    	4.1749e-08
0.1     	0.2     	4.225e-08
0.1     	0.25    	4.2602e-08
0.1     	0.3     	4.2909e-08
0.1     	0.35    	4.317e-08
0.1     	0.4     	4.3432e-08
0.1     	0.45    	4.3677e-08
0.1     	0.5     	4.3908e-08
0.1     	0.55    	4.4123e-08
0.1     	0.6     	4.4327e-08
0.1     	0.65    	4.4518e-08
0.1     	0.7     	4.4679e-08
0.15    	0       	7.5126e-10
0.15    	0.05    	1.8465e-07
0.15    	0.1     	2.2009e-07
0.15    	0.15    	2.2746e-07
0.15    	0.2     	2.3003e-07
0.15    	0.25    	2.3166e-07
0.15    	0.3     	2.3302e-07
0.15    	0.35    	2.3425e-07
0.15    	0.4     	2.3537e-07
0.15    	0.45    	2.3641e-07
0.15    	0.5     	2.3738e-07
0.15    	0.55    	2.3828e-07
0.15    	0.6     	2.3912e-07
0.15    	0.65    	2.3991e-07
0.15    	0.7     	2.4066e-07
0.2     	0       	2.3353e-09
0.2     	0.05    	6.7186e-07
0.2     	0.1     	8.3834e-07
0.2     	0.15    	8.7302e-07
0.2     	0.2     	8.829e-07
0.2     	0.25    	8.8798e-07
0.2     	0.3     	8.918e-07
0.2     	0.35    	8.9508e-07
0.2     	0.4     	8.9801e-07
0.2     	0.45    	9.0069e-07
0.2     	0.5     	9.0315e-07
0.2     	0.55    	9.0542e-07
0.2     	0.6     	9.0754e-07
0.2     	0.65    	9.095e-07
0.2     	0.7     	9.1134e-07
