vg      	vd      	ids     
0       	0       	9.0483e-10
0       	0.05    	1.4825e-07
0       	0.1     	2.2478e-07
0       	0.15    	2.9009e-07
0       	0.2     	3.6138e-07
0       	0.25    	4.3507e-07
0       	0.3     	5.0418e-07
0       	0.35    	5.7809e-07
0       	0.4     	6.5879e-07
0       	0.45    	7.4668e-07
0       	0.5     	8.4161e-07
0       	0.55    	9.4175e-07
0       	0.6     	1.0392e-06
0       	0.65    	1.1314e-06
0       	0.7     	1.2205e-06
0.05    	0       	2.1978e-09
0.05    	0.05    	3.7491e-07
0.05    	0.1     	5.6241e-07
0.05    	0.15    	7.1108e-07
0.05    	0.2     	8.4508e-07
0.05    	0.25    	9.6608e-07
0.05    	0.3     	1.092e-06
0.05    	0.35    	1.2252e-06
0.05    	0.4     	1.3651e-06
0.05    	0.45    	1.5066e-06
0.05    	0.5     	1.6405e-06
0.05    	0.55    	1.7649e-06
0.05    	0.6     	1.8861e-06
0.05    	0.65    	2.0092e-06
0.05    	0.7     	2.1351e-06
0.1     	0       	4.5589e-09
0.1     	0.05    	8.0611e-07
0.1     	0.1     	1.2001e-06
0.1     	0.15    	1.4567e-06
0.1     	0.2     	1.6536e-06
0.1     	0.25    	1.8443e-06
0.1     	0.3     	2.0372e-06
0.1     	0.35    	2.2281e-06
0.1     	0.4     	2.4063e-06
0.1     	0.45    	2.5687e-06
0.1     	0.5     	2.7245e-06
0.1     	0.55    	2.8924e-06
0.1     	0.6     	3.0516e-06
0.1     	0.65    	3.2127e-06
0.1     	0.7     	3.3757e-06
0.15    	0       	7.9822e-09
0.15    	0.05    	1.4733e-06
0.15    	0.1     	2.1702e-06
0.15    	0.15    	2.535e-06
0.15    	0.2     	2.8128e-06
0.15    	0.25    	3.0699e-06
0.15    	0.3     	3.3073e-06
0.15    	0.35    	3.5361e-06
0.15    	0.4     	3.7318e-06
0.15    	0.45    	3.9236e-06
0.15    	0.5     	4.1148e-06
0.15    	0.55    	4.3063e-06
0.15    	0.6     	4.4983e-06
0.15    	0.65    	4.7055e-06
0.15    	0.7     	4.8978e-06
0.2     	0       	1.2236e-08
0.2     	0.05    	2.3452e-06
0.2     	0.1     	3.422e-06
0.2     	0.15    	3.9192e-06
0.2     	0.2     	4.2978e-06
0.2     	0.25    	4.5935e-06
0.2     	0.3     	4.8453e-06
0.2     	0.35    	5.0771e-06
0.2     	0.4     	5.3216e-06
0.2     	0.45    	5.5456e-06
0.2     	0.5     	5.7672e-06
0.2     	0.55    	5.9865e-06
0.2     	0.6     	6.2021e-06
0.2     	0.65    	6.4119e-06
0.2     	0.7     	6.6152e-06
0.25    	0       	1.6981e-08
0.25    	0.05    	3.3596e-06
0.25    	0.1     	4.8983e-06
0.25    	0.15    	5.5838e-06
0.25    	0.2     	5.9946e-06
0.25    	0.25    	6.331e-06
0.25    	0.3     	6.6052e-06
0.25    	0.35    	6.866e-06
0.25    	0.4     	7.1196e-06
0.25    	0.45    	7.3673e-06
0.25    	0.5     	7.6085e-06
0.25    	0.55    	7.862e-06
0.25    	0.6     	8.0872e-06
0.25    	0.65    	8.3002e-06
0.25    	0.7     	8.4988e-06
0.3     	0       	2.1938e-08
0.3     	0.05    	4.4568e-06
0.3     	0.1     	6.5446e-06
0.3     	0.15    	7.4083e-06
0.3     	0.2     	7.897e-06
0.3     	0.25    	8.2335e-06
0.3     	0.3     	8.5596e-06
0.3     	0.35    	8.8448e-06
0.3     	0.4     	9.1178e-06
0.3     	0.45    	9.3792e-06
0.3     	0.5     	9.628e-06
0.3     	0.55    	9.8617e-06
0.3     	0.6     	1.0078e-05
0.3     	0.65    	1.0299e-05
0.3     	0.7     	1.0496e-05
0.35    	0       	2.6927e-08
0.35    	0.05    	5.5899e-06
0.35    	0.1     	8.3122e-06
0.35    	0.15    	9.4132e-06
0.35    	0.2     	9.955e-06
0.35    	0.25    	1.0324e-05
0.35    	0.3     	1.0648e-05
0.35    	0.35    	1.0948e-05
0.35    	0.4     	1.123e-05
0.35    	0.45    	1.1516e-05
0.35    	0.5     	1.1757e-05
0.35    	0.55    	1.1981e-05
0.35    	0.6     	1.2194e-05
0.35    	0.65    	1.2401e-05
0.35    	0.7     	1.2605e-05
0.4     	0       	3.1824e-08
0.4     	0.05    	6.7247e-06
0.4     	0.1     	1.016e-05
0.4     	0.15    	1.1497e-05
0.4     	0.2     	1.2114e-05
0.4     	0.25    	1.2515e-05
0.4     	0.3     	1.2885e-05
0.4     	0.35    	1.3192e-05
0.4     	0.4     	1.347e-05
0.4     	0.45    	1.3722e-05
0.4     	0.5     	1.3957e-05
0.4     	0.55    	1.4183e-05
0.4     	0.6     	1.4403e-05
0.4     	0.65    	1.4638e-05
0.4     	0.7     	1.4852e-05
0.45    	0       	3.6558e-08
0.45    	0.05    	7.8371e-06
0.45    	0.1     	1.2056e-05
