vg      	vd      	ids     
0       	0       	-1.5175e-11
0       	0.05    	3.3837e-08
0       	0.1     	4.1492e-08
0       	0.15    	4.4433e-08
0       	0.2     	4.6406e-08
0       	0.25    	4.8143e-08
0       	0.3     	4.9786e-08
0       	0.35    	5.137e-08
0       	0.4     	5.2908e-08
0       	0.45    	5.4406e-08
0       	0.5     	5.5868e-08
0       	0.55    	5.7296e-08
0       	0.6     	5.869e-08
0       	0.65    	6.0048e-08
0       	0.7     	6.1363e-08
0.05    	0       	-7.1448e-11
0.05    	0.05    	1.7567e-07
0.05    	0.1     	2.162e-07
0.05    	0.15    	2.3083e-07
0.05    	0.2     	2.4068e-07
0.05    	0.25    	2.4929e-07
0.05    	0.3     	2.5731e-07
0.05    	0.35    	2.6482e-07
0.05    	0.4     	2.7177e-07
0.05    	0.45    	2.7807e-07
0.05    	0.5     	2.8372e-07
0.05    	0.55    	2.8886e-07
0.05    	0.6     	2.9363e-07
0.05    	0.65    	2.9815e-07
0.05    	0.7     	3.0247e-07
0.1     	0       	-2.3601e-10
0.1     	0.05    	7.0162e-07
0.1     	0.1     	8.8355e-07
0.1     	0.15    	9.4182e-07
0.1     	0.2     	9.7399e-07
0.1     	0.25    	9.9811e-07
0.1     	0.3     	1.0184e-06
0.1     	0.35    	1.0365e-06
0.1     	0.4     	1.0532e-06
0.1     	0.45    	1.0688e-06
0.1     	0.5     	1.0835e-06
0.1     	0.55    	1.0975e-06
0.1     	0.6     	1.1109e-06
0.1     	0.65    	1.1238e-06
0.1     	0.7     	1.1361e-06
0.15    	0       	-5.0181e-10
0.15    	0.05    	1.8762e-06
0.15    	0.1     	2.4764e-06
0.15    	0.15    	2.6402e-06
0.15    	0.2     	2.7132e-06
0.15    	0.25    	2.7576e-06
0.15    	0.3     	2.7943e-06
0.15    	0.35    	2.8266e-06
0.15    	0.4     	2.8555e-06
0.15    	0.45    	2.8817e-06
0.15    	0.5     	2.9055e-06
0.15    	0.55    	2.9272e-06
0.15    	0.6     	2.9473e-06
0.15    	0.65    	2.966e-06
0.15    	0.7     	2.9854e-06
0.2     	0       	-7.6985e-10
0.2     	0.05    	3.5134e-06
0.2     	0.1     	4.9938e-06
0.2     	0.15    	5.4084e-06
0.2     	0.2     	5.5475e-06
0.2     	0.25    	5.613e-06
0.2     	0.3     	5.6603e-06
0.2     	0.35    	5.6997e-06
0.2     	0.4     	5.7343e-06
0.2     	0.45    	5.7691e-06
0.2     	0.5     	5.7974e-06
0.2     	0.55    	5.8233e-06
0.2     	0.6     	5.8475e-06
0.2     	0.65    	5.8702e-06
0.2     	0.7     	5.8915e-06
0.25    	0       	-9.8802e-10
0.25    	0.05    	5.2074e-06
0.25    	0.1     	8.0364e-06
0.25    	0.15    	9.0042e-06
0.25    	0.2     	9.2825e-06
0.25    	0.25    	9.3833e-06
0.25    	0.3     	9.4435e-06
0.25    	0.35    	9.49e-06
0.25    	0.4     	9.5342e-06
0.25    	0.45    	9.5691e-06
0.25    	0.5     	9.6002e-06
0.25    	0.55    	9.6286e-06
0.25    	0.6     	9.6547e-06
0.25    	0.65    	9.6816e-06
0.25    	0.7     	9.7044e-06
0.3     	0       	-1.1578e-09
0.3     	0.05    	6.6922e-06
0.3     	0.1     	1.1124e-05
0.3     	0.15    	1.3072e-05
0.3     	0.2     	1.3675e-05
0.3     	0.25    	1.3867e-05
0.3     	0.3     	1.395e-05
0.3     	0.35    	1.4011e-05
0.3     	0.4     	1.4054e-05
0.3     	0.45    	1.4091e-05
0.3     	0.5     	1.4124e-05
0.3     	0.55    	1.4153e-05
0.3     	0.6     	1.4182e-05
0.3     	0.65    	1.4206e-05
0.3     	0.7     	1.4229e-05
0.35    	0       	-1.294e-09
0.35    	0.05    	7.8906e-06
0.35    	0.1     	1.3859e-05
0.35    	0.15    	1.7188e-05
0.35    	0.2     	1.8485e-05
0.35    	0.25    	1.8869e-05
0.35    	0.3     	1.9001e-05
0.35    	0.35    	1.9077e-05
0.35    	0.4     	1.9127e-05
0.35    	0.45    	1.9167e-05
0.35    	0.5     	1.9201e-05
0.35    	0.55    	1.9234e-05
0.35    	0.6     	1.9262e-05
0.35    	0.65    	1.9287e-05
0.35    	0.7     	1.9309e-05
0.4     	0       	-1.4032e-09
0.4     	0.05    	8.8259e-06
0.4     	0.1     	1.5929e-05
0.4     	0.15    	2.0881e-05
0.4     	0.2     	2.3294e-05
0.4     	0.25    	2.4124e-05
0.4     	0.3     	2.4395e-05
0.4     	0.35    	2.4509e-05
0.4     	0.4     	2.457e-05
0.4     	0.45    	2.4616e-05
0.4     	0.5     	2.4656e-05
0.4     	0.55    	2.4688e-05
0.4     	0.6     	2.4715e-05
0.4     	0.65    	2.474e-05
0.4     	0.7     	2.4764e-05
0.45    	0       	-1.4865e-09
0.45    	0.05    	9.5501e-06
0.45    	0.1     	1.7604e-05
0.45    	0.15    	2.3856e-05
0.45    	0.2     	2.7617e-05
0.45    	0.25    	2.9311e-05
0.45    	0.3     	2.9887e-05
0.45    	0.35    	3.009e-05
0.45    	0.4     	3.0178e-05
0.45    	0.45    	3.0237e-05
0.45    	0.5     	3.0278e-05
0.45    	0.55    	3.0312e-05
0.45    	0.6     	3.0342e-05
0.45    	0.65    	3.0368e-05
0.45    	0.7     	3.039e-05
0.5     	0       	-1.5e-09
0.5     	0.05    	1.007e-05
0.5     	0.1     	1.9e-05 
0.5     	0.15    	2.6071e-05
0.5     	0.2     	3.1054e-05
0.5     	0.25    	3.3885e-05
