vg      	vd      	ids     
0       	0       	4.2962e-12
0       	0.05    	8.3342e-10
0       	0.1     	9.6605e-10
0       	0.15    	9.9017e-10
0       	0.2     	9.9773e-10
0       	0.25    	1.0025e-09
0       	0.3     	1.0065e-09
0       	0.35    	1.0102e-09
0       	0.4     	1.0136e-09
0       	0.45    	1.0167e-09
0       	0.5     	1.0196e-09
0       	0.55    	1.0223e-09
0       	0.6     	1.025e-09
0       	0.65    	1.0274e-09
0       	0.7     	1.0298e-09
0.05    	0       	3.0377e-11
0.05    	0.05    	5.3778e-09
0.05    	0.1     	6.2412e-09
0.05    	0.15    	6.4032e-09
0.05    	0.2     	6.4541e-09
0.05    	0.25    	6.4859e-09
0.05    	0.3     	6.5126e-09
0.05    	0.35    	6.5366e-09
0.05    	0.4     	6.5585e-09
0.05    	0.45    	6.5787e-09
0.05    	0.5     	6.5974e-09
0.05    	0.55    	6.6149e-09
0.05    	0.6     	6.6314e-09
0.05    	0.65    	6.647e-09
0.05    	0.7     	6.6619e-09
0.1     	0       	2.0197e-10
0.1     	0.05    	3.3733e-08
0.1     	0.1     	3.9296e-08
0.1     	0.15    	4.0348e-08
0.1     	0.2     	4.0678e-08
0.1     	0.25    	4.0879e-08
0.1     	0.3     	4.1045e-08
0.1     	0.35    	4.1193e-08
0.1     	0.4     	4.1327e-08
0.1     	0.45    	4.1449e-08
0.1     	0.5     	4.1561e-08
0.1     	0.55    	4.1666e-08
0.1     	0.6     	4.1763e-08
0.1     	0.65    	4.1855e-08
0.1     	0.7     	4.1942e-08
0.15    	0       	1.0935e-09
0.15    	0.05    	1.8769e-07
0.15    	0.1     	2.221e-07
0.15    	0.15    	2.2863e-07
0.15    	0.2     	2.3053e-07
0.15    	0.25    	2.3159e-07
0.15    	0.3     	2.3244e-07
0.15    	0.35    	2.3317e-07
0.15    	0.4     	2.3383e-07
0.15    	0.45    	2.3443e-07
0.15    	0.5     	2.3497e-07
0.15    	0.55    	2.3547e-07
0.15    	0.6     	2.3593e-07
0.15    	0.65    	2.3635e-07
0.15    	0.7     	2.3676e-07
0.2     	0       	3.751e-09
0.2     	0.05    	7.2575e-07
0.2     	0.1     	8.9989e-07
0.2     	0.15    	9.3441e-07
0.2     	0.2     	9.432e-07
0.2     	0.25    	9.472e-07
0.2     	0.3     	9.5005e-07
0.2     	0.35    	9.5244e-07
0.2     	0.4     	9.5453e-07
0.2     	0.45    	9.5655e-07
0.2     	0.5     	9.5822e-07
0.2     	0.55    	9.5973e-07
0.2     	0.6     	9.611e-07
0.2     	0.65    	9.6237e-07
0.2     	0.7     	9.6354e-07
0.25    	0       	7.8894e-09
0.25    	0.05    	1.7044e-06
0.25    	0.1     	2.2979e-06
0.25    	0.15    	2.4305e-06
0.25    	0.2     	2.4624e-06
0.25    	0.25    	2.4741e-06
0.25    	0.3     	2.4811e-06
0.25    	0.35    	2.4865e-06
0.25    	0.4     	2.4911e-06
0.25    	0.45    	2.495e-06
0.25    	0.5     	2.4992e-06
0.25    	0.55    	2.5023e-06
0.25    	0.6     	2.5051e-06
0.25    	0.65    	2.5076e-06
0.25    	0.7     	2.51e-06
0.3     	0       	1.2751e-08
0.3     	0.05    	2.8733e-06
0.3     	0.1     	4.2077e-06
0.3     	0.15    	4.5773e-06
0.3     	0.2     	4.6675e-06
0.3     	0.25    	4.6953e-06
0.3     	0.3     	4.709e-06
0.3     	0.35    	4.7198e-06
0.3     	0.4     	4.7275e-06
0.3     	0.45    	4.7339e-06
0.3     	0.5     	4.7395e-06
0.3     	0.55    	4.7445e-06
0.3     	0.6     	4.7489e-06
0.3     	0.65    	4.7529e-06
0.3     	0.7     	4.7565e-06
0.35    	0       	1.7774e-08
0.35    	0.05    	4.0297e-06
0.35    	0.1     	6.3342e-06
0.35    	0.15    	7.1346e-06
0.35    	0.2     	7.3526e-06
0.35    	0.25    	7.4128e-06
0.35    	0.3     	7.4372e-06
0.35    	0.35    	7.4521e-06
0.35    	0.4     	7.4634e-06
0.35    	0.45    	7.474e-06
0.35    	0.5     	7.4822e-06
0.35    	0.55    	7.4892e-06
0.35    	0.6     	7.4954e-06
0.35    	0.65    	7.5009e-06
0.35    	0.7     	7.5059e-06
0.4     	0       	2.2717e-08
0.4     	0.05    	5.0911e-06
0.4     	0.1     	8.4731e-06
0.4     	0.15    	9.9141e-06
0.4     	0.2     	1.0359e-05
0.4     	0.25    	1.0487e-05
0.4     	0.3     	1.053e-05
0.4     	0.35    	1.0552e-05
0.4     	0.4     	1.0568e-05
0.4     	0.45    	1.058e-05
0.4     	0.5     	1.0591e-05
0.4     	0.55    	1.06e-05
0.4     	0.6     	1.0608e-05
0.4     	0.65    	1.0615e-05
0.4     	0.7     	1.0622e-05
0.45    	0       	2.7435e-08
0.45    	0.05    	6.0326e-06
0.45    	0.1     	1.0481e-05
0.45    	0.15    	1.2759e-05
0.45    	0.2     	1.3565e-05
0.45    	0.25    	1.3812e-05
0.45    	0.3     	1.3889e-05
0.45    	0.35    	1.3924e-05
0.45    	0.4     	1.395e-05
0.45    	0.45    	1.3964e-05
0.45    	0.5     	1.398e-05
