vg      	vd      	ids     
0       	0       	9.7452e-11
0       	0.05    	7.4937e-09
0       	0.1     	9.316e-09
0       	0.15    	1.0161e-08
0       	0.2     	1.075e-08
0       	0.25    	1.1246e-08
0       	0.3     	1.1722e-08
0       	0.35    	1.2194e-08
0       	0.4     	1.2659e-08
0       	0.45    	1.313e-08
0       	0.5     	1.36e-08
0       	0.55    	1.4075e-08
0       	0.6     	1.4543e-08
0       	0.65    	1.5008e-08
0       	0.7     	1.5474e-08
0.05    	0       	5.2524e-10
0.05    	0.05    	4.019e-08
0.05    	0.1     	5.006e-08
0.05    	0.15    	5.4097e-08
0.05    	0.2     	5.6872e-08
0.05    	0.25    	5.9407e-08
0.05    	0.3     	6.1895e-08
0.05    	0.35    	6.4376e-08
0.05    	0.4     	6.6826e-08
0.05    	0.45    	6.9307e-08
0.05    	0.5     	7.1782e-08
0.05    	0.55    	7.424e-08
0.05    	0.6     	7.6699e-08
0.05    	0.65    	7.9079e-08
0.05    	0.7     	8.1386e-08
0.1     	0       	2.4273e-09
0.1     	0.05    	1.9349e-07
0.1     	0.1     	2.4137e-07
0.1     	0.15    	2.5928e-07
0.1     	0.2     	2.718e-07
0.1     	0.25    	2.8318e-07
0.1     	0.3     	2.9419e-07
0.1     	0.35    	3.0493e-07
0.1     	0.4     	3.1526e-07
0.1     	0.45    	3.248e-07
0.1     	0.5     	3.3336e-07
0.1     	0.55    	3.4105e-07
0.1     	0.6     	3.4813e-07
0.1     	0.65    	3.5484e-07
0.1     	0.7     	3.613e-07
0.15    	0       	8.0665e-09
0.15    	0.05    	7.1436e-07
0.15    	0.1     	9.0923e-07
0.15    	0.15    	9.7484e-07
0.15    	0.2     	1.0136e-06
0.15    	0.25    	1.0435e-06
0.15    	0.3     	1.0687e-06
0.15    	0.35    	1.0911e-06
0.15    	0.4     	1.1121e-06
0.15    	0.45    	1.1331e-06
0.15    	0.5     	1.1525e-06
0.15    	0.55    	1.1713e-06
0.15    	0.6     	1.1885e-06
0.15    	0.65    	1.2062e-06
0.15    	0.7     	1.2234e-06
0.2     	0       	1.7698e-08
0.2     	0.05    	1.809e-06
0.2     	0.1     	2.392e-06
0.2     	0.15    	2.5571e-06
0.2     	0.2     	2.6294e-06
0.2     	0.25    	2.6794e-06
0.2     	0.3     	2.722e-06
0.2     	0.35    	2.7658e-06
0.2     	0.4     	2.8022e-06
0.2     	0.45    	2.8363e-06
0.2     	0.5     	2.8683e-06
0.2     	0.55    	2.8982e-06
0.2     	0.6     	2.926e-06
0.2     	0.65    	2.9519e-06
0.2     	0.7     	2.9759e-06
0.25    	0       	2.928e-08
0.25    	0.05    	3.3442e-06
0.25    	0.1     	4.6455e-06
0.25    	0.15    	5.017e-06
0.25    	0.2     	5.1528e-06
0.25    	0.25    	5.224e-06
0.25    	0.3     	5.2785e-06
0.25    	0.35    	5.3255e-06
0.25    	0.4     	5.3676e-06
0.25    	0.45    	5.406e-06
0.25    	0.5     	5.4415e-06
0.25    	0.55    	5.4747e-06
0.25    	0.6     	5.506e-06
0.25    	0.65    	5.5357e-06
0.25    	0.7     	5.5638e-06
0.3     	0       	4.1036e-08
0.3     	0.05    	5.0688e-06
0.3     	0.1     	7.433e-06
0.3     	0.15    	8.161e-06
0.3     	0.2     	8.3761e-06
0.3     	0.25    	8.4811e-06
0.3     	0.3     	8.5458e-06
0.3     	0.35    	8.5986e-06
0.3     	0.4     	8.6455e-06
0.3     	0.45    	8.6883e-06
0.3     	0.5     	8.7282e-06
0.3     	0.55    	8.7656e-06
0.3     	0.6     	8.8008e-06
0.3     	0.65    	8.8341e-06
0.3     	0.7     	8.8657e-06
0.35    	0       	5.2158e-08
0.35    	0.05    	6.7984e-06
0.35    	0.1     	1.0514e-05
0.35    	0.15    	1.1784e-05
0.35    	0.2     	1.2162e-05
0.35    	0.25    	1.2298e-05
0.35    	0.3     	1.2377e-05
0.35    	0.35    	1.2436e-05
0.35    	0.4     	1.2488e-05
0.35    	0.45    	1.2539e-05
0.35    	0.5     	1.2582e-05
0.35    	0.55    	1.2621e-05
0.35    	0.6     	1.2657e-05
0.35    	0.65    	1.2691e-05
0.35    	0.7     	1.2722e-05
0.4     	0       	6.2404e-08
0.4     	0.05    	8.4258e-06
0.4     	0.1     	1.3681e-05
0.4     	0.15    	1.5727e-05
0.4     	0.2     	1.6355e-05
0.4     	0.25    	1.6569e-05
0.4     	0.3     	1.6667e-05
0.4     	0.35    	1.6733e-05
0.4     	0.4     	1.6787e-05
0.4     	0.45    	1.6835e-05
0.4     	0.5     	1.6878e-05
0.4     	0.55    	1.6917e-05
0.4     	0.6     	1.6953e-05
0.4     	0.65    	1.699e-05
0.4     	0.7     	1.7023e-05
0.45    	0       	7.1777e-08
0.45    	0.05    	9.9047e-06
0.45    	0.1     	1.6741e-05
0.45    	0.15    	1.9834e-05
0.45    	0.2     	2.0873e-05
0.45    	0.25    	2.1186e-05
0.45    	0.3     	2.1315e-05
0.45    	0.35    	2.1392e-05
0.45    	0.4     	2.1451e-05
0.45    	0.45    	2.1507e-05
0.45    	0.5     	2.1553e-05
0.45    	0.55    	2.1593e-05
0.45    	0.6     	2.163e-05
0.45    	0.65    	2.1664e-05
0.45    	0.7     	2.1696e-05
0.5     	0       	8.0363e-08
0.5     	0.05    	1.1229e-05
0.5     	0.1     	1.9605e-05
0.5     	0.15    	2.3937e-05
0.5     	0.2     	2.5577e-05
0.5     	0.25    	2.6089e-05
0.5     	0.3     	2.627e-05
0.5     	0.35    	2.6363e-05
0.5     	0.4     	2.6428e-05
0.5     	0.45    	2.6481e-05
0.5     	0.5     	2.6526e-05
0.5     	0.55    	2.6567e-05
0.5     	0.6     	2.6605e-05
0.5     	0.65    	2.6639e-05
0.5     	0.7     	2.6674e-05
0.55    	0       	8.8404e-08
0.55    	0.05    	1.2408e-05
0.55    	0.1     	2.2207e-05
0.55    	0.15    	2.7937e-05
0.55    	0.2     	3.0346e-05
0.55    	0.25    	3.1152e-05
0.55    	0.3     	3.1417e-05
0.55    	0.35    	3.1588e-05
0.55    	0.4     	3.1634e-05
0.55    	0.45    	3.1682e-05
0.55    	0.5     	3.1727e-05
0.55    	0.55    	3.1779e-05
0.55    	0.6     	3.1809e-05
0.55    	0.65    	3.1851e-05
0.55    	0.7     	3.1871e-05
0.6     	0       	9.5414e-08
0.6     	0.05    	1.3456e-05
0.6     	0.1     	2.4364e-05
0.6     	0.15    	3.1664e-05
0.6     	0.2     	3.5076e-05
0.6     	0.25    	3.6345e-05
0.6     	0.3     	3.682e-05
0.6     	0.35    	3.694e-05
0.6     	0.4     	3.7011e-05
0.6     	0.45    	3.7108e-05
0.6     	0.5     	3.7136e-05
