vg      	vd      	ids     
0       	0       	5.2578e-11
0       	0.05    	2.3718e-08
0       	0.1     	2.9186e-08
0       	0.15    	3.1505e-08
0       	0.2     	3.3276e-08
0       	0.25    	3.4918e-08
0       	0.3     	3.6474e-08
0       	0.35    	3.7943e-08
0       	0.4     	3.9352e-08
0       	0.45    	4.0732e-08
0       	0.5     	4.2099e-08
0       	0.55    	4.3459e-08
0       	0.6     	4.4812e-08
0       	0.65    	4.6157e-08
0       	0.7     	4.7487e-08
0.05    	0       	2.4305e-10
0.05    	0.05    	1.2033e-07
0.05    	0.1     	1.4911e-07
0.05    	0.15    	1.6047e-07
0.05    	0.2     	1.6833e-07
0.05    	0.25    	1.7515e-07
0.05    	0.3     	1.8154e-07
0.05    	0.35    	1.877e-07
0.05    	0.4     	1.9368e-07
0.05    	0.45    	1.9945e-07
0.05    	0.5     	2.0497e-07
0.05    	0.55    	2.1023e-07
0.05    	0.6     	2.1526e-07
0.05    	0.65    	2.2013e-07
0.05    	0.7     	2.2489e-07
0.1     	0       	8.2166e-10
0.1     	0.05    	4.7133e-07
0.1     	0.1     	5.9418e-07
0.1     	0.15    	6.3487e-07
0.1     	0.2     	6.5874e-07
0.1     	0.25    	6.7808e-07
0.1     	0.3     	6.9537e-07
0.1     	0.35    	7.1136e-07
0.1     	0.4     	7.2644e-07
0.1     	0.45    	7.4084e-07
0.1     	0.5     	7.5465e-07
0.1     	0.55    	7.6792e-07
0.1     	0.6     	7.8065e-07
0.1     	0.65    	7.9283e-07
0.1     	0.7     	8.0448e-07
0.15    	0       	1.8357e-09
0.15    	0.05    	1.24e-06
0.15    	0.1     	1.6104e-06
0.15    	0.15    	1.7153e-06
0.15    	0.2     	1.7637e-06
0.15    	0.25    	1.8021e-06
0.15    	0.3     	1.8313e-06
0.15    	0.35    	1.8576e-06
0.15    	0.4     	1.8819e-06
0.15    	0.45    	1.9047e-06
0.15    	0.5     	1.9262e-06
0.15    	0.55    	1.9466e-06
0.15    	0.6     	1.9662e-06
0.15    	0.65    	1.9849e-06
0.15    	0.7     	2.0028e-06
0.2     	0       	3.0337e-09
0.2     	0.05    	2.3293e-06
0.2     	0.1     	3.1562e-06
0.2     	0.15    	3.3781e-06
0.2     	0.2     	3.4661e-06
0.2     	0.25    	3.5147e-06
0.2     	0.3     	3.5531e-06
0.2     	0.35    	3.5867e-06
0.2     	0.4     	3.6173e-06
0.2     	0.45    	3.6457e-06
0.2     	0.5     	3.6722e-06
0.2     	0.55    	3.6971e-06
0.2     	0.6     	3.7208e-06
0.2     	0.65    	3.7433e-06
0.2     	0.7     	3.7648e-06
0.25    	0       	4.2315e-09
0.25    	0.05    	3.5501e-06
0.25    	0.1     	5.0253e-06
0.25    	0.15    	5.4456e-06
0.25    	0.2     	5.5839e-06
0.25    	0.25    	5.6492e-06
0.25    	0.3     	5.6962e-06
0.25    	0.35    	5.7358e-06
0.25    	0.4     	5.7711e-06
0.25    	0.45    	5.8033e-06
0.25    	0.5     	5.8332e-06
0.25    	0.55    	5.8612e-06
0.25    	0.6     	5.8875e-06
0.25    	0.65    	5.9154e-06
0.25    	0.7     	5.9394e-06
0.3     	0       	5.3631e-09
0.3     	0.05    	4.7806e-06
0.3     	0.1     	7.0652e-06
0.3     	0.15    	7.7807e-06
0.3     	0.2     	7.9926e-06
0.3     	0.25    	8.0797e-06
0.3     	0.3     	8.1363e-06
0.3     	0.35    	8.1818e-06
0.3     	0.4     	8.2214e-06
0.3     	0.45    	8.257e-06
0.3     	0.5     	8.2896e-06
0.3     	0.55    	8.3199e-06
0.3     	0.6     	8.3482e-06
0.3     	0.65    	8.3749e-06
0.3     	0.7     	8.4029e-06
0.35    	0       	6.4175e-09
0.35    	0.05    	5.9589e-06
0.35    	0.1     	9.1688e-06
0.35    	0.15    	1.0277e-05
0.35    	0.2     	1.06e-05
0.35    	0.25    	1.0727e-05
0.35    	0.3     	1.0796e-05
0.35    	0.35    	1.0848e-05
0.35    	0.4     	1.0892e-05
0.35    	0.45    	1.0931e-05
0.35    	0.5     	1.0966e-05
0.35    	0.55    	1.0999e-05
0.35    	0.6     	1.1029e-05
0.35    	0.65    	1.1057e-05
0.35    	0.7     	1.1084e-05
0.4     	0       	7.388e-09
0.4     	0.05    	7.0557e-06
0.4     	0.1     	1.1261e-05
0.4     	0.15    	1.2879e-05
0.4     	0.2     	1.3373e-05
0.4     	0.25    	1.3535e-05
0.4     	0.3     	1.362e-05
0.4     	0.35    	1.368e-05
0.4     	0.4     	1.3734e-05
0.4     	0.45    	1.3778e-05
0.4     	0.5     	1.3816e-05
0.4     	0.55    	1.385e-05
0.4     	0.6     	1.3882e-05
0.4     	0.65    	1.3912e-05
0.4     	0.7     	1.394e-05
0.45    	0       	8.238e-09
0.45    	0.05    	8.0595e-06
0.45    	0.1     	1.3287e-05
0.45    	0.15    	1.5531e-05
0.45    	0.2     	1.6247e-05
