vg      	vd      	ids     
0       	0       	1.5615e-10
0       	0.05    	3.0662e-08
0       	0.1     	4.0947e-08
0       	0.15    	4.7264e-08
0       	0.2     	5.3272e-08
0       	0.25    	5.9482e-08
0       	0.3     	6.5906e-08
0       	0.35    	7.2012e-08
0       	0.4     	7.7766e-08
0       	0.45    	8.3569e-08
0       	0.5     	8.9557e-08
0       	0.55    	9.5758e-08
0       	0.6     	1.0219e-07
0       	0.65    	1.0884e-07
0       	0.7     	1.1573e-07
0.05    	0       	5.9656e-10
0.05    	0.05    	1.2218e-07
0.05    	0.1     	1.63e-07
0.05    	0.15    	1.8747e-07
0.05    	0.2     	2.0882e-07
0.05    	0.25    	2.2777e-07
0.05    	0.3     	2.4542e-07
0.05    	0.35    	2.6314e-07
0.05    	0.4     	2.8123e-07
0.05    	0.45    	2.9974e-07
0.05    	0.5     	3.1858e-07
0.05    	0.55    	3.3752e-07
0.05    	0.6     	3.5594e-07
0.05    	0.65    	3.7307e-07
0.05    	0.7     	3.8909e-07
0.1     	0       	1.6915e-09
0.1     	0.05    	3.8605e-07
0.1     	0.1     	5.1982e-07
0.1     	0.15    	5.8553e-07
0.1     	0.2     	6.3212e-07
0.1     	0.25    	6.7444e-07
0.1     	0.3     	7.1556e-07
0.1     	0.35    	7.5561e-07
0.1     	0.4     	7.9333e-07
0.1     	0.45    	8.277e-07
0.1     	0.5     	8.5977e-07
0.1     	0.55    	8.9079e-07
0.1     	0.6     	9.2128e-07
0.1     	0.65    	9.5145e-07
0.1     	0.7     	9.8139e-07
0.15    	0       	3.4676e-09
0.15    	0.05    	9.0169e-07
0.15    	0.1     	1.2254e-06
0.15    	0.15    	1.354e-06
0.15    	0.2     	1.437e-06
0.15    	0.25    	1.5054e-06
0.15    	0.3     	1.5646e-06
0.15    	0.35    	1.6239e-06
0.15    	0.4     	1.6748e-06
0.15    	0.45    	1.7241e-06
0.15    	0.5     	1.7721e-06
0.15    	0.55    	1.819e-06
0.15    	0.6     	1.8647e-06
0.15    	0.65    	1.9089e-06
0.15    	0.7     	1.9512e-06
0.2     	0       	5.5725e-09
0.2     	0.05    	1.6157e-06
0.2     	0.1     	2.2417e-06
0.2     	0.15    	2.4735e-06
0.2     	0.2     	2.5886e-06
0.2     	0.25    	2.673e-06
0.2     	0.3     	2.7542e-06
0.2     	0.35    	2.8225e-06
0.2     	0.4     	2.8868e-06
0.2     	0.45    	2.9476e-06
0.2     	0.5     	3.0047e-06
0.2     	0.55    	3.0581e-06
0.2     	0.6     	3.108e-06
0.2     	0.65    	3.155e-06
0.2     	0.7     	3.1996e-06
0.25    	0       	7.614e-09
0.25    	0.05    	2.4186e-06
0.25    	0.1     	3.4752e-06
0.25    	0.15    	3.8374e-06
0.25    	0.2     	3.9902e-06
0.25    	0.25    	4.0923e-06
0.25    	0.3     	4.186e-06
0.25    	0.35    	4.2617e-06
0.25    	0.4     	4.3303e-06
0.25    	0.45    	4.3935e-06
0.25    	0.5     	4.4526e-06
0.25    	0.55    	4.5085e-06
0.25    	0.6     	4.562e-06
0.25    	0.65    	4.6135e-06
0.25    	0.7     	4.6633e-06
0.3     	0       	9.4721e-09
0.3     	0.05    	3.2294e-06
0.3     	0.1     	4.8101e-06
0.3     	0.15    	5.3525e-06
0.3     	0.2     	5.5684e-06
0.3     	0.25    	5.6869e-06
0.3     	0.3     	5.7783e-06
0.3     	0.35    	5.8657e-06
0.3     	0.4     	5.9377e-06
0.3     	0.45    	6.0044e-06
0.3     	0.5     	6.0674e-06
0.3     	0.55    	6.1275e-06
0.3     	0.6     	6.1851e-06
0.3     	0.65    	6.2404e-06
0.3     	0.7     	6.2937e-06
0.35    	0       	1.1121e-08
0.35    	0.05    	4.0035e-06
0.35    	0.1     	6.1858e-06
0.35    	0.15    	6.9878e-06
0.35    	0.2     	7.2711e-06
0.35    	0.25    	7.4079e-06
0.35    	0.3     	7.5064e-06
0.35    	0.35    	7.59e-06
0.35    	0.4     	7.6655e-06
0.35    	0.45    	7.7429e-06
0.35    	0.5     	7.8096e-06
0.35    	0.55    	7.8719e-06
0.35    	0.6     	7.931e-06
0.35    	0.65    	7.9872e-06
0.35    	0.7     	8.0408e-06
0.4     	0       	1.2576e-08
0.4     	0.05    	4.7191e-06
