vg      	vd      	ids     
0       	0       	3.3541e-13
0       	0.05    	3.2918e-09
0       	0.1     	3.8744e-09
0       	0.15    	4.0225e-09
0       	0.2     	4.0981e-09
0       	0.25    	4.1587e-09
0       	0.3     	4.2144e-09
0       	0.35    	4.2672e-09
0       	0.4     	4.3179e-09
0       	0.45    	4.3668e-09
0       	0.5     	4.4142e-09
0       	0.55    	4.46e-09
0       	0.6     	4.5044e-09
0       	0.65    	4.5471e-09
0       	0.7     	4.5882e-09
0.05    	0       	3.8421e-14
0.05    	0.05    	2.0183e-08
0.05    	0.1     	2.3796e-08
0.05    	0.15    	2.4707e-08
0.05    	0.2     	2.516e-08
0.05    	0.25    	2.5517e-08
0.05    	0.3     	2.5841e-08
0.05    	0.35    	2.6147e-08
0.05    	0.4     	2.6438e-08
0.05    	0.45    	2.6715e-08
0.05    	0.5     	2.6981e-08
0.05    	0.55    	2.7234e-08
0.05    	0.6     	2.7476e-08
0.05    	0.65    	2.7708e-08
0.05    	0.7     	2.7929e-08
0.1     	0       	-2.5597e-11
0.1     	0.05    	1.1456e-07
0.1     	0.1     	1.3628e-07
0.1     	0.15    	1.4154e-07
0.1     	0.2     	1.4393e-07
0.1     	0.25    	1.4572e-07
0.1     	0.3     	1.473e-07
0.1     	0.35    	1.4875e-07
0.1     	0.4     	1.5011e-07
0.1     	0.45    	1.5139e-07
0.1     	0.5     	1.5261e-07
0.1     	0.55    	1.5377e-07
0.1     	0.6     	1.5488e-07
0.1     	0.65    	1.5595e-07
0.1     	0.7     	1.5697e-07
0.15    	0       	-1.9926e-10
0.15    	0.05    	4.9586e-07
0.15    	0.1     	6.0842e-07
0.15    	0.15    	6.3368e-07
0.15    	0.2     	6.4296e-07
0.15    	0.25    	6.4895e-07
0.15    	0.3     	6.5394e-07
0.15    	0.35    	6.5841e-07
0.15    	0.4     	6.6252e-07
0.15    	0.45    	6.6635e-07
0.15    	0.5     	6.6995e-07
0.15    	0.55    	6.7336e-07
0.15    	0.6     	6.7659e-07
0.15    	0.65    	6.7966e-07
0.15    	0.7     	6.826e-07
0.2     	0       	-7.018e-10
0.2     	0.05    	1.3598e-06
0.2     	0.1     	1.7598e-06
0.2     	0.15    	1.8495e-06
0.2     	0.2     	1.8759e-06
0.2     	0.25    	1.8895e-06
0.2     	0.3     	1.8997e-06
0.2     	0.35    	1.9083e-06
0.2     	0.4     	1.9161e-06
0.2     	0.45    	1.9231e-06
0.2     	0.5     	1.9297e-06
0.2     	0.55    	1.9358e-06
0.2     	0.6     	1.9415e-06
0.2     	0.65    	1.9469e-06
0.2     	0.7     	1.952e-06
0.25    	0       	-1.5128e-09
0.25    	0.05    	2.5683e-06
0.25    	0.1     	3.5236e-06
0.25    	0.15    	3.757e-06
0.25    	0.2     	3.8234e-06
0.25    	0.25    	3.8495e-06
0.25    	0.3     	3.8663e-06
0.25    	0.35    	3.8798e-06
0.25    	0.4     	3.8914e-06
0.25    	0.45    	3.9018e-06
0.25    	0.5     	3.9112e-06
0.25    	0.55    	3.9199e-06
0.25    	0.6     	3.928e-06
0.25    	0.65    	3.9356e-06
0.25    	0.7     	3.9427e-06
0.3     	0       	-2.4915e-09
0.3     	0.05    	3.9158e-06
0.3     	0.1     	5.6677e-06
0.3     	0.15    	6.1578e-06
0.3     	0.2     	6.2894e-06
0.3     	0.25    	6.3345e-06
0.3     	0.3     	6.36e-06
0.3     	0.35    	6.379e-06
0.3     	0.4     	6.3949e-06
0.3     	0.45    	6.4089e-06
0.3     	0.5     	6.4214e-06
0.3     	0.55    	6.4327e-06
0.3     	0.6     	6.4431e-06
0.3     	0.65    	6.4528e-06
0.3     	0.7     	6.4618e-06
0.35    	0       	-3.5132e-09
0.35    	0.05    	5.2855e-06
0.35    	0.1     	8.0203e-06
0.35    	0.15    	8.8945e-06
0.35    	0.2     	9.1218e-06
0.35    	0.25    	9.1963e-06
0.35    	0.3     	9.2374e-06
0.35    	0.35    	9.2636e-06
0.35    	0.4     	9.2842e-06
0.35    	0.45    	9.3018e-06
0.35    	0.5     	9.3174e-06
0.35    	0.55    	9.3314e-06
0.35    	0.6     	9.3442e-06
0.35    	0.65    	9.356e-06
0.35    	0.7     	9.3669e-06
0.4     	0       	-4.496e-09
0.4     	0.05    	6.6134e-06
0.4     	0.1     	1.0463e-05
0.4     	0.15    	1.1845e-05
0.4     	0.2     	1.2236e-05
0.4     	0.25    	1.2353e-05
0.4     	0.3     	1.2405e-05
0.4     	0.35    	1.2439e-05
0.4     	0.4     	1.2465e-05
0.4     	0.45    	1.2487e-05
0.4     	0.5     	1.2506e-05
0.4     	0.55    	1.2523e-05
0.4     	0.6     	1.2538e-05
0.4     	0.65    	1.2554e-05
0.4     	0.7     	1.2567e-05
0.45    	0       	-5.3938e-09
0.45    	0.05    	7.8649e-06
0.45    	0.1     	1.2907e-05
0.45    	0.15    	1.4912e-05
0.45    	0.2     	1.5547e-05
0.45    	0.25    	1.5737e-05
0.45    	0.3     	1.581e-05
0.45    	0.35    	1.5852e-05
0.45    	0.4     	1.5883e-05
0.45    	0.45    	1.5909e-05
0.45    	0.5     	1.5931e-05
0.45    	0.55    	1.5951e-05
0.45    	0.6     	1.5968e-05
0.45    	0.65    	1.5984e-05
0.45    	0.7     	1.5999e-05
0.5     	0       	-6.2048e-09
0.5     	0.05    	9.0249e-06
0.5     	0.1     	1.5285e-05
0.5     	0.15    	1.8063e-05
0.5     	0.2     	1.9009e-05
0.5     	0.25    	1.9294e-05
0.5     	0.3     	1.9397e-05
0.5     	0.35    	1.9451e-05
0.5     	0.4     	1.9489e-05
0.5     	0.45    	1.9519e-05
0.5     	0.5     	1.9545e-05
0.5     	0.55    	1.9568e-05
0.5     	0.6     	1.9588e-05
0.5     	0.65    	1.9608e-05
0.5     	0.7     	1.9624e-05
0.55    	0       	-6.9169e-09
0.55    	0.05    	1.0091e-05
0.55    	0.1     	1.7551e-05
0.55    	0.15    	2.1221e-05
0.55    	0.2     	2.2577e-05
0.55    	0.25    	2.2997e-05
0.55    	0.3     	2.3148e-05
0.55    	0.35    	2.3218e-05
0.55    	0.4     	2.3263e-05
0.55    	0.45    	2.3297e-05
0.55    	0.5     	2.3326e-05
0.55    	0.55    	2.3352e-05
0.55    	0.6     	2.3374e-05
0.55    	0.65    	2.3394e-05
0.55    	0.7     	2.3412e-05
0.6     	0       	-7.56e-09
0.6     	0.05    	1.1069e-05
0.6     	0.1     	1.9676e-05
0.6     	0.15    	2.4292e-05
0.6     	0.2     	2.6204e-05
0.6     	0.25    	2.6814e-05
0.6     	0.3     	2.7026e-05
0.6     	0.35    	2.7116e-05
0.6     	0.4     	2.7171e-05
0.6     	0.45    	2.7211e-05
0.6     	0.5     	2.7244e-05
0.6     	0.55    	2.7272e-05
0.6     	0.6     	2.7297e-05
0.6     	0.65    	2.7319e-05
0.6     	0.7     	2.734e-05
0.65    	0       	-8.1506e-09
0.65    	0.05    	1.1967e-05
0.65    	0.1     	2.1646e-05
0.65    	0.15    	2.732e-05
0.65    	0.2     	2.9844e-05
0.65    	0.25    	3.0707e-05
0.65    	0.3     	3.1062e-05
0.65    	0.35    	3.1145e-05
0.65    	0.4     	3.1198e-05
0.65    	0.45    	3.1248e-05
0.65    	0.5     	3.1278e-05
0.65    	0.55    	3.131e-05
0.65    	0.6     	3.1336e-05
0.65    	0.65    	3.1379e-05
0.65    	0.7     	3.1396e-05
0.7     	0       	-8.6963e-09
0.7     	0.05    	1.2793e-05
0.7     	0.1     	2.3459e-05
0.7     	0.15    	3.0221e-05
0.7     	0.2     	3.3537e-05
0.7     	0.25    	3.467e-05
0.7     	0.3     	3.5091e-05
0.7     	0.35    	3.5236e-05
0.7     	0.4     	3.5357e-05
0.7     	0.45    	3.5399e-05
0.7     	0.5     	3.5417e-05
0.7     	0.55    	3.5475e-05
0.7     	0.6     	3.5502e-05
0.7     	0.65    	3.5508e-05
0.7     	0.7     	3.555e-05
