vg      	vd      	ids     
0       	0       	9.8831e-19
0       	0.05    	7.0343e-16
0       	0.1     	8.0569e-16
0       	0.15    	8.2072e-16
0       	0.2     	8.2312e-16
0       	0.25    	8.2368e-16
0       	0.3     	8.2397e-16
0       	0.35    	8.242e-16
0       	0.4     	8.2441e-16
0       	0.45    	8.2461e-16
0       	0.5     	8.248e-16
0       	0.55    	8.2497e-16
0       	0.6     	8.2514e-16
0       	0.65    	8.253e-16
0       	0.7     	8.2546e-16
0.05    	0       	8.226e-18
0.05    	0.05    	4.8368e-15
0.05    	0.1     	5.5412e-15
0.05    	0.15    	5.6453e-15
0.05    	0.2     	5.662e-15
0.05    	0.25    	5.666e-15
0.05    	0.3     	5.6681e-15
0.05    	0.35    	5.6697e-15
0.05    	0.4     	5.6713e-15
0.05    	0.45    	5.6727e-15
0.05    	0.5     	5.6741e-15
0.05    	0.55    	5.6754e-15
0.05    	0.6     	5.6766e-15
0.05    	0.65    	5.6778e-15
0.05    	0.7     	5.6789e-15
0.1     	0       	6.1628e-17
0.1     	0.05    	3.3706e-14
0.1     	0.1     	3.8548e-14
0.1     	0.15    	3.9266e-14
0.1     	0.2     	3.9383e-14
0.1     	0.25    	3.9412e-14
0.1     	0.3     	3.9427e-14
0.1     	0.35    	3.9439e-14
0.1     	0.4     	3.9451e-14
0.1     	0.45    	3.9461e-14
0.1     	0.5     	3.9471e-14
0.1     	0.55    	3.9481e-14
0.1     	0.6     	3.949e-14
0.1     	0.65    	3.9499e-14
0.1     	0.7     	3.9507e-14
0.15    	0       	4.7183e-16
0.15    	0.05    	2.321e-13
0.15    	0.1     	2.6584e-13
0.15    	0.15    	2.7078e-13
0.15    	0.2     	2.716e-13
0.15    	0.25    	2.718e-13
0.15    	0.3     	2.7191e-13
0.15    	0.35    	2.72e-13
0.15    	0.4     	2.7209e-13
0.15    	0.45    	2.7217e-13
0.15    	0.5     	2.7224e-13
0.15    	0.55    	2.7231e-13
0.15    	0.6     	2.7238e-13
0.15    	0.65    	2.7244e-13
0.15    	0.7     	2.725e-13
0.2     	0       	3.6365e-15
0.2     	0.05    	1.5954e-12
0.2     	0.1     	1.8276e-12
0.2     	0.15    	1.8621e-12
0.2     	0.2     	1.8678e-12
0.2     	0.25    	1.8693e-12
0.2     	0.3     	1.8701e-12
0.2     	0.35    	1.8708e-12
0.2     	0.4     	1.8714e-12
0.2     	0.45    	1.872e-12
0.2     	0.5     	1.8725e-12
0.2     	0.55    	1.873e-12
0.2     	0.6     	1.8735e-12
0.2     	0.65    	1.874e-12
0.2     	0.7     	1.8744e-12
0.25    	0       	2.5246e-14
0.25    	0.05    	1.1115e-11
0.25    	0.1     	1.2713e-11
0.25    	0.15    	1.2952e-11
0.25    	0.2     	1.2992e-11
0.25    	0.25    	1.3003e-11
0.25    	0.3     	1.3009e-11
0.25    	0.35    	1.3014e-11
0.25    	0.4     	1.3019e-11
0.25    	0.45    	1.3023e-11
0.25    	0.5     	1.3027e-11
0.25    	0.55    	1.3031e-11
0.25    	0.6     	1.3034e-11
0.25    	0.65    	1.3038e-11
0.25    	0.7     	1.3041e-11
0.3     	0       	1.9209e-13
0.3     	0.05    	7.6434e-11
0.3     	0.1     	8.7578e-11
0.3     	0.15    	8.9225e-11
0.3     	0.2     	8.9508e-11
0.3     	0.25    	8.9587e-11
0.3     	0.3     	8.9633e-11
0.3     	0.35    	8.9671e-11
0.3     	0.4     	8.9706e-11
