vg      	vd      	ids     
0       	0       	2.6458e-18
0       	0.05    	9.6516e-16
0       	0.1     	1.1069e-15
0       	0.15    	1.1289e-15
0       	0.2     	1.1335e-15
0       	0.25    	1.1355e-15
0       	0.3     	1.137e-15
0       	0.35    	1.1384e-15
0       	0.4     	1.1398e-15
0       	0.45    	1.1411e-15
0       	0.5     	1.1423e-15
0       	0.55    	1.1434e-15
0       	0.6     	1.1446e-15
0       	0.65    	1.1456e-15
0       	0.7     	1.1467e-15
0.05    	0       	1.1432e-17
0.05    	0.05    	6.7046e-15
0.05    	0.1     	7.6789e-15
0.05    	0.15    	7.8314e-15
0.05    	0.2     	7.8638e-15
0.05    	0.25    	7.8781e-15
0.05    	0.3     	7.8892e-15
0.05    	0.35    	7.8993e-15
0.05    	0.4     	7.9089e-15
0.05    	0.45    	7.918e-15
0.05    	0.5     	7.9267e-15
0.05    	0.55    	7.935e-15
0.05    	0.6     	7.9429e-15
0.05    	0.65    	7.9506e-15
0.05    	0.7     	7.958e-15
0.1     	0       	8.7632e-17
0.1     	0.05    	4.6137e-14
0.1     	0.1     	5.2915e-14
0.1     	0.15    	5.3969e-14
0.1     	0.2     	5.4196e-14
0.1     	0.25    	5.4298e-14
0.1     	0.3     	5.4378e-14
0.1     	0.35    	5.4451e-14
0.1     	0.4     	5.4519e-14
0.1     	0.45    	5.4584e-14
0.1     	0.5     	5.4645e-14
0.1     	0.55    	5.4704e-14
0.1     	0.6     	5.476e-14
0.1     	0.65    	5.4814e-14
0.1     	0.7     	5.4865e-14
0.15    	0       	7.2593e-16
0.15    	0.05    	3.1745e-13
0.15    	0.1     	3.6413e-13
0.15    	0.15    	3.7149e-13
0.15    	0.2     	3.7309e-13
0.15    	0.25    	3.7383e-13
0.15    	0.3     	3.744e-13
0.15    	0.35    	3.7492e-13
0.15    	0.4     	3.7541e-13
0.15    	0.45    	3.7587e-13
0.15    	0.5     	3.763e-13
0.15    	0.55    	3.7671e-13
0.15    	0.6     	3.7711e-13
0.15    	0.65    	3.7749e-13
0.15    	0.7     	3.7785e-13
0.2     	0       	6.8044e-15
0.2     	0.05    	2.1785e-12
0.2     	0.1     	2.5e-12 
0.2     	0.15    	2.551e-12
0.2     	0.2     	2.5624e-12
0.2     	0.25    	2.5677e-12
0.2     	0.3     	2.5718e-12
0.2     	0.35    	2.5755e-12
0.2     	0.4     	2.579e-12
0.2     	0.45    	2.5823e-12
0.2     	0.5     	2.5853e-12
0.2     	0.55    	2.5883e-12
0.2     	0.6     	2.591e-12
0.2     	0.65    	2.5937e-12
0.2     	0.7     	2.5962e-12
0.25    	0       	2.8705e-14
0.25    	0.05    	1.5092e-11
0.25    	0.1     	1.7298e-11
0.25    	0.15    	1.7652e-11
0.25    	0.2     	1.7733e-11
0.25    	0.25    	1.7771e-11
0.25    	0.3     	1.7801e-11
0.25    	0.35    	1.7828e-11
0.25    	0.4     	1.7853e-11
0.25    	0.45    	1.7877e-11
0.25    	0.5     	1.7899e-11
0.25    	0.55    	1.7919e-11
0.25    	0.6     	1.7939e-11
0.25    	0.65    	1.7958e-11
0.25    	0.7     	1.7975e-11
0.3     	0       	2.059e-13
0.3     	0.05    	1.0341e-10
0.3     	0.1     	1.1873e-10
0.3     	0.15    	1.2119e-10
0.3     	0.2     	1.2176e-10
0.3     	0.25    	1.2204e-10
0.3     	0.3     	1.2226e-10
0.3     	0.35    	1.2246e-10
0.3     	0.4     	1.2264e-10
0.3     	0.45    	1.228e-10
0.3     	0.5     	1.2296e-10
0.3     	0.55    	1.231e-10
0.3     	0.6     	1.2324e-10
0.3     	0.65    	1.2337e-10
0.3     	0.7     	1.2349e-10
0.35    	0       	1.5648e-12
0.35    	0.05    	7.0489e-10
0.35    	0.1     	8.1011e-10
0.35    	0.15    	8.2733e-10
0.35    	0.2     	8.3145e-10
0.35    	0.25    	8.335e-10
0.35    	0.3     	8.3508e-10
0.35    	0.35    	8.3648e-10
0.35    	0.4     	8.3775e-10
0.35    	0.45    	8.3892e-10
0.35    	0.5     	8.4e-10 
0.35    	0.55    	8.4101e-10
0.35    	0.6     	8.4196e-10
0.35    	0.65    	8.4286e-10
0.35    	0.7     	8.437e-10
0.4     	0       	6.7834e-12
0.4     	0.05    	4.7549e-09
0.4     	0.1     	5.474e-09
0.4     	0.15    	5.5938e-09
0.4     	0.2     	5.6234e-09
0.4     	0.25    	5.6382e-09
0.4     	0.3     	5.6495e-09
0.4     	0.35    	5.6593e-09
0.4     	0.4     	5.6682e-09
0.4     	0.45    	5.6762e-09
0.4     	0.5     	5.6836e-09
0.4     	0.55    	5.6905e-09
