vg      	vd      	ids     
0       	0       	5.4904e-14
0       	0.05    	3.6732e-12
0       	0.1     	4.2041e-12
0       	0.15    	4.2858e-12
0       	0.2     	4.3024e-12
0       	0.25    	4.3091e-12
0       	0.3     	4.314e-12
0       	0.35    	4.3184e-12
0       	0.4     	4.3225e-12
0       	0.45    	4.3264e-12
0       	0.5     	4.33e-12
0       	0.55    	4.3335e-12
0       	0.6     	4.3368e-12
0       	0.65    	4.3399e-12
0       	0.7     	4.3428e-12
0.05    	0       	3.9939e-13
0.05    	0.05    	2.4898e-11
0.05    	0.1     	2.8573e-11
0.05    	0.15    	2.9145e-11
0.05    	0.2     	2.9263e-11
0.05    	0.25    	2.9312e-11
0.05    	0.3     	2.9348e-11
0.05    	0.35    	2.938e-11
0.05    	0.4     	2.9409e-11
0.05    	0.45    	2.9437e-11
0.05    	0.5     	2.9463e-11
0.05    	0.55    	2.9487e-11
0.05    	0.6     	2.951e-11
0.05    	0.65    	2.9533e-11
0.05    	0.7     	2.9553e-11
0.1     	0       	2.9757e-12
0.1     	0.05    	1.6709e-10
0.1     	0.1     	1.92e-10
0.1     	0.15    	1.9598e-10
0.1     	0.2     	1.9683e-10
0.1     	0.25    	1.9719e-10
0.1     	0.3     	1.9745e-10
0.1     	0.35    	1.9768e-10
0.1     	0.4     	1.9789e-10
0.1     	0.45    	1.9809e-10
0.1     	0.5     	1.9827e-10
0.1     	0.55    	1.9845e-10
0.1     	0.6     	1.9861e-10
0.1     	0.65    	1.9876e-10
0.1     	0.7     	1.9891e-10
0.15    	0       	2.3182e-11
0.15    	0.05    	1.0753e-09
0.15    	0.1     	1.2425e-09
0.15    	0.15    	1.2696e-09
0.15    	0.2     	1.2755e-09
0.15    	0.25    	1.2781e-09
0.15    	0.3     	1.28e-09
0.15    	0.35    	1.2817e-09
0.15    	0.4     	1.2831e-09
0.15    	0.45    	1.2845e-09
0.15    	0.5     	1.2857e-09
0.15    	0.55    	1.2869e-09
0.15    	0.6     	1.288e-09
0.15    	0.65    	1.2891e-09
0.15    	0.7     	1.29e-09
0.2     	0       	1.6178e-10
0.2     	0.05    	6.753e-09
0.2     	0.1     	7.8272e-09
0.2     	0.15    	8.0103e-09
0.2     	0.2     	8.0515e-09
0.2     	0.25    	8.0697e-09
0.2     	0.3     	8.083e-09
0.2     	0.35    	8.0944e-09
0.2     	0.4     	8.1046e-09
0.2     	0.45    	8.1137e-09
0.2     	0.5     	8.122e-09
0.2     	0.55    	8.1297e-09
0.2     	0.6     	8.1369e-09
0.2     	0.65    	8.1437e-09
0.2     	0.7     	8.1502e-09
0.25    	0       	9.7063e-10
0.25    	0.05    	4.0074e-08
0.25    	0.1     	4.6825e-08
0.25    	0.15    	4.8009e-08
0.25    	0.2     	4.8285e-08
0.25    	0.25    	4.8407e-08
0.25    	0.3     	4.8495e-08
0.25    	0.35    	4.8569e-08
0.25    	0.4     	4.8635e-08
0.25    	0.45    	4.8693e-08
0.25    	0.5     	4.8745e-08
0.25    	0.55    	4.8793e-08
0.25    	0.6     	4.8837e-08
0.25    	0.65    	4.8879e-08
0.25    	0.7     	4.8918e-08
0.3     	0       	4.1745e-09
0.3     	0.05    	1.9367e-07
0.3     	0.1     	2.334e-07
0.3     	0.15    	2.4078e-07
0.3     	0.2     	2.4247e-07
0.3     	0.25    	2.4316e-07
0.3     	0.3     	2.4362e-07
0.3     	0.35    	2.4401e-07
0.3     	0.4     	2.4434e-07
0.3     	0.45    	2.4463e-07
0.3     	0.5     	2.4489e-07
0.3     	0.55    	2.4513e-07
0.3     	0.6     	2.4534e-07
0.3     	0.65    	2.4554e-07
0.3     	0.7     	2.4573e-07
0.35    	0       	1.0245e-08
0.35    	0.05    	5.8956e-07
0.35    	0.1     	7.6684e-07
0.35    	0.15    	8.0456e-07
0.35    	0.2     	8.1284e-07
0.35    	0.25    	8.1559e-07
0.35    	0.3     	8.1718e-07
0.35    	0.35    	8.1841e-07
