vg      	vd      	ids     
0       	0       	1.1177e-18
0       	0.05    	9.9194e-16
0       	0.1     	1.1357e-15
0       	0.15    	1.1581e-15
0       	0.2     	1.1629e-15
0       	0.25    	1.1649e-15
0       	0.3     	1.1665e-15
0       	0.35    	1.168e-15
0       	0.4     	1.1694e-15
0       	0.45    	1.1707e-15
0       	0.5     	1.172e-15
0       	0.55    	1.1732e-15
0       	0.6     	1.1744e-15
0       	0.65    	1.1755e-15
0       	0.7     	1.1766e-15
0.05    	0       	1.0882e-17
0.05    	0.05    	6.8176e-15
0.05    	0.1     	7.8184e-15
0.05    	0.15    	7.9731e-15
0.05    	0.2     	8.006e-15
0.05    	0.25    	8.0205e-15
0.05    	0.3     	8.0319e-15
0.05    	0.35    	8.0424e-15
0.05    	0.4     	8.0523e-15
0.05    	0.45    	8.0617e-15
0.05    	0.5     	8.0707e-15
0.05    	0.55    	8.0794e-15
0.05    	0.6     	8.0877e-15
0.05    	0.65    	8.0957e-15
0.05    	0.7     	8.1034e-15
0.1     	0       	9.1312e-17
0.1     	0.05    	4.6833e-14
0.1     	0.1     	5.3715e-14
0.1     	0.15    	5.4795e-14
0.1     	0.2     	5.5025e-14
0.1     	0.25    	5.5128e-14
0.1     	0.3     	5.5209e-14
0.1     	0.35    	5.5284e-14
0.1     	0.4     	5.5354e-14
0.1     	0.45    	5.542e-14
0.1     	0.5     	5.5484e-14
0.1     	0.55    	5.5544e-14
0.1     	0.6     	5.5603e-14
0.1     	0.65    	5.5659e-14
0.1     	0.7     	5.5712e-14
0.15    	0       	5.2989e-16
0.15    	0.05    	3.2436e-13
0.15    	0.1     	3.7167e-13
0.15    	0.15    	3.7913e-13
0.15    	0.2     	3.8076e-13
0.15    	0.25    	3.815e-13
0.15    	0.3     	3.8208e-13
0.15    	0.35    	3.8261e-13
0.15    	0.4     	3.8311e-13
0.15    	0.45    	3.8358e-13
0.15    	0.5     	3.8403e-13
0.15    	0.55    	3.8446e-13
0.15    	0.6     	3.8487e-13
0.15    	0.65    	3.8527e-13
0.15    	0.7     	3.8564e-13
0.2     	0       	4.2504e-15
0.2     	0.05    	2.2295e-12
0.2     	0.1     	2.5576e-12
0.2     	0.15    	2.6091e-12
0.2     	0.2     	2.6206e-12
0.2     	0.25    	2.6259e-12
0.2     	0.3     	2.6301e-12
0.2     	0.35    	2.6338e-12
0.2     	0.4     	2.6374e-12
0.2     	0.45    	2.6407e-12
0.2     	0.5     	2.6439e-12
0.2     	0.55    	2.6469e-12
0.2     	0.6     	2.6498e-12
0.2     	0.65    	2.6525e-12
0.2     	0.7     	2.6551e-12
0.25    	0       	3.7746e-14
0.25    	0.05    	1.5298e-11
0.25    	0.1     	1.7556e-11
0.25    	0.15    	1.7915e-11
0.25    	0.2     	1.7996e-11
0.25    	0.25    	1.8034e-11
0.25    	0.3     	1.8064e-11
0.25    	0.35    	1.8091e-11
0.25    	0.4     	1.8116e-11
0.25    	0.45    	1.8139e-11
0.25    	0.5     	1.8162e-11
0.25    	0.55    	1.8183e-11
0.25    	0.6     	1.8203e-11
0.25    	0.65    	1.8222e-11
0.25    	0.7     	1.824e-11
0.3     	0       	1.9506e-13
0.3     	0.05    	1.0568e-10
0.3     	0.1     	1.2119e-10
0.3     	0.15    	1.2369e-10
0.3     	0.2     	1.2426e-10
0.3     	0.25    	1.2454e-10
0.3     	0.3     	1.2475e-10
0.3     	0.35    	1.2495e-10
0.3     	0.4     	1.2512e-10
0.3     	0.45    	1.2529e-10
0.3     	0.5     	1.2545e-10
0.3     	0.55    	1.2559e-10
0.3     	0.6     	1.2573e-10
0.3     	0.65    	1.2586e-10
0.3     	0.7     	1.2599e-10
0.35    	0       	1.4539e-12
0.35    	0.05    	7.2237e-10
0.35    	0.1     	8.298e-10
0.35    	0.15    	8.471e-10
0.35    	0.2     	8.5119e-10
0.35    	0.25    	8.5317e-10
0.35    	0.3     	8.5471e-10
0.35    	0.35    	8.5608e-10
0.35    	0.4     	8.5733e-10
0.35    	0.45    	8.5848e-10
0.35    	0.5     	8.5956e-10
0.35    	0.55    	8.6058e-10
0.35    	0.6     	8.6153e-10
0.35    	0.65    	8.6243e-10
0.35    	0.7     	8.6329e-10
0.4     	0       	-2.1491e-11
0.4     	0.05    	4.8602e-09
0.4     	0.1     	5.5963e-09
0.4     	0.15    	5.7172e-09
0.4     	0.2     	5.746e-09
0.4     	0.25    	5.7601e-09
0.4     	0.3     	5.7709e-09
0.4     	0.35    	5.7803e-09
0.4     	0.4     	5.7888e-09
0.4     	0.45    	5.7966e-09
0.4     	0.5     	5.8039e-09
0.4     	0.55    	5.8106e-09
0.4     	0.6     	5.8169e-09
0.4     	0.65    	5.8228e-09
0.4     	0.7     	5.8285e-09
0.45    	0       	4.2779e-11
0.45    	0.05    	3.0893e-08
0.45    	0.1     	3.5885e-08
0.45    	0.15    	3.6714e-08
0.45    	0.2     	3.6911e-08
0.45    	0.25    	3.7004e-08
0.45    	0.3     	3.7072e-08
0.45    	0.35    	3.7131e-08
0.45    	0.4     	3.7183e-08
0.45    	0.45    	3.723e-08
0.45    	0.5     	3.7273e-08
0.45    	0.55    	3.7313e-08
0.45    	0.6     	3.735e-08
0.45    	0.65    	3.7385e-08
0.45    	0.7     	3.7417e-08
0.5     	0       	1.8013e-10
0.5     	0.05    	1.4765e-07
0.5     	0.1     	1.7923e-07
0.5     	0.15    	1.8476e-07
0.5     	0.2     	1.8595e-07
0.5     	0.25    	1.8641e-07
0.5     	0.3     	1.8672e-07
0.5     	0.35    	1.8697e-07
0.5     	0.4     	1.8719e-07
0.5     	0.45    	1.8739e-07
0.5     	0.5     	1.8755e-07
0.5     	0.55    	1.877e-07
0.5     	0.6     	1.8785e-07
0.5     	0.65    	1.8799e-07
0.5     	0.7     	1.8811e-07
0.55    	0       	3.8843e-10
0.55    	0.05    	3.905e-07
0.55    	0.1     	5.3978e-07
0.55    	0.15    	5.7321e-07
0.55    	0.2     	5.7991e-07
0.55    	0.25    	5.818e-07
0.55    	0.3     	5.8274e-07
0.55    	0.35    	5.8341e-07
0.55    	0.4     	5.8397e-07
0.55    	0.45    	5.8451e-07
0.55    	0.5     	5.8492e-07
0.55    	0.55    	5.8529e-07
0.55    	0.6     	5.8563e-07
0.55    	0.65    	5.8593e-07
0.55    	0.7     	5.8621e-07
0.6     	0       	5.4214e-10
0.6     	0.05    	6.109e-07
0.6     	0.1     	9.9697e-07
0.6     	0.15    	1.1432e-06
0.6     	0.2     	1.1805e-06
0.6     	0.25    	1.1886e-06
0.6     	0.3     	1.1915e-06
0.6     	0.35    	1.1929e-06
0.6     	0.4     	1.1939e-06
0.6     	0.45    	1.1948e-06
0.6     	0.5     	1.1956e-06
0.6     	0.55    	1.1962e-06
0.6     	0.6     	1.1967e-06
0.6     	0.65    	1.1972e-06
0.6     	0.7     	1.1977e-06
0.65    	0       	5.7683e-10
0.65    	0.05    	7.4587e-07
0.65    	0.1     	1.341e-06
0.65    	0.15    	1.7041e-06
0.65    	0.2     	1.8441e-06
0.65    	0.25    	1.8857e-06
0.65    	0.3     	1.8962e-06
0.65    	0.35    	1.8995e-06
0.65    	0.4     	1.9015e-06
0.65    	0.45    	1.9028e-06
0.65    	0.5     	1.9038e-06
0.65    	0.55    	1.9048e-06
0.65    	0.6     	1.9055e-06
0.65    	0.65    	1.9061e-06
0.65    	0.7     	1.9067e-06
0.7     	0       	6.7172e-10
0.7     	0.05    	8.2676e-07
0.7     	0.1     	1.5306e-06
0.7     	0.15    	2.0785e-06
0.7     	0.2     	2.4056e-06
0.7     	0.25    	2.556e-06
0.7     	0.3     	2.601e-06
0.7     	0.35    	2.6137e-06
0.7     	0.4     	2.6179e-06
0.7     	0.45    	2.6202e-06
0.7     	0.5     	2.6217e-06
0.7     	0.55    	2.6229e-06
0.7     	0.6     	2.6238e-06
0.7     	0.65    	2.6246e-06
0.7     	0.7     	2.6253e-06
