vg      	vd      	ids     
0       	0       	9.7972e-13
0       	0.05    	9.5137e-11
0       	0.1     	1.0918e-10
0       	0.15    	1.1155e-10
0       	0.2     	1.1221e-10
0       	0.25    	1.1258e-10
0       	0.3     	1.129e-10
0       	0.35    	1.1318e-10
0       	0.4     	1.1345e-10
0       	0.45    	1.137e-10
0       	0.5     	1.1393e-10
0       	0.55    	1.1415e-10
0       	0.6     	1.1436e-10
0       	0.65    	1.1456e-10
0       	0.7     	1.1474e-10
0.05    	0       	7.045e-12
0.05    	0.05    	6.3245e-10
0.05    	0.1     	7.2885e-10
0.05    	0.15    	7.4533e-10
0.05    	0.2     	7.4992e-10
0.05    	0.25    	7.5255e-10
0.05    	0.3     	7.5471e-10
0.05    	0.35    	7.5666e-10
0.05    	0.4     	7.5847e-10
0.05    	0.45    	7.6015e-10
0.05    	0.5     	7.6173e-10
0.05    	0.55    	7.6321e-10
0.05    	0.6     	7.6459e-10
0.05    	0.65    	7.6588e-10
0.05    	0.7     	7.671e-10
0.1     	0       	4.8962e-11
0.1     	0.05    	4.0771e-09
0.1     	0.1     	4.7186e-09
0.1     	0.15    	4.8317e-09
0.1     	0.2     	4.8633e-09
0.1     	0.25    	4.8812e-09
0.1     	0.3     	4.8957e-09
0.1     	0.35    	4.9086e-09
0.1     	0.4     	4.9203e-09
0.1     	0.45    	4.9312e-09
0.1     	0.5     	4.9413e-09
0.1     	0.55    	4.9507e-09
0.1     	0.6     	4.9596e-09
0.1     	0.65    	4.9678e-09
0.1     	0.7     	4.9755e-09
0.15    	0       	3.1077e-10
0.15    	0.05    	2.5617e-08
0.15    	0.1     	2.9722e-08
0.15    	0.15    	3.0474e-08
0.15    	0.2     	3.0684e-08
0.15    	0.25    	3.08e-08
0.15    	0.3     	3.0893e-08
0.15    	0.35    	3.0973e-08
0.15    	0.4     	3.1045e-08
0.15    	0.45    	3.1111e-08
0.15    	0.5     	3.1172e-08
0.15    	0.55    	3.1229e-08
0.15    	0.6     	3.1282e-08
0.15    	0.65    	3.1331e-08
0.15    	0.7     	3.1378e-08
0.2     	0       	1.6443e-09
0.2     	0.05    	1.443e-07
0.2     	0.1     	1.7031e-07
0.2     	0.15    	1.751e-07
0.2     	0.2     	1.7637e-07
0.2     	0.25    	1.7702e-07
0.2     	0.3     	1.7751e-07
0.2     	0.35    	1.7793e-07
0.2     	0.4     	1.783e-07
0.2     	0.45    	1.7863e-07
0.2     	0.5     	1.7893e-07
0.2     	0.55    	1.7921e-07
0.2     	0.6     	1.7947e-07
0.2     	0.65    	1.7971e-07
0.2     	0.7     	1.7994e-07
0.25    	0       	5.4634e-09
0.25    	0.05    	5.8844e-07
0.25    	0.1     	7.2921e-07
0.25    	0.15    	7.5672e-07
0.25    	0.2     	7.6317e-07
0.25    	0.25    	7.6579e-07
0.25    	0.3     	7.6756e-07
0.25    	0.35    	7.6901e-07
0.25    	0.4     	7.7025e-07
0.25    	0.45    	7.7135e-07
0.25    	0.5     	7.7233e-07
0.25    	0.55    	7.7322e-07
0.25    	0.6     	7.7403e-07
0.25    	0.65    	7.7479e-07
0.25    	0.7     	7.7549e-07
0.3     	0       	1.0765e-08
0.3     	0.05    	1.4548e-06
0.3     	0.1     	1.9733e-06
0.3     	0.15    	2.0951e-06
0.3     	0.2     	2.1224e-06
0.3     	0.25    	2.1309e-06
0.3     	0.3     	2.1355e-06
0.3     	0.35    	2.1389e-06
0.3     	0.4     	2.1417e-06
0.3     	0.45    	2.1441e-06
0.3     	0.5     	2.1462e-06
0.3     	0.55    	2.1481e-06
0.3     	0.6     	2.1498e-06
0.3     	0.65    	2.1514e-06
0.3     	0.7     	2.1528e-06
0.35    	0       	1.5703e-08
0.35    	0.05    	2.4746e-06
0.35    	0.1     	3.7049e-06
0.35    	0.15    	4.0836e-06
0.35    	0.2     	4.1761e-06
0.35    	0.25    	4.2016e-06
0.35    	0.3     	4.212e-06
0.35    	0.35    	4.2185e-06
0.35    	0.4     	4.2236e-06
0.35    	0.45    	4.2278e-06
0.35    	0.5     	4.2315e-06
0.35    	0.55    	4.2347e-06
0.35    	0.6     	4.2379e-06
0.35    	0.65    	4.2405e-06
0.35    	0.7     	4.2428e-06
0.4     	0       	1.9943e-08
0.4     	0.05    	3.4419e-06
0.4     	0.1     	5.5814e-06
0.4     	0.15    	6.4485e-06
0.4     	0.2     	6.6983e-06
0.4     	0.25    	6.7692e-06
0.4     	0.3     	6.7922e-06
0.4     	0.35    	6.8036e-06
0.4     	0.4     	6.8114e-06
0.4     	0.45    	6.8177e-06
0.4     	0.5     	6.823e-06
0.4     	0.55    	6.8275e-06
0.4     	0.6     	6.8315e-06
0.4     	0.65    	6.8355e-06
0.4     	0.7     	6.8388e-06
0.45    	0       	2.3622e-08
0.45    	0.05    	4.3097e-06
0.45    	0.1     	7.3872e-06
0.45    	0.15    	8.9626e-06
0.45    	0.2     	9.5145e-06
0.45    	0.25    	9.6923e-06
0.45    	0.3     	9.7333e-06
0.45    	0.35    	9.7525e-06
0.45    	0.4     	9.7658e-06
0.45    	0.45    	9.7747e-06
0.45    	0.5     	9.7816e-06
0.45    	0.55    	9.7874e-06
0.45    	0.6     	9.7923e-06
0.45    	0.65    	9.7966e-06
0.45    	0.7     	9.8003e-06
0.5     	0       	2.6839e-08
0.5     	0.05    	5.0909e-06
0.5     	0.1     	8.9964e-06
0.5     	0.15    	1.1438e-05
0.5     	0.2     	1.2479e-05
0.5     	0.25    	1.2827e-05
0.5     	0.3     	1.2944e-05
0.5     	0.35    	1.2982e-05
0.5     	0.4     	1.299e-05
0.5     	0.45    	1.3009e-05
0.5     	0.5     	1.3012e-05
0.5     	0.55    	1.3025e-05
0.5     	0.6     	1.3026e-05
0.5     	0.65    	1.3037e-05
0.5     	0.7     	1.3049e-05
0.55    	0       	2.9765e-08
0.55    	0.05    	5.7551e-06
0.55    	0.1     	1.0435e-05
0.55    	0.15    	1.3673e-05
0.55    	0.2     	1.5409e-05
0.55    	0.25    	1.6094e-05
0.55    	0.3     	1.6324e-05
0.55    	0.35    	1.6401e-05
0.55    	0.4     	1.6429e-05
0.55    	0.45    	1.6444e-05
0.55    	0.5     	1.6461e-05
0.55    	0.55    	1.6462e-05
0.55    	0.6     	1.6469e-05
0.55    	0.65    	1.6482e-05
0.55    	0.7     	1.6482e-05
0.6     	0       	3.2282e-08
0.6     	0.05    	6.3124e-06
0.6     	0.1     	1.1656e-05
0.6     	0.15    	1.5668e-05
0.6     	0.2     	1.8158e-05
0.6     	0.25    	1.9352e-05
0.6     	0.3     	1.9797e-05
0.6     	0.35    	1.9953e-05
0.6     	0.4     	2.0002e-05
0.6     	0.45    	2.0035e-05
0.6     	0.5     	2.0038e-05
0.6     	0.55    	2.0059e-05
0.6     	0.6     	2.0058e-05
0.6     	0.65    	2.0061e-05
0.6     	0.7     	2.0074e-05
0.65    	0       	3.4579e-08
0.65    	0.05    	6.7764e-06
0.65    	0.1     	1.2689e-05
0.65    	0.15    	1.739e-05
0.65    	0.2     	2.0634e-05
0.65    	0.25    	2.2459e-05
0.65    	0.3     	2.3246e-05
0.65    	0.35    	2.354e-05
0.65    	0.4     	2.3649e-05
0.65    	0.45    	2.3677e-05
0.65    	0.5     	2.3708e-05
0.65    	0.55    	2.3717e-05
0.65    	0.6     	2.3732e-05
0.65    	0.65    	2.3734e-05
0.65    	0.7     	2.376e-05
0.7     	0       	3.6676e-08
0.7     	0.05    	7.1631e-06
0.7     	0.1     	1.3545e-05
0.7     	0.15    	1.8819e-05
0.7     	0.2     	2.2742e-05
0.7     	0.25    	2.5243e-05
0.7     	0.3     	2.6554e-05
0.7     	0.35    	2.7106e-05
0.7     	0.4     	2.731e-05
0.7     	0.45    	2.7375e-05
0.7     	0.5     	2.7423e-05
0.7     	0.55    	2.7429e-05
0.7     	0.6     	2.7453e-05
0.7     	0.65    	2.7463e-05
0.7     	0.7     	2.7459e-05
