vg      	vd      	ids     
0       	0       	2.9503e-11
0       	0.05    	4.8391e-09
0       	0.1     	6.257e-09
0       	0.15    	7.1006e-09
0       	0.2     	7.7426e-09
0       	0.25    	8.2878e-09
0       	0.3     	8.8219e-09
0       	0.35    	9.3591e-09
0       	0.4     	9.9035e-09
0       	0.45    	1.0457e-08
0       	0.5     	1.1019e-08
0       	0.55    	1.1591e-08
0       	0.6     	1.2171e-08
0       	0.65    	1.2758e-08
0       	0.7     	1.3354e-08
0.05    	0       	1.4428e-10
0.05    	0.05    	2.4146e-08
0.05    	0.1     	3.1449e-08
0.05    	0.15    	3.519e-08
0.05    	0.2     	3.7964e-08
0.05    	0.25    	4.061e-08
0.05    	0.3     	4.3253e-08
0.05    	0.35    	4.5915e-08
0.05    	0.4     	4.8604e-08
0.05    	0.45    	5.1324e-08
0.05    	0.5     	5.4081e-08
0.05    	0.55    	5.6874e-08
0.05    	0.6     	5.9696e-08
0.05    	0.65    	6.2539e-08
0.05    	0.7     	6.5391e-08
0.1     	0       	6.0604e-10
0.1     	0.05    	1.0819e-07
0.1     	0.1     	1.4039e-07
0.1     	0.15    	1.5509e-07
0.1     	0.2     	1.6677e-07
0.1     	0.25    	1.7792e-07
0.1     	0.3     	1.8897e-07
0.1     	0.35    	1.9997e-07
0.1     	0.4     	2.109e-07
0.1     	0.45    	2.2166e-07
0.1     	0.5     	2.3197e-07
0.1     	0.55    	2.4124e-07
0.1     	0.6     	2.4929e-07
0.1     	0.65    	2.5665e-07
0.1     	0.7     	2.6368e-07
0.15    	0       	1.8849e-09
0.15    	0.05    	3.7796e-07
0.15    	0.1     	4.9499e-07
0.15    	0.15    	5.4515e-07
0.15    	0.2     	5.8148e-07
0.15    	0.25    	6.1386e-07
0.15    	0.3     	6.4292e-07
0.15    	0.35    	6.6728e-07
0.15    	0.4     	6.8829e-07
0.15    	0.45    	7.0773e-07
0.15    	0.5     	7.2631e-07
0.15    	0.55    	7.4431e-07
0.15    	0.6     	7.6186e-07
0.15    	0.65    	7.7901e-07
0.15    	0.7     	7.9579e-07
0.2     	0       	4.0097e-09
0.2     	0.05    	9.2633e-07
0.2     	0.1     	1.2621e-06
0.2     	0.15    	1.3862e-06
0.2     	0.2     	1.4529e-06
0.2     	0.25    	1.5e-06 
0.2     	0.3     	1.5403e-06
0.2     	0.35    	1.5774e-06
0.2     	0.4     	1.6126e-06
0.2     	0.45    	1.6461e-06
0.2     	0.5     	1.6782e-06
0.2     	0.55    	1.7091e-06
0.2     	0.6     	1.7389e-06
0.2     	0.65    	1.7677e-06
0.2     	0.7     	1.7955e-06
0.25    	0       	6.3728e-09
0.25    	0.05    	1.666e-06
0.25    	0.1     	2.3968e-06
