vg      	vd      	ids     
0       	0       	5.8806e-18
0       	0.05    	9.0806e-16
0       	0.1     	1.0421e-15
0       	0.15    	1.0642e-15
0       	0.2     	1.0698e-15
0       	0.25    	1.073e-15
0       	0.3     	1.0757e-15
0       	0.35    	1.0782e-15
0       	0.4     	1.0806e-15
0       	0.45    	1.0828e-15
0       	0.5     	1.085e-15
0       	0.55    	1.0871e-15
0       	0.6     	1.0891e-15
0       	0.65    	1.091e-15
0       	0.7     	1.0929e-15
0.05    	0       	-6.5028e-17
0.05    	0.05    	6.2052e-15
0.05    	0.1     	7.125e-15
0.05    	0.15    	7.2777e-15
0.05    	0.2     	7.3175e-15
0.05    	0.25    	7.3399e-15
0.05    	0.3     	7.3588e-15
0.05    	0.35    	7.3763e-15
0.05    	0.4     	7.393e-15
0.05    	0.45    	7.4088e-15
0.05    	0.5     	7.424e-15
0.05    	0.55    	7.4385e-15
0.05    	0.6     	7.4523e-15
0.05    	0.65    	7.4656e-15
0.05    	0.7     	7.4784e-15
0.1     	0       	2.214e-16
0.1     	0.05    	4.3166e-14
0.1     	0.1     	4.9566e-14
0.1     	0.15    	5.0623e-14
0.1     	0.2     	5.0905e-14
0.1     	0.25    	5.1066e-14
0.1     	0.3     	5.1202e-14
0.1     	0.35    	5.1328e-14
0.1     	0.4     	5.1446e-14
0.1     	0.45    	5.1559e-14
0.1     	0.5     	5.1666e-14
0.1     	0.55    	5.1769e-14
0.1     	0.6     	5.1867e-14
0.1     	0.65    	5.196e-14
0.1     	0.7     	5.205e-14
0.15    	0       	1.3173e-15
0.15    	0.05    	2.9537e-13
0.15    	0.1     	3.3923e-13
0.15    	0.15    	3.4661e-13
0.15    	0.2     	3.486e-13
0.15    	0.25    	3.4975e-13
0.15    	0.3     	3.5072e-13
0.15    	0.35    	3.516e-13
0.15    	0.4     	3.5244e-13
0.15    	0.45    	3.5322e-13
0.15    	0.5     	3.5397e-13
0.15    	0.55    	3.5468e-13
0.15    	0.6     	3.5536e-13
0.15    	0.65    	3.5601e-13
