vg      	vd      	ids     
0       	0       	8.1121e-13
0       	0.05    	8.764e-10
0       	0.1     	1.0788e-09
0       	0.15    	1.169e-09
0       	0.2     	1.2403e-09
0       	0.25    	1.3077e-09
0       	0.3     	1.3725e-09
0       	0.35    	1.4337e-09
0       	0.4     	1.4913e-09
0       	0.45    	1.5468e-09
0       	0.5     	1.6014e-09
0       	0.55    	1.6555e-09
0       	0.6     	1.7092e-09
0       	0.65    	1.7625e-09
0       	0.7     	1.8154e-09
0.05    	0       	4.7463e-12
0.05    	0.05    	4.965e-09
0.05    	0.1     	6.1362e-09
0.05    	0.15    	6.6687e-09
0.05    	0.2     	7.0873e-09
0.05    	0.25    	7.4648e-09
0.05    	0.3     	7.8112e-09
0.05    	0.35    	8.1411e-09
0.05    	0.4     	8.4623e-09
0.05    	0.45    	8.7775e-09
0.05    	0.5     	9.0869e-09
0.05    	0.55    	9.389e-09
0.05    	0.6     	9.6806e-09
0.05    	0.65    	9.9587e-09
0.05    	0.7     	1.0225e-08
0.1     	0       	1.4285e-11
0.1     	0.05    	2.6421e-08
0.1     	0.1     	3.2901e-08
0.1     	0.15    	3.5772e-08
0.1     	0.2     	3.7859e-08
0.1     	0.25    	3.9712e-08
0.1     	0.3     	4.1463e-08
0.1     	0.35    	4.3127e-08
0.1     	0.4     	4.4685e-08
0.1     	0.45    	4.6136e-08
0.1     	0.5     	4.7513e-08
0.1     	0.55    	4.8844e-08
0.1     	0.6     	5.0142e-08
0.1     	0.65    	5.1412e-08
0.1     	0.7     	5.2658e-08
0.15    	0       	9.3681e-11
0.15    	0.05    	1.1723e-07
0.15    	0.1     	1.4833e-07
0.15    	0.15    	1.6043e-07
0.15    	0.2     	1.6853e-07
0.15    	0.25    	1.7526e-07
0.15    	0.3     	1.8129e-07
0.15    	0.35    	1.8689e-07
0.15    	0.4     	1.9214e-07
0.15    	0.45    	1.9706e-07
0.15    	0.5     	2.0164e-07
0.15    	0.55    	2.0591e-07
0.15    	0.6     	2.0996e-07
0.15    	0.65    	2.1384e-07
0.15    	0.7     	2.1759e-07
0.2     	0       	2.4705e-10
