vg      	vd      	ids     
0       	0       	8.5832e-12
0       	0.05    	5.1706e-10
0       	0.1     	5.9502e-10
0       	0.15    	6.0793e-10
0       	0.2     	6.1096e-10
0       	0.25    	6.1243e-10
0       	0.3     	6.1356e-10
0       	0.35    	6.1456e-10
0       	0.4     	6.1547e-10
0       	0.45    	6.163e-10
0       	0.5     	6.1707e-10
0       	0.55    	6.178e-10
0       	0.6     	6.1848e-10
0       	0.65    	6.1913e-10
0       	0.7     	6.1974e-10
0.05    	0       	5.5829e-11
0.05    	0.05    	3.3547e-09
0.05    	0.1     	3.8718e-09
0.05    	0.15    	3.9591e-09
0.05    	0.2     	3.9803e-09
0.05    	0.25    	3.9907e-09
0.05    	0.3     	3.9987e-09
0.05    	0.35    	4.0057e-09
0.05    	0.4     	4.012e-09
0.05    	0.45    	4.0177e-09
0.05    	0.5     	4.0229e-09
0.05    	0.55    	4.0278e-09
0.05    	0.6     	4.0323e-09
0.05    	0.65    	4.0366e-09
0.05    	0.7     	4.0407e-09
0.1     	0       	3.5659e-10
0.1     	0.05    	2.1314e-08
0.1     	0.1     	2.4682e-08
0.1     	0.15    	2.5247e-08
0.1     	0.2     	2.5392e-08
0.1     	0.25    	2.5464e-08
0.1     	0.3     	2.5519e-08
0.1     	0.35    	2.5566e-08
0.1     	0.4     	2.5609e-08
0.1     	0.45    	2.5647e-08
0.1     	0.5     	2.5681e-08
0.1     	0.55    	2.5713e-08
0.1     	0.6     	2.5742e-08
0.1     	0.65    	2.577e-08
0.1     	0.7     	2.5796e-08
0.15    	0       	2.0253e-09
0.15    	0.05    	1.2544e-07
0.15    	0.1     	1.4696e-07
0.15    	0.15    	1.5078e-07
0.15    	0.2     	1.5174e-07
0.15    	0.25    	1.522e-07
0.15    	0.3     	1.5254e-07
0.15    	0.35    	1.5283e-07
0.15    	0.4     	1.5309e-07
0.15    	0.45    	1.5332e-07
0.15    	0.5     	1.5352e-07
0.15    	0.55    	1.5371e-07
0.15    	0.6     	1.5388e-07
0.15    	0.65    	1.5403e-07
0.15    	0.7     	1.5418e-07
0.2     	0       	7.869e-09
0.2     	0.05    	5.5884e-07
0.2     	0.1     	6.7907e-07
0.2     	0.15    	7.0201e-07
0.2     	0.2     	7.0745e-07
0.2     	0.25    	7.0975e-07
0.2     	0.3     	7.1133e-07
0.2     	0.35    	7.1263e-07
0.2     	0.4     	7.1376e-07
0.2     	0.45    	7.1476e-07
0.2     	0.5     	7.1564e-07
0.2     	0.55    	7.1643e-07
0.2     	0.6     	7.1714e-07
0.2     	0.65    	7.1779e-07
0.2     	0.7     	7.184e-07
0.25    	0       	1.7912e-08
0.25    	0.05    	1.5287e-06
0.25    	0.1     	1.9934e-06
0.25    	0.15    	2.0954e-06
0.25    	0.2     	2.1198e-06
0.25    	0.25    	2.1279e-06
0.25    	0.3     	2.1327e-06
0.25    	0.35    	2.1364e-06
0.25    	0.4     	2.1395e-06
0.25    	0.45    	2.1422e-06
0.25    	0.5     	2.1446e-06
0.25    	0.55    	2.1467e-06
0.25    	0.6     	2.1486e-06
0.25    	0.65    	2.1503e-06
0.25    	0.7     	2.1519e-06
0.3     	0       	2.9469e-08
0.3     	0.05    	2.7973e-06
0.3     	0.1     	4.0006e-06
0.3     	0.15    	4.3209e-06
0.3     	0.2     	4.3967e-06
0.3     	0.25    	4.4194e-06
0.3     	0.3     	4.4304e-06
0.3     	0.35    	4.4379e-06
0.3     	0.4     	4.444e-06
0.3     	0.45    	4.4493e-06
0.3     	0.5     	4.4538e-06
0.3     	0.55    	4.4578e-06
0.3     	0.6     	4.4619e-06
0.3     	0.65    	4.4651e-06
0.3     	0.7     	4.4679e-06
0.35    	0       	4.0957e-08
0.35    	0.05    	4.1512e-06
0.35    	0.1     	6.4066e-06
