vg      	vd      	ids     
0       	0       	8.4346e-12
0       	0.05    	1.4225e-09
0       	0.1     	1.6881e-09
0       	0.15    	1.7709e-09
0       	0.2     	1.8225e-09
0       	0.25    	1.8669e-09
0       	0.3     	1.9086e-09
0       	0.35    	1.9486e-09
0       	0.4     	1.9872e-09
0       	0.45    	2.0246e-09
0       	0.5     	2.0608e-09
0       	0.55    	2.0957e-09
0       	0.6     	2.1295e-09
0       	0.65    	2.1619e-09
0       	0.7     	2.1929e-09
0.05    	0       	4.9474e-11
0.05    	0.05    	8.7225e-09
0.05    	0.1     	1.037e-08
0.05    	0.15    	1.088e-08
0.05    	0.2     	1.1191e-08
0.05    	0.25    	1.1459e-08
0.05    	0.3     	1.1709e-08
0.05    	0.35    	1.1947e-08
0.05    	0.4     	1.2172e-08
0.05    	0.45    	1.2386e-08
0.05    	0.5     	1.2588e-08
0.05    	0.55    	1.2779e-08
0.05    	0.6     	1.2961e-08
0.05    	0.65    	1.3136e-08
0.05    	0.7     	1.3305e-08
0.1     	0       	2.6259e-10
0.1     	0.05    	4.9671e-08
0.1     	0.1     	5.9505e-08
0.1     	0.15    	6.2414e-08
0.1     	0.2     	6.4088e-08
0.1     	0.25    	6.5464e-08
0.1     	0.3     	6.6706e-08
0.1     	0.35    	6.7854e-08
0.1     	0.4     	6.8928e-08
0.1     	0.45    	6.994e-08
0.1     	0.5     	7.0901e-08
0.1     	0.55    	7.182e-08
0.1     	0.6     	7.2703e-08
0.1     	0.65    	7.3555e-08
0.1     	0.7     	7.4378e-08
0.15    	0       	1.0084e-09
0.15    	0.05    	2.2188e-07
0.15    	0.1     	2.7284e-07
0.15    	0.15    	2.8619e-07
0.15    	0.2     	2.9249e-07
0.15    	0.25    	2.9719e-07
0.15    	0.3     	3.013e-07
0.15    	0.35    	3.0504e-07
0.15    	0.4     	3.0851e-07
0.15    	0.45    	3.1174e-07
0.15    	0.5     	3.1476e-07
0.15    	0.55    	3.176e-07
0.15    	0.6     	3.2029e-07
0.15    	0.65    	3.2285e-07
0.15    	0.7     	3.2529e-07
0.2     	0       	2.3846e-09
0.2     	0.05    	6.3394e-07
0.2     	0.1     	8.2018e-07
0.2     	0.15    	8.6515e-07
0.2     	0.2     	8.8121e-07
0.2     	0.25    	8.911e-07
0.2     	0.3     	8.9911e-07
0.2     	0.35    	9.0618e-07
0.2     	0.4     	9.1261e-07
0.2     	0.45    	9.1853e-07
0.2     	0.5     	9.2404e-07
0.2     	0.55    	9.2918e-07
0.2     	0.6     	9.3401e-07
0.2     	0.65    	9.3856e-07
