vg      	vd      	ids     
0       	0       	1.6613e-11
0       	0.05    	1.1598e-09
0       	0.1     	1.4115e-09
0       	0.15    	1.5165e-09
0       	0.2     	1.5914e-09
0       	0.25    	1.6544e-09
0       	0.3     	1.7127e-09
0       	0.35    	1.7694e-09
0       	0.4     	1.8256e-09
0       	0.45    	1.8816e-09
0       	0.5     	1.9372e-09
0       	0.55    	1.9925e-09
0       	0.6     	2.0476e-09
0       	0.65    	2.1024e-09
0       	0.7     	2.1571e-09
0.05    	0       	9.0489e-11
0.05    	0.05    	6.6408e-09
0.05    	0.1     	8.1067e-09
0.05    	0.15    	8.6896e-09
0.05    	0.2     	9.0799e-09
0.05    	0.25    	9.4201e-09
0.05    	0.3     	9.7473e-09
0.05    	0.35    	1.0071e-08
0.05    	0.4     	1.0394e-08
0.05    	0.45    	1.0721e-08
0.05    	0.5     	1.1042e-08
0.05    	0.55    	1.1362e-08
0.05    	0.6     	1.1679e-08
0.05    	0.65    	1.1994e-08
0.05    	0.7     	1.2304e-08
0.1     	0       	4.9848e-10
0.1     	0.05    	3.6555e-08
0.1     	0.1     	4.4732e-08
0.1     	0.15    	4.7724e-08
0.1     	0.2     	4.9733e-08
0.1     	0.25    	5.154e-08
0.1     	0.3     	5.3294e-08
0.1     	0.35    	5.5028e-08
0.1     	0.4     	5.6748e-08
0.1     	0.45    	5.8448e-08
0.1     	0.5     	6.0115e-08
0.1     	0.55    	6.1718e-08
0.1     	0.6     	6.3223e-08
0.1     	0.65    	6.4606e-08
0.1     	0.7     	6.5876e-08
0.15    	0       	2.1709e-09
0.15    	0.05    	1.7433e-07
0.15    	0.1     	2.154e-07
0.15    	0.15    	2.2942e-07
0.15    	0.2     	2.3835e-07
0.15    	0.25    	2.4606e-07
0.15    	0.3     	2.5314e-07
0.15    	0.35    	2.5961e-07
0.15    	0.4     	2.6546e-07
0.15    	0.45    	2.7085e-07
0.15    	0.5     	2.7593e-07
0.15    	0.55    	2.808e-07
0.15    	0.6     	2.8553e-07
0.15    	0.65    	2.9013e-07
0.15    	0.7     	2.9461e-07
0.2     	0       	6.4611e-09
0.2     	0.05    	5.9472e-07
0.2     	0.1     	7.5944e-07
0.2     	0.15    	8.0793e-07
0.2     	0.2     	8.3143e-07
0.2     	0.25    	8.4861e-07
0.2     	0.3     	8.6355e-07
0.2     	0.35    	8.7736e-07
0.2     	0.4     	8.9047e-07
0.2     	0.45    	9.0303e-07
0.2     	0.5     	9.1511e-07
0.2     	0.55    	9.2672e-07
0.2     	0.6     	9.3783e-07
0.2     	0.65    	9.4838e-07
0.2     	0.7     	9.5835e-07
0.25    	0       	1.2742e-08
0.25    	0.05    	1.3445e-06
0.25    	0.1     	1.8036e-06
0.25    	0.15    	1.9264e-06
0.25    	0.2     	1.9726e-06
0.25    	0.25    	2.0015e-06
0.25    	0.3     	2.025e-06
0.25    	0.35    	2.0458e-06
0.25    	0.4     	2.0647e-06
0.25    	0.45    	2.0822e-06
0.25    	0.5     	2.0984e-06
0.25    	0.55    	2.1136e-06
0.25    	0.6     	2.128e-06
0.25    	0.65    	2.1417e-06
0.25    	0.7     	2.1547e-06
0.3     	0       	1.9273e-08
0.3     	0.05    	2.2614e-06
0.3     	0.1     	3.2111e-06
0.3     	0.15    	3.4734e-06
0.3     	0.2     	3.561e-06
0.3     	0.25    	3.6022e-06
0.3     	0.3     	3.6318e-06
0.3     	0.35    	3.6569e-06
0.3     	0.4     	3.6794e-06
0.3     	0.45    	3.7001e-06
0.3     	0.5     	3.7194e-06
0.3     	0.55    	3.7377e-06
0.3     	0.6     	3.7549e-06
0.3     	0.65    	3.7713e-06
0.3     	0.7     	3.7869e-06
0.35    	0       	2.572e-08
0.35    	0.05    	3.2072e-06
0.35    	0.1     	4.8129e-06
0.35    	0.15    	5.3111e-06
0.35    	0.2     	5.46e-06
0.35    	0.25    	5.5182e-06
0.35    	0.3     	5.5546e-06
0.35    	0.35    	5.5837e-06
0.35    	0.4     	5.6092e-06
0.35    	0.45    	5.6322e-06
0.35    	0.5     	5.6535e-06
0.35    	0.55    	5.6733e-06
0.35    	0.6     	5.6919e-06
0.35    	0.65    	5.7095e-06
0.35    	0.7     	5.726e-06
0.4     	0       	3.1777e-08
0.4     	0.05    	4.1235e-06
0.4     	0.1     	6.4955e-06
0.4     	0.15    	7.3284e-06
0.4     	0.2     	7.5759e-06
0.4     	0.25    	7.6611e-06
0.4     	0.3     	7.7113e-06
0.4     	0.35    	7.7416e-06
0.4     	0.4     	7.7725e-06
0.4     	0.45    	7.7979e-06
0.4     	0.5     	7.8207e-06
0.4     	0.55    	7.8416e-06
0.4     	0.6     	7.8612e-06
0.4     	0.65    	7.8795e-06
0.4     	0.7     	7.8968e-06
0.45    	0       	3.772e-08
0.45    	0.05    	4.9904e-06
0.45    	0.1     	8.1858e-06
0.45    	0.15    	9.4623e-06
0.45    	0.2     	9.8572e-06
0.45    	0.25    	9.9898e-06
0.45    	0.3     	1.0049e-05
0.45    	0.35    	1.0087e-05
0.45    	0.4     	1.0119e-05
0.45    	0.45    	1.0146e-05
0.45    	0.5     	1.017e-05
0.45    	0.55    	1.0192e-05
0.45    	0.6     	1.0212e-05
0.45    	0.65    	1.0232e-05
0.45    	0.7     	1.0251e-05
0.5     	0       	4.294e-08
0.5     	0.05    	5.7995e-06
0.5     	0.1     	9.8336e-06
0.5     	0.15    	1.1655e-05
0.5     	0.2     	1.227e-05
0.5     	0.25    	1.2457e-05
0.5     	0.3     	1.2539e-05
0.5     	0.35    	1.2585e-05
0.5     	0.4     	1.2619e-05
0.5     	0.45    	1.2647e-05
0.5     	0.5     	1.2673e-05
0.5     	0.55    	1.2696e-05
0.5     	0.6     	1.2717e-05
0.5     	0.65    	1.2737e-05
0.5     	0.7     	1.2755e-05
0.55    	0       	4.769e-08
0.55    	0.05    	6.5452e-06
0.55    	0.1     	1.1402e-05
0.55    	0.15    	1.3852e-05
0.55    	0.2     	1.4755e-05
0.55    	0.25    	1.504e-05
0.55    	0.3     	1.5168e-05
0.55    	0.35    	1.5203e-05
0.55    	0.4     	1.5238e-05
0.55    	0.45    	1.5268e-05
0.55    	0.5     	1.5295e-05
0.55    	0.55    	1.5319e-05
0.55    	0.6     	1.5341e-05
0.55    	0.65    	1.5361e-05
0.55    	0.7     	1.538e-05
0.6     	0       	5.198e-08
0.6     	0.05    	7.2251e-06
0.6     	0.1     	1.2801e-05
0.6     	0.15    	1.6018e-05
0.6     	0.2     	1.7279e-05
0.6     	0.25    	1.7726e-05
0.6     	0.3     	1.7845e-05
