vg      	vd      	ids     
0       	0       	2.8655e-18
0       	0.05    	1.3117e-15
0       	0.1     	1.5188e-15
0       	0.15    	1.563e-15
0       	0.2     	1.5833e-15
0       	0.25    	1.5995e-15
0       	0.3     	1.6149e-15
0       	0.35    	1.6297e-15
0       	0.4     	1.6442e-15
0       	0.45    	1.6583e-15
0       	0.5     	1.6721e-15
0       	0.55    	1.6856e-15
0       	0.6     	1.6988e-15
0       	0.65    	1.7117e-15
0       	0.7     	1.7244e-15
0.05    	0       	2.5896e-17
0.05    	0.05    	8.8469e-15
0.05    	0.1     	1.0248e-14
0.05    	0.15    	1.0554e-14
0.05    	0.2     	1.0695e-14
0.05    	0.25    	1.0809e-14
0.05    	0.3     	1.0916e-14
0.05    	0.35    	1.1019e-14
0.05    	0.4     	1.112e-14
0.05    	0.45    	1.1218e-14
0.05    	0.5     	1.1313e-14
0.05    	0.55    	1.1407e-14
0.05    	0.6     	1.1497e-14
0.05    	0.65    	1.1586e-14
0.05    	0.7     	1.1673e-14
0.1     	0       	2.3704e-16
0.1     	0.05    	5.956e-14
0.1     	0.1     	6.9037e-14
0.1     	0.15    	7.1135e-14
0.1     	0.2     	7.2123e-14
0.1     	0.25    	7.2923e-14
0.1     	0.3     	7.3671e-14
0.1     	0.35    	7.4392e-14
0.1     	0.4     	7.5091e-14
0.1     	0.45    	7.5769e-14
0.1     	0.5     	7.6428e-14
0.1     	0.55    	7.7068e-14
0.1     	0.6     	7.769e-14
0.1     	0.65    	7.8295e-14
0.1     	0.7     	7.8882e-14
0.15    	0       	2.5781e-15
0.15    	0.05    	3.9886e-13
0.15    	0.1     	4.6285e-13
0.15    	0.15    	4.7725e-13
0.15    	0.2     	4.8414e-13
0.15    	0.25    	4.8973e-13
0.15    	0.3     	4.9495e-13
0.15    	0.35    	4.9995e-13
0.15    	0.4     	5.0477e-13
0.15    	0.45    	5.0943e-13
0.15    	0.5     	5.1393e-13
0.15    	0.55    	5.1828e-13
0.15    	0.6     	5.2247e-13
0.15    	0.65    	5.2651e-13
0.15    	0.7     	5.3039e-13
0.2     	0       	9.5729e-15
0.2     	0.05    	2.7131e-12
0.2     	0.1     	3.1457e-12
0.2     	0.15    	3.2453e-12
0.2     	0.2     	3.2941e-12
0.2     	0.25    	3.3337e-12
0.2     	0.3     	3.3706e-12
0.2     	0.35    	3.4057e-12
0.2     	0.4     	3.4393e-12
0.2     	0.45    	3.4714e-12
0.2     	0.5     	3.5022e-12
0.2     	0.55    	3.5316e-12
0.2     	0.6     	3.5596e-12
0.2     	0.65    	3.5861e-12
0.2     	0.7     	3.611e-12
0.25    	0       	5.7352e-14
0.25    	0.05    	1.8125e-11
0.25    	0.1     	2.1064e-11
0.25    	0.15    	2.1749e-11
0.25    	0.2     	2.2091e-11
0.25    	0.25    	2.2368e-11
0.25    	0.3     	2.2624e-11
0.25    	0.35    	2.2864e-11
0.25    	0.4     	2.3092e-11
0.25    	0.45    	2.3306e-11
0.25    	0.5     	2.3507e-11
0.25    	0.55    	2.3695e-11
0.25    	0.6     	2.387e-11
0.25    	0.65    	2.4031e-11
0.25    	0.7     	2.4181e-11
0.3     	0       	2.5289e-13
0.3     	0.05    	1.2059e-10
0.3     	0.1     	1.4033e-10
0.3     	0.15    	1.4506e-10
0.3     	0.2     	1.4744e-10
0.3     	0.25    	1.4935e-10
0.3     	0.3     	1.5109e-10
0.3     	0.35    	1.5269e-10
0.3     	0.4     	1.5416e-10
0.3     	0.45    	1.5551e-10
0.3     	0.5     	1.5673e-10
0.3     	0.55    	1.5785e-10
0.3     	0.6     	1.5888e-10
0.3     	0.65    	1.5982e-10
0.3     	0.7     	1.607e-10
0.35    	0       	-6.2767e-12
0.35    	0.05    	7.939e-10
0.35    	0.1     	9.2614e-10
0.35    	0.15    	9.5832e-10
0.35    	0.2     	9.7452e-10
0.35    	0.25    	9.8726e-10
0.35    	0.3     	9.9838e-10
0.35    	0.35    	1.0082e-09
0.35    	0.4     	1.0169e-09
0.35    	0.45    	1.0247e-09
0.35    	0.5     	1.0318e-09
0.35    	0.55    	1.0382e-09
0.35    	0.6     	1.0442e-09
0.35    	0.65    	1.0498e-09
0.35    	0.7     	1.0552e-09
0.4     	0       	5.0692e-12
0.4     	0.05    	5.1789e-09
0.4     	0.1     	6.0612e-09
0.4     	0.15    	6.2759e-09
0.4     	0.2     	6.3796e-09
0.4     	0.25    	6.4561e-09
0.4     	0.3     	6.5201e-09
0.4     	0.35    	6.5754e-09
0.4     	0.4     	6.6247e-09
0.4     	0.45    	6.6695e-09
0.4     	0.5     	6.7111e-09
0.4     	0.55    	6.7501e-09
0.4     	0.6     	6.7868e-09
0.4     	0.65    	6.8219e-09
0.4     	0.7     	6.8556e-09
0.45    	0       	5.4523e-11
0.45    	0.05    	3.1341e-08
0.45    	0.1     	3.6956e-08
0.45    	0.15    	3.826e-08
0.45    	0.2     	3.8819e-08
0.45    	0.25    	3.9211e-08
0.45    	0.3     	3.9542e-08
0.45    	0.35    	3.9838e-08
0.45    	0.4     	4.0108e-08
0.45    	0.45    	4.0358e-08
0.45    	0.5     	4.0593e-08
0.45    	0.55    	4.0814e-08
0.45    	0.6     	4.1025e-08
0.45    	0.65    	4.1227e-08
0.45    	0.7     	4.142e-08
0.5     	0       	2.8473e-10
0.5     	0.05    	1.4849e-07
0.5     	0.1     	1.807e-07
0.5     	0.15    	1.8762e-07
0.5     	0.2     	1.901e-07
0.5     	0.25    	1.917e-07
0.5     	0.3     	1.9301e-07
0.5     	0.35    	1.9418e-07
0.5     	0.4     	1.9523e-07
0.5     	0.45    	1.962e-07
0.5     	0.5     	1.9709e-07
0.5     	0.55    	1.9791e-07
0.5     	0.6     	1.9868e-07
0.5     	0.65    	1.994e-07
0.5     	0.7     	2.0007e-07
