vg      	vd      	ids     
0       	0       	6.7574e-13
0       	0.05    	1.756e-10
0       	0.1     	2.0193e-10
0       	0.15    	2.0624e-10
0       	0.2     	2.0728e-10
0       	0.25    	2.078e-10
0       	0.3     	2.0821e-10
0       	0.35    	2.0859e-10
0       	0.4     	2.0893e-10
0       	0.45    	2.0925e-10
0       	0.5     	2.0954e-10
0       	0.55    	2.0982e-10
0       	0.6     	2.1009e-10
0       	0.65    	2.1034e-10
0       	0.7     	2.1058e-10
0.05    	0       	3.9855e-12
0.05    	0.05    	1.1944e-09
0.05    	0.1     	1.3733e-09
0.05    	0.15    	1.403e-09
0.05    	0.2     	1.4103e-09
0.05    	0.25    	1.414e-09
0.05    	0.3     	1.417e-09
0.05    	0.35    	1.4196e-09
0.05    	0.4     	1.422e-09
0.05    	0.45    	1.4242e-09
0.05    	0.5     	1.4263e-09
0.05    	0.55    	1.4283e-09
0.05    	0.6     	1.4301e-09
0.05    	0.65    	1.4318e-09
0.05    	0.7     	1.4334e-09
0.1     	0       	2.837e-11
0.1     	0.05    	7.8764e-09
0.1     	0.1     	9.0962e-09
0.1     	0.15    	9.2998e-09
0.1     	0.2     	9.3511e-09
0.1     	0.25    	9.3772e-09
0.1     	0.3     	9.3976e-09
0.1     	0.35    	9.4156e-09
0.1     	0.4     	9.432e-09
0.1     	0.45    	9.447e-09
0.1     	0.5     	9.4609e-09
0.1     	0.55    	9.4738e-09
0.1     	0.6     	9.4858e-09
0.1     	0.65    	9.4972e-09
0.1     	0.7     	9.5079e-09
0.15    	0       	1.8811e-10
0.15    	0.05    	4.9088e-08
0.15    	0.1     	5.7144e-08
0.15    	0.15    	5.8531e-08
0.15    	0.2     	5.8879e-08
0.15    	0.25    	5.9052e-08
0.15    	0.3     	5.9183e-08
0.15    	0.35    	5.9296e-08
0.15    	0.4     	5.9398e-08
0.15    	0.45    	5.949e-08
0.15    	0.5     	5.9575e-08
0.15    	0.55    	5.9653e-08
0.15    	0.6     	5.9725e-08
0.15    	0.65    	5.9792e-08
0.15    	0.7     	5.9856e-08
0.2     	0       	8.7503e-10
0.2     	0.05    	2.4963e-07
0.2     	0.1     	2.9948e-07
0.2     	0.15    	3.0848e-07
0.2     	0.2     	3.106e-07
0.2     	0.25    	3.1153e-07
0.2     	0.3     	3.1219e-07
0.2     	0.35    	3.1274e-07
0.2     	0.4     	3.1321e-07
0.2     	0.45    	3.1364e-07
0.2     	0.5     	3.1403e-07
0.2     	0.55    	3.1438e-07
0.2     	0.6     	3.1471e-07
0.2     	0.65    	3.1501e-07
0.2     	0.7     	3.1529e-07
0.25    	0       	2.2569e-09
0.25    	0.05    	7.9142e-07
0.25    	0.1     	1.0285e-06
0.25    	0.15    	1.0778e-06
0.25    	0.2     	1.0885e-06
0.25    	0.25    	1.0922e-06
0.25    	0.3     	1.0944e-06
0.25    	0.35    	1.0961e-06
0.25    	0.4     	1.0975e-06
0.25    	0.45    	1.0988e-06
0.25    	0.5     	1.0999e-06
0.25    	0.55    	1.1009e-06
0.25    	0.6     	1.1018e-06
0.25    	0.65    	1.1027e-06
0.25    	0.7     	1.1034e-06
0.3     	0       	3.6381e-09
0.3     	0.05    	1.5373e-06
0.3     	0.1     	2.2405e-06
0.3     	0.15    	2.436e-06
0.3     	0.2     	2.4806e-06
0.3     	0.25    	2.493e-06
0.3     	0.3     	2.4986e-06
0.3     	0.35    	2.5024e-06
0.3     	0.4     	2.5054e-06
0.3     	0.45    	2.5079e-06
0.3     	0.5     	2.5102e-06
0.3     	0.55    	2.5124e-06
0.3     	0.6     	2.5142e-06
0.3     	0.65    	2.5158e-06
0.3     	0.7     	2.5173e-06
0.35    	0       	4.7902e-09
0.35    	0.05    	2.2357e-06
0.35    	0.1     	3.6086e-06
0.35    	0.15    	4.1482e-06
0.35    	0.2     	4.3e-06 
0.35    	0.25    	4.3383e-06
0.35    	0.3     	4.3515e-06
0.35    	0.35    	4.3585e-06
0.35    	0.4     	4.3635e-06
0.35    	0.45    	4.3676e-06
0.35    	0.5     	4.3716e-06
0.35    	0.55    	4.3746e-06
0.35    	0.6     	4.3773e-06
0.35    	0.65    	4.3797e-06
0.35    	0.7     	4.3819e-06
0.4     	0       	5.7661e-09
0.4     	0.05    	2.811e-06
0.4     	0.1     	4.8621e-06
0.4     	0.15    	5.944e-06
0.4     	0.2     	6.3407e-06
0.4     	0.25    	6.4544e-06
0.4     	0.3     	6.4868e-06
0.4     	0.35    	6.5e-06 
0.4     	0.4     	6.5079e-06
0.4     	0.45    	6.5138e-06
0.4     	0.5     	6.5192e-06
0.4     	0.55    	6.5233e-06
0.4     	0.6     	6.5269e-06
0.4     	0.65    	6.5301e-06
0.4     	0.7     	6.533e-06
0.45    	0       	6.5594e-09
0.45    	0.05    	3.2707e-06
0.45    	0.1     	5.8965e-06
0.45    	0.15    	7.6003e-06
0.45    	0.2     	8.4144e-06
0.45    	0.25    	8.7004e-06
0.45    	0.3     	8.7865e-06
0.45    	0.35    	8.8144e-06
0.45    	0.4     	8.8273e-06
0.45    	0.45    	8.8355e-06
0.45    	0.5     	8.8425e-06
0.45    	0.55    	8.8478e-06
0.45    	0.6     	8.8523e-06
0.45    	0.65    	8.8562e-06
0.45    	0.7     	8.86e-06
0.5     	0       	7.2029e-09
0.5     	0.05    	3.6336e-06
0.5     	0.1     	6.7115e-06
0.5     	0.15    	8.9835e-06
0.5     	0.2     	1.0329e-05
0.5     	0.25    	1.0932e-05
0.5     	0.3     	1.1142e-05
0.5     	0.35    	1.121e-05
0.5     	0.4     	1.1235e-05
0.5     	0.45    	1.1247e-05
0.5     	0.5     	1.1256e-05
0.5     	0.55    	1.1263e-05
0.5     	0.6     	1.1268e-05
0.5     	0.65    	1.1273e-05
0.5     	0.7     	1.1277e-05
0.55    	0       	7.7307e-09
0.55    	0.05    	3.9183e-06
0.55    	0.1     	7.3436e-06
0.55    	0.15    	1.0066e-05
0.55    	0.2     	1.1935e-05
0.55    	0.25    	1.2976e-05
0.55    	0.3     	1.3442e-05
0.55    	0.35    	1.3599e-05
0.55    	0.4     	1.3652e-05
0.55    	0.45    	1.3674e-05
0.55    	0.5     	1.3687e-05
0.55    	0.55    	1.3695e-05
0.55    	0.6     	1.3702e-05
0.55    	0.65    	1.3707e-05
0.55    	0.7     	1.3712e-05
0.6     	0       	8.1667e-09
0.6     	0.05    	4.1394e-06
0.6     	0.1     	7.8314e-06
0.6     	0.15    	1.0886e-05
0.6     	0.2     	1.3178e-05
0.6     	0.25    	1.4671e-05
0.6     	0.3     	1.5512e-05
0.6     	0.35    	1.5861e-05
0.6     	0.4     	1.5992e-05
0.6     	0.45    	1.604e-05
0.6     	0.5     	1.606e-05
0.6     	0.55    	1.6072e-05
0.6     	0.6     	1.608e-05
0.6     	0.65    	1.6086e-05
0.6     	0.7     	1.6091e-05
0.65    	0       	8.4022e-09
0.65    	0.05    	4.2887e-06
0.65    	0.1     	8.1902e-06
0.65    	0.15    	1.1494e-05
0.65    	0.2     	1.4093e-05
0.65    	0.25    	1.5948e-05
0.65    	0.3     	1.7186e-05
0.65    	0.35    	1.7853e-05
0.65    	0.4     	1.814e-05
0.65    	0.45    	1.8253e-05
0.65    	0.5     	1.8297e-05
0.65    	0.55    	1.8316e-05
0.65    	0.6     	1.8328e-05
0.65    	0.65    	1.8335e-05
0.65    	0.7     	1.8341e-05
0.7     	0       	8.3886e-09
0.7     	0.05    	4.3266e-06
0.7     	0.1     	8.3666e-06
0.7     	0.15    	1.1866e-05
0.7     	0.2     	1.47e-05
0.7     	0.25    	1.6826e-05
0.7     	0.3     	1.8384e-05
0.7     	0.35    	1.9382e-05
0.7     	0.4     	1.994e-05
0.7     	0.45    	2.0201e-05
0.7     	0.5     	2.0305e-05
0.7     	0.55    	2.0348e-05
0.7     	0.6     	2.0367e-05
0.7     	0.65    	2.0378e-05
0.7     	0.7     	2.0385e-05
